year,county,office,district,candidate,party,votes
1980,DAVIS,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,2.000000
1980,DAVIS,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,0.000000
1980,DAVIS,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,0.000000
1980,DAVIS,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,DAVIS,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,3.000000
1980,DAVIS,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,2003.000000
1980,DECATUR,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,318.000000
1980,DECATUR,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,0.000000
1980,DECATUR,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,2048.000000
1980,DECATUR,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,50.000000
1980,DECATUR,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,7.000000
1980,DECATUR,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,0.000000
1980,DECATUR,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,1.000000
1980,DECATUR,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,3.000000
1980,DECATUR,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,0.000000
1980,DECATUR,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,2212.000000
1980,DELAWARE,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,727.000000
1980,DELAWARE,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,1.000000
1980,DELAWARE,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,2671.000000
1980,DELAWARE,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,62.000000
1980,DELAWARE,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,16.000000
1980,DELAWARE,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,1.000000
1980,DELAWARE,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,0.000000
1980,DELAWARE,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,DELAWARE,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,0.000000
1980,DELAWARE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4316.000000
1980,DES MOINES,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,1041.000000
1980,DES MOINES,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,4.000000
1980,DES MOINES,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,9977.000000
1980,DES MOINES,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,183.000000
1980,DES MOINES,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,29.000000
1980,DES MOINES,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,4.000000
1980,DES MOINES,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,2.000000
1980,DES MOINES,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,4.000000
1980,DES MOINES,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,6.000000
1980,DES MOINES,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,9158.000000
1980,DICKINSON,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,687.000000
1980,DICKINSON,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,3.000000
1980,DICKINSON,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,2620.000000
1980,DICKINSON,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,86.000000
1980,DICKINSON,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,11.000000
1980,DICKINSON,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,0.000000
1980,DICKINSON,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,1.000000
1980,DICKINSON,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,DICKINSON,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,6.000000
1980,DICKINSON,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4028.000000
1980,DUBUQUE,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,3708.000000
1980,DUBUQUE,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,5.000000
1980,DUBUQUE,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,18689.000000
1980,DUBUQUE,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,368.000000
1980,DUBUQUE,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,67.000000
1980,DUBUQUE,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,6.000000
1980,DUBUQUE,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,5.000000
1980,DUBUQUE,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1980,DUBUQUE,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,32.000000
1980,DUBUQUE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,18649.000000
1980,EMMET,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,446.000000
1980,EMMET,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,0.000000
1980,EMMET,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,2153.000000
1980,EMMET,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,55.000000
1980,EMMET,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,4.000000
1980,EMMET,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,1.000000
1980,EMMET,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,2.000000
1980,EMMET,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1980,EMMET,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,0.000000
1980,EMMET,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,3062.000000
1980,FAYETTE,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,647.000000
1980,FAYETTE,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,0.000000
1980,FAYETTE,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,4377.000000
1980,FAYETTE,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,100.000000
1980,FAYETTE,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,10.000000
1980,FAYETTE,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,2.000000
1980,FAYETTE,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,1.000000
1980,FAYETTE,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,2.000000
1980,FAYETTE,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,4.000000
1980,FAYETTE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,6374.000000
1980,FLOYD,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,728.000000
1980,FLOYD,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,1.000000
1980,FLOYD,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,3634.000000
1980,FLOYD,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,66.000000
1980,FLOYD,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,5.000000
1980,FLOYD,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,0.000000
1980,FLOYD,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,8.000000
1980,FLOYD,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,3.000000
1980,FLOYD,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,5.000000
1980,FLOYD,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4665.000000
1980,FRANKLIN,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,406.000000
1980,FRANKLIN,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,1.000000
1980,FRANKLIN,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,1920.000000
1980,FRANKLIN,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,56.000000
1980,FRANKLIN,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,3.000000
1980,FRANKLIN,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,1.000000
1980,FRANKLIN,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,2.000000
1980,FRANKLIN,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1980,FRANKLIN,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,0.000000
1980,FRANKLIN,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,3290.000000
1980,FREMONT,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,191.000000
1980,FREMONT,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,1.000000
1980,FREMONT,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,1203.000000
1980,FREMONT,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,43.000000
1980,FREMONT,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,0.000000
1980,FREMONT,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,0.000000
1980,FREMONT,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,0.000000
1980,FREMONT,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,FREMONT,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,0.000000
1980,FREMONT,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,2693.000000
1980,GREENE,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,510.000000
1980,GREENE,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,0.000000
1980,GREENE,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,2210.000000
1980,GREENE,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,55.000000
1980,GREENE,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,5.000000
1980,GREENE,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,1.000000
1980,GREENE,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,1.000000
1980,GREENE,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,GREENE,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,1.000000
1980,GREENE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,3154.000000
1980,GRUNDY,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,440.000000
1980,GRUNDY,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,0.000000
1980,GRUNDY,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,1869.000000
1980,GRUNDY,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,56.000000
1980,GRUNDY,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,10.000000
1980,GRUNDY,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,0.000000
1980,GRUNDY,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,1.000000
1980,GRUNDY,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1980,GRUNDY,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,2.000000
1980,GRUNDY,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4644.000000
1980,GUTHRIE,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,384.000000
1980,GUTHRIE,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,1.000000
1980,GUTHRIE,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,1866.000000
1980,GUTHRIE,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,44.000000
1980,GUTHRIE,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,3.000000
1980,GUTHRIE,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,0.000000
1980,GUTHRIE,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,0.000000
1980,GUTHRIE,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,GUTHRIE,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,1.000000
1980,GUTHRIE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,3214.000000
1980,HAMILTON,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,679.000000
1980,HAMILTON,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,3.000000
1980,HAMILTON,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,2741.000000
1980,HAMILTON,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,82.000000
1980,HAMILTON,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,11.000000
1980,HAMILTON,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,1.000000
1980,HAMILTON,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,1.000000
1980,HAMILTON,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,HAMILTON,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,3.000000
1980,HAMILTON,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4745.000000
1980,HANCOCK,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,462.000000
1980,HANCOCK,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,1.000000
1980,HANCOCK,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,1918.000000
1980,HANCOCK,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,17.000000
1980,HANCOCK,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,8.000000
1980,HANCOCK,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,1.000000
1980,HANCOCK,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,1.000000
1980,HANCOCK,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1980,HANCOCK,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,2.000000
1980,HANCOCK,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,3681.000000
1980,HARDIN,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,730.000000
1980,HARDIN,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,2.000000
1980,HARDIN,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,3757.000000
1980,HARDIN,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,89.000000
1980,HARDIN,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,3.000000
1980,HARDIN,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,0.000000
1980,HARDIN,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,2.000000
1980,HARDIN,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1980,HARDIN,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,3.000000
1980,HARDIN,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,5329.000000
1980,HARRISON,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,311.000000
1980,HARRISON,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,0.000000
1980,HARRISON,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,2152.000000
1980,HARRISON,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,81.000000
1980,HARRISON,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,1.000000
1980,HARRISON,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,0.000000
1980,HARRISON,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,0.000000
1980,HARRISON,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1980,HARRISON,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,0.000000
1980,HARRISON,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4502.000000
1980,HENRY,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,629.000000
1980,HENRY,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,0.000000
1980,HENRY,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,3317.000000
1980,HENRY,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,70.000000
1980,HENRY,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,11.000000
1980,HENRY,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,1.000000
1980,HENRY,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,0.000000
1980,HENRY,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,HENRY,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,1.000000
1980,HENRY,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4430.000000
1980,HOWARD,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,336.000000
1980,HOWARD,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,2.000000
1980,HOWARD,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,2214.000000
1980,HOWARD,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,42.000000
1980,HOWARD,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,5.000000
1980,HOWARD,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,0.000000
1980,HOWARD,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,0.000000
1980,HOWARD,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,HOWARD,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,1.000000
1980,HOWARD,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,2975.000000
1980,HUMBOLDT,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,394.000000
1980,HUMBOLDT,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,1.000000
1980,HUMBOLDT,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,1840.000000
1980,HUMBOLDT,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,77.000000
1980,HUMBOLDT,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,7.000000
1980,HUMBOLDT,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,1.000000
1980,HUMBOLDT,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,2.000000
1980,HUMBOLDT,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,HUMBOLDT,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,0.000000
1980,HUMBOLDT,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,3575.000000
1980,IDA,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,254.000000
1980,IDA,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,0.000000
1980,IDA,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,1235.000000
1980,IDA,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,37.000000
1980,IDA,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,1.000000
1980,IDA,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,1.000000
1980,IDA,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,0.000000
1980,IDA,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,IDA,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,0.000000
1980,IDA,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,2825.000000
1980,IOWA,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,667.000000
1980,IOWA,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,4.000000
1980,IOWA,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,2606.000000
1980,IOWA,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,84.000000
1980,IOWA,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,5.000000
1980,IOWA,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,2.000000
1980,IOWA,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,1.000000
1980,IOWA,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1980,IOWA,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,0.000000
1980,IOWA,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4153.000000
1980,JACKSON,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,622.000000
1980,JACKSON,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,1.000000
1980,JACKSON,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,3518.000000
1980,JACKSON,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,106.000000
1980,JACKSON,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,16.000000
1980,JACKSON,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,1.000000
1980,JACKSON,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,2.000000
1980,JACKSON,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,3.000000
1980,JACKSON,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,1.000000
1980,JACKSON,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4479.000000
1980,JASPER,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,1221.000000
1980,JASPER,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,5.000000
1980,JASPER,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,7258.000000
1980,JASPER,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,152.000000
1980,JASPER,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,28.000000
1980,JASPER,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,1.000000
1980,JASPER,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,0.000000
1980,JASPER,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,3.000000
1980,JASPER,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,3.000000
1980,JASPER,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,8286.000000
1980,JEFFERSON,PRESIDENT VICE PRESIDENT,,ANDERSON LUCEY,NOMINATED BY PETITION,505.000000
1980,JEFFERSON,PRESIDENT VICE PRESIDENT,,BUBAR DODGE,STATESMAN,1.000000
1980,JEFFERSON,PRESIDENT VICE PRESIDENT,,CARTER MONDALE,DEMOCRATIC,2577.000000
1980,JEFFERSON,PRESIDENT VICE PRESIDENT,,CLARK KOCH,LIBERTARIAN,99.000000
1980,JEFFERSON,PRESIDENT VICE PRESIDENT,,COMMONER HARRIS,CITIZENS,9.000000
1980,JEFFERSON,PRESIDENT VICE PRESIDENT,,DE BERRY ZIMMERMAN,SOCIALIST WORKERS,0.000000
1980,JEFFERSON,PRESIDENT VICE PRESIDENT,,GREAVES VARNUM,AMERICAN,1.000000
1980,JEFFERSON,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1980,JEFFERSON,PRESIDENT VICE PRESIDENT,,MCREYNOLDS DRUFENBROCK,SOCIALIST,0.000000
1980,JEFFERSON,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4099.000000
