year,county,office,district,candidate,party,votes
2008,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,3.000000
2008,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,2965.000000
2008,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,42.000000
2008,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,SCATTERING,,32.000000
2008,ALLAMAKEE,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,2453.000000
2008,ALLAMAKEE,U S SENATE,,SCATTERING,,4.000000
2008,ALLAMAKEE,U S SENATE,,TOM HARKIN,DEMOCRAT,4429.000000
2008,APPANOOSE,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,2970.000000
2008,APPANOOSE,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,27.000000
2008,APPANOOSE,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,3.000000
2008,APPANOOSE,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,28.000000
2008,APPANOOSE,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,7.000000
2008,APPANOOSE,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,0.000000
2008,APPANOOSE,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,1.000000
2008,APPANOOSE,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,3086.000000
2008,APPANOOSE,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,36.000000
2008,APPANOOSE,PRESIDENT VICE PRESIDENT,,SCATTERING,,21.000000
2008,APPANOOSE,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,2524.000000
2008,APPANOOSE,U S SENATE,,SCATTERING,,5.000000
2008,APPANOOSE,U S SENATE,,TOM HARKIN,DEMOCRAT,3541.000000
2008,AUDUBON,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,1739.000000
2008,AUDUBON,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,6.000000
2008,AUDUBON,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,1.000000
2008,AUDUBON,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,15.000000
2008,AUDUBON,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,2.000000
2008,AUDUBON,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,0.000000
2008,AUDUBON,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,4.000000
2008,AUDUBON,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,1634.000000
2008,AUDUBON,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,17.000000
2008,AUDUBON,PRESIDENT VICE PRESIDENT,,SCATTERING,,18.000000
2008,AUDUBON,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,1406.000000
2008,AUDUBON,U S SENATE,,SCATTERING,,1.000000
2008,AUDUBON,U S SENATE,,TOM HARKIN,DEMOCRAT,1958.000000
2008,BENTON,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,7058.000000
2008,BENTON,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,26.000000
2008,BENTON,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,1.000000
2008,BENTON,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,35.000000
2008,BENTON,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,15.000000
2008,BENTON,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,4.000000
2008,BENTON,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,8.000000
2008,BENTON,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,6447.000000
2008,BENTON,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,72.000000
2008,BENTON,PRESIDENT VICE PRESIDENT,,SCATTERING,,51.000000
2008,BENTON,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,4985.000000
2008,BENTON,U S SENATE,,SCATTERING,,8.000000
2008,BENTON,U S SENATE,,TOM HARKIN,DEMOCRAT,8519.000000
2008,BLACK HAWK,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,39184.000000
2008,BLACK HAWK,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,171.000000
2008,BLACK HAWK,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,9.000000
2008,BLACK HAWK,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,109.000000
2008,BLACK HAWK,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,39.000000
2008,BLACK HAWK,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,3.000000
2008,BLACK HAWK,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,8.000000
2008,BLACK HAWK,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,24662.000000
2008,BLACK HAWK,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,348.000000
2008,BLACK HAWK,PRESIDENT VICE PRESIDENT,,SCATTERING,,254.000000
2008,BLACK HAWK,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,20043.000000
2008,BLACK HAWK,U S SENATE,,SCATTERING,,46.000000
2008,BLACK HAWK,U S SENATE,,TOM HARKIN,DEMOCRAT,42681.000000
2008,BOONE,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,7356.000000
2008,BOONE,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,56.000000
2008,BOONE,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,2.000000
2008,BOONE,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,57.000000
2008,BOONE,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,10.000000
2008,BOONE,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,0.000000
2008,BOONE,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,2.000000
2008,BOONE,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,6293.000000
2008,BOONE,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,66.000000
2008,BOONE,PRESIDENT VICE PRESIDENT,,SCATTERING,,89.000000
2008,BOONE,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,5361.000000
2008,BOONE,U S SENATE,,SCATTERING,,8.000000
2008,BOONE,U S SENATE,,TOM HARKIN,DEMOCRAT,8365.000000
2008,BREMER,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,6940.000000
2008,BREMER,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,27.000000
2008,BREMER,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,1.000000
2008,BREMER,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,29.000000
2008,BREMER,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,8.000000
2008,BREMER,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,0.000000
2008,BREMER,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,2.000000
2008,BREMER,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,5741.000000
2008,BREMER,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,74.000000
2008,BREMER,PRESIDENT VICE PRESIDENT,,SCATTERING,,50.000000
2008,BREMER,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,4835.000000
2008,BREMER,U S SENATE,,SCATTERING,,4.000000
2008,BREMER,U S SENATE,,TOM HARKIN,DEMOCRAT,7778.000000
2008,BUCHANAN,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,6050.000000
2008,BUCHANAN,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,21.000000
2008,BUCHANAN,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,3.000000
2008,BUCHANAN,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,25.000000
2008,BUCHANAN,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,7.000000
2008,BUCHANAN,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,1.000000
2008,BUCHANAN,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,2.000000
2008,BUCHANAN,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,4139.000000
2008,BUCHANAN,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,61.000000
2008,BUCHANAN,PRESIDENT VICE PRESIDENT,,SCATTERING,,33.000000
2008,BUCHANAN,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,3226.000000
2008,BUCHANAN,U S SENATE,,SCATTERING,,2.000000
2008,BUCHANAN,U S SENATE,,TOM HARKIN,DEMOCRAT,6952.000000
2008,BUENA VISTA,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,4075.000000
2008,BUENA VISTA,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,22.000000
2008,BUENA VISTA,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,0.000000
2008,BUENA VISTA,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,24.000000
2008,BUENA VISTA,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,2.000000
2008,BUENA VISTA,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,2.000000
2008,BUENA VISTA,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,2.000000
2008,BUENA VISTA,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,4223.000000
2008,BUENA VISTA,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,38.000000
2008,BUENA VISTA,PRESIDENT VICE PRESIDENT,,SCATTERING,,32.000000
2008,BUENA VISTA,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,3129.000000
2008,BUENA VISTA,U S SENATE,,SCATTERING,,2.000000
2008,BUENA VISTA,U S SENATE,,TOM HARKIN,DEMOCRAT,5071.000000
2008,BUTLER,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,3364.000000
2008,BUTLER,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,19.000000
2008,BUTLER,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,0.000000
2008,BUTLER,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,19.000000
2008,BUTLER,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,6.000000
2008,BUTLER,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,0.000000
2008,BUTLER,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,1.000000
2008,BUTLER,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,3700.000000
2008,BUTLER,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,34.000000
2008,BUTLER,PRESIDENT VICE PRESIDENT,,SCATTERING,,23.000000
2008,BUTLER,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,3030.000000
2008,BUTLER,U S SENATE,,SCATTERING,,5.000000
2008,BUTLER,U S SENATE,,TOM HARKIN,DEMOCRAT,4031.000000
2008,CALHOUN,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,2341.000000
2008,CALHOUN,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,11.000000
2008,CALHOUN,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,0.000000
2008,CALHOUN,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,24.000000
2008,CALHOUN,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,5.000000
2008,CALHOUN,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,0.000000
2008,CALHOUN,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,3.000000
2008,CALHOUN,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,2741.000000
2008,CALHOUN,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,29.000000
2008,CALHOUN,PRESIDENT VICE PRESIDENT,,SCATTERING,,41.000000
2008,CALHOUN,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,2096.000000
2008,CALHOUN,U S SENATE,,SCATTERING,,6.000000
2008,CALHOUN,U S SENATE,,TOM HARKIN,DEMOCRAT,2994.000000
2008,CARROLL,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,5302.000000
2008,CARROLL,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,19.000000
2008,CARROLL,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,0.000000
2008,CARROLL,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,33.000000
2008,CARROLL,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,7.000000
2008,CARROLL,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,8.000000
2008,CARROLL,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,3.000000
2008,CARROLL,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,4922.000000
2008,CARROLL,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,58.000000
2008,CARROLL,PRESIDENT VICE PRESIDENT,,SCATTERING,,43.000000
2008,CARROLL,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,4194.000000
2008,CARROLL,U S SENATE,,SCATTERING,,5.000000
2008,CARROLL,U S SENATE,,TOM HARKIN,DEMOCRAT,5905.000000
2008,CASS,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,3211.000000
2008,CASS,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,11.000000
2008,CASS,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,1.000000
2008,CASS,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,29.000000
2008,CASS,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,14.000000
2008,CASS,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,1.000000
2008,CASS,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,1.000000
2008,CASS,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,4006.000000
2008,CASS,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,42.000000
2008,CASS,PRESIDENT VICE PRESIDENT,,SCATTERING,,36.000000
2008,CASS,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,3230.000000
2008,CASS,U S SENATE,,SCATTERING,,3.000000
2008,CASS,U S SENATE,,TOM HARKIN,DEMOCRAT,3928.000000
2008,CEDAR,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,5221.000000
2008,CEDAR,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,26.000000
2008,CEDAR,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,0.000000
2008,CEDAR,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,35.000000
2008,CEDAR,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,11.000000
2008,CEDAR,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,0.000000
2008,CEDAR,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,3.000000
2008,CEDAR,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,4289.000000
2008,CEDAR,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,51.000000
2008,CEDAR,PRESIDENT VICE PRESIDENT,,SCATTERING,,29.000000
2008,CEDAR,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,3343.000000
2008,CEDAR,U S SENATE,,SCATTERING,,4.000000
2008,CEDAR,U S SENATE,,TOM HARKIN,DEMOCRAT,6123.000000
2008,CERRO GORDO,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,14405.000000
2008,CERRO GORDO,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,48.000000
2008,CERRO GORDO,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,1.000000
2008,CERRO GORDO,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,56.000000
2008,CERRO GORDO,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,15.000000
2008,CERRO GORDO,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,2.000000
2008,CERRO GORDO,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,3.000000
2008,CERRO GORDO,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,9375.000000
2008,CERRO GORDO,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,133.000000
2008,CERRO GORDO,PRESIDENT VICE PRESIDENT,,SCATTERING,,105.000000
2008,CERRO GORDO,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,7449.000000
2008,CERRO GORDO,U S SENATE,,SCATTERING,,13.000000
2008,CERRO GORDO,U S SENATE,,TOM HARKIN,DEMOCRAT,16314.000000
2008,CHEROKEE,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,2890.000000
2008,CHEROKEE,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,21.000000
2008,CHEROKEE,PRESIDENT VICE PRESIDENT,,BRIAN MOORE STEWART A ALEXANDER,SOCIALIST PARTY USA,2.000000
2008,CHEROKEE,PRESIDENT VICE PRESIDENT,,CHUCK BALDWIN DARRELL L CASTLE,CONSTITUTION PARTY,11.000000
2008,CHEROKEE,PRESIDENT VICE PRESIDENT,,CYNTHIA MCKINNEY ROSA CLEMENTE,GREEN PARTY,9.000000
2008,CHEROKEE,PRESIDENT VICE PRESIDENT,,GLORIA LA RIVA ROBERT MOSES,PARTY FOR SOCIALISM AND LIBERATION,1.000000
2008,CHEROKEE,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,2.000000
2008,CHEROKEE,PRESIDENT VICE PRESIDENT,,JOHN MCCAIN SARAH PALIN,REPUBLICAN,3372.000000
2008,CHEROKEE,PRESIDENT VICE PRESIDENT,,RALPH NADER MATT GONZALEZ,PEACE AND FREEDOM,36.000000
2008,CHEROKEE,PRESIDENT VICE PRESIDENT,,SCATTERING,,24.000000
2008,CHEROKEE,U S SENATE,,CHRISTOPHER REED,REPUBLICAN,2398.000000
2008,CHEROKEE,U S SENATE,,SCATTERING,,1.000000
2008,CHEROKEE,U S SENATE,,TOM HARKIN,DEMOCRAT,3883.000000
2008,CHICKASAW,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRAT,3923.000000
2008,CHICKASAW,PRESIDENT VICE PRESIDENT,,BOB BARR WAYNE A ROOT,LIBERTARIAN,12.000000
