year,county,office,district,candidate,party,votes
1984,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,2282.000000
1984,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,3997.000000
1984,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,2.000000
1984,APPANOOSE,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,6.000000
1984,APPANOOSE,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,6.000000
1984,APPANOOSE,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,3.000000
1984,APPANOOSE,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,37.000000
1984,APPANOOSE,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,1.000000
1984,APPANOOSE,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,3289.000000
1984,APPANOOSE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,3412.000000
1984,APPANOOSE,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,4.000000
1984,AUDUBON,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,3.000000
1984,AUDUBON,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,4.000000
1984,AUDUBON,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1984,AUDUBON,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,26.000000
1984,AUDUBON,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,0.000000
1984,AUDUBON,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,1854.000000
1984,AUDUBON,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,2306.000000
1984,AUDUBON,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,1.000000
1984,BENTON,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,12.000000
1984,BENTON,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,11.000000
1984,BENTON,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,2.000000
1984,BENTON,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,82.000000
1984,BENTON,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,1.000000
1984,BENTON,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,4993.000000
1984,BENTON,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,5566.000000
1984,BENTON,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,3.000000
1984,BLACK HAWK,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,58.000000
1984,BLACK HAWK,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,74.000000
1984,BLACK HAWK,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,13.000000
1984,BLACK HAWK,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,282.000000
1984,BLACK HAWK,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,11.000000
1984,BLACK HAWK,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,31467.000000
1984,BLACK HAWK,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,32262.000000
1984,BLACK HAWK,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,20.000000
1984,BOONE,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,4.000000
1984,BOONE,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,4.000000
1984,BOONE,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,10.000000
1984,BOONE,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,22.000000
1984,BOONE,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,0.000000
1984,BOONE,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,6485.000000
1984,BOONE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,5746.000000
1984,BOONE,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,2.000000
1984,BREMER,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,6.000000
1984,BREMER,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,13.000000
1984,BREMER,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1984,BREMER,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,44.000000
1984,BREMER,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,3.000000
1984,BREMER,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,4084.000000
1984,BREMER,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,6895.000000
1984,BREMER,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,3.000000
1984,BUCHANAN,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,1.000000
1984,BUCHANAN,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,12.000000
1984,BUCHANAN,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,2.000000
1984,BUCHANAN,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,25.000000
1984,BUCHANAN,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,0.000000
1984,BUCHANAN,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,4129.000000
1984,BUCHANAN,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4965.000000
1984,BUCHANAN,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,4.000000
1984,BUENA VISTA,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,13.000000
1984,BUENA VISTA,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,33.000000
1984,BUENA VISTA,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1984,BUENA VISTA,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,43.000000
1984,BUENA VISTA,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,0.000000
1984,BUENA VISTA,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,4109.000000
1984,BUENA VISTA,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,5193.000000
1984,BUENA VISTA,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,3.000000
1984,BUTLER,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,5.000000
1984,BUTLER,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,3.000000
1984,BUTLER,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1984,BUTLER,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,21.000000
1984,BUTLER,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,1.000000
1984,BUTLER,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,2323.000000
1984,BUTLER,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4570.000000
1984,BUTLER,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,1.000000
1984,CALHOUN,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,2.000000
1984,CALHOUN,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,9.000000
1984,CALHOUN,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1984,CALHOUN,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,31.000000
1984,CALHOUN,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,0.000000
1984,CALHOUN,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,2541.000000
1984,CALHOUN,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,3311.000000
1984,CALHOUN,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,3.000000
1984,CARROLL,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,9.000000
1984,CARROLL,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,9.000000
1984,CARROLL,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,3.000000
1984,CARROLL,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,65.000000
1984,CARROLL,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,3.000000
1984,CARROLL,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,4960.000000
1984,CARROLL,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,5021.000000
1984,CARROLL,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,1.000000
1984,CASS,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,6.000000
1984,CASS,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,12.000000
1984,CASS,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,2.000000
1984,CASS,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,35.000000
1984,CASS,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,0.000000
1984,CASS,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,2417.000000
1984,CASS,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,5053.000000
1984,CASS,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,3.000000
1984,CEDAR,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,5.000000
1984,CEDAR,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,16.000000
1984,CEDAR,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1984,CEDAR,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,21.000000
1984,CEDAR,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,1.000000
1984,CEDAR,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,3086.000000
1984,CEDAR,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4617.000000
1984,CEDAR,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,1.000000
1984,CERRO GORDO,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,12.000000
1984,CERRO GORDO,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,18.000000
1984,CERRO GORDO,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,2.000000
1984,CERRO GORDO,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,118.000000
1984,CERRO GORDO,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,1.000000
1984,CERRO GORDO,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,11570.000000
1984,CERRO GORDO,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,11214.000000
1984,CERRO GORDO,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,10.000000
1984,CHEROKEE,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,7.000000
1984,CHEROKEE,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,6.000000
1984,CHEROKEE,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,2.000000
1984,CHEROKEE,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,46.000000
1984,CHEROKEE,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,0.000000
1984,CHEROKEE,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,3349.000000
1984,CHEROKEE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4046.000000
1984,CHEROKEE,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,3.000000
1984,CHICKASAW,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,9.000000
1984,CHICKASAW,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,6.000000
1984,CHICKASAW,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1984,CHICKASAW,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,48.000000
1984,CHICKASAW,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,2.000000
1984,CHICKASAW,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,3186.000000
1984,CHICKASAW,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,3661.000000
1984,CHICKASAW,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,3.000000
1984,CLARKE,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,5.000000
1984,CLARKE,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,0.000000
1984,CLARKE,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1984,CLARKE,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,12.000000
1984,CLARKE,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,1.000000
1984,CLARKE,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,2030.000000
1984,CLARKE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,2262.000000
1984,CLARKE,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,1.000000
1984,CLAY,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,8.000000
1984,CLAY,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,9.000000
1984,CLAY,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,4.000000
1984,CLAY,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,57.000000
1984,CLAY,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,1.000000
1984,CLAY,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,3774.000000
1984,CLAY,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4450.000000
1984,CLAY,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,7.000000
1984,CLAYTON,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,6.000000
1984,CLAYTON,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,8.000000
1984,CLAYTON,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
1984,CLAYTON,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,54.000000
1984,CLAYTON,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,0.000000
1984,CLAYTON,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,3446.000000
1984,CLAYTON,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,5029.000000
1984,CLAYTON,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,5.000000
1984,CLINTON,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,32.000000
1984,CLINTON,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,33.000000
1984,CLINTON,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,9.000000
1984,CLINTON,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,150.000000
1984,CLINTON,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,5.000000
1984,CLINTON,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,11240.000000
1984,CLINTON,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,13914.000000
1984,CLINTON,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,13.000000
1984,CRAWFORD,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,7.000000
1984,CRAWFORD,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,9.000000
1984,CRAWFORD,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1984,CRAWFORD,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,82.000000
1984,CRAWFORD,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,1.000000
1984,CRAWFORD,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,3396.000000
1984,CRAWFORD,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4552.000000
1984,CRAWFORD,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,2.000000
1984,DALLAS,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,4.000000
1984,DALLAS,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,15.000000
1984,DALLAS,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1984,DALLAS,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,17.000000
1984,DALLAS,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,4.000000
1984,DALLAS,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,6564.000000
1984,DALLAS,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,6080.000000
1984,DALLAS,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,7.000000
1984,DAVIS,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,7.000000
1984,DAVIS,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,2.000000
1984,DAVIS,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,0.000000
1984,DAVIS,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,19.000000
1984,DAVIS,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,3.000000
1984,DAVIS,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,2187.000000
1984,DAVIS,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,1956.000000
1984,DAVIS,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,2.000000
1984,DECATUR,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,2.000000
1984,DECATUR,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,4.000000
1984,DECATUR,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,2.000000
1984,DECATUR,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,15.000000
1984,DECATUR,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,0.000000
1984,DECATUR,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,2098.000000
1984,DECATUR,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,2104.000000
1984,DECATUR,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,2.000000
1984,DELAWARE,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,4.000000
1984,DELAWARE,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,4.000000
1984,DELAWARE,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,2.000000
1984,DELAWARE,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,45.000000
1984,DELAWARE,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,0.000000
1984,DELAWARE,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,3158.000000
1984,DELAWARE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4769.000000
1984,DELAWARE,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,7.000000
1984,DES MOINES,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,13.000000
1984,DES MOINES,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,29.000000
1984,DES MOINES,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,5.000000
1984,DES MOINES,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,53.000000
1984,DES MOINES,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,4.000000
1984,DES MOINES,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,11173.000000
1984,DES MOINES,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,9559.000000
1984,DES MOINES,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,3.000000
1984,DICKINSON,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,5.000000
1984,DICKINSON,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,9.000000
1984,DICKINSON,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,2.000000
1984,DICKINSON,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,58.000000
1984,DICKINSON,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,0.000000
1984,DICKINSON,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,3025.000000
1984,DICKINSON,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,4064.000000
1984,DICKINSON,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,7.000000
1984,DUBUQUE,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,37.000000
1984,DUBUQUE,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,50.000000
1984,DUBUQUE,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,7.000000
1984,DUBUQUE,PRESIDENT VICE PRESIDENT,,LAROUCHE DAVIS,NOMINATED BY PETITION,234.000000
1984,DUBUQUE,PRESIDENT VICE PRESIDENT,,MASON ZIMMERMAN,SOCIALIST WORKERS,7.000000
1984,DUBUQUE,PRESIDENT VICE PRESIDENT,,MONDALE FERRARO,DEMOCRATIC,21876.000000
1984,DUBUQUE,PRESIDENT VICE PRESIDENT,,REAGAN BUSH,REPUBLICAN,19239.000000
1984,DUBUQUE,PRESIDENT VICE PRESIDENT,,SERRETTE ROSS,NOMINATED BY PETITION,17.000000
1984,EMMET,PRESIDENT VICE PRESIDENT,,BAKER ALGER,BIG DEAL,0.000000
1984,EMMET,PRESIDENT VICE PRESIDENT,,BERGLAND LEWIS,LIBERTARIAN,4.000000
1984,EMMET,PRESIDENT VICE PRESIDENT,,HALL DAVIS,COMMUNIST,1.000000
