year,county,office,district,candidate,party,votes
2010,BUTLER,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,3485.000000
2010,BUTLER,GOVERNOR,,WRITE IN,,13.000000
2010,BUTLER,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,4175.000000
2010,BUTLER,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1336.000000
2010,BUTLER,SECRETARY OF AGRICULTURE,,WRITE IN,,1.000000
2010,BUTLER,SECRETARY OF STATE,,JAKE PORTER,,178.000000
2010,BUTLER,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,3371.000000
2010,BUTLER,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,1916.000000
2010,BUTLER,SECRETARY OF STATE,,WRITE IN,,0.000000
2010,BUTLER,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,3130.000000
2010,BUTLER,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,2327.000000
2010,BUTLER,TREASURER OF STATE,,WRITE IN,,1.000000
2010,BUTLER,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,4339.000000
2010,BUTLER,U S SENATE,,JOHN HEIDERSCHEIT,,106.000000
2010,BUTLER,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,1258.000000
2010,BUTLER,U S SENATE,,WRITE IN,,1.000000
2010,CALHOUN,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,1792.000000
2010,CALHOUN,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,2188.000000
2010,CALHOUN,ATTORNEY GENERAL,,WRITE IN,,3.000000
2010,CALHOUN,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2623.000000
2010,CALHOUN,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,1163.000000
2010,CALHOUN,AUDITOR OF STATE,,WRITE IN,,5.000000
2010,CALHOUN,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,1432.000000
2010,CALHOUN,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,6.000000
2010,CALHOUN,GOVERNOR,,ERIC COOPER NICK WELTHA,,41.000000
2010,CALHOUN,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,19.000000
2010,CALHOUN,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,129.000000
2010,CALHOUN,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,2366.000000
2010,CALHOUN,GOVERNOR,,WRITE IN,,25.000000
2010,CALHOUN,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2913.000000
2010,CALHOUN,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,987.000000
2010,CALHOUN,SECRETARY OF AGRICULTURE,,WRITE IN,,1.000000
2010,CALHOUN,SECRETARY OF STATE,,JAKE PORTER,,120.000000
2010,CALHOUN,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,2130.000000
2010,CALHOUN,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,1607.000000
2010,CALHOUN,SECRETARY OF STATE,,WRITE IN,,1.000000
2010,CALHOUN,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,1915.000000
2010,CALHOUN,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,1936.000000
2010,CALHOUN,TREASURER OF STATE,,WRITE IN,,4.000000
2010,CALHOUN,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,2971.000000
2010,CALHOUN,U S SENATE,,JOHN HEIDERSCHEIT,,65.000000
2010,CALHOUN,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,964.000000
2010,CALHOUN,U S SENATE,,WRITE IN,,6.000000
2010,CARROLL,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,3183.000000
2010,CARROLL,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,4771.000000
2010,CARROLL,ATTORNEY GENERAL,,WRITE IN,,3.000000
2010,CARROLL,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4149.000000
2010,CARROLL,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,3149.000000
2010,CARROLL,AUDITOR OF STATE,,WRITE IN,,6.000000
2010,CARROLL,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,3410.000000
2010,CARROLL,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,14.000000
2010,CARROLL,GOVERNOR,,ERIC COOPER NICK WELTHA,,72.000000
2010,CARROLL,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,9.000000
2010,CARROLL,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,141.000000
2010,CARROLL,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,4642.000000
2010,CARROLL,GOVERNOR,,WRITE IN,,28.000000
2010,CARROLL,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,5042.000000
2010,CARROLL,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,2511.000000
2010,CARROLL,SECRETARY OF AGRICULTURE,,WRITE IN,,6.000000
2010,CARROLL,SECRETARY OF STATE,,JAKE PORTER,,202.000000
2010,CARROLL,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,3687.000000
2010,CARROLL,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,3633.000000
2010,CARROLL,SECRETARY OF STATE,,WRITE IN,,5.000000
2010,CARROLL,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,3074.000000
2010,CARROLL,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,4421.000000
2010,CARROLL,TREASURER OF STATE,,WRITE IN,,4.000000
2010,CARROLL,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,5731.000000
2010,CARROLL,U S SENATE,,JOHN HEIDERSCHEIT,,157.000000
2010,CARROLL,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,2312.000000
2010,CARROLL,U S SENATE,,WRITE IN,,10.000000
2010,CASS,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,2937.000000
2010,CASS,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,2087.000000
2010,CASS,ATTORNEY GENERAL,,WRITE IN,,3.000000
2010,CASS,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3375.000000
2010,CASS,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,1519.000000
2010,CASS,AUDITOR OF STATE,,WRITE IN,,2.000000
2010,CASS,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,1616.000000
2010,CASS,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,13.000000
2010,CASS,GOVERNOR,,ERIC COOPER NICK WELTHA,,52.000000
2010,CASS,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,19.000000
2010,CASS,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,106.000000
2010,CASS,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,3424.000000
2010,CASS,GOVERNOR,,WRITE IN,,10.000000
2010,CASS,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3699.000000
2010,CASS,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1297.000000
2010,CASS,SECRETARY OF AGRICULTURE,,WRITE IN,,2.000000
2010,CASS,SECRETARY OF STATE,,JAKE PORTER,,159.000000
2010,CASS,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,3249.000000
2010,CASS,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,1577.000000
2010,CASS,SECRETARY OF STATE,,WRITE IN,,2.000000
2010,CASS,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,2963.000000
2010,CASS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,1984.000000
2010,CASS,TREASURER OF STATE,,WRITE IN,,2.000000
2010,CASS,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,3930.000000
2010,CASS,U S SENATE,,JOHN HEIDERSCHEIT,,107.000000
2010,CASS,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,1154.000000
2010,CASS,U S SENATE,,WRITE IN,,5.000000
2010,CEDAR,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,3199.000000
2010,CEDAR,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,3607.000000
2010,CEDAR,ATTORNEY GENERAL,,WRITE IN,,4.000000
2010,CEDAR,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3924.000000
2010,CEDAR,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,2629.000000
2010,CEDAR,AUDITOR OF STATE,,WRITE IN,,4.000000
2010,CEDAR,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,3005.000000
2010,CEDAR,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,18.000000
2010,CEDAR,GOVERNOR,,ERIC COOPER NICK WELTHA,,104.000000
2010,CEDAR,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,29.000000
2010,CEDAR,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,60.000000
2010,CEDAR,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,3870.000000
2010,CEDAR,GOVERNOR,,WRITE IN,,10.000000
2010,CEDAR,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,4679.000000
2010,CEDAR,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,2083.000000
2010,CEDAR,SECRETARY OF AGRICULTURE,,WRITE IN,,4.000000
2010,CEDAR,SECRETARY OF STATE,,JAKE PORTER,,223.000000
2010,CEDAR,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,3642.000000
2010,CEDAR,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,2850.000000
2010,CEDAR,SECRETARY OF STATE,,WRITE IN,,2.000000
2010,CEDAR,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,3243.000000
2010,CEDAR,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,3434.000000
2010,CEDAR,TREASURER OF STATE,,WRITE IN,,4.000000
2010,CEDAR,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,4660.000000
2010,CEDAR,U S SENATE,,JOHN HEIDERSCHEIT,,206.000000
2010,CEDAR,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,2148.000000
2010,CEDAR,U S SENATE,,WRITE IN,,3.000000
2010,CERRO GORDO,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,7475.000000
2010,CERRO GORDO,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,9647.000000
2010,CERRO GORDO,ATTORNEY GENERAL,,WRITE IN,,16.000000
2010,CERRO GORDO,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,8680.000000
2010,CERRO GORDO,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,7899.000000
2010,CERRO GORDO,AUDITOR OF STATE,,WRITE IN,,17.000000
2010,CERRO GORDO,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,8369.000000
2010,CERRO GORDO,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,38.000000
2010,CERRO GORDO,GOVERNOR,,ERIC COOPER NICK WELTHA,,260.000000
2010,CERRO GORDO,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,71.000000
2010,CERRO GORDO,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,154.000000
2010,CERRO GORDO,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,8470.000000
2010,CERRO GORDO,GOVERNOR,,WRITE IN,,20.000000
2010,CERRO GORDO,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,10818.000000
2010,CERRO GORDO,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,6051.000000
2010,CERRO GORDO,SECRETARY OF AGRICULTURE,,WRITE IN,,15.000000
2010,CERRO GORDO,SECRETARY OF STATE,,JAKE PORTER,,577.000000
2010,CERRO GORDO,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,7908.000000
2010,CERRO GORDO,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,8390.000000
2010,CERRO GORDO,SECRETARY OF STATE,,WRITE IN,,7.000000
2010,CERRO GORDO,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,7319.000000
2010,CERRO GORDO,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,9457.000000
2010,CERRO GORDO,TREASURER OF STATE,,WRITE IN,,17.000000
2010,CERRO GORDO,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,10421.000000
2010,CERRO GORDO,U S SENATE,,JOHN HEIDERSCHEIT,,360.000000
2010,CERRO GORDO,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,6440.000000
2010,CERRO GORDO,U S SENATE,,WRITE IN,,6.000000
2010,CHEROKEE,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,2309.000000
2010,CHEROKEE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,2340.000000
2010,CHEROKEE,ATTORNEY GENERAL,,WRITE IN,,3.000000
2010,CHEROKEE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2884.000000
2010,CHEROKEE,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,1567.000000
2010,CHEROKEE,AUDITOR OF STATE,,WRITE IN,,4.000000
2010,CHEROKEE,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,1575.000000
2010,CHEROKEE,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,8.000000
2010,CHEROKEE,GOVERNOR,,ERIC COOPER NICK WELTHA,,54.000000
2010,CHEROKEE,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,18.000000
2010,CHEROKEE,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,80.000000
2010,CHEROKEE,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,3003.000000
2010,CHEROKEE,GOVERNOR,,WRITE IN,,8.000000
2010,CHEROKEE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3388.000000
2010,CHEROKEE,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1181.000000
2010,CHEROKEE,SECRETARY OF AGRICULTURE,,WRITE IN,,1.000000
2010,CHEROKEE,SECRETARY OF STATE,,JAKE PORTER,,156.000000
2010,CHEROKEE,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,2738.000000
2010,CHEROKEE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,1630.000000
2010,CHEROKEE,SECRETARY OF STATE,,WRITE IN,,3.000000
2010,CHEROKEE,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,2513.000000
2010,CHEROKEE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,1997.000000
2010,CHEROKEE,TREASURER OF STATE,,WRITE IN,,3.000000
2010,CHEROKEE,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,3632.000000
2010,CHEROKEE,U S SENATE,,JOHN HEIDERSCHEIT,,89.000000
2010,CHEROKEE,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,1001.000000
2010,CHEROKEE,U S SENATE,,WRITE IN,,2.000000
2010,CHICKASAW,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,1850.000000
2010,CHICKASAW,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,2895.000000
2010,CHICKASAW,ATTORNEY GENERAL,,WRITE IN,,2.000000
2010,CHICKASAW,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2265.000000
2010,CHICKASAW,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,2358.000000
2010,CHICKASAW,AUDITOR OF STATE,,WRITE IN,,4.000000
2010,CHICKASAW,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,2230.000000
2010,CHICKASAW,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,17.000000
2010,CHICKASAW,GOVERNOR,,ERIC COOPER NICK WELTHA,,60.000000
2010,CHICKASAW,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,18.000000
2010,CHICKASAW,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,74.000000
2010,CHICKASAW,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,2555.000000
2010,CHICKASAW,GOVERNOR,,WRITE IN,,7.000000
2010,CHICKASAW,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3243.000000
2010,CHICKASAW,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1546.000000
2010,CHICKASAW,SECRETARY OF AGRICULTURE,,WRITE IN,,1.000000
2010,CHICKASAW,SECRETARY OF STATE,,JAKE PORTER,,151.000000
2010,CHICKASAW,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,2231.000000
2010,CHICKASAW,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,2334.000000
2010,CHICKASAW,SECRETARY OF STATE,,WRITE IN,,2.000000
2010,CHICKASAW,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,1909.000000
2010,CHICKASAW,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,2838.000000
2010,CHICKASAW,TREASURER OF STATE,,WRITE IN,,3.000000
2010,CHICKASAW,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,3331.000000
2010,CHICKASAW,U S SENATE,,JOHN HEIDERSCHEIT,,99.000000
2010,CHICKASAW,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,1508.000000
2010,CHICKASAW,U S SENATE,,WRITE IN,,1.000000
2010,CLARKE,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,1543.000000
2010,CLARKE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,2129.000000
2010,CLARKE,ATTORNEY GENERAL,,WRITE IN,,3.000000
2010,CLARKE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2017.000000
2010,CLARKE,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,1511.000000
2010,CLARKE,AUDITOR OF STATE,,WRITE IN,,6.000000
2010,CLARKE,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,1318.000000
2010,CLARKE,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,8.000000
2010,CLARKE,GOVERNOR,,ERIC COOPER NICK WELTHA,,58.000000
2010,CLARKE,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,16.000000
2010,CLARKE,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,97.000000
2010,CLARKE,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,2195.000000
2010,CLARKE,GOVERNOR,,WRITE IN,,31.000000
2010,CLARKE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2527.000000
2010,CLARKE,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1064.000000
2010,CLARKE,SECRETARY OF AGRICULTURE,,WRITE IN,,3.000000
2010,CLARKE,SECRETARY OF STATE,,JAKE PORTER,,148.000000
2010,CLARKE,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,1738.000000
2010,CLARKE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,1690.000000
2010,CLARKE,SECRETARY OF STATE,,WRITE IN,,6.000000
2010,CLARKE,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,1680.000000
2010,CLARKE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,1888.000000
2010,CLARKE,TREASURER OF STATE,,WRITE IN,,3.000000
2010,CLARKE,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,2551.000000
2010,CLARKE,U S SENATE,,JOHN HEIDERSCHEIT,,98.000000
2010,CLARKE,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,1041.000000
2010,CLARKE,U S SENATE,,WRITE IN,,3.000000
2010,CLAY,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,3118.000000
2010,CLAY,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,2531.000000
2010,CLAY,ATTORNEY GENERAL,,WRITE IN,,6.000000
2010,CLAY,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3744.000000
2010,CLAY,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,1702.000000
2010,CLAY,AUDITOR OF STATE,,WRITE IN,,5.000000
2010,CLAY,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,1796.000000
2010,CLAY,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,13.000000
2010,CLAY,GOVERNOR,,ERIC COOPER NICK WELTHA,,65.000000
2010,CLAY,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,15.000000
2010,CLAY,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,62.000000
2010,CLAY,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,3831.000000
2010,CLAY,GOVERNOR,,WRITE IN,,10.000000
2010,CLAY,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,4394.000000
2010,CLAY,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1259.000000
2010,CLAY,SECRETARY OF AGRICULTURE,,WRITE IN,,4.000000
2010,CLAY,SECRETARY OF STATE,,JAKE PORTER,,180.000000
2010,CLAY,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,3490.000000
2010,CLAY,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,1886.000000
2010,CLAY,SECRETARY OF STATE,,WRITE IN,,1.000000
2010,CLAY,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,3154.000000
2010,CLAY,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,2366.000000
2010,CLAY,TREASURER OF STATE,,WRITE IN,,4.000000
2010,CLAY,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,4254.000000
2010,CLAY,U S SENATE,,JOHN HEIDERSCHEIT,,146.000000
2010,CLAY,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,1369.000000
2010,CLAY,U S SENATE,,WRITE IN,,2.000000
2010,CLAYTON,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,2651.000000
2010,CLAYTON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,4202.000000
2010,CLAYTON,ATTORNEY GENERAL,,WRITE IN,,2.000000
2010,CLAYTON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3618.000000
2010,CLAYTON,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,2965.000000
2010,CLAYTON,AUDITOR OF STATE,,WRITE IN,,3.000000
2010,CLAYTON,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,3096.000000
2010,CLAYTON,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,18.000000
2010,CLAYTON,GOVERNOR,,ERIC COOPER NICK WELTHA,,74.000000
2010,CLAYTON,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,46.000000
2010,CLAYTON,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,104.000000
2010,CLAYTON,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,3662.000000
2010,CLAYTON,GOVERNOR,,WRITE IN,,8.000000
2010,CLAYTON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,4509.000000
2010,CLAYTON,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,2234.000000
2010,CLAYTON,SECRETARY OF AGRICULTURE,,WRITE IN,,3.000000
2010,CLAYTON,SECRETARY OF STATE,,JAKE PORTER,,251.000000
2010,CLAYTON,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,3407.000000
2010,CLAYTON,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,3053.000000
2010,CLAYTON,SECRETARY OF STATE,,WRITE IN,,2.000000
2010,CLAYTON,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,2851.000000
2010,CLAYTON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,3841.000000
2010,CLAYTON,TREASURER OF STATE,,WRITE IN,,6.000000
2010,CLAYTON,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,4632.000000
2010,CLAYTON,U S SENATE,,JOHN HEIDERSCHEIT,,211.000000
2010,CLAYTON,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,2106.000000
2010,CLAYTON,U S SENATE,,WRITE IN,,2.000000
2010,CLINTON,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,7338.000000
2010,CLINTON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,9330.000000
2010,CLINTON,ATTORNEY GENERAL,,WRITE IN,,12.000000
2010,CLINTON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,7937.000000
2010,CLINTON,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,8437.000000
2010,CLINTON,AUDITOR OF STATE,,WRITE IN,,16.000000
2010,CLINTON,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,8204.000000
2010,CLINTON,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,42.000000
2010,CLINTON,GOVERNOR,,ERIC COOPER NICK WELTHA,,178.000000
2010,CLINTON,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,88.000000
2010,CLINTON,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,244.000000
2010,CLINTON,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,8524.000000
2010,CLINTON,GOVERNOR,,WRITE IN,,6.000000
2010,CLINTON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,8758.000000
2010,CLINTON,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,7685.000000
2010,CLINTON,SECRETARY OF AGRICULTURE,,WRITE IN,,17.000000
2010,CLINTON,SECRETARY OF STATE,,JAKE PORTER,,546.000000
2010,CLINTON,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,8089.000000
2010,CLINTON,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,8064.000000
2010,CLINTON,SECRETARY OF STATE,,WRITE IN,,14.000000
2010,CLINTON,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,7372.000000
2010,CLINTON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,9204.000000
2010,CLINTON,TREASURER OF STATE,,WRITE IN,,17.000000
2010,CLINTON,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,10189.000000
2010,CLINTON,U S SENATE,,JOHN HEIDERSCHEIT,,409.000000
2010,CLINTON,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,6600.000000
