year,plan2_district,office,district,candidate,party,votes
2018,10,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,78.430562
2018,10,GOVERNOR,,JAKE PORTER,LIB,0.000000
2018,10,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,181.888273
2018,10,GOVERNOR,,KIM REYNOLDS,REP,0.000003
2018,10,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,9605.144437
2018,10,GOVERNOR,,WRITE IN,,6.008871
2018,10,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,10552.993266
2018,10,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,229.331680
2018,10,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4266.108318
2018,10,SECRETARY OF AGRICULTURE,,WRITE IN,,5.024766
2018,10,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4918.377138
2018,10,SECRETARY OF STATE,,JULES OFENBAKH,LIB,236.379269
2018,10,SECRETARY OF STATE,,PAUL D PATE,REP,9709.553560
2018,10,SECRETARY OF STATE,,WRITE IN,,7.015895
2018,10,TREASURER OF STATE,,JEREMY N DAVIS,REP,8041.993111
2018,10,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,6513.190468
2018,10,TREASURER OF STATE,,TIMOTHY HIRD,LIB,250.637207
2018,10,TREASURER OF STATE,,WRITE IN,,5.008871
2018,100,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2553.924905
2018,100,ATTORNEY GENERAL,,TOM MILLER,DEM,7622.158763
2018,100,ATTORNEY GENERAL,,WRITE IN,,82.803214
2018,100,AUDITOR OF STATE,,FRED PERRYMAN,LIB,342.853261
2018,100,AUDITOR OF STATE,,MARY MOSIMAN,REP,5459.381189
2018,100,AUDITOR OF STATE,,ROB SAND,DEM,5869.365407
2018,100,AUDITOR OF STATE,,WRITE IN,,4.000000
2018,100,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,6037.615101
2018,100,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,59.055344
2018,100,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,200.508109
2018,100,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,5540.478610
2018,100,GOVERNOR,,WRITE IN,,8.306627
2018,100,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,5465.389510
2018,100,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,453.529727
2018,100,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,5725.760709
2018,100,SECRETARY OF AGRICULTURE,,WRITE IN,,8.000000
2018,100,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,5638.889581
2018,100,SECRETARY OF STATE,,JULES OFENBAKH,LIB,287.228411
2018,100,SECRETARY OF STATE,,PAUL D PATE,REP,5772.923955
2018,100,SECRETARY OF STATE,,WRITE IN,,5.000000
2018,100,TREASURER OF STATE,,JEREMY N DAVIS,REP,5226.134355
2018,100,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,6159.146120
2018,100,TREASURER OF STATE,,TIMOTHY HIRD,LIB,272.084903
2018,100,TREASURER OF STATE,,WRITE IN,,4.721045
2018,11,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2208.496622
2018,11,ATTORNEY GENERAL,,TOM MILLER,DEM,9058.178235
2018,11,ATTORNEY GENERAL,,WRITE IN,,56.596174
2018,11,AUDITOR OF STATE,,FRED PERRYMAN,LIB,288.932795
2018,11,AUDITOR OF STATE,,MARY MOSIMAN,REP,7698.409868
2018,11,AUDITOR OF STATE,,ROB SAND,DEM,5294.909229
2018,11,AUDITOR OF STATE,,WRITE IN,,3.000000
2018,11,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4898.171209
2018,11,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,61.336227
2018,11,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,187.333418
2018,11,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,8909.523598
2018,11,GOVERNOR,,WRITE IN,,3.002361
2018,11,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8481.111014
2018,11,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,349.385537
2018,11,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4447.470156
2018,11,SECRETARY OF AGRICULTURE,,WRITE IN,,7.000000
2018,11,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4154.433581
2018,11,SECRETARY OF STATE,,JULES OFENBAKH,LIB,277.622549
2018,11,SECRETARY OF STATE,,PAUL D PATE,REP,8843.528771
2018,11,SECRETARY OF STATE,,WRITE IN,,4.000000
2018,11,TREASURER OF STATE,,JEREMY N DAVIS,REP,6473.334634
2018,11,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,6439.835454
2018,11,TREASURER OF STATE,,TIMOTHY HIRD,LIB,288.864453
2018,11,TREASURER OF STATE,,WRITE IN,,3.000000
2018,12,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2185.503438
2018,12,ATTORNEY GENERAL,,TOM MILLER,DEM,6833.821907
2018,12,ATTORNEY GENERAL,,WRITE IN,,75.403829
2018,12,AUDITOR OF STATE,,FRED PERRYMAN,LIB,266.067212
2018,12,AUDITOR OF STATE,,MARY MOSIMAN,REP,7199.590310
2018,12,AUDITOR OF STATE,,ROB SAND,DEM,3845.090837
2018,12,AUDITOR OF STATE,,WRITE IN,,3.000000
2018,12,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,3460.828856
2018,12,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,55.663774
2018,12,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,145.666586
2018,12,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,8214.476587
2018,12,GOVERNOR,,WRITE IN,,2.997639
2018,12,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,7672.889167
2018,12,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,307.614470
2018,12,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,3407.529909
2018,12,SECRETARY OF AGRICULTURE,,WRITE IN,,2.000000
2018,12,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,3172.566482
2018,12,SECRETARY OF STATE,,JULES OFENBAKH,LIB,252.377454
2018,12,SECRETARY OF STATE,,PAUL D PATE,REP,7944.471416
2018,12,SECRETARY OF STATE,,WRITE IN,,1.000000
2018,12,TREASURER OF STATE,,JEREMY N DAVIS,REP,6524.665536
2018,12,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4621.164622
2018,12,TREASURER OF STATE,,TIMOTHY HIRD,LIB,222.135553
2018,12,TREASURER OF STATE,,WRITE IN,,2.000000
2018,13,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2261.272415
2018,13,ATTORNEY GENERAL,,TOM MILLER,DEM,5790.487323
2018,13,ATTORNEY GENERAL,,WRITE IN,,95.080466
2018,13,AUDITOR OF STATE,,FRED PERRYMAN,LIB,184.758957
2018,13,AUDITOR OF STATE,,MARY MOSIMAN,REP,6256.356880
2018,13,AUDITOR OF STATE,,ROB SAND,DEM,3833.654471
2018,13,AUDITOR OF STATE,,WRITE IN,,1.000000
2018,13,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,2632.565177
2018,13,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,42.420779
2018,13,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,126.121275
2018,13,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,7757.436378
2018,13,GOVERNOR,,WRITE IN,,1.880547
2018,13,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,7421.412561
2018,13,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,203.717527
2018,13,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,2674.007378
2018,13,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2018,13,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,2657.800387
2018,13,SECRETARY OF STATE,,JULES OFENBAKH,LIB,141.462097
2018,13,SECRETARY OF STATE,,PAUL D PATE,REP,7481.359262
2018,13,SECRETARY OF STATE,,WRITE IN,,1.000000
2018,13,TREASURER OF STATE,,JEREMY N DAVIS,REP,6486.927698
2018,13,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,3543.377003
2018,13,TREASURER OF STATE,,TIMOTHY HIRD,LIB,174.729178
2018,13,TREASURER OF STATE,,WRITE IN,,1.000000
2018,14,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2693.834900
2018,14,ATTORNEY GENERAL,,TOM MILLER,DEM,7336.410124
2018,14,ATTORNEY GENERAL,,WRITE IN,,114.604067
2018,14,AUDITOR OF STATE,,FRED PERRYMAN,LIB,300.006219
2018,14,AUDITOR OF STATE,,MARY MOSIMAN,REP,5789.302129
2018,14,AUDITOR OF STATE,,ROB SAND,DEM,5804.956077
2018,14,AUDITOR OF STATE,,WRITE IN,,1.999999
2018,14,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4830.798855
2018,14,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,49.696833
2018,14,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,210.936168
2018,14,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,7135.305260
2018,14,GOVERNOR,,WRITE IN,,4.999470
2018,14,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,6815.548277
2018,14,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,332.283331
2018,14,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4683.474793
2018,14,SECRETARY OF AGRICULTURE,,WRITE IN,,2.000007
2018,14,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4694.044190
2018,14,SECRETARY OF STATE,,JULES OFENBAKH,LIB,242.531944
2018,14,SECRETARY OF STATE,,PAUL D PATE,REP,6984.850776
2018,14,SECRETARY OF STATE,,WRITE IN,,1.000000
2018,14,TREASURER OF STATE,,JEREMY N DAVIS,REP,6038.600450
2018,14,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5550.848385
2018,14,TREASURER OF STATE,,TIMOTHY HIRD,LIB,248.375915
2018,14,TREASURER OF STATE,,WRITE IN,,2.000008
2018,15,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,3670.901705
2018,15,ATTORNEY GENERAL,,TOM MILLER,DEM,7950.510734
2018,15,ATTORNEY GENERAL,,WRITE IN,,168.250103
2018,15,AUDITOR OF STATE,,FRED PERRYMAN,LIB,392.398754
2018,15,AUDITOR OF STATE,,MARY MOSIMAN,REP,8991.340178
2018,15,AUDITOR OF STATE,,ROB SAND,DEM,4783.068781
2018,15,AUDITOR OF STATE,,WRITE IN,,5.590508
2018,15,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4993.056874
2018,15,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,84.154043
2018,15,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,224.723428
2018,15,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,9268.589820
2018,15,GOVERNOR,,WRITE IN,,5.101363
2018,15,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8831.159320
2018,15,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,446.643886
2018,15,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4939.894035
2018,15,SECRETARY OF AGRICULTURE,,WRITE IN,,6.815159
2018,15,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4675.317863
2018,15,SECRETARY OF STATE,,JULES OFENBAKH,LIB,308.880494
2018,15,SECRETARY OF STATE,,PAUL D PATE,REP,9288.985277
2018,15,SECRETARY OF STATE,,WRITE IN,,7.002670
2018,15,TREASURER OF STATE,,JEREMY N DAVIS,REP,8523.628487
2018,15,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5352.559466
2018,15,TREASURER OF STATE,,TIMOTHY HIRD,LIB,336.145980
2018,15,TREASURER OF STATE,,WRITE IN,,6.001832
2018,16,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,3662.105995
2018,16,ATTORNEY GENERAL,,TOM MILLER,DEM,7388.885585
2018,16,ATTORNEY GENERAL,,WRITE IN,,132.492747
2018,16,AUDITOR OF STATE,,FRED PERRYMAN,LIB,407.724387
2018,16,AUDITOR OF STATE,,MARY MOSIMAN,REP,9041.624283
2018,16,AUDITOR OF STATE,,ROB SAND,DEM,4214.989157
2018,16,AUDITOR OF STATE,,WRITE IN,,10.417750
2018,16,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4544.161811
2018,16,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,86.838499
2018,16,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,235.072876
2018,16,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,9228.762461
2018,16,GOVERNOR,,WRITE IN,,8.418167
2018,16,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,9159.899401
2018,16,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,443.171494
2018,16,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4146.484660
2018,16,SECRETARY OF AGRICULTURE,,WRITE IN,,12.000417
2018,16,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4001.708172
2018,16,SECRETARY OF STATE,,JULES OFENBAKH,LIB,363.998074
2018,16,SECRETARY OF STATE,,PAUL D PATE,REP,9419.703559
2018,16,SECRETARY OF STATE,,WRITE IN,,7.000000
2018,16,TREASURER OF STATE,,JEREMY N DAVIS,REP,8524.209590
2018,16,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4818.836680
2018,16,TREASURER OF STATE,,TIMOTHY HIRD,LIB,369.889090
2018,16,TREASURER OF STATE,,WRITE IN,,9.000000
2018,17,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2431.296089
2018,17,ATTORNEY GENERAL,,TOM MILLER,DEM,8598.968300
2018,17,ATTORNEY GENERAL,,WRITE IN,,68.873000
2018,17,AUDITOR OF STATE,,FRED PERRYMAN,LIB,268.771245
2018,17,AUDITOR OF STATE,,MARY MOSIMAN,REP,7495.205856
2018,17,AUDITOR OF STATE,,ROB SAND,DEM,5018.326702
2018,17,AUDITOR OF STATE,,WRITE IN,,5.000000
2018,17,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4574.649151
2018,17,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,62.145365
2018,17,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,207.413235
2018,17,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,8314.685721
2018,17,GOVERNOR,,WRITE IN,,1.868086
2018,17,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8008.890296
2018,17,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,428.402056
2018,17,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4306.129658
2018,17,SECRETARY OF AGRICULTURE,,WRITE IN,,9.000000
2018,17,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,3879.980311
2018,17,SECRETARY OF STATE,,JULES OFENBAKH,LIB,297.767158
2018,17,SECRETARY OF STATE,,PAUL D PATE,REP,8608.305317
2018,17,SECRETARY OF STATE,,WRITE IN,,3.000000
2018,17,TREASURER OF STATE,,JEREMY N DAVIS,REP,6877.784432
2018,17,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5670.732406
2018,17,TREASURER OF STATE,,TIMOTHY HIRD,LIB,246.452785
2018,17,TREASURER OF STATE,,WRITE IN,,3.000000
2018,18,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2651.946417
2018,18,ATTORNEY GENERAL,,TOM MILLER,DEM,7582.732634
2018,18,ATTORNEY GENERAL,,WRITE IN,,82.754610
2018,18,AUDITOR OF STATE,,FRED PERRYMAN,LIB,329.384889
2018,18,AUDITOR OF STATE,,MARY MOSIMAN,REP,8458.388601
2018,18,AUDITOR OF STATE,,ROB SAND,DEM,3843.225557
2018,18,AUDITOR OF STATE,,WRITE IN,,1.000000
2018,18,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4127.620711
2018,18,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,60.634157
2018,18,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,195.537854
2018,18,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,8663.400400
2018,18,GOVERNOR,,WRITE IN,,2.899958
2018,18,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8570.477382
2018,18,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,356.860689
2018,18,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,3754.706160
2018,18,SECRETARY OF AGRICULTURE,,WRITE IN,,4.000000
2018,18,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,3534.030110
2018,18,SECRETARY OF STATE,,JULES OFENBAKH,LIB,246.096323
2018,18,SECRETARY OF STATE,,PAUL D PATE,REP,8953.960240
2018,18,SECRETARY OF STATE,,WRITE IN,,3.000000
2018,18,TREASURER OF STATE,,JEREMY N DAVIS,REP,7672.820239
2018,18,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4745.946464
2018,18,TREASURER OF STATE,,TIMOTHY HIRD,LIB,242.623612
2018,18,TREASURER OF STATE,,WRITE IN,,3.000000
2018,19,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2426.618680
2018,19,ATTORNEY GENERAL,,TOM MILLER,DEM,6877.121939
2018,19,ATTORNEY GENERAL,,WRITE IN,,104.024435
2018,19,AUDITOR OF STATE,,FRED PERRYMAN,LIB,358.686594
2018,19,AUDITOR OF STATE,,MARY MOSIMAN,REP,5557.756254
2018,19,AUDITOR OF STATE,,ROB SAND,DEM,4832.092443
2018,19,AUDITOR OF STATE,,WRITE IN,,3.021104
2018,19,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,5104.207322
2018,19,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,61.862277
2018,19,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,241.999381
2018,19,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,5576.062155
2018,19,GOVERNOR,,WRITE IN,,2.509552
2018,19,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,5416.406428
2018,19,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,373.307296
2018,19,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4970.184909
2018,19,SECRETARY OF AGRICULTURE,,WRITE IN,,5.101931
2018,19,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4876.440982
2018,19,SECRETARY OF STATE,,JULES OFENBAKH,LIB,295.808943
2018,19,SECRETARY OF STATE,,PAUL D PATE,REP,5645.505022
2018,19,SECRETARY OF STATE,,WRITE IN,,2.187877
2018,19,TREASURER OF STATE,,JEREMY N DAVIS,REP,5224.791602
2018,19,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5184.831124
2018,19,TREASURER OF STATE,,TIMOTHY HIRD,LIB,308.441528
2018,19,TREASURER OF STATE,,WRITE IN,,1.999137
2018,2,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2179.164547
2018,2,ATTORNEY GENERAL,,TOM MILLER,DEM,6815.283276
2018,2,ATTORNEY GENERAL,,WRITE IN,,95.299510
2018,2,AUDITOR OF STATE,,FRED PERRYMAN,LIB,270.922017
2018,2,AUDITOR OF STATE,,MARY MOSIMAN,REP,4697.653052
2018,2,AUDITOR OF STATE,,ROB SAND,DEM,5476.366013
2018,2,AUDITOR OF STATE,,WRITE IN,,4.000001
2018,2,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4691.476920
2018,2,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,48.131428
2018,2,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,177.614735
2018,2,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,5816.399993
2018,2,GOVERNOR,,WRITE IN,,1.024567
2018,2,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,5505.130264
2018,2,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,315.100917
2018,2,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4601.362979
2018,2,SECRETARY OF AGRICULTURE,,WRITE IN,,6.026387
2018,2,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4572.743236
2018,2,SECRETARY OF STATE,,JULES OFENBAKH,LIB,232.703845
2018,2,SECRETARY OF STATE,,PAUL D PATE,REP,5669.578726
2018,2,SECRETARY OF STATE,,WRITE IN,,5.013198
2018,2,TREASURER OF STATE,,JEREMY N DAVIS,REP,4859.079175
2018,2,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5290.691479
2018,2,TREASURER OF STATE,,TIMOTHY HIRD,LIB,251.773912
2018,2,TREASURER OF STATE,,WRITE IN,,8.999992
2018,20,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2131.373553
2018,20,ATTORNEY GENERAL,,TOM MILLER,DEM,5575.481596
2018,20,ATTORNEY GENERAL,,WRITE IN,,88.232712
2018,20,AUDITOR OF STATE,,FRED PERRYMAN,LIB,375.190257
2018,20,AUDITOR OF STATE,,MARY MOSIMAN,REP,4283.279092
2018,20,AUDITOR OF STATE,,ROB SAND,DEM,4180.849551
2018,20,AUDITOR OF STATE,,WRITE IN,,4.970638
2018,20,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4402.573921
2018,20,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,67.145181
2018,20,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,228.204311
2018,20,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,4316.585366
2018,20,GOVERNOR,,WRITE IN,,6.970918
2018,20,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,4139.534662
2018,20,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,388.877317
2018,20,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4330.436325
2018,20,SECRETARY OF AGRICULTURE,,WRITE IN,,7.082494
2018,20,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4276.532916
2018,20,SECRETARY OF STATE,,JULES OFENBAKH,LIB,299.312485
2018,20,SECRETARY OF STATE,,PAUL D PATE,REP,4307.805943
2018,20,SECRETARY OF STATE,,WRITE IN,,4.809452
2018,20,TREASURER OF STATE,,JEREMY N DAVIS,REP,4052.370135
2018,20,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4440.772652
2018,20,TREASURER OF STATE,,TIMOTHY HIRD,LIB,321.523395
2018,20,TREASURER OF STATE,,WRITE IN,,4.999031
2018,21,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2867.996275
2018,21,ATTORNEY GENERAL,,TOM MILLER,DEM,8956.424545
2018,21,ATTORNEY GENERAL,,WRITE IN,,80.389012
2018,21,AUDITOR OF STATE,,FRED PERRYMAN,LIB,425.939529
2018,21,AUDITOR OF STATE,,MARY MOSIMAN,REP,6369.522185
2018,21,AUDITOR OF STATE,,ROB SAND,DEM,6468.264926
2018,21,AUDITOR OF STATE,,WRITE IN,,4.921897
2018,21,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,6185.161446
2018,21,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,62.715640
2018,21,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,264.797346
2018,21,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,7165.068175
2018,21,GOVERNOR,,WRITE IN,,8.105994
2018,21,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,6996.565878
2018,21,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,448.072023
2018,21,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,5732.362836
2018,21,SECRETARY OF AGRICULTURE,,WRITE IN,,7.309619
2018,21,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,5494.405128
2018,21,SECRETARY OF STATE,,JULES OFENBAKH,LIB,347.026664
2018,21,SECRETARY OF STATE,,PAUL D PATE,REP,7471.828328
2018,21,SECRETARY OF STATE,,WRITE IN,,7.902371
2018,21,TREASURER OF STATE,,JEREMY N DAVIS,REP,5876.615965
2018,21,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,7063.749723
2018,21,TREASURER OF STATE,,TIMOTHY HIRD,LIB,343.143207
2018,21,TREASURER OF STATE,,WRITE IN,,4.921897
2018,22,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,3342.878619
2018,22,ATTORNEY GENERAL,,TOM MILLER,DEM,9720.276050
2018,22,ATTORNEY GENERAL,,WRITE IN,,97.832731
2018,22,AUDITOR OF STATE,,FRED PERRYMAN,LIB,355.888771
2018,22,AUDITOR OF STATE,,MARY MOSIMAN,REP,7286.286272
2018,22,AUDITOR OF STATE,,ROB SAND,DEM,6974.678985
2018,22,AUDITOR OF STATE,,WRITE IN,,6.078103
