year,county,office,district,candidate,party,votes
1988,BENTON,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,1.000000
1988,BENTON,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,2.000000
1988,BLACK HAWK,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,24112.000000
1988,BLACK HAWK,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,31657.000000
1988,BLACK HAWK,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,51.000000
1988,BLACK HAWK,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,41.000000
1988,BLACK HAWK,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,16.000000
1988,BLACK HAWK,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,143.000000
1988,BLACK HAWK,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,82.000000
1988,BLACK HAWK,PRESIDENT VICE PRESIDENT,,SCATTERING,,40.000000
1988,BLACK HAWK,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,12.000000
1988,BLACK HAWK,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,17.000000
1988,BOONE,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,4381.000000
1988,BOONE,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,7232.000000
1988,BOONE,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,7.000000
1988,BOONE,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,0.000000
1988,BOONE,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,2.000000
1988,BOONE,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,44.000000
1988,BOONE,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,11.000000
1988,BOONE,PRESIDENT VICE PRESIDENT,,SCATTERING,,6.000000
1988,BOONE,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,2.000000
1988,BOONE,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,1.000000
1988,BREMER,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,5079.000000
1988,BREMER,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,4961.000000
1988,BREMER,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,4.000000
1988,BREMER,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,3.000000
1988,BREMER,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,1.000000
1988,BREMER,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,24.000000
1988,BREMER,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,18.000000
1988,BREMER,PRESIDENT VICE PRESIDENT,,SCATTERING,,6.000000
1988,BREMER,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,1.000000
1988,BREMER,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,2.000000
1988,BUCHANAN,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,3495.000000
1988,BUCHANAN,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,4778.000000
1988,BUCHANAN,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,7.000000
1988,BUCHANAN,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,2.000000
1988,BUCHANAN,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,1.000000
1988,BUCHANAN,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,6.000000
1988,BUCHANAN,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,15.000000
1988,BUCHANAN,PRESIDENT VICE PRESIDENT,,SCATTERING,,14.000000
1988,BUCHANAN,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,1.000000
1988,BUCHANAN,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,2.000000
1988,BUENA VISTA,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,4170.000000
1988,BUENA VISTA,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,4580.000000
1988,BUENA VISTA,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,10.000000
1988,BUENA VISTA,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,1.000000
1988,BUENA VISTA,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,1.000000
1988,BUENA VISTA,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,16.000000
1988,BUENA VISTA,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,35.000000
1988,BUENA VISTA,PRESIDENT VICE PRESIDENT,,SCATTERING,,7.000000
1988,BUENA VISTA,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,2.000000
1988,BUENA VISTA,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,3.000000
1988,BUTLER,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,3523.000000
1988,BUTLER,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,2593.000000
1988,BUTLER,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,6.000000
1988,BUTLER,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,3.000000
1988,BUTLER,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,1.000000
1988,BUTLER,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,12.000000
1988,BUTLER,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,6.000000
1988,BUTLER,PRESIDENT VICE PRESIDENT,,SCATTERING,,0.000000
1988,BUTLER,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,1.000000
1988,BUTLER,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,1.000000
1988,CALHOUN,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,2474.000000
1988,CALHOUN,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,2990.000000
1988,CALHOUN,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,3.000000
1988,CALHOUN,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,4.000000
1988,CALHOUN,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,1.000000
1988,CALHOUN,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,15.000000
1988,CALHOUN,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,14.000000
1988,CALHOUN,PRESIDENT VICE PRESIDENT,,SCATTERING,,2.000000
1988,CALHOUN,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,0.000000
1988,CALHOUN,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,2.000000
1988,CARROLL,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,3701.000000
1988,CARROLL,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,5437.000000
1988,CARROLL,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,7.000000
1988,CARROLL,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,4.000000
1988,CARROLL,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,1.000000
1988,CARROLL,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,79.000000
1988,CARROLL,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,22.000000
1988,CARROLL,PRESIDENT VICE PRESIDENT,,SCATTERING,,13.000000
1988,CARROLL,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,3.000000
1988,CARROLL,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,6.000000
1988,CASS,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,3962.000000
1988,CASS,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,2934.000000
1988,CASS,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,8.000000
1988,CASS,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,1.000000
1988,CASS,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,1.000000
1988,CASS,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,43.000000
1988,CASS,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,12.000000
1988,CASS,PRESIDENT VICE PRESIDENT,,SCATTERING,,6.000000
1988,CASS,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,0.000000
1988,CASS,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,1.000000
1988,CEDAR,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,3373.000000
1988,CEDAR,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,4032.000000
1988,CEDAR,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,8.000000
1988,CEDAR,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,5.000000
1988,CEDAR,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,1.000000
1988,CEDAR,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,10.000000
1988,CEDAR,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,16.000000
1988,CEDAR,PRESIDENT VICE PRESIDENT,,SCATTERING,,28.000000
1988,CEDAR,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,3.000000
1988,CEDAR,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,3.000000
1988,CERRO GORDO,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,9358.000000
1988,CERRO GORDO,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,12857.000000
1988,CERRO GORDO,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,15.000000
1988,CERRO GORDO,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,7.000000
1988,CERRO GORDO,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,8.000000
1988,CERRO GORDO,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,74.000000
1988,CERRO GORDO,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,36.000000
1988,CERRO GORDO,PRESIDENT VICE PRESIDENT,,SCATTERING,,5.000000
1988,CERRO GORDO,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,2.000000
1988,CERRO GORDO,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,3.000000
1988,CHEROKEE,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,3218.000000
1988,CHEROKEE,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,3574.000000
1988,CHEROKEE,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,8.000000
1988,CHEROKEE,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,5.000000
1988,CHEROKEE,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,2.000000
1988,CHEROKEE,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,26.000000
1988,CHEROKEE,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,15.000000
1988,CHEROKEE,PRESIDENT VICE PRESIDENT,,SCATTERING,,5.000000
1988,CHEROKEE,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,2.000000
1988,CHEROKEE,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,0.000000
1988,CHICKASAW,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,2549.000000
1988,CHICKASAW,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,3530.000000
1988,CHICKASAW,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,10.000000
1988,CHICKASAW,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,11.000000
1988,CHICKASAW,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,0.000000
1988,CHICKASAW,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,25.000000
1988,CHICKASAW,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,6.000000
1988,CHICKASAW,PRESIDENT VICE PRESIDENT,,SCATTERING,,2.000000
1988,CHICKASAW,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,3.000000
1988,CHICKASAW,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,0.000000
1988,CLARKE,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,1631.000000
1988,CLARKE,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,2262.000000
1988,CLARKE,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,6.000000
1988,CLARKE,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,0.000000
1988,CLARKE,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,2.000000
1988,CLARKE,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,3.000000
1988,CLARKE,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,1.000000
1988,CLARKE,PRESIDENT VICE PRESIDENT,,SCATTERING,,26.000000
1988,CLARKE,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,1.000000
1988,CLARKE,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,2.000000
1988,CLAY,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,3641.000000
1988,CLAY,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,4173.000000
1988,CLAY,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,2.000000
1988,CLAY,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,2.000000
1988,CLAY,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,2.000000
1988,CLAY,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,30.000000
1988,CLAY,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,13.000000
1988,CLAY,PRESIDENT VICE PRESIDENT,,SCATTERING,,6.000000
1988,CLAY,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,0.000000
1988,CLAY,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,1.000000
1988,CLAYTON,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,3839.000000
1988,CLAYTON,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,4320.000000
1988,CLAYTON,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,14.000000
1988,CLAYTON,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,3.000000
1988,CLAYTON,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,4.000000
1988,CLAYTON,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,30.000000
1988,CLAYTON,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,18.000000
1988,CLAYTON,PRESIDENT VICE PRESIDENT,,SCATTERING,,10.000000
1988,CLAYTON,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,1.000000
1988,CLAYTON,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,3.000000
1988,CLINTON,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,10243.000000
1988,CLINTON,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,12549.000000
1988,CLINTON,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,14.000000
1988,CLINTON,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,12.000000
1988,CLINTON,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,8.000000
1988,CLINTON,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,116.000000
1988,CLINTON,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,55.000000
1988,CLINTON,PRESIDENT VICE PRESIDENT,,SCATTERING,,0.000000
1988,CLINTON,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,0.000000
1988,CLINTON,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,5.000000
1988,CRAWFORD,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,3375.000000
1988,CRAWFORD,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,3868.000000
1988,CRAWFORD,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,3.000000
1988,CRAWFORD,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,7.000000
1988,CRAWFORD,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,3.000000
1988,CRAWFORD,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,28.000000
1988,CRAWFORD,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,21.000000
1988,CRAWFORD,PRESIDENT VICE PRESIDENT,,SCATTERING,,2.000000
1988,CRAWFORD,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,2.000000
1988,CRAWFORD,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,2.000000
1988,DALLAS,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,4858.000000
1988,DALLAS,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,7501.000000
1988,DALLAS,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,2.000000
1988,DALLAS,PRESIDENT VICE PRESIDENT,,FULANI DATTNER,NEW ALLIANCE,1.000000
1988,DALLAS,PRESIDENT VICE PRESIDENT,,KENOYER EHRENREICH,IOWA SOCIALIST,1.000000
1988,DALLAS,PRESIDENT VICE PRESIDENT,,LA ROUCHE FREEMAN,NOMINATED BY PETITION,6.000000
1988,DALLAS,PRESIDENT VICE PRESIDENT,,PAUL MARROU,LIBERTARIAN,19.000000
1988,DALLAS,PRESIDENT VICE PRESIDENT,,SCATTERING,,28.000000
1988,DALLAS,PRESIDENT VICE PRESIDENT,,WARREN MICKELLS,SOCIALIST WORKERS,1.000000
1988,DALLAS,PRESIDENT VICE PRESIDENT,,WINN PORSTER,WORKERS LEAGUE,2.000000
1988,DAVIS,PRESIDENT VICE PRESIDENT,,BUSH QUAYLE,REPUBLICAN,1563.000000
1988,DAVIS,PRESIDENT VICE PRESIDENT,,DUKAKIS BENTSON,DEMOCRATIC,2246.000000
1988,DAVIS,PRESIDENT VICE PRESIDENT,,DUKE PARKER,PATRIOTIC PARTY,2.000000
