year,county,office,district,candidate,party,votes
2012,BREMER,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,16.000000
2012,BREMER,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,6405.000000
2012,BREMER,PRESIDENT VICE PRESIDENT,,OVER VOTES,,18.000000
2012,BREMER,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,35.000000
2012,BREMER,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,13.000000
2012,BREMER,PRESIDENT VICE PRESIDENT,,WRITE IN,,53.000000
2012,BUCHANAN,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,5911.000000
2012,BUCHANAN,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,65.000000
2012,BUCHANAN,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,4.000000
2012,BUCHANAN,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,5.000000
2012,BUCHANAN,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,5.000000
2012,BUCHANAN,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,34.000000
2012,BUCHANAN,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,4450.000000
2012,BUCHANAN,PRESIDENT VICE PRESIDENT,,OVER VOTES,,17.000000
2012,BUCHANAN,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,50.000000
2012,BUCHANAN,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,19.000000
2012,BUCHANAN,PRESIDENT VICE PRESIDENT,,WRITE IN,,42.000000
2012,BUENA VISTA,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,3700.000000
2012,BUENA VISTA,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,57.000000
2012,BUENA VISTA,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,2.000000
2012,BUENA VISTA,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,2.000000
2012,BUENA VISTA,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,4.000000
2012,BUENA VISTA,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,12.000000
2012,BUENA VISTA,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,4554.000000
2012,BUENA VISTA,PRESIDENT VICE PRESIDENT,,OVER VOTES,,25.000000
2012,BUENA VISTA,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,23.000000
2012,BUENA VISTA,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,16.000000
2012,BUENA VISTA,PRESIDENT VICE PRESIDENT,,WRITE IN,,36.000000
2012,BUTLER,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,3329.000000
2012,BUTLER,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,33.000000
2012,BUTLER,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,1.000000
2012,BUTLER,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,1.000000
2012,BUTLER,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,8.000000
2012,BUTLER,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,18.000000
2012,BUTLER,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,4106.000000
2012,BUTLER,PRESIDENT VICE PRESIDENT,,OVER VOTES,,7.000000
2012,BUTLER,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,23.000000
2012,BUTLER,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,25.000000
2012,BUTLER,PRESIDENT VICE PRESIDENT,,WRITE IN,,24.000000
2012,CALHOUN,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,2238.000000
2012,CALHOUN,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,39.000000
2012,CALHOUN,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,0.000000
2012,CALHOUN,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,1.000000
2012,CALHOUN,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,1.000000
2012,CALHOUN,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,12.000000
2012,CALHOUN,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,2891.000000
2012,CALHOUN,PRESIDENT VICE PRESIDENT,,OVER VOTES,,12.000000
2012,CALHOUN,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,26.000000
2012,CALHOUN,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,16.000000
2012,CALHOUN,PRESIDENT VICE PRESIDENT,,WRITE IN,,32.000000
2012,CARROLL,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,4947.000000
2012,CARROLL,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,42.000000
2012,CARROLL,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,5.000000
2012,CARROLL,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,1.000000
2012,CARROLL,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,8.000000
2012,CARROLL,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,13.000000
2012,CARROLL,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,5601.000000
2012,CARROLL,PRESIDENT VICE PRESIDENT,,OVER VOTES,,17.000000
2012,CARROLL,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,68.000000
2012,CARROLL,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,23.000000
2012,CARROLL,PRESIDENT VICE PRESIDENT,,WRITE IN,,34.000000
2012,CASS,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,2858.000000
2012,CASS,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,46.000000
2012,CASS,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,4.000000
2012,CASS,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,9.000000
2012,CASS,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,5.000000
2012,CASS,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,15.000000
2012,CASS,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,4217.000000
2012,CASS,PRESIDENT VICE PRESIDENT,,OVER VOTES,,3.000000
2012,CASS,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,33.000000
2012,CASS,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,21.000000
2012,CASS,PRESIDENT VICE PRESIDENT,,WRITE IN,,30.000000
2012,CEDAR,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,4972.000000
2012,CEDAR,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,72.000000
2012,CEDAR,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,0.000000
2012,CEDAR,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,1.000000
2012,CEDAR,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,5.000000
2012,CEDAR,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,15.000000
2012,CEDAR,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,4529.000000
2012,CEDAR,PRESIDENT VICE PRESIDENT,,OVER VOTES,,4.000000
2012,CEDAR,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,49.000000
2012,CEDAR,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,14.000000
2012,CEDAR,PRESIDENT VICE PRESIDENT,,WRITE IN,,41.000000
2012,CERRO GORDO,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,13316.000000
2012,CERRO GORDO,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,147.000000
2012,CERRO GORDO,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,6.000000
2012,CERRO GORDO,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,7.000000
2012,CERRO GORDO,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,12.000000
2012,CERRO GORDO,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,48.000000
2012,CERRO GORDO,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,10128.000000
2012,CERRO GORDO,PRESIDENT VICE PRESIDENT,,OVER VOTES,,54.000000
2012,CERRO GORDO,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,60.000000
2012,CERRO GORDO,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,44.000000
2012,CERRO GORDO,PRESIDENT VICE PRESIDENT,,WRITE IN,,116.000000
2012,CHEROKEE,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,2634.000000
2012,CHEROKEE,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,45.000000
2012,CHEROKEE,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,3.000000
2012,CHEROKEE,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,5.000000
2012,CHEROKEE,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,4.000000
2012,CHEROKEE,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,19.000000
2012,CHEROKEE,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,3662.000000
2012,CHEROKEE,PRESIDENT VICE PRESIDENT,,OVER VOTES,,9.000000
2012,CHEROKEE,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,15.000000
2012,CHEROKEE,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,12.000000
2012,CHEROKEE,PRESIDENT VICE PRESIDENT,,WRITE IN,,31.000000
2012,CHICKASAW,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,3554.000000
2012,CHICKASAW,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,35.000000
2012,CHICKASAW,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,3.000000
2012,CHICKASAW,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,2.000000
2012,CHICKASAW,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,4.000000
2012,CHICKASAW,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,15.000000
2012,CHICKASAW,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,2836.000000
2012,CHICKASAW,PRESIDENT VICE PRESIDENT,,OVER VOTES,,9.000000
2012,CHICKASAW,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,28.000000
2012,CHICKASAW,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,15.000000
2012,CHICKASAW,PRESIDENT VICE PRESIDENT,,WRITE IN,,20.000000
2012,CLARKE,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,2189.000000
2012,CLARKE,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,38.000000
2012,CLARKE,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,2.000000
2012,CLARKE,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,2.000000
2012,CLARKE,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,10.000000
2012,CLARKE,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,17.000000
2012,CLARKE,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,2124.000000
2012,CLARKE,PRESIDENT VICE PRESIDENT,,OVER VOTES,,9.000000
2012,CLARKE,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,19.000000
2012,CLARKE,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,18.000000
2012,CLARKE,PRESIDENT VICE PRESIDENT,,WRITE IN,,30.000000
2012,CLAY,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,3385.000000
2012,CLAY,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,58.000000
2012,CLAY,PRESIDENT VICE PRESIDENT,,GLORIA LARIVA STEFANIE BEACHAM,PARTY FOR SOCIALISM AND LIBERATION,0.000000
2012,CLAY,PRESIDENT VICE PRESIDENT,,JAMES HARRIS ALYSON KENNEDY,SOCIALIST WORKERS PARTY,5.000000
2012,CLAY,PRESIDENT VICE PRESIDENT,,JERRY LITZEL JIM LITZEL,NOMINATED BY PETITION,5.000000
2012,CLAY,PRESIDENT VICE PRESIDENT,,JILL STEIN CHERI HONKALA,IOWA GREEN PARTY,24.000000
2012,CLAY,PRESIDENT VICE PRESIDENT,,MITT ROMNEY PAUL RYAN,REPUBLICAN,4951.000000
2012,CLAY,PRESIDENT VICE PRESIDENT,,OVER VOTES,,20.000000
2012,CLAY,PRESIDENT VICE PRESIDENT,,UNDER VOTES,,46.000000
2012,CLAY,PRESIDENT VICE PRESIDENT,,VIRGIL GOODE JAMES CLYMER,CONSTITUTION,13.000000
2012,CLAY,PRESIDENT VICE PRESIDENT,,WRITE IN,,61.000000
2012,CLAYTON,PRESIDENT VICE PRESIDENT,,BARACK OBAMA JOE BIDEN,DEMOCRATIC,4806.000000
2012,CLAYTON,PRESIDENT VICE PRESIDENT,,GARY JOHNSON JAMES P GRAY,LIBERTARIAN,57.000000
