year,county,office,district,candidate,party,votes
1992,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,3.000000
1992,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,1.000000
1992,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,1543.000000
1992,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,1.000000
1992,ALLAMAKEE,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,1.000000
1992,APPANOOSE,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,2346.000000
1992,APPANOOSE,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2810.000000
1992,APPANOOSE,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,25.000000
1992,APPANOOSE,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,4.000000
1992,APPANOOSE,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,4.000000
1992,APPANOOSE,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,3.000000
1992,APPANOOSE,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,1161.000000
1992,APPANOOSE,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,3.000000
1992,APPANOOSE,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,4.000000
1992,AUDUBON,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,1373.000000
1992,AUDUBON,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,1589.000000
1992,AUDUBON,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,6.000000
1992,AUDUBON,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,4.000000
1992,AUDUBON,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,2.000000
1992,AUDUBON,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,1.000000
1992,AUDUBON,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,887.000000
1992,AUDUBON,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,1.000000
1992,AUDUBON,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,2.000000
1992,BENTON,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,3469.000000
1992,BENTON,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,4467.000000
1992,BENTON,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,1.000000
1992,BENTON,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,19.000000
1992,BENTON,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,5.000000
1992,BENTON,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,3.000000
1992,BENTON,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,2454.000000
1992,BENTON,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,1.000000
1992,BENTON,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,1.000000
1992,BLACK HAWK,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,21398.000000
1992,BLACK HAWK,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,29584.000000
1992,BLACK HAWK,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,50.000000
1992,BLACK HAWK,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,51.000000
1992,BLACK HAWK,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,71.000000
1992,BLACK HAWK,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,40.000000
1992,BLACK HAWK,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,10182.000000
1992,BLACK HAWK,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,15.000000
1992,BLACK HAWK,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,18.000000
1992,BOONE,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,4148.000000
1992,BOONE,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,5913.000000
1992,BOONE,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,4.000000
1992,BOONE,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,24.000000
1992,BOONE,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,16.000000
1992,BOONE,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,6.000000
1992,BOONE,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,2070.000000
1992,BOONE,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,3.000000
1992,BOONE,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,8.000000
1992,BREMER,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,4482.000000
1992,BREMER,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,4774.000000
1992,BREMER,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,31.000000
1992,BREMER,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,13.000000
1992,BREMER,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,25.000000
1992,BREMER,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,6.000000
1992,BREMER,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,2338.000000
1992,BREMER,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,3.000000
1992,BREMER,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,14.000000
1992,BUCHANAN,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,3313.000000
1992,BUCHANAN,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,4166.000000
1992,BUCHANAN,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,2.000000
1992,BUCHANAN,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,18.000000
1992,BUCHANAN,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,5.000000
1992,BUCHANAN,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,4.000000
1992,BUCHANAN,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,2126.000000
1992,BUCHANAN,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,2.000000
1992,BUCHANAN,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,2.000000
1992,BUENA VISTA,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,3863.000000
1992,BUENA VISTA,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,3374.000000
1992,BUENA VISTA,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,17.000000
1992,BUENA VISTA,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,8.000000
1992,BUENA VISTA,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,8.000000
1992,BUENA VISTA,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,8.000000
1992,BUENA VISTA,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,1955.000000
1992,BUENA VISTA,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,3.000000
1992,BUENA VISTA,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,4.000000
1992,BUTLER,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,3209.000000
1992,BUTLER,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2548.000000
1992,BUTLER,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,1.000000
1992,BUTLER,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,3.000000
1992,BUTLER,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,14.000000
1992,BUTLER,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,1.000000
1992,BUTLER,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,1333.000000
1992,BUTLER,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,4.000000
1992,BUTLER,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,7.000000
1992,CALHOUN,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,2169.000000
1992,CALHOUN,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2140.000000
1992,CALHOUN,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,3.000000
1992,CALHOUN,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,5.000000
1992,CALHOUN,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,2.000000
1992,CALHOUN,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,2.000000
1992,CALHOUN,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,946.000000
1992,CALHOUN,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,0.000000
1992,CALHOUN,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,1.000000
1992,CARROLL,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,3439.000000
1992,CARROLL,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,3800.000000
1992,CARROLL,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,1.000000
1992,CARROLL,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,6.000000
1992,CARROLL,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,0.000000
1992,CARROLL,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,1.000000
1992,CARROLL,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,2192.000000
1992,CARROLL,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,0.000000
1992,CARROLL,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,3.000000
1992,CASS,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,3176.000000
1992,CASS,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2231.000000
1992,CASS,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,11.000000
1992,CASS,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,8.000000
1992,CASS,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,4.000000
1992,CASS,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,2.000000
1992,CASS,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,1608.000000
1992,CASS,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,1.000000
1992,CASS,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,4.000000
1992,CEDAR,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,2965.000000
1992,CEDAR,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,3296.000000
1992,CEDAR,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,5.000000
1992,CEDAR,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,4.000000
1992,CEDAR,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,1.000000
1992,CEDAR,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,4.000000
1992,CEDAR,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,1945.000000
1992,CEDAR,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,1.000000
1992,CEDAR,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,3.000000
1992,CERRO GORDO,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,8250.000000
1992,CERRO GORDO,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,11415.000000
1992,CERRO GORDO,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,35.000000
1992,CERRO GORDO,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,12.000000
1992,CERRO GORDO,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,20.000000
1992,CERRO GORDO,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,4.000000
1992,CERRO GORDO,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,4498.000000
1992,CERRO GORDO,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,5.000000
1992,CERRO GORDO,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,8.000000
1992,CHEROKEE,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,2768.000000
1992,CHEROKEE,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2590.000000
1992,CHEROKEE,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,0.000000
1992,CHEROKEE,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,14.000000
1992,CHEROKEE,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,0.000000
1992,CHEROKEE,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,4.000000
1992,CHEROKEE,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,1503.000000
1992,CHEROKEE,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,0.000000
1992,CHEROKEE,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,2.000000
1992,CHICKASAW,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,2129.000000
1992,CHICKASAW,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2913.000000
1992,CHICKASAW,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,3.000000
1992,CHICKASAW,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,6.000000
1992,CHICKASAW,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,2.000000
1992,CHICKASAW,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,1.000000
1992,CHICKASAW,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,1566.000000
1992,CHICKASAW,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,3.000000
1992,CHICKASAW,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,2.000000
1992,CLARKE,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,1417.000000
1992,CLARKE,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,1921.000000
1992,CLARKE,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,1.000000
1992,CLARKE,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,2.000000
1992,CLARKE,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,2.000000
1992,CLARKE,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,0.000000
1992,CLARKE,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,899.000000
1992,CLARKE,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,0.000000
1992,CLARKE,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,3.000000
1992,CLAY,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,3011.000000
1992,CLAY,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,3346.000000
1992,CLAY,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,13.000000
1992,CLAY,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,10.000000
1992,CLAY,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,7.000000
1992,CLAY,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,11.000000
1992,CLAY,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,1964.000000
1992,CLAY,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,3.000000
1992,CLAY,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,0.000000
1992,CLAYTON,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,3044.000000
1992,CLAYTON,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,3742.000000
1992,CLAYTON,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,11.000000
1992,CLAYTON,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,55.000000
1992,CLAYTON,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,1.000000
1992,CLAYTON,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,3.000000
1992,CLAYTON,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,2309.000000
1992,CLAYTON,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,0.000000
1992,CLAYTON,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,5.000000
1992,CLINTON,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,8746.000000
1992,CLINTON,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,11683.000000
1992,CLINTON,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,17.000000
1992,CLINTON,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,4.000000
1992,CLINTON,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,15.000000
1992,CLINTON,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,29.000000
1992,CLINTON,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,4414.000000
1992,CLINTON,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,6.000000
1992,CLINTON,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,8.000000
1992,CRAWFORD,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,2693.000000
1992,CRAWFORD,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,3004.000000
1992,CRAWFORD,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,26.000000
1992,CRAWFORD,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,3.000000
1992,CRAWFORD,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,4.000000
1992,CRAWFORD,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,8.000000
1992,CRAWFORD,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,1905.000000
1992,CRAWFORD,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,2.000000
1992,CRAWFORD,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,8.000000
1992,DALLAS,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,5587.000000
1992,DALLAS,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,6554.000000
1992,DALLAS,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,3.000000
1992,DALLAS,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,11.000000
1992,DALLAS,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,6.000000
1992,DALLAS,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,6.000000
1992,DALLAS,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,2665.000000
1992,DALLAS,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,0.000000
1992,DALLAS,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,4.000000
1992,DAVIS,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,1344.000000
1992,DAVIS,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,1962.000000
1992,DAVIS,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,2.000000
1992,DAVIS,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,2.000000
1992,DAVIS,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,0.000000
1992,DAVIS,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,2.000000
1992,DAVIS,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,718.000000
1992,DAVIS,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,0.000000
1992,DAVIS,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,2.000000
1992,DECATUR,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,1316.000000
1992,DECATUR,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,1866.000000
1992,DECATUR,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,0.000000
1992,DECATUR,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,5.000000
1992,DECATUR,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,1.000000
1992,DECATUR,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,2.000000
1992,DECATUR,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,786.000000
1992,DECATUR,PRESIDENT VICE PRESIDENT,,WARREN REIN,SOCIALIST WORKERS,1.000000
1992,DECATUR,PRESIDENT VICE PRESIDENT,,YIAMOUYIANNIS MCCONE,NOMINATED BY PETITION,1.000000
1992,DELAWARE,PRESIDENT VICE PRESIDENT,,BUSH QUALE,REPUBLICAN,3195.000000
1992,DELAWARE,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,3093.000000
1992,DELAWARE,PRESIDENT VICE PRESIDENT,,EHLERS WENDT,NOMINATED BY PETITION,20.000000
1992,DELAWARE,PRESIDENT VICE PRESIDENT,,GRITZ MINETT,AMERICA FIRST,15.000000
1992,DELAWARE,PRESIDENT VICE PRESIDENT,,HERER GRIMMER,GRASS ROOTS,3.000000
1992,DELAWARE,PRESIDENT VICE PRESIDENT,,MARROU LORD,LIBERTARIAN,1.000000
1992,DELAWARE,PRESIDENT VICE PRESIDENT,,PEROT STOCKDALE,NOMINATED BY PETITION,2144.000000
