year,plan2_district,office,district,candidate,party,votes
2018,10,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,470.203692
2018,10,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,9892.647521
2018,10,GOVERNOR,,WRITE IN,,9.480470
2018,10,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,9555.941090
2018,10,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,762.184613
2018,10,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,9300.621234
2018,10,SECRETARY OF AGRICULTURE,,WRITE IN,,12.184424
2018,10,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,9152.973898
2018,10,SECRETARY OF STATE,,JULES OFENBAKH,LIB,595.121428
2018,10,SECRETARY OF STATE,,PAUL D PATE,REP,9953.310965
2018,10,SECRETARY OF STATE,,WRITE IN,,6.997329
2018,10,TREASURER OF STATE,,JEREMY N DAVIS,REP,9277.161738
2018,10,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,9625.603776
2018,10,TREASURER OF STATE,,TIMOTHY HIRD,LIB,629.964924
2018,10,TREASURER OF STATE,,WRITE IN,,6.998168
2018,11,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,6210.874893
2018,11,ATTORNEY GENERAL,,TOM MILLER,DEM,18676.700596
2018,11,ATTORNEY GENERAL,,WRITE IN,,178.221743
2018,11,AUDITOR OF STATE,,FRED PERRYMAN,LIB,781.828300
2018,11,AUDITOR OF STATE,,MARY MOSIMAN,REP,13655.808457
2018,11,AUDITOR OF STATE,,ROB SAND,DEM,13442.943911
2018,11,AUDITOR OF STATE,,WRITE IN,,11.000000
2018,11,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,12893.798957
2018,11,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,115.221743
2018,11,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,516.108713
2018,11,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,15233.134602
2018,11,GOVERNOR,,WRITE IN,,11.203624
2018,11,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,14792.188960
2018,11,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,856.402933
2018,11,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,12079.767032
2018,11,SECRETARY OF AGRICULTURE,,WRITE IN,,17.407248
2018,11,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,11549.545291
2018,11,SECRETARY OF STATE,,JULES OFENBAKH,LIB,680.570317
2018,11,SECRETARY OF STATE,,PAUL D PATE,REP,15761.686802
2018,11,SECRETARY OF STATE,,WRITE IN,,16.000000
2018,11,TREASURER OF STATE,,JEREMY N DAVIS,REP,12404.052637
2018,11,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,14842.346841
2018,11,TREASURER OF STATE,,TIMOTHY HIRD,LIB,693.384814
2018,11,TREASURER OF STATE,,WRITE IN,,13.000000
2018,12,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,6371.178795
2018,12,ATTORNEY GENERAL,,TOM MILLER,DEM,16822.725205
2018,12,ATTORNEY GENERAL,,WRITE IN,,182.779726
2018,12,AUDITOR OF STATE,,FRED PERRYMAN,LIB,712.598754
2018,12,AUDITOR OF STATE,,MARY MOSIMAN,REP,14758.698956
2018,12,AUDITOR OF STATE,,ROB SAND,DEM,10850.282897
2018,12,AUDITOR OF STATE,,WRITE IN,,10.992346
2018,12,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,9295.894443
2018,12,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,118.726365
2018,12,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,478.082081
2018,12,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,17146.622730
2018,12,GOVERNOR,,WRITE IN,,12.900841
2018,12,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,16209.698744
2018,12,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,832.156570
2018,12,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,9274.075237
2018,12,SECRETARY OF AGRICULTURE,,WRITE IN,,10.338510
2018,12,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,8438.302565
2018,12,SECRETARY OF STATE,,JULES OFENBAKH,LIB,615.507119
2018,12,SECRETARY OF STATE,,PAUL D PATE,REP,17335.129902
2018,12,SECRETARY OF STATE,,WRITE IN,,9.006439
2018,12,TREASURER OF STATE,,JEREMY N DAVIS,REP,13682.199206
2018,12,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,12043.191699
2018,12,TREASURER OF STATE,,TIMOTHY HIRD,LIB,635.584735
2018,12,TREASURER OF STATE,,WRITE IN,,7.954594
2018,13,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,5124.950344
2018,13,ATTORNEY GENERAL,,TOM MILLER,DEM,14622.851244
2018,13,ATTORNEY GENERAL,,WRITE IN,,146.000065
2018,13,AUDITOR OF STATE,,FRED PERRYMAN,LIB,590.130025
2018,13,AUDITOR OF STATE,,MARY MOSIMAN,REP,12043.156524
2018,13,AUDITOR OF STATE,,ROB SAND,DEM,9803.857896
2018,13,AUDITOR OF STATE,,WRITE IN,,13.000000
2018,13,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,9254.597821
2018,13,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,105.782498
2018,13,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,366.782552
2018,13,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,13315.111663
2018,13,GOVERNOR,,WRITE IN,,14.000000
2018,13,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,12798.111632
2018,13,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,716.042549
2018,13,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,8962.990270
2018,13,SECRETARY OF AGRICULTURE,,WRITE IN,,13.000000
2018,13,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,8421.425286
2018,13,SECRETARY OF STATE,,JULES OFENBAKH,LIB,455.695035
2018,13,SECRETARY OF STATE,,PAUL D PATE,REP,13652.024139
2018,13,SECRETARY OF STATE,,WRITE IN,,11.000001
2018,13,TREASURER OF STATE,,JEREMY N DAVIS,REP,11192.288890
2018,13,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,10824.030618
2018,13,TREASURER OF STATE,,TIMOTHY HIRD,LIB,481.695007
2018,13,TREASURER OF STATE,,WRITE IN,,10.000000
2018,14,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,5593.649262
2018,14,ATTORNEY GENERAL,,TOM MILLER,DEM,17625.325205
2018,14,ATTORNEY GENERAL,,WRITE IN,,242.740865
2018,14,AUDITOR OF STATE,,FRED PERRYMAN,LIB,592.829511
2018,14,AUDITOR OF STATE,,MARY MOSIMAN,REP,12398.767272
2018,14,AUDITOR OF STATE,,ROB SAND,DEM,12887.826551
2018,14,AUDITOR OF STATE,,WRITE IN,,15.676486
2018,14,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,12785.903806
2018,14,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,70.349334
2018,14,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,359.037168
2018,14,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,13357.014548
2018,14,GOVERNOR,,WRITE IN,,9.643224
2018,14,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,13280.165154
2018,14,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,641.179521
2018,14,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,11736.210865
2018,14,SECRETARY OF AGRICULTURE,,WRITE IN,,15.297276
2018,14,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,11664.325438
2018,14,SECRETARY OF STATE,,JULES OFENBAKH,LIB,578.642089
2018,14,SECRETARY OF STATE,,PAUL D PATE,REP,13797.747070
2018,14,SECRETARY OF STATE,,WRITE IN,,10.641853
2018,14,TREASURER OF STATE,,JEREMY N DAVIS,REP,11015.191554
2018,14,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,14165.346519
2018,14,TREASURER OF STATE,,TIMOTHY HIRD,LIB,577.183289
2018,14,TREASURER OF STATE,,WRITE IN,,10.380595
2018,15,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,3545.590142
2018,15,ATTORNEY GENERAL,,TOM MILLER,DEM,15328.758076
2018,15,ATTORNEY GENERAL,,WRITE IN,,148.701539
2018,15,AUDITOR OF STATE,,FRED PERRYMAN,LIB,646.087318
2018,15,AUDITOR OF STATE,,MARY MOSIMAN,REP,6236.115589
2018,15,AUDITOR OF STATE,,ROB SAND,DEM,13249.207922
2018,15,AUDITOR OF STATE,,WRITE IN,,15.396013
2018,15,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,13196.717303
2018,15,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,80.784752
2018,15,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,411.006544
2018,15,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,6911.320546
2018,15,GOVERNOR,,WRITE IN,,15.830980
2018,15,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,6644.835550
2018,15,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,699.536160
2018,15,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,12654.417408
2018,15,SECRETARY OF AGRICULTURE,,WRITE IN,,15.401280
2018,15,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,12633.566579
2018,15,SECRETARY OF STATE,,JULES OFENBAKH,LIB,611.075224
2018,15,SECRETARY OF STATE,,PAUL D PATE,REP,6955.071921
2018,15,SECRETARY OF STATE,,WRITE IN,,11.775564
2018,15,TREASURER OF STATE,,JEREMY N DAVIS,REP,5343.869032
2018,15,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,14325.042517
2018,15,TREASURER OF STATE,,TIMOTHY HIRD,LIB,568.638112
2018,15,TREASURER OF STATE,,WRITE IN,,18.400742
2018,16,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,5949.253163
2018,16,ATTORNEY GENERAL,,TOM MILLER,DEM,22685.449243
2018,16,ATTORNEY GENERAL,,WRITE IN,,233.190795
2018,16,AUDITOR OF STATE,,FRED PERRYMAN,LIB,700.663694
2018,16,AUDITOR OF STATE,,MARY MOSIMAN,REP,12711.855381
2018,16,AUDITOR OF STATE,,ROB SAND,DEM,18041.761597
2018,16,AUDITOR OF STATE,,WRITE IN,,14.314586
2018,16,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,18350.429738
2018,16,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,73.197606
2018,16,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,423.446312
2018,16,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,13312.660829
2018,16,GOVERNOR,,WRITE IN,,8.633031
2018,16,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,13400.482450
2018,16,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,781.458487
2018,16,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,17071.831141
2018,16,SECRETARY OF AGRICULTURE,,WRITE IN,,20.266877
2018,16,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,16933.929233
2018,16,SECRETARY OF STATE,,JULES OFENBAKH,LIB,690.596553
2018,16,SECRETARY OF STATE,,PAUL D PATE,REP,14009.589560
2018,16,SECRETARY OF STATE,,WRITE IN,,12.295706
2018,16,TREASURER OF STATE,,JEREMY N DAVIS,REP,10525.796155
2018,16,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,20382.226326
2018,16,TREASURER OF STATE,,TIMOTHY HIRD,LIB,656.987261
2018,16,TREASURER OF STATE,,WRITE IN,,10.645312
2018,17,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,2850.533260
2018,17,ATTORNEY GENERAL,,TOM MILLER,DEM,15384.581105
2018,17,ATTORNEY GENERAL,,WRITE IN,,126.638326
2018,17,AUDITOR OF STATE,,FRED PERRYMAN,LIB,635.304554
2018,17,AUDITOR OF STATE,,MARY MOSIMAN,REP,4394.527848
2018,17,AUDITOR OF STATE,,ROB SAND,DEM,14043.699174
2018,17,AUDITOR OF STATE,,WRITE IN,,17.882279
2018,17,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,14303.137241
2018,17,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,96.150939
2018,17,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,389.427452
2018,17,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,4677.882119
2018,17,GOVERNOR,,WRITE IN,,16.562846
2018,17,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,4450.632613
2018,17,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,713.444827
2018,17,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,13804.198567
2018,17,SECRETARY OF AGRICULTURE,,WRITE IN,,28.599457
2018,17,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,13902.050801
2018,17,SECRETARY OF STATE,,JULES OFENBAKH,LIB,600.465290
2018,17,SECRETARY OF STATE,,PAUL D PATE,REP,4699.167948
2018,17,SECRETARY OF STATE,,WRITE IN,,16.769291
2018,17,TREASURER OF STATE,,JEREMY N DAVIS,REP,3697.408155
2018,17,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,14845.506562
2018,17,TREASURER OF STATE,,TIMOTHY HIRD,LIB,577.387287
2018,17,TREASURER OF STATE,,WRITE IN,,21.476296
2018,18,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,4460.651134
2018,18,ATTORNEY GENERAL,,TOM MILLER,DEM,24443.098242
2018,18,ATTORNEY GENERAL,,WRITE IN,,148.381941
2018,18,AUDITOR OF STATE,,FRED PERRYMAN,LIB,824.061549
2018,18,AUDITOR OF STATE,,MARY MOSIMAN,REP,7627.021462
2018,18,AUDITOR OF STATE,,ROB SAND,DEM,21800.285627
2018,18,AUDITOR OF STATE,,WRITE IN,,13.938963
2018,18,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,22571.773145
2018,18,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,111.122057
2018,18,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,498.944177
2018,18,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,7757.531338
2018,18,GOVERNOR,,WRITE IN,,15.777783
2018,18,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,7895.756665
2018,18,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,903.399673
2018,18,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,21343.111211
2018,18,SECRETARY OF AGRICULTURE,,WRITE IN,,9.286398
2018,18,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,21462.216428
2018,18,SECRETARY OF STATE,,JULES OFENBAKH,LIB,757.592328
2018,18,SECRETARY OF STATE,,PAUL D PATE,REP,8215.787649
2018,18,SECRETARY OF STATE,,WRITE IN,,15.643140
2018,18,TREASURER OF STATE,,JEREMY N DAVIS,REP,6187.791002
2018,18,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,23395.736854
2018,18,TREASURER OF STATE,,TIMOTHY HIRD,LIB,769.208632
2018,18,TREASURER OF STATE,,WRITE IN,,19.475315
2018,19,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,6570.185469
2018,19,ATTORNEY GENERAL,,TOM MILLER,DEM,17712.759026
2018,19,ATTORNEY GENERAL,,WRITE IN,,157.740216
2018,19,AUDITOR OF STATE,,FRED PERRYMAN,LIB,679.894718
2018,19,AUDITOR OF STATE,,MARY MOSIMAN,REP,15230.936259
2018,19,AUDITOR OF STATE,,ROB SAND,DEM,11749.147192
2018,19,AUDITOR OF STATE,,WRITE IN,,6.654715
2018,19,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,10845.981802
2018,19,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,120.668703
2018,19,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,423.567457
2018,19,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,16784.785168
2018,19,GOVERNOR,,WRITE IN,,7.446597
2018,19,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,16275.230576
2018,19,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,690.987118
2018,19,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,10768.842094
2018,19,SECRETARY OF AGRICULTURE,,WRITE IN,,12.902945
2018,19,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,9853.308987
2018,19,SECRETARY OF STATE,,JULES OFENBAKH,LIB,564.294687
2018,19,SECRETARY OF STATE,,PAUL D PATE,REP,17313.077388
2018,19,SECRETARY OF STATE,,WRITE IN,,5.650789
2018,19,TREASURER OF STATE,,JEREMY N DAVIS,REP,14109.756709
2018,19,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,12996.307165
2018,19,TREASURER OF STATE,,TIMOTHY HIRD,LIB,590.998671
2018,19,TREASURER OF STATE,,WRITE IN,,3.650221
2018,2,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,5373.685203
2018,2,ATTORNEY GENERAL,,TOM MILLER,DEM,12212.698712
2018,2,ATTORNEY GENERAL,,WRITE IN,,186.246283
2018,2,AUDITOR OF STATE,,FRED PERRYMAN,LIB,410.645685
2018,2,AUDITOR OF STATE,,MARY MOSIMAN,REP,19600.939918
2018,2,AUDITOR OF STATE,,ROB SAND,DEM,5466.992008
2018,2,AUDITOR OF STATE,,WRITE IN,,10.000000
2018,2,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,4452.938428
2018,2,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,77.228752
2018,2,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,226.416855
2018,2,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,21632.752606
2018,2,GOVERNOR,,WRITE IN,,4.119453
2018,2,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,20983.611065
2018,2,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,448.731071
2018,2,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,4146.985700
2018,2,SECRETARY OF AGRICULTURE,,WRITE IN,,9.000000
2018,2,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,4246.057761
2018,2,SECRETARY OF STATE,,JULES OFENBAKH,LIB,350.243029
2018,2,SECRETARY OF STATE,,PAUL D PATE,REP,21070.747253
2018,2,SECRETARY OF STATE,,WRITE IN,,5.000000
2018,2,TREASURER OF STATE,,JEREMY N DAVIS,REP,19502.690154
2018,2,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5515.466080
2018,2,TREASURER OF STATE,,TIMOTHY HIRD,LIB,378.123576
2018,2,TREASURER OF STATE,,WRITE IN,,9.000000
2018,20,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,4728.323187
2018,20,ATTORNEY GENERAL,,TOM MILLER,DEM,16651.442353
2018,20,ATTORNEY GENERAL,,WRITE IN,,173.363790
2018,20,AUDITOR OF STATE,,FRED PERRYMAN,LIB,660.400429
2018,20,AUDITOR OF STATE,,MARY MOSIMAN,REP,9597.021297
2018,20,AUDITOR OF STATE,,ROB SAND,DEM,13363.446421
2018,20,AUDITOR OF STATE,,WRITE IN,,10.932397
2018,20,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,13129.900640
2018,20,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,98.732113
2018,20,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,449.499622
2018,20,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,10503.747524
2018,20,GOVERNOR,,WRITE IN,,10.889762
2018,20,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,10123.332499
2018,20,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,731.141529
2018,20,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,12560.233742
2018,20,SECRETARY OF AGRICULTURE,,WRITE IN,,17.516683
2018,20,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,12146.050006
2018,20,SECRETARY OF STATE,,JULES OFENBAKH,LIB,665.705996
2018,20,SECRETARY OF STATE,,PAUL D PATE,REP,10873.864030
2018,20,SECRETARY OF STATE,,WRITE IN,,18.966284
2018,20,TREASURER OF STATE,,JEREMY N DAVIS,REP,8161.807426
2018,20,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,14895.759155
2018,20,TREASURER OF STATE,,TIMOTHY HIRD,LIB,615.741032
2018,20,TREASURER OF STATE,,WRITE IN,,16.068340
2018,21,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,6161.028342
2018,21,ATTORNEY GENERAL,,TOM MILLER,DEM,18739.287850
2018,21,ATTORNEY GENERAL,,WRITE IN,,221.912999
2018,21,AUDITOR OF STATE,,FRED PERRYMAN,LIB,677.653946
2018,21,AUDITOR OF STATE,,MARY MOSIMAN,REP,12994.149972
2018,21,AUDITOR OF STATE,,ROB SAND,DEM,14355.886974
2018,21,AUDITOR OF STATE,,WRITE IN,,9.859232
2018,21,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,14268.977045
2018,21,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,78.171412
2018,21,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,447.925280
2018,21,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,13953.033271
2018,21,GOVERNOR,,WRITE IN,,7.985765
2018,21,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,13878.384465
2018,21,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,729.293059
2018,21,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,13318.608935
2018,21,SECRETARY OF AGRICULTURE,,WRITE IN,,10.401711
2018,21,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,13275.671328
2018,21,SECRETARY OF STATE,,JULES OFENBAKH,LIB,619.105402
2018,21,SECRETARY OF STATE,,PAUL D PATE,REP,14254.586561
2018,21,SECRETARY OF STATE,,WRITE IN,,12.855871
2018,21,TREASURER OF STATE,,JEREMY N DAVIS,REP,11033.444445
2018,21,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,16407.416157
2018,21,TREASURER OF STATE,,TIMOTHY HIRD,LIB,654.593236
2018,21,TREASURER OF STATE,,WRITE IN,,10.636011
2018,22,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,6016.339821
2018,22,ATTORNEY GENERAL,,TOM MILLER,DEM,20865.381364
2018,22,ATTORNEY GENERAL,,WRITE IN,,207.678853
2018,22,AUDITOR OF STATE,,FRED PERRYMAN,LIB,601.555089
2018,22,AUDITOR OF STATE,,MARY MOSIMAN,REP,13106.679139
2018,22,AUDITOR OF STATE,,ROB SAND,DEM,16265.538459
2018,22,AUDITOR OF STATE,,WRITE IN,,16.904924
2018,22,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,15995.291327
2018,22,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,64.351411
2018,22,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,427.980554
2018,22,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,14146.132728
2018,22,GOVERNOR,,WRITE IN,,7.199229
2018,22,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,14144.862499
2018,22,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,696.491668
2018,22,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,14931.904142
2018,22,SECRETARY OF AGRICULTURE,,WRITE IN,,13.978426
2018,22,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,14759.190945
2018,22,SECRETARY OF STATE,,JULES OFENBAKH,LIB,610.675282
2018,22,SECRETARY OF STATE,,PAUL D PATE,REP,14724.428764
2018,22,SECRETARY OF STATE,,WRITE IN,,12.185767
2018,22,TREASURER OF STATE,,JEREMY N DAVIS,REP,10950.080489
2018,22,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,18420.435169
2018,22,TREASURER OF STATE,,TIMOTHY HIRD,LIB,633.599459
2018,22,TREASURER OF STATE,,WRITE IN,,12.898722
2018,23,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,6735.854803
2018,23,ATTORNEY GENERAL,,TOM MILLER,DEM,17784.428537
2018,23,ATTORNEY GENERAL,,WRITE IN,,242.899515
2018,23,AUDITOR OF STATE,,FRED PERRYMAN,LIB,717.520685
2018,23,AUDITOR OF STATE,,MARY MOSIMAN,REP,14315.201195
2018,23,AUDITOR OF STATE,,ROB SAND,DEM,12721.756932
2018,23,AUDITOR OF STATE,,WRITE IN,,6.106511
2018,23,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,12242.780318
2018,23,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,71.818375
2018,23,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,471.910335
