year,county,office,district,candidate,party,votes
2006,DECATUR,ATTORNEY GENERAL,,SCATTERING,,8.000000
2006,DECATUR,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2304.000000
2006,DECATUR,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2019.000000
2006,DECATUR,AUDITOR OF STATE,,SCATTERING,,13.000000
2006,DECATUR,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1629.000000
2006,DECATUR,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1180.000000
2006,DECATUR,SECRETARY OF AGRICULTURE,,SCATTERING,,1.000000
2006,DECATUR,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1255.000000
2006,DECATUR,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1514.000000
2006,DECATUR,SECRETARY OF STATE,,SCATTERING,,0.000000
2006,DECATUR,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2250.000000
2006,DECATUR,TREASURER OF STATE,,SCATTERING,,8.000000
2006,DELAWARE,ATTORNEY GENERAL,,SCATTERING,,29.000000
2006,DELAWARE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,4822.000000
2006,DELAWARE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4803.000000
2006,DELAWARE,AUDITOR OF STATE,,SCATTERING,,28.000000
2006,DELAWARE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3881.000000
2006,DELAWARE,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2893.000000
2006,DELAWARE,SECRETARY OF AGRICULTURE,,SCATTERING,,4.000000
2006,DELAWARE,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,3398.000000
2006,DELAWARE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,3287.000000
2006,DELAWARE,SECRETARY OF STATE,,SCATTERING,,2.000000
2006,DELAWARE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4744.000000
2006,DELAWARE,TREASURER OF STATE,,SCATTERING,,26.000000
2006,DES MOINES,ATTORNEY GENERAL,,SCATTERING,,55.000000
2006,DES MOINES,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,10612.000000
2006,DES MOINES,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,7250.000000
2006,DES MOINES,AUDITOR OF STATE,,SCATTERING,,80.000000
2006,DES MOINES,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,5162.000000
2006,DES MOINES,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,8314.000000
2006,DES MOINES,SECRETARY OF AGRICULTURE,,SCATTERING,,5.000000
2006,DES MOINES,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,4648.000000
2006,DES MOINES,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,8764.000000
2006,DES MOINES,SECRETARY OF STATE,,SCATTERING,,6.000000
2006,DES MOINES,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,10470.000000
2006,DES MOINES,TREASURER OF STATE,,SCATTERING,,52.000000
2006,DICKINSON,ATTORNEY GENERAL,,SCATTERING,,25.000000
2006,DICKINSON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,4695.000000
2006,DICKINSON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4878.000000
2006,DICKINSON,AUDITOR OF STATE,,SCATTERING,,26.000000
2006,DICKINSON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,4413.000000
2006,DICKINSON,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2403.000000
2006,DICKINSON,SECRETARY OF AGRICULTURE,,SCATTERING,,7.000000
2006,DICKINSON,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,3389.000000
2006,DICKINSON,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,3086.000000
2006,DICKINSON,SECRETARY OF STATE,,SCATTERING,,6.000000
2006,DICKINSON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4660.000000
2006,DICKINSON,TREASURER OF STATE,,SCATTERING,,25.000000
2006,DUBUQUE,ATTORNEY GENERAL,,SCATTERING,,102.000000
2006,DUBUQUE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,24778.000000
2006,DUBUQUE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,18262.000000
2006,DUBUQUE,AUDITOR OF STATE,,SCATTERING,,174.000000
2006,DUBUQUE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,13742.000000
2006,DUBUQUE,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,18297.000000
2006,DUBUQUE,SECRETARY OF AGRICULTURE,,SCATTERING,,8.000000
2006,DUBUQUE,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,11915.000000
2006,DUBUQUE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,19625.000000
2006,DUBUQUE,SECRETARY OF STATE,,SCATTERING,,18.000000
2006,DUBUQUE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,24201.000000
2006,DUBUQUE,TREASURER OF STATE,,SCATTERING,,117.000000
2006,EMMET,ATTORNEY GENERAL,,SCATTERING,,6.000000
2006,EMMET,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2268.000000
2006,EMMET,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2027.000000
2006,EMMET,AUDITOR OF STATE,,SCATTERING,,15.000000
2006,EMMET,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1668.000000
2006,EMMET,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1385.000000
2006,EMMET,SECRETARY OF AGRICULTURE,,SCATTERING,,2.000000
2006,EMMET,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1384.000000
2006,EMMET,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1594.000000
2006,EMMET,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,EMMET,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2249.000000
2006,EMMET,TREASURER OF STATE,,SCATTERING,,13.000000
2006,FAYETTE,ATTORNEY GENERAL,,SCATTERING,,15.000000
2006,FAYETTE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,5845.000000
2006,FAYETTE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,5058.000000
2006,FAYETTE,AUDITOR OF STATE,,SCATTERING,,17.000000
2006,FAYETTE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3822.000000
2006,FAYETTE,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,3796.000000
2006,FAYETTE,SECRETARY OF AGRICULTURE,,SCATTERING,,1.000000
2006,FAYETTE,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,3388.000000
2006,FAYETTE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,4119.000000
2006,FAYETTE,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,FAYETTE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,5763.000000
2006,FAYETTE,TREASURER OF STATE,,SCATTERING,,13.000000
2006,FLOYD,ATTORNEY GENERAL,,SCATTERING,,25.000000
2006,FLOYD,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,4867.000000
2006,FLOYD,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4191.000000
2006,FLOYD,AUDITOR OF STATE,,SCATTERING,,21.000000
2006,FLOYD,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3106.000000
2006,FLOYD,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2825.000000
2006,FLOYD,SECRETARY OF AGRICULTURE,,SCATTERING,,3.000000
2006,FLOYD,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2476.000000
2006,FLOYD,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,3282.000000
2006,FLOYD,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,FLOYD,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4788.000000
2006,FLOYD,TREASURER OF STATE,,SCATTERING,,22.000000
2006,FRANKLIN,ATTORNEY GENERAL,,SCATTERING,,7.000000
2006,FRANKLIN,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2587.000000
2006,FRANKLIN,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2734.000000
2006,FRANKLIN,AUDITOR OF STATE,,SCATTERING,,10.000000
2006,FRANKLIN,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2397.000000
2006,FRANKLIN,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1296.000000
2006,FRANKLIN,SECRETARY OF AGRICULTURE,,SCATTERING,,0.000000
2006,FRANKLIN,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1972.000000
2006,FRANKLIN,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1637.000000
2006,FRANKLIN,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,FRANKLIN,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2477.000000
2006,FRANKLIN,TREASURER OF STATE,,SCATTERING,,11.000000
2006,FREMONT,ATTORNEY GENERAL,,SCATTERING,,8.000000
2006,FREMONT,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,1850.000000
2006,FREMONT,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,1807.000000
2006,FREMONT,AUDITOR OF STATE,,SCATTERING,,5.000000
2006,FREMONT,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1379.000000
2006,FREMONT,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1037.000000
2006,FREMONT,SECRETARY OF AGRICULTURE,,SCATTERING,,3.000000
2006,FREMONT,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1340.000000
2006,FREMONT,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,990.000000
2006,FREMONT,SECRETARY OF STATE,,SCATTERING,,3.000000
2006,FREMONT,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,1824.000000
2006,FREMONT,TREASURER OF STATE,,SCATTERING,,10.000000
2006,GREENE,ATTORNEY GENERAL,,SCATTERING,,10.000000
2006,GREENE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2640.000000
2006,GREENE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2326.000000
2006,GREENE,AUDITOR OF STATE,,SCATTERING,,11.000000
2006,GREENE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2013.000000
2006,GREENE,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1501.000000
2006,GREENE,SECRETARY OF AGRICULTURE,,SCATTERING,,0.000000
2006,GREENE,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1605.000000
2006,GREENE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1797.000000
2006,GREENE,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,GREENE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2560.000000
2006,GREENE,TREASURER OF STATE,,SCATTERING,,7.000000
2006,GRUNDY,ATTORNEY GENERAL,,SCATTERING,,22.000000
2006,GRUNDY,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2927.000000
2006,GRUNDY,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3676.000000
2006,GRUNDY,AUDITOR OF STATE,,SCATTERING,,17.000000
2006,GRUNDY,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3254.000000
2006,GRUNDY,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1573.000000
2006,GRUNDY,SECRETARY OF AGRICULTURE,,SCATTERING,,0.000000
2006,GRUNDY,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2918.000000
2006,GRUNDY,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1868.000000
2006,GRUNDY,SECRETARY OF STATE,,SCATTERING,,4.000000
2006,GRUNDY,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2891.000000
2006,GRUNDY,TREASURER OF STATE,,SCATTERING,,21.000000
2006,GUTHRIE,ATTORNEY GENERAL,,SCATTERING,,16.000000
2006,GUTHRIE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,3012.000000
2006,GUTHRIE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2896.000000
2006,GUTHRIE,AUDITOR OF STATE,,SCATTERING,,21.000000
2006,GUTHRIE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2356.000000
2006,GUTHRIE,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1700.000000
2006,GUTHRIE,SECRETARY OF AGRICULTURE,,SCATTERING,,3.000000
2006,GUTHRIE,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2042.000000
2006,GUTHRIE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1977.000000
2006,GUTHRIE,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,GUTHRIE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2899.000000
2006,GUTHRIE,TREASURER OF STATE,,SCATTERING,,19.000000
2006,HAMILTON,ATTORNEY GENERAL,,SCATTERING,,23.000000
2006,HAMILTON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,4652.000000
2006,HAMILTON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4390.000000
2006,HAMILTON,AUDITOR OF STATE,,SCATTERING,,20.000000
2006,HAMILTON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3520.000000
2006,HAMILTON,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2627.000000
2006,HAMILTON,SECRETARY OF AGRICULTURE,,SCATTERING,,3.000000
2006,HAMILTON,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2965.000000
2006,HAMILTON,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,3082.000000
2006,HAMILTON,SECRETARY OF STATE,,SCATTERING,,2.000000
2006,HAMILTON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4596.000000
2006,HAMILTON,TREASURER OF STATE,,SCATTERING,,23.000000
2006,HANCOCK,ATTORNEY GENERAL,,SCATTERING,,15.000000
2006,HANCOCK,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2965.000000
2006,HANCOCK,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3088.000000
2006,HANCOCK,AUDITOR OF STATE,,SCATTERING,,20.000000
2006,HANCOCK,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2573.000000
2006,HANCOCK,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1575.000000
2006,HANCOCK,SECRETARY OF AGRICULTURE,,SCATTERING,,2.000000
2006,HANCOCK,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2142.000000
2006,HANCOCK,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1939.000000
2006,HANCOCK,SECRETARY OF STATE,,SCATTERING,,7.000000
2006,HANCOCK,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2945.000000
2006,HANCOCK,TREASURER OF STATE,,SCATTERING,,13.000000
2006,HARDIN,ATTORNEY GENERAL,,SCATTERING,,23.000000
2006,HARDIN,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,5011.000000
2006,HARDIN,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4714.000000
2006,HARDIN,AUDITOR OF STATE,,SCATTERING,,19.000000
2006,HARDIN,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3831.000000
2006,HARDIN,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2801.000000
2006,HARDIN,SECRETARY OF AGRICULTURE,,SCATTERING,,3.000000
2006,HARDIN,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,3212.000000
2006,HARDIN,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,3282.000000
2006,HARDIN,SECRETARY OF STATE,,SCATTERING,,8.000000
2006,HARDIN,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4814.000000
2006,HARDIN,TREASURER OF STATE,,SCATTERING,,23.000000
2006,HARRISON,ATTORNEY GENERAL,,SCATTERING,,24.000000
2006,HARRISON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,3478.000000
2006,HARRISON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3580.000000
2006,HARRISON,AUDITOR OF STATE,,SCATTERING,,18.000000
2006,HARRISON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2692.000000
2006,HARRISON,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2096.000000
2006,HARRISON,SECRETARY OF AGRICULTURE,,SCATTERING,,2.000000
2006,HARRISON,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2666.000000
2006,HARRISON,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,2098.000000
2006,HARRISON,SECRETARY OF STATE,,SCATTERING,,2.000000
2006,HARRISON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,3446.000000
2006,HARRISON,TREASURER OF STATE,,SCATTERING,,23.000000
2006,HENRY,ATTORNEY GENERAL,,SCATTERING,,25.000000
2006,HENRY,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,4428.000000
2006,HENRY,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4543.000000
2006,HENRY,AUDITOR OF STATE,,SCATTERING,,22.000000
2006,HENRY,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3510.000000
2006,HENRY,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2752.000000
2006,HENRY,SECRETARY OF AGRICULTURE,,SCATTERING,,5.000000
2006,HENRY,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,3337.000000
2006,HENRY,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,2904.000000
2006,HENRY,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,HENRY,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4422.000000
2006,HENRY,TREASURER OF STATE,,SCATTERING,,27.000000
2006,HOWARD,ATTORNEY GENERAL,,SCATTERING,,7.000000
2006,HOWARD,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2695.000000
2006,HOWARD,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2228.000000
2006,HOWARD,AUDITOR OF STATE,,SCATTERING,,13.000000
2006,HOWARD,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1465.000000
2006,HOWARD,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1785.000000
2006,HOWARD,SECRETARY OF AGRICULTURE,,SCATTERING,,1.000000
2006,HOWARD,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1289.000000
2006,HOWARD,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1925.000000
2006,HOWARD,SECRETARY OF STATE,,SCATTERING,,0.000000
2006,HOWARD,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2646.000000
2006,HOWARD,TREASURER OF STATE,,SCATTERING,,10.000000
2006,HUMBOLDT,ATTORNEY GENERAL,,SCATTERING,,15.000000
2006,HUMBOLDT,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2798.000000
2006,HUMBOLDT,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2788.000000
2006,HUMBOLDT,AUDITOR OF STATE,,SCATTERING,,11.000000
2006,HUMBOLDT,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2271.000000
2006,HUMBOLDT,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1342.000000
2006,HUMBOLDT,SECRETARY OF AGRICULTURE,,SCATTERING,,3.000000
2006,HUMBOLDT,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1832.000000
2006,HUMBOLDT,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1681.000000
2006,HUMBOLDT,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,HUMBOLDT,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2661.000000
2006,HUMBOLDT,TREASURER OF STATE,,SCATTERING,,14.000000
2006,IDA,ATTORNEY GENERAL,,SCATTERING,,8.000000
2006,IDA,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,1562.000000
2006,IDA,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,1736.000000
2006,IDA,AUDITOR OF STATE,,SCATTERING,,3.000000
2006,IDA,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1581.000000
2006,IDA,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,781.000000
2006,IDA,SECRETARY OF AGRICULTURE,,SCATTERING,,2.000000
2006,IDA,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1337.000000
2006,IDA,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,918.000000
2006,IDA,SECRETARY OF STATE,,SCATTERING,,0.000000
2006,IDA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,1506.000000
2006,IDA,TREASURER OF STATE,,SCATTERING,,11.000000
2006,IOWA,ATTORNEY GENERAL,,SCATTERING,,25.000000
2006,IOWA,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,4415.000000
2006,IOWA,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4263.000000
2006,IOWA,AUDITOR OF STATE,,SCATTERING,,35.000000
2006,IOWA,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3533.000000
2006,IOWA,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2563.000000
2006,IOWA,SECRETARY OF AGRICULTURE,,SCATTERING,,4.000000
2006,IOWA,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2880.000000
2006,IOWA,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,3012.000000
2006,IOWA,SECRETARY OF STATE,,SCATTERING,,5.000000
2006,IOWA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4344.000000
2006,IOWA,TREASURER OF STATE,,SCATTERING,,28.000000
2006,JACKSON,ATTORNEY GENERAL,,SCATTERING,,12.000000
2006,JACKSON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,5304.000000
2006,JACKSON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3909.000000
2006,JACKSON,AUDITOR OF STATE,,SCATTERING,,14.000000
2006,JACKSON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2957.000000
2006,JACKSON,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,3827.000000
2006,JACKSON,SECRETARY OF AGRICULTURE,,SCATTERING,,0.000000
2006,JACKSON,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2477.000000
2006,JACKSON,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,4086.000000
2006,JACKSON,SECRETARY OF STATE,,SCATTERING,,0.000000
2006,JACKSON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,5199.000000
2006,JACKSON,TREASURER OF STATE,,SCATTERING,,9.000000
2006,JASPER,ATTORNEY GENERAL,,SCATTERING,,86.000000
2006,JASPER,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,11173.000000
2006,JASPER,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,9722.000000
2006,JASPER,AUDITOR OF STATE,,SCATTERING,,149.000000
2006,JASPER,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,7376.000000
2006,JASPER,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,7183.000000
2006,JASPER,SECRETARY OF AGRICULTURE,,SCATTERING,,5.000000
2006,JASPER,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,6390.000000
2006,JASPER,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,8064.000000
2006,JASPER,SECRETARY OF STATE,,SCATTERING,,6.000000
2006,JASPER,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,10989.000000
2006,JASPER,TREASURER OF STATE,,SCATTERING,,95.000000
2006,JEFFERSON,ATTORNEY GENERAL,,SCATTERING,,41.000000
2006,JEFFERSON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,4262.000000
2006,JEFFERSON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3656.000000
2006,JEFFERSON,AUDITOR OF STATE,,SCATTERING,,49.000000
2006,JEFFERSON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2601.000000
2006,JEFFERSON,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,3254.000000
2006,JEFFERSON,SECRETARY OF AGRICULTURE,,SCATTERING,,4.000000
2006,JEFFERSON,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2425.000000
2006,JEFFERSON,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,3208.000000
2006,JEFFERSON,SECRETARY OF STATE,,SCATTERING,,7.000000
2006,JEFFERSON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4208.000000
2006,JEFFERSON,TREASURER OF STATE,,SCATTERING,,29.000000
2006,JOHNSON,ATTORNEY GENERAL,,SCATTERING,,331.000000
2006,JOHNSON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,34219.000000
2006,JOHNSON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,21764.000000
2006,JOHNSON,AUDITOR OF STATE,,SCATTERING,,1012.000000
2006,JOHNSON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,14444.000000
2006,JOHNSON,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,27995.000000
2006,JOHNSON,SECRETARY OF AGRICULTURE,,SCATTERING,,35.000000
2006,JOHNSON,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,13098.000000
2006,JOHNSON,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,29128.000000
2006,JOHNSON,SECRETARY OF STATE,,SCATTERING,,56.000000
2006,JOHNSON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,33729.000000
2006,JOHNSON,TREASURER OF STATE,,SCATTERING,,316.000000
2006,JONES,ATTORNEY GENERAL,,SCATTERING,,43.000000
2006,JONES,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,5536.000000
2006,JONES,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4972.000000
