year,plan2_district,office,district,candidate,party,votes
2020,1,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,78.000008
2020,1,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,272.003646
2020,1,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,138079.959664
2020,1,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,510.003273
2020,1,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,3098.042053
2020,1,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,111662.744755
2020,1,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,468.005215
2020,1,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GFH,0.000000
2020,1,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,90.000557
2020,1,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,147.999805
2020,1,PRESIDENT,,WRITE IN,,652.005763
2020,1,U S SENATE,,JONI ERNST,REP,131900.925964
2020,1,U S SENATE,,RICK STEWART,LIB,6024.053635
2020,1,U S SENATE,,SUZANNE HERZOG,,2087.011699
2020,1,U S SENATE,,THERESA GREENFIELD,DEM,111747.763383
2020,1,U S SENATE,,WRITE IN,,186.001161
2020,2,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,112.999997
2020,2,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,359.996354
2020,2,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,168595.023377
2020,2,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,655.996709
2020,2,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,3941.957545
2020,2,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,149205.246432
2020,2,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,592.994762
2020,2,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GFH,7.000000
2020,2,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,92.999442
2020,2,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,206.000185
2020,2,PRESIDENT,,WRITE IN,,773.994207
2020,2,U S SENATE,,JONI ERNST,REP,163063.058198
2020,2,U S SENATE,,RICK STEWART,LIB,7164.945641
2020,2,U S SENATE,,SUZANNE HERZOG,,2462.988117
2020,2,U S SENATE,,THERESA GREENFIELD,DEM,148816.227491
2020,2,U S SENATE,,WRITE IN,,198.998860
2020,3,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,86.000478
2020,3,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,241.000405
2020,3,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,153858.268828
2020,3,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,504.993951
2020,3,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,3959.968990
2020,3,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,161197.357880
2020,3,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,632.997635
2020,3,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,103.000275
2020,3,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,246.000480
2020,3,PRESIDENT,,WRITE IN,,859.995621
2020,3,U S SENATE,,JONI ERNST,REP,151647.353603
2020,3,U S SENATE,,RICK STEWART,LIB,6648.952202
2020,3,U S SENATE,,SUZANNE HERZOG,,2516.984414
2020,3,U S SENATE,,THERESA GREENFIELD,DEM,157502.320845
2020,3,U S SENATE,,WRITE IN,,219.995930
2020,4,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,92.999518
2020,4,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,283.999595
2020,4,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,165814.748130
2020,4,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,398.006066
2020,4,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,2881.031412
2020,4,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,92356.650933
2020,4,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,499.002388
2020,4,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,82.999725
2020,4,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,162.999530
2020,4,PRESIDENT,,WRITE IN,,628.004409
2020,4,U S SENATE,,JONI ERNST,REP,158308.662235
2020,4,U S SENATE,,RICK STEWART,LIB,5675.048522
2020,4,U S SENATE,,SUZANNE HERZOG,,2308.015771
2020,4,U S SENATE,,THERESA GREENFIELD,DEM,93726.688282
2020,4,U S SENATE,,WRITE IN,,209.004050
