year,plan2_district,office,district,candidate,party,votes
2004,1,PRESIDENT,,,DEM,55972.985668
2004,1,PRESIDENT,,,OTH,792.004122
2004,1,PRESIDENT,,,REP,60606.109007
2004,1,PRESIDENT,,,SC,96.997581
2004,1,US SENATE,,,DEM,29789.946835
2004,1,US SENATE,,,OTH,2481.991403
2004,1,US SENATE,,,REP,82428.143326
2004,1,US SENATE,,,SC,40.000378
2004,2,PRESIDENT,,,DEM,59055.418132
2004,2,PRESIDENT,,,OTH,748.273295
2004,2,PRESIDENT,,,REP,59083.666735
2004,2,PRESIDENT,,,SC,70.002396
2004,2,US SENATE,,,DEM,29803.616845
2004,2,US SENATE,,,OTH,1692.285714
2004,2,US SENATE,,,REP,85280.196155
2004,2,US SENATE,,,SC,33.999618
2004,3,PRESIDENT,,,DEM,63104.036977
2004,3,PRESIDENT,,,OTH,977.999071
2004,3,PRESIDENT,,,REP,69518.077036
2004,3,PRESIDENT,,,SC,106.999857
2004,3,US SENATE,,,DEM,32924.018465
2004,3,US SENATE,,,OTH,2412.998746
2004,3,US SENATE,,,REP,95596.091262
2004,3,US SENATE,,,SC,41.999934
2004,4,PRESIDENT,,,DEM,54382.559223
2004,4,PRESIDENT,,,OTH,975.723512
2004,4,PRESIDENT,,,REP,74376.147222
2004,4,PRESIDENT,,,SC,126.000166
2004,4,US SENATE,,,DEM,26266.417855
2004,4,US SENATE,,,OTH,1962.724138
2004,4,US SENATE,,,REP,98908.569257
2004,4,US SENATE,,,SC,48.000070
