year,plan2_district,office,district,candidate,party,votes
2004,1,PRESIDENT,,,DEM,538.438101
2004,1,PRESIDENT,,,REP,381.515849
2004,1,PRESIDENT,,,SC,0.039052
2004,1,US SENATE,,,DEM,364.436349
2004,1,US SENATE,,,OTH,1.153385
2004,1,US SENATE,,,REP,510.527018
2004,1,US SENATE,,,SC,0.039052
2004,10,PRESIDENT,,,DEM,251.333984
2004,10,PRESIDENT,,,OTH,0.000007
2004,10,PRESIDENT,,,REP,288.241016
2004,10,PRESIDENT,,,SC,0.000000
2004,10,US SENATE,,,DEM,127.998191
2004,10,US SENATE,,,OTH,0.000013
2004,10,US SENATE,,,REP,393.226436
2004,10,US SENATE,,,SC,0.000002
2004,100,PRESIDENT,,,DEM,4067.445714
2004,100,PRESIDENT,,,OTH,6.000000
2004,100,PRESIDENT,,,REP,3643.856532
2004,100,PRESIDENT,,,SC,6.781336
2004,100,US SENATE,,,DEM,2387.224236
2004,100,US SENATE,,,OTH,47.000000
2004,100,US SENATE,,,REP,5093.952665
2004,100,US SENATE,,,SC,5.000001
2004,11,PRESIDENT,,,DEM,1746.586236
2004,11,PRESIDENT,,,OTH,29.476584
2004,11,PRESIDENT,,,REP,2407.233544
2004,11,PRESIDENT,,,SC,0.999996
2004,11,US SENATE,,,DEM,795.259401
2004,11,US SENATE,,,OTH,47.879017
2004,11,US SENATE,,,REP,3258.528391
2004,11,US SENATE,,,SC,2.999985
2004,12,PRESIDENT,,,DEM,936.410419
2004,12,PRESIDENT,,,OTH,19.523486
2004,12,PRESIDENT,,,REP,1683.769905
2004,12,PRESIDENT,,,SC,0.000000
2004,12,US SENATE,,,DEM,378.740076
2004,12,US SENATE,,,OTH,40.121245
2004,12,US SENATE,,,REP,2157.471785
2004,12,US SENATE,,,SC,0.000000
2004,13,PRESIDENT,,,DEM,352.001040
2004,13,PRESIDENT,,,OTH,5.999969
2004,13,PRESIDENT,,,REP,322.001645
2004,13,PRESIDENT,,,SC,14.999950
2004,13,US SENATE,,,DEM,161.000605
2004,13,US SENATE,,,OTH,10.999969
2004,13,US SENATE,,,REP,499.001929
2004,13,US SENATE,,,SC,0.000000
2004,14,PRESIDENT,,,DEM,649.373644
2004,14,PRESIDENT,,,REP,616.147859
2004,14,PRESIDENT,,,SC,1.261201
2004,14,US SENATE,,,DEM,379.950426
2004,14,US SENATE,,,OTH,0.789176
2004,14,US SENATE,,,REP,845.117954
2004,14,US SENATE,,,SC,0.000708
2004,15,PRESIDENT,,,DEM,1309.229282
2004,15,PRESIDENT,,,OTH,20.540216
2004,15,PRESIDENT,,,REP,2517.221737
2004,15,PRESIDENT,,,SC,2.895918
2004,15,US SENATE,,,DEM,750.176718
2004,15,US SENATE,,,OTH,71.735596
2004,15,US SENATE,,,REP,2951.649728
2004,15,US SENATE,,,SC,1.802565
2004,16,PRESIDENT,,,DEM,1594.856272
2004,16,PRESIDENT,,,OTH,28.440997
2004,16,PRESIDENT,,,REP,3338.187825
2004,16,PRESIDENT,,,SC,3.999844
2004,16,US SENATE,,,DEM,745.981864
2004,16,US SENATE,,,OTH,74.801725
