year,plan2_district,office,district,candidate,party,votes
2004,1,PRESIDENT,,,DEM,3895.624228
2004,1,PRESIDENT,,,REP,5098.849740
2004,1,PRESIDENT,,,SC,6.738787
2004,1,US SENATE,,,DEM,2209.048407
2004,1,US SENATE,,,OTH,36.210803
2004,1,US SENATE,,,REP,6526.878836
2004,1,US SENATE,,,SC,0.999292
2004,10,PRESIDENT,,,DEM,2923.917070
2004,10,PRESIDENT,,,OTH,72.018740
2004,10,PRESIDENT,,,REP,4130.587680
2004,10,PRESIDENT,,,SC,11.104309
2004,10,US SENATE,,,DEM,1777.841916
2004,10,US SENATE,,,OTH,230.462410
2004,10,US SENATE,,,REP,4998.864717
2004,10,US SENATE,,,SC,9.194832
2004,11,PRESIDENT,,,DEM,7199.046269
2004,11,PRESIDENT,,,OTH,135.999975
2004,11,PRESIDENT,,,REP,9169.058710
2004,11,PRESIDENT,,,SC,5.999998
2004,11,US SENATE,,,DEM,3587.036045
2004,11,US SENATE,,,OTH,324.000360
2004,11,US SENATE,,,REP,12212.070693
2004,11,US SENATE,,,SC,3.000000
2004,12,PRESIDENT,,,DEM,4302.247533
2004,12,PRESIDENT,,,OTH,90.906001
2004,12,PRESIDENT,,,REP,5667.435636
2004,12,PRESIDENT,,,SC,7.982965
2004,12,US SENATE,,,DEM,2014.267562
2004,12,US SENATE,,,OTH,172.850778
2004,12,US SENATE,,,REP,7741.409351
2004,12,US SENATE,,,SC,0.000000
2004,13,PRESIDENT,,,DEM,6680.883155
2004,13,PRESIDENT,,,OTH,57.755310
2004,13,PRESIDENT,,,REP,7338.234832
2004,13,PRESIDENT,,,SC,15.000012
2004,13,US SENATE,,,DEM,3563.132060
2004,13,US SENATE,,,OTH,123.510976
2004,13,US SENATE,,,REP,9910.455792
2004,13,US SENATE,,,SC,7.000000
2004,14,PRESIDENT,,,DEM,1302.613916
2004,14,PRESIDENT,,,OTH,19.833193
2004,14,PRESIDENT,,,REP,2579.114621
2004,14,PRESIDENT,,,SC,5.010514
2004,14,US SENATE,,,DEM,569.247197
2004,14,US SENATE,,,OTH,56.477467
2004,14,US SENATE,,,REP,3220.868640
2004,14,US SENATE,,,SC,0.000006
2004,15,PRESIDENT,,,DEM,8788.805739
2004,15,PRESIDENT,,,OTH,127.817910
2004,15,PRESIDENT,,,REP,6395.767008
2004,15,PRESIDENT,,,SC,13.531271
2004,15,US SENATE,,,DEM,4900.424263
2004,15,US SENATE,,,OTH,404.354098
2004,15,US SENATE,,,REP,9700.095609
2004,15,US SENATE,,,SC,6.498905
2004,16,PRESIDENT,,,DEM,2472.698759
2004,16,PRESIDENT,,,OTH,42.805947
2004,16,PRESIDENT,,,REP,3421.528726
2004,16,PRESIDENT,,,SC,3.000450
2004,16,US SENATE,,,DEM,1218.310665
2004,16,US SENATE,,,OTH,101.601963
2004,16,US SENATE,,,REP,4532.287346
2004,16,US SENATE,,,SC,3.964713
2004,17,PRESIDENT,,,DEM,7118.192205
2004,17,PRESIDENT,,,OTH,112.074064
2004,17,PRESIDENT,,,REP,4426.065647
2004,17,PRESIDENT,,,SC,14.881939
2004,17,US SENATE,,,DEM,4302.422595
2004,17,US SENATE,,,OTH,303.663751
2004,17,US SENATE,,,REP,6797.849911
2004,17,US SENATE,,,SC,6.804213
2004,18,PRESIDENT,,,DEM,7918.908689
2004,18,PRESIDENT,,,OTH,133.860263
2004,18,PRESIDENT,,,REP,5126.068553
2004,18,PRESIDENT,,,SC,12.742334
2004,18,US SENATE,,,DEM,4576.455416
2004,18,US SENATE,,,OTH,381.788318
2004,18,US SENATE,,,REP,7940.127852
2004,18,US SENATE,,,SC,3.027474
2004,19,PRESIDENT,,,DEM,7103.009112
2004,19,PRESIDENT,,,OTH,71.149297
2004,19,PRESIDENT,,,REP,9308.175376
2004,19,PRESIDENT,,,SC,9.600380
2004,19,US SENATE,,,DEM,3792.491590
2004,19,US SENATE,,,OTH,188.790818
