year,plan2_district,office,district,candidate,party,votes
2000,1,PRESIDENT,,,DEM,602.402425
2000,1,PRESIDENT,,,GREEN,51.079959
2000,1,PRESIDENT,,,REP,575.690798
2000,1,PRESIDENT,,,SC,10.833272
2000,10,PRESIDENT,,,DEM,140.952183
2000,10,PRESIDENT,,,GREEN,4.165415
2000,10,PRESIDENT,,,REP,145.520107
2000,10,PRESIDENT,,,SC,5.515156
2000,100,PRESIDENT,,,DEM,4962.133732
2000,100,PRESIDENT,,,GREEN,184.562673
2000,100,PRESIDENT,,,REP,3333.168526
2000,100,PRESIDENT,,,SC,157.125348
2000,11,PRESIDENT,,,DEM,1904.480672
2000,11,PRESIDENT,,,GREEN,71.978099
2000,11,PRESIDENT,,,REP,2327.258955
2000,11,PRESIDENT,,,SC,40.216484
2000,12,PRESIDENT,,,DEM,2039.512618
2000,12,PRESIDENT,,,GREEN,105.021944
2000,12,PRESIDENT,,,REP,2753.738325
2000,12,PRESIDENT,,,SC,52.783345
2000,13,PRESIDENT,,,DEM,338.001026
2000,13,PRESIDENT,,,GREEN,10.000105
2000,13,PRESIDENT,,,REP,263.001323
2000,13,PRESIDENT,,,SC,15.000018
2000,14,PRESIDENT,,,DEM,462.698929
2000,14,PRESIDENT,,,GREEN,22.866155
2000,14,PRESIDENT,,,REP,365.296388
2000,14,PRESIDENT,,,SC,16.077061
2000,15,PRESIDENT,,,DEM,1056.935891
2000,15,PRESIDENT,,,GREEN,65.412937
2000,15,PRESIDENT,,,REP,1625.785934
2000,15,PRESIDENT,,,SC,16.416282
2000,16,PRESIDENT,,,DEM,1669.751314
2000,16,PRESIDENT,,,GREEN,84.613697
2000,16,PRESIDENT,,,REP,2688.136260
2000,16,PRESIDENT,,,SC,28.020972
2000,17,PRESIDENT,,,DEM,1964.998914
2000,17,PRESIDENT,,,GREEN,89.171465
2000,17,PRESIDENT,,,REP,2566.718591
2000,17,PRESIDENT,,,SC,69.733817
2000,18,PRESIDENT,,,DEM,1160.491325
2000,18,PRESIDENT,,,GREEN,66.429830
2000,18,PRESIDENT,,,REP,1808.690206
2000,18,PRESIDENT,,,SC,20.163745
2000,19,PRESIDENT,,,DEM,2591.337210
2000,19,PRESIDENT,,,GREEN,131.260488
2000,19,PRESIDENT,,,REP,2725.320487
2000,19,PRESIDENT,,,SC,52.290135
2000,2,PRESIDENT,,,DEM,3024.896642
2000,2,PRESIDENT,,,GREEN,145.053773
2000,2,PRESIDENT,,,REP,3191.010932
2000,2,PRESIDENT,,,SC,66.089630
2000,20,PRESIDENT,,,DEM,532.979342
2000,20,PRESIDENT,,,GREEN,43.712715
2000,20,PRESIDENT,,,REP,564.755878
2000,20,PRESIDENT,,,SC,10.272745
2000,21,PRESIDENT,,,DEM,1950.786872
2000,21,PRESIDENT,,,GREEN,53.144576
2000,21,PRESIDENT,,,REP,1941.733116
2000,21,PRESIDENT,,,SC,24.223984
2000,22,PRESIDENT,,,DEM,3203.209207
2000,22,PRESIDENT,,,GREEN,133.855370
2000,22,PRESIDENT,,,REP,3370.262596
2000,22,PRESIDENT,,,SC,51.776003
2000,23,PRESIDENT,,,DEM,1891.075703
2000,23,PRESIDENT,,,GREEN,73.535482
2000,23,PRESIDENT,,,REP,2175.887481
2000,23,PRESIDENT,,,SC,45.863949
2000,24,PRESIDENT,,,DEM,1718.979376
2000,24,PRESIDENT,,,GREEN,60.489428
2000,24,PRESIDENT,,,REP,1786.252126
2000,24,PRESIDENT,,,SC,31.000011
2000,25,PRESIDENT,,,DEM,5380.470250
2000,25,PRESIDENT,,,GREEN,219.937205
2000,25,PRESIDENT,,,REP,4350.097367
2000,25,PRESIDENT,,,SC,96.990716
2000,26,PRESIDENT,,,DEM,1931.568807
2000,26,PRESIDENT,,,GREEN,74.574184
2000,26,PRESIDENT,,,REP,2243.670139
2000,26,PRESIDENT,,,SC,34.009970
2000,27,PRESIDENT,,,DEM,21.277959
2000,27,PRESIDENT,,,GREEN,1.868292
2000,27,PRESIDENT,,,REP,31.523289
2000,27,PRESIDENT,,,SC,0.926555
2000,28,PRESIDENT,,,DEM,350.856839
2000,28,PRESIDENT,,,GREEN,15.990320
2000,28,PRESIDENT,,,REP,517.789772
2000,28,PRESIDENT,,,SC,8.749976
2000,29,PRESIDENT,,,DEM,5021.600533
2000,29,PRESIDENT,,,GREEN,279.504183
2000,29,PRESIDENT,,,REP,4070.517668
2000,29,PRESIDENT,,,SC,71.232463
2000,3,PRESIDENT,,,DEM,155.231892
2000,3,PRESIDENT,,,GREEN,12.011595
2000,3,PRESIDENT,,,REP,830.464532
2000,3,PRESIDENT,,,SC,16.517392
2000,30,PRESIDENT,,,DEM,4644.119924
2000,30,PRESIDENT,,,GREEN,199.509222
2000,30,PRESIDENT,,,REP,2318.913718
2000,30,PRESIDENT,,,SC,74.695617
2000,31,PRESIDENT,,,DEM,1.668988
2000,31,PRESIDENT,,,GREEN,0.059980
2000,31,PRESIDENT,,,REP,0.867403
2000,31,PRESIDENT,,,SC,0.022454
2000,32,PRESIDENT,,,DEM,2860.454547
2000,32,PRESIDENT,,,GREEN,111.616702
2000,32,PRESIDENT,,,REP,3643.447640
2000,32,PRESIDENT,,,SC,37.846066
2000,33,PRESIDENT,,,DEM,3447.458683
2000,33,PRESIDENT,,,GREEN,150.674310
2000,33,PRESIDENT,,,REP,1951.526383
2000,33,PRESIDENT,,,SC,41.244009
2000,34,PRESIDENT,,,DEM,4319.148044
2000,34,PRESIDENT,,,GREEN,192.071389
2000,34,PRESIDENT,,,REP,2236.969414
2000,34,PRESIDENT,,,SC,44.367813
2000,35,PRESIDENT,,,DEM,3377.541517
2000,35,PRESIDENT,,,GREEN,123.657680
2000,35,PRESIDENT,,,REP,2535.623610
2000,35,PRESIDENT,,,SC,37.834965
2000,36,PRESIDENT,,,DEM,4295.851784
2000,36,PRESIDENT,,,GREEN,221.328915
2000,36,PRESIDENT,,,REP,1623.998300
2000,36,PRESIDENT,,,SC,61.895222
2000,37,PRESIDENT,,,DEM,2407.961801
2000,37,PRESIDENT,,,GREEN,101.934587
2000,37,PRESIDENT,,,REP,4254.583497
2000,37,PRESIDENT,,,SC,45.915875
2000,38,PRESIDENT,,,DEM,3388.017172
2000,38,PRESIDENT,,,GREEN,126.027843
2000,38,PRESIDENT,,,REP,2910.251645
2000,38,PRESIDENT,,,SC,51.912040
2000,39,PRESIDENT,,,DEM,3176.752981
2000,39,PRESIDENT,,,GREEN,100.434593
2000,39,PRESIDENT,,,REP,2490.679578
2000,39,PRESIDENT,,,SC,50.801869
2000,4,PRESIDENT,,,DEM,998.780889
2000,4,PRESIDENT,,,GREEN,46.988821
2000,4,PRESIDENT,,,REP,2738.573519
2000,4,PRESIDENT,,,SC,23.483179
2000,40,PRESIDENT,,,DEM,3121.723130
2000,40,PRESIDENT,,,GREEN,111.546719
2000,40,PRESIDENT,,,REP,2870.874701
2000,40,PRESIDENT,,,SC,51.292638
2000,41,PRESIDENT,,,DEM,409.441759
2000,41,PRESIDENT,,,GREEN,12.213321
2000,41,PRESIDENT,,,REP,482.000711
2000,41,PRESIDENT,,,SC,3.823508
2000,42,PRESIDENT,,,DEM,773.826800
2000,42,PRESIDENT,,,GREEN,24.181101
2000,42,PRESIDENT,,,REP,917.431790
2000,42,PRESIDENT,,,SC,9.042754
2000,43,PRESIDENT,,,DEM,2278.602234
2000,43,PRESIDENT,,,GREEN,86.832268
2000,43,PRESIDENT,,,REP,3118.343261
2000,43,PRESIDENT,,,SC,27.306981
2000,44,PRESIDENT,,,DEM,4197.108665
2000,44,PRESIDENT,,,GREEN,177.801974
2000,44,PRESIDENT,,,REP,5435.829988
2000,44,PRESIDENT,,,SC,54.459279
2000,45,PRESIDENT,,,DEM,3374.771332
2000,45,PRESIDENT,,,GREEN,125.043226
2000,45,PRESIDENT,,,REP,3908.712877
2000,45,PRESIDENT,,,SC,65.217382
2000,46,PRESIDENT,,,DEM,877.623950
2000,46,PRESIDENT,,,GREEN,65.608928
2000,46,PRESIDENT,,,REP,1182.992217
2000,46,PRESIDENT,,,SC,26.521695
2000,47,PRESIDENT,,,DEM,2162.206415
2000,47,PRESIDENT,,,GREEN,88.897741
2000,47,PRESIDENT,,,REP,1766.334872
2000,47,PRESIDENT,,,SC,14.956422
2000,48,PRESIDENT,,,DEM,2678.193381
2000,48,PRESIDENT,,,GREEN,135.775484
2000,48,PRESIDENT,,,REP,2389.659859
2000,48,PRESIDENT,,,SC,15.165677
2000,49,PRESIDENT,,,DEM,3043.464402
2000,49,PRESIDENT,,,GREEN,314.997895
2000,49,PRESIDENT,,,REP,2458.355715
2000,49,PRESIDENT,,,SC,66.289549
2000,5,PRESIDENT,,,DEM,1777.289624
2000,5,PRESIDENT,,,GREEN,99.794908
2000,5,PRESIDENT,,,REP,3792.272111
2000,5,PRESIDENT,,,SC,77.794904
2000,50,PRESIDENT,,,DEM,3396.835514
2000,50,PRESIDENT,,,GREEN,359.990443
2000,50,PRESIDENT,,,REP,3029.266953
2000,50,PRESIDENT,,,SC,76.428327
2000,51,PRESIDENT,,,DEM,3324.485317
2000,51,PRESIDENT,,,GREEN,162.100278
2000,51,PRESIDENT,,,REP,3839.386307
2000,51,PRESIDENT,,,SC,64.304523
2000,52,PRESIDENT,,,DEM,4201.410586
2000,52,PRESIDENT,,,GREEN,204.156981
2000,52,PRESIDENT,,,REP,4310.651188
