district,C_TOT24,C_HSP24,C_NHS24,C_WHT24,C_BLA24,C_AMI24,C_ASI24,C_NHP24,C_2OM24,C_BLW24,C_AIW24,C_ASW24,C_AIB24,C_AIA24,C_ASN24,C_BLK24,CVAP_TOT24,CVAP_HSP24,CVAP_NHS24,CVAP_WHT24,CVAP_BLA24,CVAP_AMI24,CVAP_ASI24,CVAP_NHP24,CVAP_2OM24,CVAP_BLW24,CVAP_AIW24,CVAP_ASW24,CVAP_AIB24,CVAP_AIA24,CVAP_ASN24,CVAP_BLK24
1,780367,41712,738655,672218,30256,635,11875,276,2194,10958,4293,5526,424,5352,17401,41638,605861,26323,579538,536438,20957,553,9352,217,1370,4134,3213,3031,273,4039,12383,25364
2,777640,26500,751140,690350,27858,1707,9041,1063,2379,10685,3802,3469,786,6295,12510,39329,602838,15131,587707,550256,18681,1265,6477,315,1309,4014,2916,1874,600,4781,8351,23295
3,779538,54258,725280,644411,36026,463,22176,635,1871,9162,3991,6030,515,4969,28206,45703,585537,29373,556164,505663,22968,388,15832,217,1366,4046,3043,2387,254,3685,18219,27268
4,765389,63425,701964,657176,13253,2284,9740,1332,1728,6962,4577,4666,246,7107,14406,20461,586707,33646,553061,523820,9424,1715,7386,719,952,3141,3277,2454,173,5165,9840,12738
