district,C_TOT24,C_HSP24,C_NHS24,C_WHT24,C_BLA24,C_AMI24,C_ASI24,C_NHP24,C_2OM24,C_BLW24,C_AIW24,C_ASW24,C_AIB24,C_AIA24,C_ASN24,C_BLK24,CVAP_TOT24,CVAP_HSP24,CVAP_NHS24,CVAP_WHT24,CVAP_BLA24,CVAP_AMI24,CVAP_ASI24,CVAP_NHP24,CVAP_2OM24,CVAP_BLW24,CVAP_AIW24,CVAP_ASW24,CVAP_AIB24,CVAP_AIA24,CVAP_ASN24,CVAP_BLK24
16,61050,3994,57048,50178,2628,27,1944,5,62,830,181,1159,9,217,3098,3468,47548,2389,45148,40441,1966,8,1575,0,38,589,157,368,0,165,1943,2552
17,54405,9108,45225,31045,8008,90,3260,7,495,1508,391,270,235,705,3534,9746,41605,5243,36308,26958,5442,27,2157,6,334,782,352,194,126,501,2343,6341
18,61127,3916,57200,46869,6073,19,2140,0,158,1149,94,519,85,210,2654,7310,48647,2153,46487,39669,3910,26,1735,6,143,645,80,203,27,140,1932,4587
19,63175,1412,61755,59733,673,23,394,66,25,322,290,256,0,312,656,988,48759,885,47873,46341,615,24,231,64,19,224,227,151,0,251,367,837
20,66564,5569,61040,52726,4125,44,1876,8,189,715,312,880,4,361,2743,4846,48437,2738,45731,40760,2432,55,1643,8,164,92,163,300,4,223,1951,2523
21,66158,2437,63695,59174,1536,0,1882,0,61,735,89,422,0,88,2303,2269,48159,1229,46908,44520,976,3,1133,6,0,179,65,83,9,75,1220,1153
22,61639,2953,58753,50339,4014,9,2635,0,177,898,163,452,90,259,3084,5001,45811,1554,44302,39593,2269,16,1778,4,80,232,81,251,20,115,2021,2519
23,65736,2678,63073,59841,1153,15,1007,0,37,507,232,233,20,270,1253,1678,46842,1450,45399,43422,823,21,630,5,40,244,166,65,23,212,696,1101
24,62312,3425,58916,56953,622,36,245,30,48,290,413,309,0,452,560,916,49044,1907,47150,45807,373,25,242,24,48,224,319,104,0,347,356,598
25,59904,3063,56862,49334,2114,54,3247,67,194,537,131,1144,10,193,4377,2660,52751,2315,50446,44453,1629,55,2661,74,129,298,126,986,5,183,3643,1929
26,60833,8561,52231,48709,407,150,1241,14,126,650,375,548,14,538,1801,1071,44526,4601,39893,37987,250,111,718,9,106,289,210,219,0,321,938,543
27,61524,2758,58735,55720,516,1073,363,4,71,275,522,164,16,1611,536,802,48292,1542,46730,44700,362,755,275,0,39,102,369,121,27,1157,400,486
28,60749,5029,55729,54204,346,68,234,100,47,306,256,168,0,326,399,652,45790,1993,43807,42817,256,38,199,43,60,103,217,76,0,255,270,359
29,62990,1364,61619,59404,587,46,487,35,123,512,257,159,0,303,646,1098,48774,837,47929,46455,407,54,410,17,68,167,239,95,9,302,505,571
30,62629,2736,59900,57439,942,108,372,81,43,579,134,169,42,284,541,1564,49118,1713,47413,45881,625,84,317,9,8,253,136,63,45,265,380,935
31,60851,4382,56464,41770,9847,67,1632,424,477,1366,323,294,200,594,1940,11393,45888,2118,43770,34723,6668,53,1054,120,205,380,246,147,144,445,1200,7191
32,62184,1607,60601,59108,489,84,130,4,157,210,269,138,4,357,268,703,48378,650,47741,46817,270,80,98,0,75,85,232,77,4,316,175,359
33,63965,1605,62368,60537,870,34,291,46,37,297,187,55,0,221,349,1143,48300,797,47511,46246,721,26,199,43,32,103,140,0,0,167,201,817
34,62952,1300,61658,60104,169,106,193,23,18,264,649,189,0,750,368,437,48018,708,47311,46290,164,92,156,8,0,68,423,131,4,516,280,236
35,62253,2078,60159,56596,1490,38,276,20,159,801,404,377,8,450,653,2303,47876,1105,46772,44765,1079,27,212,20,80,113,290,198,4,320,408,1195
36,61800,1298,60477,54736,2541,29,516,388,19,1527,327,312,92,448,825,4184,49353,848,48488,45237,1713,15,378,68,21,546,264,159,84,362,537,2350
37,62114,1529,60648,54837,1767,36,1631,31,503,1144,290,352,56,384,1997,2869,47268,957,46343,42725,1296,26,1085,23,391,312,256,152,49,333,1241,1635
38,62251,1260,61009,57627,857,14,1016,5,301,540,185,408,61,261,1415,1479,49928,944,48999,46739,752,8,681,14,77,307,131,203,62,196,888,1127
39,61982,3305,58607,48975,5765,76,476,13,227,1858,416,615,236,764,1073,7891,48610,1959,46613,40803,3712,41,392,17,161,697,309,386,98,488,772,4541
40,62079,3164,58933,50585,3754,23,1771,4,275,1878,138,332,71,210,2116,5763,48495,1889,46615,41494,2283,22,1358,0,166,931,105,166,74,164,1525,3277
41,62078,4602,57483,50910,3860,45,672,17,147,1284,269,137,166,480,810,5268,48161,3104,45050,41054,2654,23,601,6,77,225,210,81,92,325,684,2975
42,62519,777,61736,60010,313,45,315,10,128,428,234,310,8,271,616,755,47716,509,47204,46250,249,35,198,0,66,112,167,174,0,197,373,360
43,62425,3111,59314,49263,4310,75,2987,35,348,983,275,1038,31,378,4017,5322,47328,2034,45294,38919,2744,63,2251,20,230,388,239,427,39,342,2680,3167
44,60866,2154,58695,55698,926,37,477,34,109,544,539,311,4,583,791,1485,47894,1358,46528,44430,780,36,380,22,88,276,335,166,17,388,544,1076
45,61048,4526,56533,46830,4988,4,2490,0,98,782,248,1030,22,275,3573,5796,52873,3506,49418,42080,3394,5,2240,8,90,466,202,894,27,232,3158,3889
46,63565,3274,60280,57110,1119,45,482,4,8,659,328,530,5,380,967,1781,47938,1699,46188,44437,662,53,419,0,4,132,232,224,11,297,617,807
47,62943,3385,59565,53671,1838,31,2133,20,409,559,179,655,19,247,2788,2427,46431,1884,44543,41073,1069,23,1481,18,256,292,157,157,9,192,1638,1363
48,60652,6863,53809,50696,879,57,369,0,66,771,619,333,0,673,702,1664,46231,4127,42126,40353,680,38,189,5,19,221,387,237,9,431,426,913
49,62355,5657,56700,45891,6664,114,725,48,397,1975,427,328,164,687,1052,8823,49311,3818,45494,38283,4517,116,666,37,239,1036,346,222,61,521,886,5614
50,62079,2094,59985,54839,2558,107,266,21,305,1362,336,212,0,444,478,3905,48561,1286,47274,43985,1874,95,225,13,187,472,292,115,0,390,340,2346
