block_id,population,vintage,source
190019601001049,6,2020,data/census/ia2020.pl.zip
190019601001050,4,2020,data/census/ia2020.pl.zip
190019601001051,115,2020,data/census/ia2020.pl.zip
190019601001052,9,2020,data/census/ia2020.pl.zip
190019601001053,9,2020,data/census/ia2020.pl.zip
190019601001054,3,2020,data/census/ia2020.pl.zip
190019601001055,0,2020,data/census/ia2020.pl.zip
190019601001056,6,2020,data/census/ia2020.pl.zip
190019601001057,2,2020,data/census/ia2020.pl.zip
190019601001058,0,2020,data/census/ia2020.pl.zip
190019601001059,0,2020,data/census/ia2020.pl.zip
190019601001060,0,2020,data/census/ia2020.pl.zip
190019601001061,21,2020,data/census/ia2020.pl.zip
190019601001062,3,2020,data/census/ia2020.pl.zip
190019601001063,0,2020,data/census/ia2020.pl.zip
190019601001064,20,2020,data/census/ia2020.pl.zip
190019601001065,21,2020,data/census/ia2020.pl.zip
190019601001066,0,2020,data/census/ia2020.pl.zip
190019601001067,0,2020,data/census/ia2020.pl.zip
190019601001068,0,2020,data/census/ia2020.pl.zip
190019601001069,0,2020,data/census/ia2020.pl.zip
190019601001070,11,2020,data/census/ia2020.pl.zip
190019601001071,0,2020,data/census/ia2020.pl.zip
190019601001072,0,2020,data/census/ia2020.pl.zip
190019601001073,7,2020,data/census/ia2020.pl.zip
190019601001074,16,2020,data/census/ia2020.pl.zip
190019601001075,0,2020,data/census/ia2020.pl.zip
190019601001076,0,2020,data/census/ia2020.pl.zip
190019601001077,34,2020,data/census/ia2020.pl.zip
190019601001078,0,2020,data/census/ia2020.pl.zip
190019601001079,0,2020,data/census/ia2020.pl.zip
190019601001080,0,2020,data/census/ia2020.pl.zip
190019601001081,4,2020,data/census/ia2020.pl.zip
190019601001082,7,2020,data/census/ia2020.pl.zip
190019601001083,0,2020,data/census/ia2020.pl.zip
190019601001084,0,2020,data/census/ia2020.pl.zip
190019601001085,0,2020,data/census/ia2020.pl.zip
190019601001086,0,2020,data/census/ia2020.pl.zip
190019601001087,2,2020,data/census/ia2020.pl.zip
190019601001088,0,2020,data/census/ia2020.pl.zip
190019601001089,6,2020,data/census/ia2020.pl.zip
190019601001090,0,2020,data/census/ia2020.pl.zip
190019601001091,0,2020,data/census/ia2020.pl.zip
190019601001092,0,2020,data/census/ia2020.pl.zip
190019601001093,9,2020,data/census/ia2020.pl.zip
190019601001094,0,2020,data/census/ia2020.pl.zip
190019601001095,1,2020,data/census/ia2020.pl.zip
190019601001096,7,2020,data/census/ia2020.pl.zip
190019601001097,3,2020,data/census/ia2020.pl.zip
190019601001098,0,2020,data/census/ia2020.pl.zip
190019601001099,3,2020,data/census/ia2020.pl.zip
190019601001100,3,2020,data/census/ia2020.pl.zip
190019601001101,5,2020,data/census/ia2020.pl.zip
190019601001102,3,2020,data/census/ia2020.pl.zip
190019601001103,7,2020,data/census/ia2020.pl.zip
190019601001104,0,2020,data/census/ia2020.pl.zip
190019601001105,0,2020,data/census/ia2020.pl.zip
190019601001106,1,2020,data/census/ia2020.pl.zip
190019601001107,5,2020,data/census/ia2020.pl.zip
190019601001108,8,2020,data/census/ia2020.pl.zip
190019601001109,5,2020,data/census/ia2020.pl.zip
190019601001110,0,2020,data/census/ia2020.pl.zip
190019601001111,0,2020,data/census/ia2020.pl.zip
190019601001112,1,2020,data/census/ia2020.pl.zip
190019601001113,0,2020,data/census/ia2020.pl.zip
190019601001114,10,2020,data/census/ia2020.pl.zip
190019601001115,5,2020,data/census/ia2020.pl.zip
190019601001116,4,2020,data/census/ia2020.pl.zip
190019601001117,0,2020,data/census/ia2020.pl.zip
190019601001118,0,2020,data/census/ia2020.pl.zip
190019601001119,4,2020,data/census/ia2020.pl.zip
190019601001120,2,2020,data/census/ia2020.pl.zip
190019601001121,0,2020,data/census/ia2020.pl.zip
190019601001122,0,2020,data/census/ia2020.pl.zip
190019601001123,0,2020,data/census/ia2020.pl.zip
190019601001124,0,2020,data/census/ia2020.pl.zip
190019601001125,4,2020,data/census/ia2020.pl.zip
190019601001126,4,2020,data/census/ia2020.pl.zip
190019601001127,0,2020,data/census/ia2020.pl.zip
190019601001128,0,2020,data/census/ia2020.pl.zip
190019601001129,5,2020,data/census/ia2020.pl.zip
190019601001130,0,2020,data/census/ia2020.pl.zip
190019601001131,11,2020,data/census/ia2020.pl.zip
190019601001132,0,2020,data/census/ia2020.pl.zip
190019601001133,5,2020,data/census/ia2020.pl.zip
190019601001134,6,2020,data/census/ia2020.pl.zip
190019601001135,6,2020,data/census/ia2020.pl.zip
190019601001136,0,2020,data/census/ia2020.pl.zip
190019601001137,6,2020,data/census/ia2020.pl.zip
190019601001138,1,2020,data/census/ia2020.pl.zip
190019601001139,7,2020,data/census/ia2020.pl.zip
190019601001140,0,2020,data/census/ia2020.pl.zip
190019601001141,0,2020,data/census/ia2020.pl.zip
190019601001142,9,2020,data/census/ia2020.pl.zip
190019601001143,3,2020,data/census/ia2020.pl.zip
190019601001144,10,2020,data/census/ia2020.pl.zip
190019601001145,6,2020,data/census/ia2020.pl.zip
190019601001146,3,2020,data/census/ia2020.pl.zip
190019601001147,5,2020,data/census/ia2020.pl.zip
190019601001148,2,2020,data/census/ia2020.pl.zip
190019601001149,0,2020,data/census/ia2020.pl.zip
190019601001150,2,2020,data/census/ia2020.pl.zip
190019601001151,5,2020,data/census/ia2020.pl.zip
190019601001152,0,2020,data/census/ia2020.pl.zip
190019601001153,0,2020,data/census/ia2020.pl.zip
190019601001154,7,2020,data/census/ia2020.pl.zip
190019601001155,3,2020,data/census/ia2020.pl.zip
190019601001156,2,2020,data/census/ia2020.pl.zip
190019601001157,2,2020,data/census/ia2020.pl.zip
190019601001158,7,2020,data/census/ia2020.pl.zip
190019601001159,5,2020,data/census/ia2020.pl.zip
190019601001160,0,2020,data/census/ia2020.pl.zip
190019601001161,3,2020,data/census/ia2020.pl.zip
190019601001162,3,2020,data/census/ia2020.pl.zip
190019601001163,1,2020,data/census/ia2020.pl.zip
190019601001164,0,2020,data/census/ia2020.pl.zip
190019601001165,3,2020,data/census/ia2020.pl.zip
190019601001166,0,2020,data/census/ia2020.pl.zip
190019601001167,0,2020,data/census/ia2020.pl.zip
190019601001168,5,2020,data/census/ia2020.pl.zip
190019601001169,2,2020,data/census/ia2020.pl.zip
190019601001170,6,2020,data/census/ia2020.pl.zip
190019601001171,5,2020,data/census/ia2020.pl.zip
190019601001172,9,2020,data/census/ia2020.pl.zip
190019601001173,0,2020,data/census/ia2020.pl.zip
190019601001174,1,2020,data/census/ia2020.pl.zip
190019601001175,2,2020,data/census/ia2020.pl.zip
190019601001176,5,2020,data/census/ia2020.pl.zip
190019601001177,3,2020,data/census/ia2020.pl.zip
190019601001178,2,2020,data/census/ia2020.pl.zip
190019601001179,1,2020,data/census/ia2020.pl.zip
190019601001180,9,2020,data/census/ia2020.pl.zip
190019601001181,4,2020,data/census/ia2020.pl.zip
190019601001182,12,2020,data/census/ia2020.pl.zip
190019601001183,8,2020,data/census/ia2020.pl.zip
190019601001184,3,2020,data/census/ia2020.pl.zip
190019601001185,17,2020,data/census/ia2020.pl.zip
190019601001186,1,2020,data/census/ia2020.pl.zip
190019601001187,0,2020,data/census/ia2020.pl.zip
190019601001188,0,2020,data/census/ia2020.pl.zip
190019601001189,10,2020,data/census/ia2020.pl.zip
190019601001190,0,2020,data/census/ia2020.pl.zip
190019601001191,0,2020,data/census/ia2020.pl.zip
190019601001192,0,2020,data/census/ia2020.pl.zip
190019601001193,7,2020,data/census/ia2020.pl.zip
190019601001194,0,2020,data/census/ia2020.pl.zip
190019601001195,2,2020,data/census/ia2020.pl.zip
190019601001196,4,2020,data/census/ia2020.pl.zip
190019601001197,5,2020,data/census/ia2020.pl.zip
190019601001198,4,2020,data/census/ia2020.pl.zip
190019601001199,2,2020,data/census/ia2020.pl.zip
190019601001200,2,2020,data/census/ia2020.pl.zip
190019601001201,2,2020,data/census/ia2020.pl.zip
190019601001202,4,2020,data/census/ia2020.pl.zip
190019601001203,15,2020,data/census/ia2020.pl.zip
190019601001204,0,2020,data/census/ia2020.pl.zip
190019601001205,8,2020,data/census/ia2020.pl.zip
190019601001206,0,2020,data/census/ia2020.pl.zip
190019601001207,0,2020,data/census/ia2020.pl.zip
190019601001208,5,2020,data/census/ia2020.pl.zip
190019601001209,0,2020,data/census/ia2020.pl.zip
190019601001210,0,2020,data/census/ia2020.pl.zip
190019601001211,0,2020,data/census/ia2020.pl.zip
190019601001212,0,2020,data/census/ia2020.pl.zip
190019601001213,0,2020,data/census/ia2020.pl.zip
190019601001214,0,2020,data/census/ia2020.pl.zip
190019601001215,8,2020,data/census/ia2020.pl.zip
190019601001216,7,2020,data/census/ia2020.pl.zip
190019601001217,0,2020,data/census/ia2020.pl.zip
190019601001218,6,2020,data/census/ia2020.pl.zip
190019601001219,2,2020,data/census/ia2020.pl.zip
190019601001220,1,2020,data/census/ia2020.pl.zip
190019601001221,0,2020,data/census/ia2020.pl.zip
190019601001222,0,2020,data/census/ia2020.pl.zip
190019601001223,5,2020,data/census/ia2020.pl.zip
190019601001224,5,2020,data/census/ia2020.pl.zip
190019601001225,0,2020,data/census/ia2020.pl.zip
190019601001226,6,2020,data/census/ia2020.pl.zip
190019601001227,0,2020,data/census/ia2020.pl.zip
190019601001228,14,2020,data/census/ia2020.pl.zip
190019601001229,6,2020,data/census/ia2020.pl.zip
190019601001230,2,2020,data/census/ia2020.pl.zip
190019601001231,8,2020,data/census/ia2020.pl.zip
190019601001232,13,2020,data/census/ia2020.pl.zip
190019601001233,8,2020,data/census/ia2020.pl.zip
190019601001234,0,2020,data/census/ia2020.pl.zip
190019601001235,1,2020,data/census/ia2020.pl.zip
190019601001236,6,2020,data/census/ia2020.pl.zip
190019601001237,1,2020,data/census/ia2020.pl.zip
190019601001238,3,2020,data/census/ia2020.pl.zip
190019601001239,0,2020,data/census/ia2020.pl.zip
190019601001240,0,2020,data/census/ia2020.pl.zip
190019601001241,0,2020,data/census/ia2020.pl.zip
190019601001242,9,2020,data/census/ia2020.pl.zip
190019601001243,0,2020,data/census/ia2020.pl.zip
190019601001244,0,2020,data/census/ia2020.pl.zip
190019601001245,0,2020,data/census/ia2020.pl.zip
190019601001246,0,2020,data/census/ia2020.pl.zip
190019601001247,4,2020,data/census/ia2020.pl.zip
190019601001248,4,2020,data/census/ia2020.pl.zip
190019601001249,10,2020,data/census/ia2020.pl.zip
190019601001250,3,2020,data/census/ia2020.pl.zip
190019601001251,0,2020,data/census/ia2020.pl.zip
190019601001252,1,2020,data/census/ia2020.pl.zip
190019601001253,4,2020,data/census/ia2020.pl.zip
190019601001254,0,2020,data/census/ia2020.pl.zip
190019601001255,15,2020,data/census/ia2020.pl.zip
190019601001256,7,2020,data/census/ia2020.pl.zip
190019601001257,2,2020,data/census/ia2020.pl.zip
190019601001258,1,2020,data/census/ia2020.pl.zip
190019601001259,7,2020,data/census/ia2020.pl.zip
190019601001260,2,2020,data/census/ia2020.pl.zip
190019601001261,9,2020,data/census/ia2020.pl.zip
190019601001262,1,2020,data/census/ia2020.pl.zip
190019601001263,0,2020,data/census/ia2020.pl.zip
190019601002000,6,2020,data/census/ia2020.pl.zip
190019601002001,1,2020,data/census/ia2020.pl.zip
190019601002002,0,2020,data/census/ia2020.pl.zip
190019601002003,12,2020,data/census/ia2020.pl.zip
190019601002004,4,2020,data/census/ia2020.pl.zip
190019601002005,8,2020,data/census/ia2020.pl.zip
190019601002006,0,2020,data/census/ia2020.pl.zip
190019601002007,0,2020,data/census/ia2020.pl.zip
190019601002008,0,2020,data/census/ia2020.pl.zip
190019601002009,0,2020,data/census/ia2020.pl.zip
190019601002010,1,2020,data/census/ia2020.pl.zip
190019601002011,0,2020,data/census/ia2020.pl.zip
190019601002012,7,2020,data/census/ia2020.pl.zip
190019601002013,8,2020,data/census/ia2020.pl.zip
190019601002014,4,2020,data/census/ia2020.pl.zip
190019601002015,8,2020,data/census/ia2020.pl.zip
190019601002016,7,2020,data/census/ia2020.pl.zip
190019601002017,0,2020,data/census/ia2020.pl.zip
190019601002018,0,2020,data/census/ia2020.pl.zip
190019601002019,0,2020,data/census/ia2020.pl.zip
190019601002020,0,2020,data/census/ia2020.pl.zip
190019601002021,0,2020,data/census/ia2020.pl.zip
190019601002022,4,2020,data/census/ia2020.pl.zip
190019601002023,8,2020,data/census/ia2020.pl.zip
190019601002024,0,2020,data/census/ia2020.pl.zip
190019601002025,0,2020,data/census/ia2020.pl.zip
190019601002026,1,2020,data/census/ia2020.pl.zip
190019601002027,0,2020,data/census/ia2020.pl.zip
190019601002028,0,2020,data/census/ia2020.pl.zip
190019601002029,7,2020,data/census/ia2020.pl.zip
190019601002030,13,2020,data/census/ia2020.pl.zip
190019601002031,0,2020,data/census/ia2020.pl.zip
190019601002032,9,2020,data/census/ia2020.pl.zip
190019601002033,3,2020,data/census/ia2020.pl.zip
190019601002034,6,2020,data/census/ia2020.pl.zip
190019601002035,0,2020,data/census/ia2020.pl.zip
190019601002036,0,2020,data/census/ia2020.pl.zip
190019601002037,0,2020,data/census/ia2020.pl.zip
190019601002038,0,2020,data/census/ia2020.pl.zip
190019601002039,2,2020,data/census/ia2020.pl.zip
190019601002040,0,2020,data/census/ia2020.pl.zip
190019601002041,0,2020,data/census/ia2020.pl.zip
190019601002042,9,2020,data/census/ia2020.pl.zip
190019601002043,0,2020,data/census/ia2020.pl.zip
190019601002044,0,2020,data/census/ia2020.pl.zip
190019601002045,0,2020,data/census/ia2020.pl.zip
190019601002046,2,2020,data/census/ia2020.pl.zip
190019601002047,0,2020,data/census/ia2020.pl.zip
190019601002048,0,2020,data/census/ia2020.pl.zip
190019601002049,2,2020,data/census/ia2020.pl.zip
190019601002050,0,2020,data/census/ia2020.pl.zip
190019601002051,0,2020,data/census/ia2020.pl.zip
190019601002052,0,2020,data/census/ia2020.pl.zip
190019601002053,0,2020,data/census/ia2020.pl.zip
190019601002054,1,2020,data/census/ia2020.pl.zip
190019601002055,0,2020,data/census/ia2020.pl.zip
190019601002056,0,2020,data/census/ia2020.pl.zip
190019601002057,3,2020,data/census/ia2020.pl.zip
190019601002058,3,2020,data/census/ia2020.pl.zip
190019601002059,11,2020,data/census/ia2020.pl.zip
190019601002060,2,2020,data/census/ia2020.pl.zip
190019601002061,6,2020,data/census/ia2020.pl.zip
190019601002062,0,2020,data/census/ia2020.pl.zip
190019601002063,1,2020,data/census/ia2020.pl.zip
190019601002064,0,2020,data/census/ia2020.pl.zip
190019601002065,0,2020,data/census/ia2020.pl.zip
190019601002066,0,2020,data/census/ia2020.pl.zip
190019601002067,0,2020,data/census/ia2020.pl.zip
190019601002068,0,2020,data/census/ia2020.pl.zip
190019601002069,3,2020,data/census/ia2020.pl.zip
190019601002070,6,2020,data/census/ia2020.pl.zip
190019601002071,7,2020,data/census/ia2020.pl.zip
190019601002072,11,2020,data/census/ia2020.pl.zip
190019601002073,21,2020,data/census/ia2020.pl.zip
190019601002074,11,2020,data/census/ia2020.pl.zip
190019601002075,0,2020,data/census/ia2020.pl.zip
190019601002076,0,2020,data/census/ia2020.pl.zip
190019601002077,1,2020,data/census/ia2020.pl.zip
190019601002078,6,2020,data/census/ia2020.pl.zip
190019601002079,7,2020,data/census/ia2020.pl.zip
190019601002080,3,2020,data/census/ia2020.pl.zip
190019601002081,0,2020,data/census/ia2020.pl.zip
190019601002082,8,2020,data/census/ia2020.pl.zip
190019601002083,6,2020,data/census/ia2020.pl.zip
190019601002084,0,2020,data/census/ia2020.pl.zip
190019601002085,3,2020,data/census/ia2020.pl.zip
190019601002086,7,2020,data/census/ia2020.pl.zip
190019601002087,1,2020,data/census/ia2020.pl.zip
190019601002088,1,2020,data/census/ia2020.pl.zip
190019601002089,3,2020,data/census/ia2020.pl.zip
190019601002090,13,2020,data/census/ia2020.pl.zip
190019601002091,5,2020,data/census/ia2020.pl.zip
190019601002092,11,2020,data/census/ia2020.pl.zip
190019601002093,0,2020,data/census/ia2020.pl.zip
190019601002094,3,2020,data/census/ia2020.pl.zip
190019601002095,7,2020,data/census/ia2020.pl.zip
190019601002096,18,2020,data/census/ia2020.pl.zip
190019601002097,1,2020,data/census/ia2020.pl.zip
190019601002098,0,2020,data/census/ia2020.pl.zip
190019601002099,1,2020,data/census/ia2020.pl.zip
190019601002100,8,2020,data/census/ia2020.pl.zip
190019601002101,0,2020,data/census/ia2020.pl.zip
190019601002102,1,2020,data/census/ia2020.pl.zip
190019601002103,9,2020,data/census/ia2020.pl.zip
190019601002104,10,2020,data/census/ia2020.pl.zip
190019601002105,2,2020,data/census/ia2020.pl.zip
190019601002106,0,2020,data/census/ia2020.pl.zip
190019601002107,2,2020,data/census/ia2020.pl.zip
190019601002108,0,2020,data/census/ia2020.pl.zip
190019601002109,6,2020,data/census/ia2020.pl.zip
190019601002110,9,2020,data/census/ia2020.pl.zip
190019601002111,0,2020,data/census/ia2020.pl.zip
190019601002112,8,2020,data/census/ia2020.pl.zip
190019601002113,5,2020,data/census/ia2020.pl.zip
190019601002114,0,2020,data/census/ia2020.pl.zip
190019601002115,6,2020,data/census/ia2020.pl.zip
190019601002116,5,2020,data/census/ia2020.pl.zip
190019601002117,0,2020,data/census/ia2020.pl.zip
190019601002118,7,2020,data/census/ia2020.pl.zip
190019601002119,5,2020,data/census/ia2020.pl.zip
190019601002120,0,2020,data/census/ia2020.pl.zip
190019601002121,0,2020,data/census/ia2020.pl.zip
190019601002122,0,2020,data/census/ia2020.pl.zip
190019601002123,0,2020,data/census/ia2020.pl.zip
190019601002124,5,2020,data/census/ia2020.pl.zip
190019601002125,6,2020,data/census/ia2020.pl.zip
190019601002126,3,2020,data/census/ia2020.pl.zip
190019601002127,9,2020,data/census/ia2020.pl.zip
190019601002128,7,2020,data/census/ia2020.pl.zip
190019601002129,0,2020,data/census/ia2020.pl.zip
190019601002130,0,2020,data/census/ia2020.pl.zip
190019601002131,1,2020,data/census/ia2020.pl.zip
190019601002132,0,2020,data/census/ia2020.pl.zip
190019601002133,0,2020,data/census/ia2020.pl.zip
190019601002134,0,2020,data/census/ia2020.pl.zip
190019601002135,1,2020,data/census/ia2020.pl.zip
190019601002136,3,2020,data/census/ia2020.pl.zip
190019601002137,0,2020,data/census/ia2020.pl.zip
190019601002138,0,2020,data/census/ia2020.pl.zip
190019601002139,0,2020,data/census/ia2020.pl.zip
190019601002140,4,2020,data/census/ia2020.pl.zip
190019601002141,0,2020,data/census/ia2020.pl.zip
190019601002142,7,2020,data/census/ia2020.pl.zip
190019601002143,0,2020,data/census/ia2020.pl.zip
190019601002144,0,2020,data/census/ia2020.pl.zip
190019601002145,0,2020,data/census/ia2020.pl.zip
190019601002146,0,2020,data/census/ia2020.pl.zip
190019601002147,0,2020,data/census/ia2020.pl.zip
190019601002148,0,2020,data/census/ia2020.pl.zip
190019601002149,2,2020,data/census/ia2020.pl.zip
190019601002150,1,2020,data/census/ia2020.pl.zip
190019601002151,5,2020,data/census/ia2020.pl.zip
190019601002152,3,2020,data/census/ia2020.pl.zip
190019601002153,1,2020,data/census/ia2020.pl.zip
190019601002154,3,2020,data/census/ia2020.pl.zip
190019601002155,1,2020,data/census/ia2020.pl.zip
190019601002156,4,2020,data/census/ia2020.pl.zip
190019601002157,0,2020,data/census/ia2020.pl.zip
190019601002158,0,2020,data/census/ia2020.pl.zip
190019601002159,5,2020,data/census/ia2020.pl.zip
190019601002160,0,2020,data/census/ia2020.pl.zip
190019601002161,7,2020,data/census/ia2020.pl.zip
190019601002162,0,2020,data/census/ia2020.pl.zip
190019601002163,0,2020,data/census/ia2020.pl.zip
190019601002164,0,2020,data/census/ia2020.pl.zip
190019601002165,5,2020,data/census/ia2020.pl.zip
190019601002166,0,2020,data/census/ia2020.pl.zip
190019601002167,0,2020,data/census/ia2020.pl.zip
190019601002168,0,2020,data/census/ia2020.pl.zip
190019601002169,2,2020,data/census/ia2020.pl.zip
190019601002170,0,2020,data/census/ia2020.pl.zip
190019601002171,1,2020,data/census/ia2020.pl.zip
190019601002172,1,2020,data/census/ia2020.pl.zip
190019601002173,1,2020,data/census/ia2020.pl.zip
190019601002174,5,2020,data/census/ia2020.pl.zip
190019601002175,6,2020,data/census/ia2020.pl.zip
190019601002176,13,2020,data/census/ia2020.pl.zip
190019601002177,2,2020,data/census/ia2020.pl.zip
190019601002178,8,2020,data/census/ia2020.pl.zip
190019601002179,0,2020,data/census/ia2020.pl.zip
190019601002180,2,2020,data/census/ia2020.pl.zip
190019601002181,0,2020,data/census/ia2020.pl.zip
190019601002182,3,2020,data/census/ia2020.pl.zip
190019601002183,0,2020,data/census/ia2020.pl.zip
190019601002184,6,2020,data/census/ia2020.pl.zip
190019601002185,0,2020,data/census/ia2020.pl.zip
190019601002186,4,2020,data/census/ia2020.pl.zip
190019601002187,0,2020,data/census/ia2020.pl.zip
190019601002188,0,2020,data/census/ia2020.pl.zip
190019601002189,0,2020,data/census/ia2020.pl.zip
190019601002190,6,2020,data/census/ia2020.pl.zip
190019601002191,5,2020,data/census/ia2020.pl.zip
190019601002192,0,2020,data/census/ia2020.pl.zip
190019601002193,0,2020,data/census/ia2020.pl.zip
190019601002194,0,2020,data/census/ia2020.pl.zip
190019601002195,0,2020,data/census/ia2020.pl.zip
190019601002196,0,2020,data/census/ia2020.pl.zip
190019601002197,0,2020,data/census/ia2020.pl.zip
190019601002198,0,2020,data/census/ia2020.pl.zip
190019601002199,3,2020,data/census/ia2020.pl.zip
190019601002200,7,2020,data/census/ia2020.pl.zip
190019601002201,0,2020,data/census/ia2020.pl.zip
190019601002202,0,2020,data/census/ia2020.pl.zip
190019601002203,0,2020,data/census/ia2020.pl.zip
190019601002204,0,2020,data/census/ia2020.pl.zip
190019601002205,2,2020,data/census/ia2020.pl.zip
190019601002206,3,2020,data/census/ia2020.pl.zip
190019601002207,8,2020,data/census/ia2020.pl.zip
190019601002208,0,2020,data/census/ia2020.pl.zip
190019601002209,0,2020,data/census/ia2020.pl.zip
190019601002210,6,2020,data/census/ia2020.pl.zip
190019601002211,10,2020,data/census/ia2020.pl.zip
190019601002212,0,2020,data/census/ia2020.pl.zip
190019601002213,6,2020,data/census/ia2020.pl.zip
190019601002214,4,2020,data/census/ia2020.pl.zip
190019601002215,3,2020,data/census/ia2020.pl.zip
190019601002216,3,2020,data/census/ia2020.pl.zip
190019601002217,0,2020,data/census/ia2020.pl.zip
190019601002218,4,2020,data/census/ia2020.pl.zip
190019601002219,0,2020,data/census/ia2020.pl.zip
190019601002220,0,2020,data/census/ia2020.pl.zip
190019601003000,0,2020,data/census/ia2020.pl.zip
190019601003001,0,2020,data/census/ia2020.pl.zip
190019601003002,6,2020,data/census/ia2020.pl.zip
190019601003003,0,2020,data/census/ia2020.pl.zip
190019601003004,15,2020,data/census/ia2020.pl.zip
190019601003005,14,2020,data/census/ia2020.pl.zip
190019601003006,10,2020,data/census/ia2020.pl.zip
190019601003007,10,2020,data/census/ia2020.pl.zip
190019601003008,20,2020,data/census/ia2020.pl.zip
190019601003009,3,2020,data/census/ia2020.pl.zip
190019601003010,30,2020,data/census/ia2020.pl.zip
190019601003011,0,2020,data/census/ia2020.pl.zip
190019601003012,93,2020,data/census/ia2020.pl.zip
190019601003013,48,2020,data/census/ia2020.pl.zip
190019601003014,3,2020,data/census/ia2020.pl.zip
190019601003015,0,2020,data/census/ia2020.pl.zip
190019601003016,14,2020,data/census/ia2020.pl.zip
190019601003017,1,2020,data/census/ia2020.pl.zip
190019601003018,2,2020,data/census/ia2020.pl.zip
190019601003019,10,2020,data/census/ia2020.pl.zip
190019601003020,14,2020,data/census/ia2020.pl.zip
190019601003021,13,2020,data/census/ia2020.pl.zip
190019601003022,13,2020,data/census/ia2020.pl.zip
190019601003023,4,2020,data/census/ia2020.pl.zip
190019601003024,24,2020,data/census/ia2020.pl.zip
190019601003025,11,2020,data/census/ia2020.pl.zip
190019601003026,0,2020,data/census/ia2020.pl.zip
190019601003027,16,2020,data/census/ia2020.pl.zip
190019601003028,13,2020,data/census/ia2020.pl.zip
190019601003029,7,2020,data/census/ia2020.pl.zip
190019601003030,6,2020,data/census/ia2020.pl.zip
190019601003031,18,2020,data/census/ia2020.pl.zip
190019601003032,6,2020,data/census/ia2020.pl.zip
190019601003033,10,2020,data/census/ia2020.pl.zip
190019601003034,38,2020,data/census/ia2020.pl.zip
190019601003035,8,2020,data/census/ia2020.pl.zip
190019601003036,11,2020,data/census/ia2020.pl.zip
190019601003037,15,2020,data/census/ia2020.pl.zip
190019601003038,5,2020,data/census/ia2020.pl.zip
190019601003039,9,2020,data/census/ia2020.pl.zip
190019601003040,3,2020,data/census/ia2020.pl.zip
190019601003041,7,2020,data/census/ia2020.pl.zip
190019601003042,38,2020,data/census/ia2020.pl.zip
190019601003043,11,2020,data/census/ia2020.pl.zip
190019601003044,2,2020,data/census/ia2020.pl.zip
190019601003045,10,2020,data/census/ia2020.pl.zip
190019601003046,8,2020,data/census/ia2020.pl.zip
190019601003047,4,2020,data/census/ia2020.pl.zip
190019601003048,23,2020,data/census/ia2020.pl.zip
190019601003049,11,2020,data/census/ia2020.pl.zip
190019601003050,19,2020,data/census/ia2020.pl.zip
190019601003051,11,2020,data/census/ia2020.pl.zip
