block_id,population,vintage,source
190019601001082,0,2000,data\census\ia00001_uf1.zip
190019601001083,7,2000,data\census\ia00001_uf1.zip
190019601001084,0,2000,data\census\ia00001_uf1.zip
190019601001085,16,2000,data\census\ia00001_uf1.zip
190019601001086,3,2000,data\census\ia00001_uf1.zip
190019601001087,2,2000,data\census\ia00001_uf1.zip
190019601001088,7,2000,data\census\ia00001_uf1.zip
190019601001089,3,2000,data\census\ia00001_uf1.zip
190019601001090,11,2000,data\census\ia00001_uf1.zip
190019601001091,18,2000,data\census\ia00001_uf1.zip
190019601001092,7,2000,data\census\ia00001_uf1.zip
190019601001093,2,2000,data\census\ia00001_uf1.zip
190019601001094,0,2000,data\census\ia00001_uf1.zip
190019601001095,0,2000,data\census\ia00001_uf1.zip
190019601001096,12,2000,data\census\ia00001_uf1.zip
190019601001097,6,2000,data\census\ia00001_uf1.zip
190019601001098,14,2000,data\census\ia00001_uf1.zip
190019601001099,6,2000,data\census\ia00001_uf1.zip
190019601001100,0,2000,data\census\ia00001_uf1.zip
190019601001101,3,2000,data\census\ia00001_uf1.zip
190019601001102,7,2000,data\census\ia00001_uf1.zip
190019601001103,1,2000,data\census\ia00001_uf1.zip
190019601001104,2,2000,data\census\ia00001_uf1.zip
190019601001105,22,2000,data\census\ia00001_uf1.zip
190019601001106,10,2000,data\census\ia00001_uf1.zip
190019601001107,13,2000,data\census\ia00001_uf1.zip
190019601001108,1,2000,data\census\ia00001_uf1.zip
190019601001109,2,2000,data\census\ia00001_uf1.zip
190019601001110,0,2000,data\census\ia00001_uf1.zip
190019601001111,2,2000,data\census\ia00001_uf1.zip
190019601001112,3,2000,data\census\ia00001_uf1.zip
190019601001113,0,2000,data\census\ia00001_uf1.zip
190019601001114,0,2000,data\census\ia00001_uf1.zip
190019601001115,0,2000,data\census\ia00001_uf1.zip
190019601001116,2,2000,data\census\ia00001_uf1.zip
190019601001117,1,2000,data\census\ia00001_uf1.zip
190019601001118,0,2000,data\census\ia00001_uf1.zip
190019601001119,8,2000,data\census\ia00001_uf1.zip
190019601001120,4,2000,data\census\ia00001_uf1.zip
190019601001121,9,2000,data\census\ia00001_uf1.zip
190019601001122,1,2000,data\census\ia00001_uf1.zip
190019601002000,10,2000,data\census\ia00001_uf1.zip
190019601002001,5,2000,data\census\ia00001_uf1.zip
190019601002002,0,2000,data\census\ia00001_uf1.zip
190019601002003,11,2000,data\census\ia00001_uf1.zip
190019601002004,0,2000,data\census\ia00001_uf1.zip
190019601002005,0,2000,data\census\ia00001_uf1.zip
190019601002006,0,2000,data\census\ia00001_uf1.zip
190019601002007,0,2000,data\census\ia00001_uf1.zip
190019601002008,0,2000,data\census\ia00001_uf1.zip
190019601002009,0,2000,data\census\ia00001_uf1.zip
190019601002010,1,2000,data\census\ia00001_uf1.zip
190019601002011,5,2000,data\census\ia00001_uf1.zip
190019601002012,1,2000,data\census\ia00001_uf1.zip
190019601002013,2,2000,data\census\ia00001_uf1.zip
190019601002014,3,2000,data\census\ia00001_uf1.zip
190019601002015,2,2000,data\census\ia00001_uf1.zip
190019601002016,6,2000,data\census\ia00001_uf1.zip
190019601002017,0,2000,data\census\ia00001_uf1.zip
190019601002018,9,2000,data\census\ia00001_uf1.zip
190019601002019,2,2000,data\census\ia00001_uf1.zip
190019601002020,0,2000,data\census\ia00001_uf1.zip
190019601002021,4,2000,data\census\ia00001_uf1.zip
190019601002022,0,2000,data\census\ia00001_uf1.zip
190019601002023,0,2000,data\census\ia00001_uf1.zip
190019601002024,2,2000,data\census\ia00001_uf1.zip
190019601002025,0,2000,data\census\ia00001_uf1.zip
190019601002026,0,2000,data\census\ia00001_uf1.zip
190019601002027,0,2000,data\census\ia00001_uf1.zip
190019601002028,0,2000,data\census\ia00001_uf1.zip
190019601002029,11,2000,data\census\ia00001_uf1.zip
190019601002030,10,2000,data\census\ia00001_uf1.zip
190019601002031,4,2000,data\census\ia00001_uf1.zip
190019601002032,5,2000,data\census\ia00001_uf1.zip
190019601002033,0,2000,data\census\ia00001_uf1.zip
190019601002034,5,2000,data\census\ia00001_uf1.zip
190019601002035,9,2000,data\census\ia00001_uf1.zip
190019601002036,23,2000,data\census\ia00001_uf1.zip
190019601002037,12,2000,data\census\ia00001_uf1.zip
190019601002038,20,2000,data\census\ia00001_uf1.zip
190019601002039,7,2000,data\census\ia00001_uf1.zip
190019601002040,0,2000,data\census\ia00001_uf1.zip
190019601002041,8,2000,data\census\ia00001_uf1.zip
190019601002042,2,2000,data\census\ia00001_uf1.zip
190019601002043,6,2000,data\census\ia00001_uf1.zip
190019601002044,5,2000,data\census\ia00001_uf1.zip
190019601002045,5,2000,data\census\ia00001_uf1.zip
190019601002046,6,2000,data\census\ia00001_uf1.zip
190019601002047,6,2000,data\census\ia00001_uf1.zip
190019601002048,2,2000,data\census\ia00001_uf1.zip
190019601002049,2,2000,data\census\ia00001_uf1.zip
190019601002050,2,2000,data\census\ia00001_uf1.zip
190019601002051,0,2000,data\census\ia00001_uf1.zip
190019601002052,0,2000,data\census\ia00001_uf1.zip
190019601002053,0,2000,data\census\ia00001_uf1.zip
190019601002054,0,2000,data\census\ia00001_uf1.zip
190019601002055,0,2000,data\census\ia00001_uf1.zip
190019601002056,5,2000,data\census\ia00001_uf1.zip
190019601002057,0,2000,data\census\ia00001_uf1.zip
190019601002058,0,2000,data\census\ia00001_uf1.zip
190019601002059,2,2000,data\census\ia00001_uf1.zip
190019601002060,2,2000,data\census\ia00001_uf1.zip
190019601002061,5,2000,data\census\ia00001_uf1.zip
190019601002062,2,2000,data\census\ia00001_uf1.zip
190019601002063,0,2000,data\census\ia00001_uf1.zip
190019601002064,0,2000,data\census\ia00001_uf1.zip
190019601002065,1,2000,data\census\ia00001_uf1.zip
190019601002066,0,2000,data\census\ia00001_uf1.zip
190019601002067,6,2000,data\census\ia00001_uf1.zip
190019601002068,8,2000,data\census\ia00001_uf1.zip
190019601002069,5,2000,data\census\ia00001_uf1.zip
190019601002070,8,2000,data\census\ia00001_uf1.zip
190019601002071,7,2000,data\census\ia00001_uf1.zip
190019601002072,9,2000,data\census\ia00001_uf1.zip
190019601002073,5,2000,data\census\ia00001_uf1.zip
190019601002074,2,2000,data\census\ia00001_uf1.zip
190019601002075,3,2000,data\census\ia00001_uf1.zip
190019601002076,4,2000,data\census\ia00001_uf1.zip
190019601002077,3,2000,data\census\ia00001_uf1.zip
190019601002078,6,2000,data\census\ia00001_uf1.zip
190019601002079,1,2000,data\census\ia00001_uf1.zip
190019601002080,0,2000,data\census\ia00001_uf1.zip
190019601002081,6,2000,data\census\ia00001_uf1.zip
190019601002082,4,2000,data\census\ia00001_uf1.zip
190019601002083,0,2000,data\census\ia00001_uf1.zip
190019601002084,2,2000,data\census\ia00001_uf1.zip
190019601002085,0,2000,data\census\ia00001_uf1.zip
190019601002086,3,2000,data\census\ia00001_uf1.zip
190019601002087,1,2000,data\census\ia00001_uf1.zip
190019601002088,8,2000,data\census\ia00001_uf1.zip
190019601002089,3,2000,data\census\ia00001_uf1.zip
190019601002090,1,2000,data\census\ia00001_uf1.zip
190019601002091,6,2000,data\census\ia00001_uf1.zip
190019601002092,3,2000,data\census\ia00001_uf1.zip
190019601002093,0,2000,data\census\ia00001_uf1.zip
190019601002094,0,2000,data\census\ia00001_uf1.zip
190019601002095,3,2000,data\census\ia00001_uf1.zip
190019601002096,8,2000,data\census\ia00001_uf1.zip
190019601002097,4,2000,data\census\ia00001_uf1.zip
190019601002098,8,2000,data\census\ia00001_uf1.zip
190019601002099,3,2000,data\census\ia00001_uf1.zip
190019601002100,4,2000,data\census\ia00001_uf1.zip
190019601002101,0,2000,data\census\ia00001_uf1.zip
190019601002102,6,2000,data\census\ia00001_uf1.zip
190019601002103,3,2000,data\census\ia00001_uf1.zip
190019601002104,14,2000,data\census\ia00001_uf1.zip
190019601002105,5,2000,data\census\ia00001_uf1.zip
190019601002106,6,2000,data\census\ia00001_uf1.zip
190019601002107,14,2000,data\census\ia00001_uf1.zip
190019601002108,9,2000,data\census\ia00001_uf1.zip
190019601002109,1,2000,data\census\ia00001_uf1.zip
190019601002110,6,2000,data\census\ia00001_uf1.zip
190019601002111,4,2000,data\census\ia00001_uf1.zip
190019601002112,2,2000,data\census\ia00001_uf1.zip
190019601002113,2,2000,data\census\ia00001_uf1.zip
190019601002114,2,2000,data\census\ia00001_uf1.zip
190019601002115,5,2000,data\census\ia00001_uf1.zip
190019601002116,0,2000,data\census\ia00001_uf1.zip
190019601002117,6,2000,data\census\ia00001_uf1.zip
190019601002118,2,2000,data\census\ia00001_uf1.zip
190019601002119,15,2000,data\census\ia00001_uf1.zip
190019601002120,5,2000,data\census\ia00001_uf1.zip
190019601002121,0,2000,data\census\ia00001_uf1.zip
190019601002122,6,2000,data\census\ia00001_uf1.zip
190019601002123,2,2000,data\census\ia00001_uf1.zip
190019601002124,2,2000,data\census\ia00001_uf1.zip
190019601002125,6,2000,data\census\ia00001_uf1.zip
190019601002126,5,2000,data\census\ia00001_uf1.zip
190019601002127,4,2000,data\census\ia00001_uf1.zip
190019601002128,2,2000,data\census\ia00001_uf1.zip
190019601002129,1,2000,data\census\ia00001_uf1.zip
190019601002130,4,2000,data\census\ia00001_uf1.zip
190019601002131,2,2000,data\census\ia00001_uf1.zip
190019601002132,0,2000,data\census\ia00001_uf1.zip
190019601002133,11,2000,data\census\ia00001_uf1.zip
190019601002134,0,2000,data\census\ia00001_uf1.zip
190019601002135,7,2000,data\census\ia00001_uf1.zip
190019601002136,1,2000,data\census\ia00001_uf1.zip
190019601002137,0,2000,data\census\ia00001_uf1.zip
190019601002138,4,2000,data\census\ia00001_uf1.zip
190019601002139,2,2000,data\census\ia00001_uf1.zip
190019601002140,4,2000,data\census\ia00001_uf1.zip
190019601002141,4,2000,data\census\ia00001_uf1.zip
190019601002142,0,2000,data\census\ia00001_uf1.zip
190019601002143,0,2000,data\census\ia00001_uf1.zip
190019601002144,0,2000,data\census\ia00001_uf1.zip
190019601002145,0,2000,data\census\ia00001_uf1.zip
190019601002146,2,2000,data\census\ia00001_uf1.zip
190019601002147,5,2000,data\census\ia00001_uf1.zip
190019601002148,2,2000,data\census\ia00001_uf1.zip
190019601002149,4,2000,data\census\ia00001_uf1.zip
190019601002150,1,2000,data\census\ia00001_uf1.zip
190019601002151,10,2000,data\census\ia00001_uf1.zip
190019601002152,6,2000,data\census\ia00001_uf1.zip
190019601002153,11,2000,data\census\ia00001_uf1.zip
190019601002154,3,2000,data\census\ia00001_uf1.zip
190019601002155,7,2000,data\census\ia00001_uf1.zip
190019601002156,6,2000,data\census\ia00001_uf1.zip
190019601002157,0,2000,data\census\ia00001_uf1.zip
190019601002158,0,2000,data\census\ia00001_uf1.zip
190019601002159,0,2000,data\census\ia00001_uf1.zip
190019601002160,0,2000,data\census\ia00001_uf1.zip
190019601002161,2,2000,data\census\ia00001_uf1.zip
190019601002162,6,2000,data\census\ia00001_uf1.zip
190019601002163,3,2000,data\census\ia00001_uf1.zip
190019601002164,0,2000,data\census\ia00001_uf1.zip
190019601002165,4,2000,data\census\ia00001_uf1.zip
190019601002166,9,2000,data\census\ia00001_uf1.zip
190019601002167,12,2000,data\census\ia00001_uf1.zip
190019601002168,0,2000,data\census\ia00001_uf1.zip
190019601002169,1,2000,data\census\ia00001_uf1.zip
190019601002170,1,2000,data\census\ia00001_uf1.zip
190019601002171,0,2000,data\census\ia00001_uf1.zip
190019601002172,0,2000,data\census\ia00001_uf1.zip
190019601002173,0,2000,data\census\ia00001_uf1.zip
190019601002174,2,2000,data\census\ia00001_uf1.zip
190019601002175,8,2000,data\census\ia00001_uf1.zip
190019601002176,1,2000,data\census\ia00001_uf1.zip
190019601003000,0,2000,data\census\ia00001_uf1.zip
190019601003001,0,2000,data\census\ia00001_uf1.zip
190019601003002,15,2000,data\census\ia00001_uf1.zip
190019601003003,8,2000,data\census\ia00001_uf1.zip
190019601003004,10,2000,data\census\ia00001_uf1.zip
190019601003005,14,2000,data\census\ia00001_uf1.zip
190019601003006,19,2000,data\census\ia00001_uf1.zip
190019601003007,8,2000,data\census\ia00001_uf1.zip
190019601003008,4,2000,data\census\ia00001_uf1.zip
190019601003009,17,2000,data\census\ia00001_uf1.zip
190019601003010,9,2000,data\census\ia00001_uf1.zip
190019601003011,29,2000,data\census\ia00001_uf1.zip
190019601003012,0,2000,data\census\ia00001_uf1.zip
190019601003013,80,2000,data\census\ia00001_uf1.zip
190019601003014,32,2000,data\census\ia00001_uf1.zip
190019601003015,35,2000,data\census\ia00001_uf1.zip
190019601003016,19,2000,data\census\ia00001_uf1.zip
190019601003017,18,2000,data\census\ia00001_uf1.zip
190019601003018,16,2000,data\census\ia00001_uf1.zip
190019601003019,27,2000,data\census\ia00001_uf1.zip
190019601003020,16,2000,data\census\ia00001_uf1.zip
190019601003021,46,2000,data\census\ia00001_uf1.zip
190019601003022,45,2000,data\census\ia00001_uf1.zip
190019601003023,18,2000,data\census\ia00001_uf1.zip
190019601003024,6,2000,data\census\ia00001_uf1.zip
190019601003025,7,2000,data\census\ia00001_uf1.zip
190019601003026,3,2000,data\census\ia00001_uf1.zip
190019601003027,8,2000,data\census\ia00001_uf1.zip
190019601003028,0,2000,data\census\ia00001_uf1.zip
190019601003029,9,2000,data\census\ia00001_uf1.zip
190019601003030,4,2000,data\census\ia00001_uf1.zip
190019601003031,10,2000,data\census\ia00001_uf1.zip
190019601003032,5,2000,data\census\ia00001_uf1.zip
190019601003033,10,2000,data\census\ia00001_uf1.zip
190019601003034,0,2000,data\census\ia00001_uf1.zip
190019601003035,9,2000,data\census\ia00001_uf1.zip
190019601003036,19,2000,data\census\ia00001_uf1.zip
190019601003037,14,2000,data\census\ia00001_uf1.zip
190019601003038,18,2000,data\census\ia00001_uf1.zip
190019601003039,9,2000,data\census\ia00001_uf1.zip
190019601003040,19,2000,data\census\ia00001_uf1.zip
190019601003041,13,2000,data\census\ia00001_uf1.zip
190019601003042,29,2000,data\census\ia00001_uf1.zip
190019601003043,15,2000,data\census\ia00001_uf1.zip
190019601003044,17,2000,data\census\ia00001_uf1.zip
190019601003045,16,2000,data\census\ia00001_uf1.zip
190019601003046,15,2000,data\census\ia00001_uf1.zip
190019601003047,8,2000,data\census\ia00001_uf1.zip
190019601003048,26,2000,data\census\ia00001_uf1.zip
190019601003049,1,2000,data\census\ia00001_uf1.zip
190019601003050,0,2000,data\census\ia00001_uf1.zip
190019601003051,0,2000,data\census\ia00001_uf1.zip
190019601003052,0,2000,data\census\ia00001_uf1.zip
190019601003053,0,2000,data\census\ia00001_uf1.zip
190019601003054,0,2000,data\census\ia00001_uf1.zip
190019601003055,3,2000,data\census\ia00001_uf1.zip
190019601003056,0,2000,data\census\ia00001_uf1.zip
190019601003057,5,2000,data\census\ia00001_uf1.zip
190019601003058,3,2000,data\census\ia00001_uf1.zip
190019601003059,0,2000,data\census\ia00001_uf1.zip
190019601003060,9,2000,data\census\ia00001_uf1.zip
190019601004000,7,2000,data\census\ia00001_uf1.zip
190019601004001,0,2000,data\census\ia00001_uf1.zip
190019601004002,2,2000,data\census\ia00001_uf1.zip
190019601004003,1,2000,data\census\ia00001_uf1.zip
190019601004004,0,2000,data\census\ia00001_uf1.zip
190019601004005,7,2000,data\census\ia00001_uf1.zip
190019601004006,16,2000,data\census\ia00001_uf1.zip
190019601004007,12,2000,data\census\ia00001_uf1.zip
190019601004008,3,2000,data\census\ia00001_uf1.zip
190019601004009,1,2000,data\census\ia00001_uf1.zip
190019601004010,0,2000,data\census\ia00001_uf1.zip
190019601004011,9,2000,data\census\ia00001_uf1.zip
190019601004012,2,2000,data\census\ia00001_uf1.zip
190019601004013,2,2000,data\census\ia00001_uf1.zip
190019601004014,2,2000,data\census\ia00001_uf1.zip
190019601004015,3,2000,data\census\ia00001_uf1.zip
190019601004016,6,2000,data\census\ia00001_uf1.zip
190019601004017,6,2000,data\census\ia00001_uf1.zip
190019601004018,0,2000,data\census\ia00001_uf1.zip
190019601004019,0,2000,data\census\ia00001_uf1.zip
190019601004020,3,2000,data\census\ia00001_uf1.zip
190019601004021,3,2000,data\census\ia00001_uf1.zip
190019601004022,2,2000,data\census\ia00001_uf1.zip
190019601004023,12,2000,data\census\ia00001_uf1.zip
190019601004024,8,2000,data\census\ia00001_uf1.zip
190019601004025,2,2000,data\census\ia00001_uf1.zip
190019601004026,0,2000,data\census\ia00001_uf1.zip
190019601004027,0,2000,data\census\ia00001_uf1.zip
190019601004028,7,2000,data\census\ia00001_uf1.zip
190019601004029,8,2000,data\census\ia00001_uf1.zip
190019601004030,6,2000,data\census\ia00001_uf1.zip
190019601004031,5,2000,data\census\ia00001_uf1.zip
190019601004032,5,2000,data\census\ia00001_uf1.zip
190019601004033,1,2000,data\census\ia00001_uf1.zip
190019601004034,0,2000,data\census\ia00001_uf1.zip
190019601004035,10,2000,data\census\ia00001_uf1.zip
190019601004036,0,2000,data\census\ia00001_uf1.zip
190019601004037,9,2000,data\census\ia00001_uf1.zip
190019601004038,7,2000,data\census\ia00001_uf1.zip
190019601004039,2,2000,data\census\ia00001_uf1.zip
190019601004040,3,2000,data\census\ia00001_uf1.zip
190019601004041,0,2000,data\census\ia00001_uf1.zip
190019601004042,2,2000,data\census\ia00001_uf1.zip
190019601004043,1,2000,data\census\ia00001_uf1.zip
190019601004044,4,2000,data\census\ia00001_uf1.zip
190019601004045,0,2000,data\census\ia00001_uf1.zip
190019601004046,6,2000,data\census\ia00001_uf1.zip
190019601004047,4,2000,data\census\ia00001_uf1.zip
190019601004048,0,2000,data\census\ia00001_uf1.zip
190019601004049,1,2000,data\census\ia00001_uf1.zip
190019601004050,1,2000,data\census\ia00001_uf1.zip
190019601004051,3,2000,data\census\ia00001_uf1.zip
190019601004052,2,2000,data\census\ia00001_uf1.zip
190019601004053,0,2000,data\census\ia00001_uf1.zip
190019601004054,3,2000,data\census\ia00001_uf1.zip
190019601004055,2,2000,data\census\ia00001_uf1.zip
190019601004056,0,2000,data\census\ia00001_uf1.zip
190019601004057,2,2000,data\census\ia00001_uf1.zip
190019601004058,5,2000,data\census\ia00001_uf1.zip
190019601004059,8,2000,data\census\ia00001_uf1.zip
190019601004060,3,2000,data\census\ia00001_uf1.zip
190019601004061,5,2000,data\census\ia00001_uf1.zip
190019601004062,5,2000,data\census\ia00001_uf1.zip
190019601004063,5,2000,data\census\ia00001_uf1.zip
190019601004064,7,2000,data\census\ia00001_uf1.zip
190019601004065,2,2000,data\census\ia00001_uf1.zip
190019601004066,0,2000,data\census\ia00001_uf1.zip
190019601004067,1,2000,data\census\ia00001_uf1.zip
190019601004068,3,2000,data\census\ia00001_uf1.zip
190019601004069,4,2000,data\census\ia00001_uf1.zip
190019601004070,5,2000,data\census\ia00001_uf1.zip
190019601004071,0,2000,data\census\ia00001_uf1.zip
190019601004072,0,2000,data\census\ia00001_uf1.zip
190019601004073,4,2000,data\census\ia00001_uf1.zip
190019601004074,4,2000,data\census\ia00001_uf1.zip
190019601004075,9,2000,data\census\ia00001_uf1.zip
190019601004076,4,2000,data\census\ia00001_uf1.zip
190019601004077,8,2000,data\census\ia00001_uf1.zip
190019601004078,5,2000,data\census\ia00001_uf1.zip
190019601004079,9,2000,data\census\ia00001_uf1.zip
190019601004080,11,2000,data\census\ia00001_uf1.zip
190019601004081,11,2000,data\census\ia00001_uf1.zip
190019601004082,1,2000,data\census\ia00001_uf1.zip
190019601004083,0,2000,data\census\ia00001_uf1.zip
190019601004084,4,2000,data\census\ia00001_uf1.zip
190019601004085,5,2000,data\census\ia00001_uf1.zip
190019601004086,11,2000,data\census\ia00001_uf1.zip
190019601004087,3,2000,data\census\ia00001_uf1.zip
190019601004088,0,2000,data\census\ia00001_uf1.zip
190019601004089,0,2000,data\census\ia00001_uf1.zip
190019601004090,0,2000,data\census\ia00001_uf1.zip
190019601004091,0,2000,data\census\ia00001_uf1.zip
190019601004092,6,2000,data\census\ia00001_uf1.zip
190019601004093,0,2000,data\census\ia00001_uf1.zip
190019601004094,5,2000,data\census\ia00001_uf1.zip
190019601004095,14,2000,data\census\ia00001_uf1.zip
190019601004096,5,2000,data\census\ia00001_uf1.zip
190019601004097,2,2000,data\census\ia00001_uf1.zip
190019601004098,0,2000,data\census\ia00001_uf1.zip
190019601004099,0,2000,data\census\ia00001_uf1.zip
190019601004100,2,2000,data\census\ia00001_uf1.zip
190019601004101,11,2000,data\census\ia00001_uf1.zip
190019601004102,3,2000,data\census\ia00001_uf1.zip
190019601004103,6,2000,data\census\ia00001_uf1.zip
190019601004104,0,2000,data\census\ia00001_uf1.zip
190019601004105,0,2000,data\census\ia00001_uf1.zip
190019601004106,5,2000,data\census\ia00001_uf1.zip
190019601004107,7,2000,data\census\ia00001_uf1.zip
190019601004108,2,2000,data\census\ia00001_uf1.zip
190019601004109,9,2000,data\census\ia00001_uf1.zip
190019601004110,5,2000,data\census\ia00001_uf1.zip
190019601004111,2,2000,data\census\ia00001_uf1.zip
190019601004112,0,2000,data\census\ia00001_uf1.zip
190019601004113,2,2000,data\census\ia00001_uf1.zip
190019601004114,0,2000,data\census\ia00001_uf1.zip
190019601004115,4,2000,data\census\ia00001_uf1.zip
190019601004116,7,2000,data\census\ia00001_uf1.zip
190019601004117,2,2000,data\census\ia00001_uf1.zip
190019601004118,0,2000,data\census\ia00001_uf1.zip
190019601004119,12,2000,data\census\ia00001_uf1.zip
190019601004120,6,2000,data\census\ia00001_uf1.zip
190019601004121,6,2000,data\census\ia00001_uf1.zip
190019601004122,4,2000,data\census\ia00001_uf1.zip
190019601004123,6,2000,data\census\ia00001_uf1.zip
190019601004124,14,2000,data\census\ia00001_uf1.zip
190019601004125,3,2000,data\census\ia00001_uf1.zip
190019601004126,2,2000,data\census\ia00001_uf1.zip
190019601004127,4,2000,data\census\ia00001_uf1.zip
190019601004128,0,2000,data\census\ia00001_uf1.zip
190019601004129,3,2000,data\census\ia00001_uf1.zip
190019601004130,16,2000,data\census\ia00001_uf1.zip
190019601004131,0,2000,data\census\ia00001_uf1.zip
190019601004132,6,2000,data\census\ia00001_uf1.zip
190019601004133,0,2000,data\census\ia00001_uf1.zip
190019601004134,1,2000,data\census\ia00001_uf1.zip
190019601004135,2,2000,data\census\ia00001_uf1.zip
190019601004136,0,2000,data\census\ia00001_uf1.zip
190019601004137,0,2000,data\census\ia00001_uf1.zip
190019601004138,5,2000,data\census\ia00001_uf1.zip
190019601004139,0,2000,data\census\ia00001_uf1.zip
190019601004140,1,2000,data\census\ia00001_uf1.zip
190019601004141,3,2000,data\census\ia00001_uf1.zip
190019601004142,0,2000,data\census\ia00001_uf1.zip
190019601004143,2,2000,data\census\ia00001_uf1.zip
190019601004144,5,2000,data\census\ia00001_uf1.zip
190019601004145,0,2000,data\census\ia00001_uf1.zip
190019601004997,0,2000,data\census\ia00001_uf1.zip
190019601004998,0,2000,data\census\ia00001_uf1.zip
190019601004999,0,2000,data\census\ia00001_uf1.zip
190019602001000,9,2000,data\census\ia00001_uf1.zip
190019602001001,6,2000,data\census\ia00001_uf1.zip
190019602001002,0,2000,data\census\ia00001_uf1.zip
190019602001003,11,2000,data\census\ia00001_uf1.zip
190019602001004,7,2000,data\census\ia00001_uf1.zip
190019602001005,1,2000,data\census\ia00001_uf1.zip
190019602001006,3,2000,data\census\ia00001_uf1.zip
