source_vtd,target_vtd,source_county_fips,target_county_fips,source_name,target_name,share,source_vintage,target_vintage,method
19031031011,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031011,85,031,,,85,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031013,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031004,66,031,,,66,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031004,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031017,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031017,96,031,,,96,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031019,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031019,96,031,,,96,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031008,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031016,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031016,96,031,,,96,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031015,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031015,96,031,,,96,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031002,66,031,,,66,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031002,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031012,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031014,70,031,,,70,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031014,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031020,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031020,95,031,,,95,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031010,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031010,85,031,,,85,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031005,70,031,,,70,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031005,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031003,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031001,66,031,,,66,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031001,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031001,83,031,,,83,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031009,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031018,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031021,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031021,92,031,,,92,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031006,70,031,,,70,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031006,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19031031007,82,031,,,82,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109028,10,109,,,10,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109028,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109027,10,109,,,10,0.988296365100,20,plan2_house,equal_area_intersection_geojson
19109109027,9,109,,,9,0.011703634900,20,plan2_house,equal_area_intersection_geojson
19109109015,56,109,,,56,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109015,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109017,10,109,,,10,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109017,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109019,10,109,,,10,0.000000000001,20,plan2_house,equal_area_intersection_geojson
19109109019,9,109,,,9,0.999999999999,20,plan2_house,equal_area_intersection_geojson
19109109029,10,109,,,10,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109001,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109018,10,109,,,10,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109018,9,109,,,9,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109030,10,109,,,10,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109030,56,109,,,56,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109031,10,109,,,10,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109014,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109002,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109011,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109023,56,109,,,56,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109023,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109012,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109008,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109004,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109026,10,109,,,10,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109026,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109024,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109006,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109007,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109005,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109020,10,109,,,10,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109034,56,109,,,56,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109034,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109035,56,109,,,56,0.000000000000,20,plan2_house,equal_area_intersection_geojson
19109109035,9,109,,,9,1.000000000000,20,plan2_house,equal_area_intersection_geojson
