year,plan2_district,office,district,candidate,party,votes
2024,1,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,88.190283400810
2024,1,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,18.858299595142
2024,1,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,11908.000000000000
2024,1,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,9431.999999999998
2024,1,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,194.684210526316
2024,1,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,4.991902834008
2024,1,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,3.882591093117
2024,1,PRESIDENT,,WRITE IN,,137.000000000000
2024,2,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,124.159246204438
2024,2,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,13.069216076246
2024,2,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,27999.164267569857
2024,2,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,5654.735817104149
2024,2,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,207.200874308332
2024,2,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,13.000000000000
2024,2,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,4.325266329283
2024,2,PRESIDENT,,WRITE IN,,159.996613039797
2024,3,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,93.501915708812
2024,3,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,15.766283524904
2024,3,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,21637.000000000000
2024,3,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,7728.000000000000
2024,3,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,219.264367816092
2024,3,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,6.000000000000
2024,3,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,11.042145593870
2024,3,PRESIDENT,,WRITE IN,,89.000000000000
2024,4,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,101.000000000000
2024,4,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,11.000000000000
2024,4,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,21385.000000000000
2024,4,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,9054.000000000000
2024,4,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,260.000000000000
2024,4,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,6.000000000000
2024,4,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,3.000000000000
2024,4,PRESIDENT,,WRITE IN,,67.000000000000
2024,5,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,107.275862068966
2024,5,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,13.344827586207
2024,5,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,25374.000000000000
2024,5,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,10451.000000000000
2024,5,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,294.068965517241
2024,5,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,8.000000000000
2024,5,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,6.068965517241
2024,5,PRESIDENT,,WRITE IN,,98.000000000000
2024,6,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,83.540372670807
2024,6,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,21.316770186335
2024,6,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,22810.000000000000
2024,6,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,8944.000000000000
2024,6,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,283.173913043478
2024,6,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,7.000000000000
2024,6,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,7.055900621118
2024,6,PRESIDENT,,WRITE IN,,84.000000000000
2024,7,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,110.872692616974
2024,7,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,20.961373217501
2024,7,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,23414.835732430140
2024,7,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,9434.264182895851
2024,7,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,257.781581832019
2024,7,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,5.008097165992
2024,7,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,7.681031466488
2024,7,PRESIDENT,,WRITE IN,,156.003386960203
2024,8,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,177.968944099379
2024,8,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,13.602484472050
2024,8,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,25819.000000000000
2024,8,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,11274.000000000000
2024,8,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,341.173913043478
2024,8,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,5.000000000000
2024,8,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,5.341614906832
2024,8,PRESIDENT,,WRITE IN,,130.000000000000
2024,9,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,110.647058823529
2024,9,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,7.647058823529
2024,9,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,23012.000000000000
2024,9,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,9217.000000000000
2024,9,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,288.647058823529
2024,9,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,7.000000000000
2024,9,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,11.294117647059
2024,9,PRESIDENT,,WRITE IN,,84.000000000000
2024,10,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,101.490683229814
2024,10,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,9.080745341615
2024,10,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,13704.000000000000
2024,10,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,11546.000000000000
2024,10,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,205.652173913043
2024,10,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,9.000000000000
2024,10,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,1.602484472050
2024,10,PRESIDENT,,WRITE IN,,77.000000000000
2024,11,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,171.000000000000
2024,11,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,12.000000000000
2024,11,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,23054.777385159010
2024,11,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,14628.415999999999
2024,11,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,265.000000000000
2024,11,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,11.000000000000
2024,11,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,5.000000000000
2024,11,PRESIDENT,,WRITE IN,,142.000000000000
2024,12,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,121.085084033613
2024,12,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,12.120798319328
2024,12,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,24386.000000000000
