year,plan2_district,office,district,candidate,party,votes
2024,1,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,34.117408906883
2024,1,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,7.295546558704
2024,1,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,4603.000000000000
2024,1,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,4458.000000000000
2024,1,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,75.315789473684
2024,1,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,1.931174089069
2024,1,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,1.502024291498
2024,1,PRESIDENT,,WRITE IN,,53.000000000000
2024,2,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,54.072874493927
2024,2,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,11.562753036437
2024,2,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,7305.000000000000
2024,2,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,4974.000000000000
2024,2,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,119.368421052632
2024,2,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,3.060728744939
2024,2,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,2.380566801619
2024,2,PRESIDENT,,WRITE IN,,84.000000000000
2024,3,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,64.252269460252
2024,3,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,7.487820727409
2024,3,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,12989.164267569857
2024,3,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,3437.735817104149
2024,3,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,114.456688261820
2024,3,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,11.000000000000
2024,3,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,2.813638422307
2024,3,PRESIDENT,,WRITE IN,,76.996613039797
2024,4,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,59.906976744186
2024,4,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,5.581395348837
2024,4,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,15010.000000000000
2024,4,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,2217.000000000000
2024,4,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,92.744186046512
2024,4,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,2.000000000000
2024,4,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,1.511627906977
2024,4,PRESIDENT,,WRITE IN,,83.000000000000
2024,5,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,43.647342995169
2024,5,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,5.893719806763
2024,5,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,12636.000000000000
2024,5,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,3565.000000000000
2024,5,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,115.637681159420
2024,5,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,3.000000000000
2024,5,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,4.893719806763
2024,5,PRESIDENT,,WRITE IN,,45.000000000000
2024,6,PRESIDENT,,CHASE OLIVER AND MIKE TER MAAT,,49.854572713643
2024,6,PRESIDENT,,CLAUDIA DE LA CRUZ AND KARINA GARCIA,,9.872563718141
2024,6,PRESIDENT,,DONALD J TRUMP AND JD VANCE,REP,9001.000000000000
2024,6,PRESIDENT,,KAMALA D HARRIS AND TIM WALZ,DEM,4163.000000000000
2024,6,PRESIDENT,,ROBERT F KENNEDY JR AND NICOLE SHANAHAN,,103.626686656672
2024,6,PRESIDENT,,SHIVA AYYADURAI AND CRYSTAL ELLIS,,3.000000000000
2024,6,PRESIDENT,,WILLIAM P STODDEN AND STEPHANIE H CHOLENSKY,,6.148425787106
2024,6,PRESIDENT,,WRITE IN,,44.000000000000
