source_id,target_plan2_district,share,chamber,chain
190019601001000,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001001,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001002,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001003,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001004,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001005,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001006,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001007,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001008,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001009,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001010,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001011,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001012,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001013,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001014,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001015,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001016,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001017,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001018,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001019,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001020,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001021,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001022,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001023,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001024,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001025,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001026,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001027,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001028,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001029,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001030,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001031,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001032,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001033,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001034,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001035,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001036,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001037,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001038,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001039,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001040,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001041,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001042,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001043,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001044,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001045,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001046,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001047,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001048,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001049,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001050,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001051,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001052,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001053,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001054,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001055,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001056,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001057,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001058,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001059,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001060,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001061,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001062,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001063,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001064,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001065,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001066,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001067,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001068,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001069,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001070,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001071,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001072,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001073,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001074,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001075,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001076,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001077,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001078,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001079,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001080,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001081,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001082,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001083,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001084,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001085,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001086,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001087,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001088,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001089,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001090,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001091,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001092,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001093,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001094,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001095,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001096,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001097,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001098,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001099,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001100,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001101,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001102,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001103,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001104,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001105,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001106,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001107,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001108,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001109,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001110,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001111,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001112,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001113,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001114,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001115,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001116,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001117,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001118,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001119,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001120,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001121,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601001122,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002000,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002001,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002002,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002003,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002004,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002005,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002006,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002007,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002008,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002009,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002010,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002011,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002012,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002013,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002014,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002015,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002016,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002017,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002018,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002019,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002020,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002021,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002022,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002023,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002024,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002025,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002026,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002027,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002028,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002029,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002030,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002031,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002032,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002033,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002034,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002035,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002036,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002037,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002038,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002039,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002040,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002041,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002042,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002043,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
190019601002044,23,1.000000000000,house,block00_to_block10_to_block20_to_plan2
