source_precinct_id,source_county,source_precinct,target_district,target_name,share,method
BLACK HAWK - WL 3-2,Black Hawk,WL 3-2,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 3-3,Black Hawk,WL 3-3,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 3-4,Black Hawk,WL 3-4,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 3-5,Black Hawk,WL 3-5,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 3-6,Black Hawk,WL 3-6,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 4-1,Black Hawk,WL 4-1,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 4-2,Black Hawk,WL 4-2,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 4-3,Black Hawk,WL 4-3,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 4-4,Black Hawk,WL 4-4,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 4-5,Black Hawk,WL 4-5,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 4-6,Black Hawk,WL 4-6,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 5-1,Black Hawk,WL 5-1,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 5-2,Black Hawk,WL 5-2,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 5-3,Black Hawk,WL 5-3,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 5-4,Black Hawk,WL 5-4,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 5-5,Black Hawk,WL 5-5,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BLACK HAWK - WL 5-6,Black Hawk,WL 5-6,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BOONE - BOONE 1ST WARD,Boone,Boone 1st Ward,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BOONE - BOONE 2ND WARD,Boone,Boone 2nd Ward,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BOONE - BOONE 3RD WARD,Boone,Boone 3rd Ward,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BOONE - BOONE 4TH WARD,Boone,Boone 4th Ward,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BOONE - BOONE 5TH WARD,Boone,Boone 5th Ward,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BOONE - MADRID 1ST WARD,Boone,Madrid 1st Ward,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BOONE - MADRID 2ND WARD,Boone,Madrid 2nd Ward,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BOONE - MADRID 3RD WARD,Boone,Madrid 3rd Ward,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BOONE - OGDEN,Boone,Ogden,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BOONE - RURAL PRECINCT 1,Boone,Rural Precinct 1,3,3|-0.01%,0.000000000674,vtd20_to_plan2_composed
BOONE - RURAL PRECINCT 1,Boone,Rural Precinct 1,4,4|0.01%,0.999999999326,vtd20_to_plan2_composed
BOONE - RURAL PRECINCT 2,Boone,Rural Precinct 2,3,3|-0.01%,0.000001423442,vtd20_to_plan2_composed
BOONE - RURAL PRECINCT 2,Boone,Rural Precinct 2,4,4|0.01%,0.999998576558,vtd20_to_plan2_composed
BOONE - RURAL PRECINCT 3,Boone,Rural Precinct 3,3,3|-0.01%,0.000194174544,vtd20_to_plan2_composed
BOONE - RURAL PRECINCT 3,Boone,Rural Precinct 3,4,4|0.01%,0.999805825456,vtd20_to_plan2_composed
BOONE - RURAL PRECINCT 4,Boone,Rural Precinct 4,3,3|-0.01%,0.000209598183,vtd20_to_plan2_composed
BOONE - RURAL PRECINCT 4,Boone,Rural Precinct 4,4,4|0.01%,0.999790401817,vtd20_to_plan2_composed
BOONE - RURAL PRECINCT 5,Boone,Rural Precinct 5,3,3|-0.01%,0.000264694808,vtd20_to_plan2_composed
BOONE - RURAL PRECINCT 5,Boone,Rural Precinct 5,4,4|0.01%,0.999735305192,vtd20_to_plan2_composed
BOONE - RURAL PRECINCT 6,Boone,Rural Precinct 6,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BREMER - CITY OF DENVER/JEFFERSON TWP,Bremer,City of Denver/Jefferson Twp,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - CITY OF FREDERIKA-FREDERIKA & LEROY TWP,Bremer,City of Frederika-Frederika & Leroy Twp,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - CITY OF JANESVILLE/JACKSON TWP,Bremer,City of Janesville/Jackson Twp,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - CITY OF PLAINFIELD/POLK TWP/DOUGLAS TWP,Bremer,City of Plainfield/Polk Twp/Douglas Twp,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - CITY OF READLYN/MAXFIELD & FRANKLIN TWP,Bremer,City of Readlyn/Maxfield & Franklin Twp,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - CITY OF SUMNER/SUMNER TWP/DAYTON TWP,Bremer,City of Sumner/Sumner Twp/Dayton Twp,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - CITY OF TRIPOLI/FREMONT,Bremer,City of Tripoli/Fremont,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - LAFAYETTE TWP/WARREN TWP,Bremer,Lafayette Twp/Warren Twp,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - WAVERLY WARD I/E WASHINGTON TWP,Bremer,Waverly Ward I/E Washington Twp,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - WAVERLY WARD II/NE 1/4 SEC 36 WASHINGTON TWP,Bremer,Waverly Ward II/NE 1/4 Sec 36 Washington Twp,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - WAVERLY WARD III,Bremer,Waverly Ward III,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - WAVERLY WARD IV,Bremer,Waverly Ward IV,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BREMER - WAVERLY WARD V/W WASHINGTON TWP,Bremer,Waverly Ward V/W Washington Twp,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - AURORA,Buchanan,Aurora,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - BRANDON,Buchanan,Brandon,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - FAIRBANK,Buchanan,Fairbank,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - HAZLETON,Buchanan,Hazleton,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - INDEPENDENCE 1ST WARD,Buchanan,Independence 1st Ward,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - INDEPENDENCE 2ND WARD,Buchanan,Independence 2nd Ward,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - INDEPENDENCE 3RD WARD,Buchanan,Independence 3rd Ward,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - INDEPENDENCE 4TH WARD,Buchanan,Independence 4th Ward,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - INDEPENDENCE 5TH WARD,Buchanan,Independence 5th Ward,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - JESUP,Buchanan,Jesup,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - MIDDLEFIELD-NEWTON,Buchanan,Middlefield-Newton,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - PERRY-WESTBURG,Buchanan,Perry-Westburg,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - QUASQUETON,Buchanan,Quasqueton,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - ROWLEY,Buchanan,Rowley,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUCHANAN - WINTHROP,Buchanan,Winthrop,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUENA VISTA - ALBERT CITY FAIRFIELD COON,Buena Vista,Albert City Fairfield Coon,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BUENA VISTA - ALTA NOKOMIS ELK,Buena Vista,Alta Nokomis Elk,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BUENA VISTA - LAKESIDE HAYES MAPLE VALLEY,Buena Vista,Lakeside Hayes Maple Valley,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BUENA VISTA - NEWELL NEWELL PROVIDENCE,Buena Vista,Newell Newell Providence,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BUENA VISTA - SIOUX RAPIDS MARATHON LINN GROVE REMBRANDT,Buena Vista,Sioux Rapids Marathon Linn Grove Rembrandt,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BUENA VISTA - STORM LAKE 01,Buena Vista,Storm Lake 01,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BUENA VISTA - STORM LAKE 02,Buena Vista,Storm Lake 02,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BUENA VISTA - STORM LAKE 03,Buena Vista,Storm Lake 03,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BUENA VISTA - STORM LAKE 04,Buena Vista,Storm Lake 04,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BUENA VISTA - TRUESDALE WASHINGTON GRANT,Buena Vista,Truesdale Washington Grant,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
BUTLER - 1-GR,Butler,1-GR,2,2|-0%,0.999999999870,vtd20_to_plan2_composed
BUTLER - 1-GR,Butler,1-GR,4,4|0.01%,0.000000000130,vtd20_to_plan2_composed
BUTLER - 2-CL,Butler,2-CL,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUTLER - 3-DU,Butler,3-DU,2,2|-0%,0.999999923738,vtd20_to_plan2_composed
BUTLER - 3-DU,Butler,3-DU,4,4|0.01%,0.000000076262,vtd20_to_plan2_composed
BUTLER - 4-AL,Butler,4-AL,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUTLER - 5-AP,Butler,5-AP,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUTLER - 6-SR,Butler,6-SR,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUTLER - 7-PB,Butler,7-PB,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
BUTLER - 8-NH,Butler,8-NH,2,2|-0%,1.000000000000,vtd20_to_plan2_composed
CALHOUN - BUTLER-WILLIAMS,Calhoun,Butler-Williams,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CALHOUN - CALHOUN-JACKSON-EG-LK,Calhoun,Calhoun-Jackson-EG-LK,3,3|-0.01%,0.000000000000,vtd20_to_plan2_composed
CALHOUN - CALHOUN-JACKSON-EG-LK,Calhoun,Calhoun-Jackson-EG-LK,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CALHOUN - CEDAR,Calhoun,Cedar,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CALHOUN - CENTER-LOGAN-TL-GA-L,Calhoun,Center-Logan-TL-GA-L,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CALHOUN - GREENFIELD & LINCOLN 2,Calhoun,Greenfield & Lincoln 2,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CALHOUN - LINCOLN 1,Calhoun,Lincoln 1,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CALHOUN - READING,Calhoun,Reading,3,3|-0.01%,0.000000000902,vtd20_to_plan2_composed
CALHOUN - READING,Calhoun,Reading,4,4|0.01%,0.999999999098,vtd20_to_plan2_composed
CALHOUN - ROCKWELL CITY,Calhoun,Rockwell City,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CALHOUN - SHERMAN,Calhoun,Sherman,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CALHOUN - UNION,Calhoun,Union,3,3|-0.01%,0.000009428601,vtd20_to_plan2_composed
CALHOUN - UNION,Calhoun,Union,4,4|0.01%,0.999990571399,vtd20_to_plan2_composed
CARROLL - ARCADIA,Carroll,Arcadia,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CARROLL - CARROLL WARD FOUR,Carroll,Carroll Ward Four,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CARROLL - CARROLL WARD ONE,Carroll,Carroll Ward One,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CARROLL - CARROLL WARD THREE & S1/2 MAPLE RIVER TWP,Carroll,Carroll Ward Three & S1/2 Maple River Twp,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CARROLL - CARROLL WARD TWO & N1/2 MAPLE RIVER TWP,Carroll,Carroll Ward Two & N1/2 Maple River Twp,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CARROLL - EDEN,Carroll,Eden,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CARROLL - EWOLDT,Carroll,Ewoldt,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CARROLL - GLIDDEN-RICHLAND,Carroll,Glidden-Richland,3,3|-0.01%,0.000000001076,vtd20_to_plan2_composed
CARROLL - GLIDDEN-RICHLAND,Carroll,Glidden-Richland,4,4|0.01%,0.999999998924,vtd20_to_plan2_composed
CARROLL - PLEASANT VALLEY-NEWTON,Carroll,Pleasant Valley-Newton,3,3|-0.01%,0.000000000000,vtd20_to_plan2_composed
CARROLL - PLEASANT VALLEY-NEWTON,Carroll,Pleasant Valley-Newton,4,4|0.01%,1.000000000000,vtd20_to_plan2_composed
CARROLL - SHERIDAN-GRANT-JASPER,Carroll,Sheridan-Grant-Jasper,3,3|-0.01%,0.000000000261,vtd20_to_plan2_composed
CARROLL - SHERIDAN-GRANT-JASPER,Carroll,Sheridan-Grant-Jasper,4,4|0.01%,0.999999999739,vtd20_to_plan2_composed
CARROLL - UNION,Carroll,Union,3,3|-0.01%,0.000000006639,vtd20_to_plan2_composed
