source_id,target_plan2_district,share,chamber,chain
190019601001000,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001001,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001002,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001003,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001004,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001005,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001006,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001007,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001008,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001009,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001010,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001011,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001012,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001013,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001014,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001015,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001016,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001017,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001018,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001019,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001020,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001021,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001022,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001023,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001024,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001025,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001026,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001027,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001028,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001029,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001030,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001031,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001032,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001033,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001034,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001035,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001036,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001037,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001038,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001039,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001040,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001041,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001042,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001043,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001044,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001045,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001046,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001047,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001048,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001049,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001050,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001051,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001052,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001053,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001054,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001055,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001056,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001057,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001058,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001059,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001060,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001061,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001062,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001063,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001064,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001065,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001066,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001067,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001068,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001069,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001070,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001071,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001072,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001073,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001074,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001075,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001076,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001077,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001078,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001079,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001080,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001081,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001082,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001083,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001084,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001085,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001086,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001087,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001088,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001089,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001090,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001091,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001092,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001093,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001094,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001095,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001096,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001097,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001098,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001099,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001100,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001101,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001102,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001103,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001104,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001105,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001106,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001107,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001108,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001109,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001110,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001111,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001112,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001113,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001114,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001115,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001116,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001117,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001118,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001119,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001120,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001121,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601001122,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002000,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002001,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002002,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002003,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002004,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002005,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002006,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002007,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002008,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002009,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002010,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002011,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002012,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002013,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002014,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002015,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002016,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002017,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002018,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002019,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002020,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002021,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002022,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002023,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002024,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002025,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002026,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002027,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002028,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002029,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002030,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002031,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002032,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002033,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002034,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002035,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002036,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002037,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002038,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002039,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002040,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002041,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002042,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002043,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002044,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002045,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002046,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002047,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002048,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002049,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002050,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002051,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002052,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002053,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002054,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002055,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002056,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002057,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002058,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002059,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002060,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002061,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002062,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002063,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002064,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002065,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002066,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002067,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002068,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002069,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
190019601002070,3,1.000000000000,congressional,block00_to_block10_to_block20_to_plan2
