source_id,target_plan2_district,share,chamber,chain
190019601001000,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001001,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001002,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001003,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001004,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001005,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001006,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001007,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001008,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001009,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001010,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001011,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001012,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001013,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001014,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001015,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001016,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001017,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001018,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001019,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001020,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001021,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001022,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001023,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001024,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001025,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001026,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001027,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001028,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001029,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001030,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001031,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001032,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001033,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001034,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001035,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001036,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001037,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001038,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001039,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001040,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001041,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001042,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001043,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001044,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001045,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001046,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001047,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001048,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001049,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001050,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001051,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001052,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001053,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001054,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001055,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001056,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001057,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001058,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001059,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001060,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001061,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001062,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001063,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001064,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001065,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001066,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001067,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001068,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001069,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001070,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001071,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001072,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001073,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001074,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001075,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001076,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001077,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001078,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001079,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001080,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001081,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001082,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001083,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001084,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001085,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001086,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001087,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001088,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001089,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001090,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001091,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001092,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001093,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001094,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001095,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001096,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001097,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001098,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001099,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001100,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001101,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001102,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001103,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001104,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001105,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001106,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001107,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001108,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001109,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001110,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001111,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001112,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001113,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001114,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001115,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001116,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001117,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001118,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001119,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001120,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001121,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001122,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001123,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001124,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001125,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001126,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001127,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001128,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001129,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001130,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001131,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001132,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001133,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001134,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001135,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001136,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001137,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001138,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001139,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001140,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001141,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001142,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001143,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001144,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001145,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001146,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001147,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001148,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001149,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001150,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001151,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001152,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001153,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001154,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001155,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001156,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001157,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001158,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001159,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001160,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001161,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001162,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001163,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001164,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001165,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001166,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001167,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001168,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001169,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001170,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001171,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001172,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001173,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001174,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001175,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001176,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001177,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001178,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001179,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001180,12,1.000000000000,senate,block10_to_block20_to_plan2
190019601001181,12,1.000000000000,senate,block10_to_block20_to_plan2
