source_id,target_plan2_district,share,chamber,chain
190019601001058,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001059,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001060,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001061,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001062,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001063,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001064,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001065,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001066,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001067,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001068,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001069,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001070,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001071,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001072,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001073,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001074,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001075,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001076,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001077,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001078,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001079,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001080,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001081,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001082,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001083,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001084,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001085,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001086,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001087,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001088,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001089,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001090,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001091,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001092,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001093,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001094,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001095,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001096,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001097,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001098,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001099,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001100,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001101,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001102,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001103,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001104,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001105,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001106,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001107,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001108,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001109,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001110,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001111,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001112,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001113,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001114,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001115,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001116,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001117,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001118,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001119,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001120,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001121,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601001122,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002000,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002001,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002002,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002003,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002004,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002005,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002006,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002007,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002008,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002009,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002010,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002011,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002012,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002013,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002014,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002015,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002016,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002017,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002018,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002019,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002020,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002021,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002022,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002023,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002024,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002025,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002026,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002027,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002028,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002029,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002030,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002031,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002032,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002033,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002034,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002035,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002036,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002037,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002038,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002039,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002040,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002041,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002042,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002043,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002044,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002045,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002046,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002047,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002048,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002049,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002050,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002051,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002052,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002053,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002054,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002055,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002056,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002057,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002058,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002059,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002060,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002061,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002062,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002063,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002064,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002065,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002066,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002067,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002068,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002069,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002070,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002071,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002072,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002073,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002074,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002075,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002076,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002077,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002078,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002079,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002080,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002081,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002082,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002083,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002084,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002085,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002086,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002087,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002088,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002089,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002090,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002091,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002092,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002093,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002094,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002095,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002096,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002097,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002098,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002099,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002100,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002101,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002102,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002103,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002104,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002105,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002106,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002107,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002108,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002109,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002110,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002111,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002112,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002113,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002114,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002115,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002116,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002117,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002118,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002119,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002120,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002121,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002122,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002123,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002124,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002125,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002126,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002127,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002128,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002129,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002130,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002131,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002132,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002133,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002134,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002135,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002136,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002137,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002138,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002139,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002140,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002141,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002142,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002143,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002144,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002145,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002146,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002147,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002148,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002149,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002150,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002151,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002152,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002153,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002154,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002155,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002156,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002157,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002158,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002159,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002160,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002161,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002162,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002163,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002164,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002165,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002166,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002167,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002168,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002169,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002170,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002171,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002172,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002173,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002174,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002175,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601002176,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003000,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003001,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003002,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003003,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003004,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003005,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003006,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003007,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003008,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003009,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003010,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003011,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003012,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003013,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003014,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003015,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003016,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003017,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003018,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003019,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003020,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003021,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003022,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003023,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003024,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003025,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003026,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003027,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003028,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003029,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003030,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003031,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003032,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003033,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003034,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003035,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003036,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003037,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003038,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003039,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003040,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003041,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003042,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003043,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003044,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003045,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003046,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003047,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003048,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003049,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003050,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003051,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003052,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003053,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003054,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003055,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003056,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003057,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003058,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003059,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601003060,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004000,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004001,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004002,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004003,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004004,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004005,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004006,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004007,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004008,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004009,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004010,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004011,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004012,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004013,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004014,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
190019601004015,12,1.000000000000,senate,block00_to_block10_to_block20_to_plan2
