source_block_id,target_vtd_id,share,chain
190019601001000,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001000,19077077016,0.000000000000,block10_to_block20_to_vtd20
190019601001000,19121121001,0.000000000000,block10_to_block20_to_vtd20
190019601001001,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001001,19077077016,0.000000000000,block10_to_block20_to_vtd20
190019601001001,19121121001,0.000000000000,block10_to_block20_to_vtd20
190019601001002,19001001006,0.999999999999,block10_to_block20_to_vtd20
190019601001002,19077077016,0.000000000001,block10_to_block20_to_vtd20
190019601001003,19001001006,0.999999999999,block10_to_block20_to_vtd20
190019601001003,19077077016,0.000000000001,block10_to_block20_to_vtd20
190019601001004,19001001006,0.999999999999,block10_to_block20_to_vtd20
190019601001004,19077077016,0.000000000001,block10_to_block20_to_vtd20
190019601001005,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001005,19077077017,0.000000000000,block10_to_block20_to_vtd20
190019601001005,19077077018,0.000000000000,block10_to_block20_to_vtd20
190019601001006,19001001006,0.999999999998,block10_to_block20_to_vtd20
190019601001006,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001006,19077077018,0.000000000002,block10_to_block20_to_vtd20
190019601001007,19001001006,0.999999999998,block10_to_block20_to_vtd20
190019601001007,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001007,19077077018,0.000000000002,block10_to_block20_to_vtd20
190019601001008,19001001007,0.999999999996,block10_to_block20_to_vtd20
190019601001008,19077077018,0.000000000004,block10_to_block20_to_vtd20
190019601001009,19001001007,0.999999999996,block10_to_block20_to_vtd20
190019601001009,19077077018,0.000000000004,block10_to_block20_to_vtd20
190019601001010,19001001007,0.999999999986,block10_to_block20_to_vtd20
190019601001010,19077077018,0.000000000014,block10_to_block20_to_vtd20
190019601001011,19001001007,0.999999999999,block10_to_block20_to_vtd20
190019601001011,19077077018,0.000000000001,block10_to_block20_to_vtd20
190019601001012,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001012,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001012,19077077017,0.000000000000,block10_to_block20_to_vtd20
190019601001012,19077077018,0.000000000000,block10_to_block20_to_vtd20
190019601001013,19001001005,0.000000000001,block10_to_block20_to_vtd20
190019601001013,19001001006,0.999999999999,block10_to_block20_to_vtd20
190019601001013,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001013,19077077017,0.000000000000,block10_to_block20_to_vtd20
190019601001013,19077077019,0.000000000000,block10_to_block20_to_vtd20
190019601001014,19001001005,0.000000000001,block10_to_block20_to_vtd20
190019601001014,19001001006,0.999999999999,block10_to_block20_to_vtd20
190019601001014,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001014,19077077017,0.000000000000,block10_to_block20_to_vtd20
190019601001014,19077077019,0.000000000000,block10_to_block20_to_vtd20
190019601001015,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001015,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001015,19077077019,0.000000000000,block10_to_block20_to_vtd20
190019601001016,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001016,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001016,19077077019,0.000000000000,block10_to_block20_to_vtd20
190019601001017,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001017,19077077019,0.000000000000,block10_to_block20_to_vtd20
190019601001018,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001018,19077077019,0.000000000000,block10_to_block20_to_vtd20
190019601001019,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001019,19077077019,0.000000000000,block10_to_block20_to_vtd20
190019601001020,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001021,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001022,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001023,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001024,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001025,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001026,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001027,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001028,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001029,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001030,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001031,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001032,19001001007,0.999999999999,block10_to_block20_to_vtd20
190019601001032,19077077018,0.000000000001,block10_to_block20_to_vtd20
190019601001033,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001033,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001034,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001034,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001035,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001036,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001037,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001037,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001038,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001039,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001040,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001041,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001042,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001043,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001044,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001045,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001046,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001047,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001048,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001049,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001050,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001051,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001052,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001053,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001054,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001055,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001056,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001057,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001058,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001059,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001060,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001061,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001062,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001063,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001064,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001065,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001066,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001067,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001068,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001069,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001070,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001071,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001072,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001073,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001074,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001075,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001076,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001077,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001078,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001079,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001080,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001081,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001081,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001082,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001082,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001083,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001083,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001084,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001084,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001085,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001085,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001086,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001086,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001086,19077077018,0.000000000000,block10_to_block20_to_vtd20
190019601001087,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001087,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001088,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001088,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001089,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001089,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001090,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001091,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001091,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001092,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001093,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001094,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001095,19001001005,0.000000000000,block10_to_block20_to_vtd20
190019601001095,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001096,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001097,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001098,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001099,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001100,19001001005,1.000000000000,block10_to_block20_to_vtd20
190019601001101,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001101,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001102,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001102,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001103,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001103,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001104,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001105,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001106,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001107,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001108,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001109,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001110,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001111,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001112,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001113,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001114,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001115,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001116,19001001006,0.999999999999,block10_to_block20_to_vtd20
190019601001116,19001001007,0.000000000001,block10_to_block20_to_vtd20
190019601001117,19001001006,0.000000000000,block10_to_block20_to_vtd20
190019601001117,19001001007,1.000000000000,block10_to_block20_to_vtd20
190019601001118,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001118,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001119,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001119,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001120,19001001005,0.000000000000,block10_to_block20_to_vtd20
190019601001120,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001121,19001001005,0.000000000000,block10_to_block20_to_vtd20
190019601001121,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001122,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001122,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001123,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001123,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001124,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001124,19001001007,0.000000000000,block10_to_block20_to_vtd20
190019601001125,19001001005,0.000000000000,block10_to_block20_to_vtd20
190019601001125,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001126,19001001005,0.000000000000,block10_to_block20_to_vtd20
190019601001126,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001127,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001128,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001129,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001130,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001131,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001132,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001133,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001134,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001135,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001136,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001137,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001138,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001139,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001140,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001141,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001142,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001143,19001001006,1.000000000000,block10_to_block20_to_vtd20
190019601001144,19001001006,1.000000000000,block10_to_block20_to_vtd20
