source_precinct_id,source_county,source_precinct,target_vtd,share,method
CLAY - LAKE-FREEMAN,Clay,Lake-Freeman,19147147010,0.000000000000,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041001,0.000000000126,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041002,0.334697677582,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041003,0.200240246680,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041004,0.000000000070,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041005,0.000000000017,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041006,0.000000000025,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041007,0.213882229747,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041008,0.187991693527,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041009,0.063188151287,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041010,0.000000000139,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041011,0.000000000000,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041013,0.000000000116,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041014,0.000000000189,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19059059018,0.000000000000,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19059059019,0.000000000191,population_weighted_block_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19059059020,0.000000000304,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041001,0.167206018866,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041002,0.000000000058,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041008,0.000000000220,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041010,0.212513461784,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041011,0.620280410282,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041012,0.000000000479,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041013,0.000000000000,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19059059018,0.000000091361,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19059059019,0.000000000000,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19141141005,0.000000015647,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19141141007,0.000000001303,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19141141017,0.000000000000,population_weighted_block_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19143143014,0.000000000000,population_weighted_block_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041005,0.000000000404,population_weighted_block_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041007,0.000000031747,population_weighted_block_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041013,0.000000056102,population_weighted_block_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041014,0.624190013995,population_weighted_block_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041015,0.311015085471,population_weighted_block_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041016,0.064794811266,population_weighted_block_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041017,0.000000000325,population_weighted_block_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041018,0.000000000251,population_weighted_block_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041019,0.000000000000,population_weighted_block_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19147147009,0.000000000000,population_weighted_block_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19147147010,0.000000000440,population_weighted_block_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041007,0.000000000000,population_weighted_block_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041008,0.000000000307,population_weighted_block_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041010,0.000000000179,population_weighted_block_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041012,0.691588807901,population_weighted_block_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041013,0.308411190478,population_weighted_block_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041014,0.000000000169,population_weighted_block_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041019,0.000000000243,population_weighted_block_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041020,0.000000000288,population_weighted_block_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19141141007,0.000000000000,population_weighted_block_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19141141017,0.000000000436,population_weighted_block_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19141141018,0.000000000000,population_weighted_block_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19021021001,0.000000001824,population_weighted_block_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19021021002,0.000000000453,population_weighted_block_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19021021004,0.000000000000,population_weighted_block_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19035035004,0.000000000000,population_weighted_block_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19041041012,0.000000000245,population_weighted_block_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19041041013,0.000000000322,population_weighted_block_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19041041018,0.000000000246,population_weighted_block_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19041041019,0.253456292424,population_weighted_block_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19041041020,0.746543704471,population_weighted_block_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19141141017,0.000000000000,population_weighted_block_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19141141018,0.000000000014,population_weighted_block_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19021021002,0.000000000000,population_weighted_block_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19021021005,0.000000392870,population_weighted_block_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19021021006,0.000000000228,population_weighted_block_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041013,0.000000000000,population_weighted_block_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041014,0.000000000389,population_weighted_block_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041015,0.000000000305,population_weighted_block_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041017,0.608899066325,population_weighted_block_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041018,0.391100539059,population_weighted_block_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041019,0.000000000223,population_weighted_block_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19147147019,0.000000000599,population_weighted_block_intersection
CLAY - SPENCER WARD 1,Clay,Spencer Ward 1,19041041007,0.000492634417,population_weighted_block_intersection
CLAY - SPENCER WARD 1,Clay,Spencer Ward 1,19041041008,0.000011812294,population_weighted_block_intersection
CLAY - SPENCER WARD 1,Clay,Spencer Ward 1,19041041009,0.999495553289,population_weighted_block_intersection
CLAY - SPENCER WARD 2,Clay,Spencer Ward 2,19041041007,0.000122485158,population_weighted_block_intersection
CLAY - SPENCER WARD 2,Clay,Spencer Ward 2,19041041009,0.999877514842,population_weighted_block_intersection
CLAY - SPENCER WARD 5,Clay,Spencer Ward 5,19041041007,0.001533084213,population_weighted_block_intersection
CLAY - SPENCER WARD 5,Clay,Spencer Ward 5,19041041008,0.000133640745,population_weighted_block_intersection
CLAY - SPENCER WARD 5,Clay,Spencer Ward 5,19041041009,0.998333275041,population_weighted_block_intersection
CLAY - SPENCER WARD 4,Clay,Spencer Ward 4,19041041002,0.000000000001,population_weighted_block_intersection
CLAY - SPENCER WARD 4,Clay,Spencer Ward 4,19041041008,0.000261869656,population_weighted_block_intersection
CLAY - SPENCER WARD 4,Clay,Spencer Ward 4,19041041009,0.999738130344,population_weighted_block_intersection
CLAY - SPENCER WARD 3,Clay,Spencer Ward 3,19041041002,0.000000000000,population_weighted_block_intersection
CLAY - SPENCER WARD 3,Clay,Spencer Ward 3,19041041003,0.000000030353,population_weighted_block_intersection
CLAY - SPENCER WARD 3,Clay,Spencer Ward 3,19041041007,0.000013972136,population_weighted_block_intersection
CLAY - SPENCER WARD 3,Clay,Spencer Ward 3,19041041009,0.999985997511,population_weighted_block_intersection
PALO ALTO - EMMETSBURG WARD 2,Palo Alto,Emmetsburg Ward 2,19147147002,0.000000000000,population_weighted_block_intersection
PALO ALTO - EMMETSBURG WARD 2,Palo Alto,Emmetsburg Ward 2,19147147007,0.000000054004,population_weighted_block_intersection
PALO ALTO - EMMETSBURG WARD 2,Palo Alto,Emmetsburg Ward 2,19147147008,0.999999945996,population_weighted_block_intersection
PALO ALTO - EMMETSBURG WARD 1,Palo Alto,Emmetsburg Ward 1,19147147002,0.000000000000,population_weighted_block_intersection
PALO ALTO - EMMETSBURG WARD 1,Palo Alto,Emmetsburg Ward 1,19147147003,0.000000000000,population_weighted_block_intersection
PALO ALTO - EMMETSBURG WARD 1,Palo Alto,Emmetsburg Ward 1,19147147006,0.000140815320,population_weighted_block_intersection
PALO ALTO - EMMETSBURG WARD 1,Palo Alto,Emmetsburg Ward 1,19147147007,0.000000032101,population_weighted_block_intersection
PALO ALTO - EMMETSBURG WARD 1,Palo Alto,Emmetsburg Ward 1,19147147008,0.999859152579,population_weighted_block_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19041041004,0.000000000061,population_weighted_block_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19041041005,0.000000000262,population_weighted_block_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19059059012,0.000000000000,population_weighted_block_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19063063009,0.000000000181,population_weighted_block_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19063063010,0.000000000548,population_weighted_block_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19147147001,0.105382887819,population_weighted_block_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19147147002,0.465959176855,population_weighted_block_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19147147007,0.000000000000,population_weighted_block_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19147147009,0.428657934274,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19021021006,0.000000000000,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19041041015,0.000000000000,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19041041017,0.000000000028,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19109109029,0.000000000000,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19109109030,0.000000002334,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19109109031,0.000000001369,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147005,0.000000000000,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147006,0.000000000026,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147007,0.000000000158,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147008,0.000000000000,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147009,0.000000000000,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147010,0.000000000044,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147011,0.061693814072,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147012,0.049143974032,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147013,0.000000000092,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147014,0.087430558221,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147015,0.441152042125,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147016,0.068001529314,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147017,0.098287948106,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147018,0.143431831255,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147019,0.050858298502,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19151151001,0.000000000122,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19151151002,0.000000000152,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19151151003,0.000000000016,population_weighted_block_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19151151004,0.000000000034,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19041041005,0.000000000214,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19041041015,0.000000002061,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19063063010,0.000000000074,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19063063012,0.000000000000,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147001,0.000000000077,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147002,0.106401348729,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147003,0.000000000044,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147006,0.000000000022,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147007,0.099261059452,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147008,0.566744950553,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147009,0.080885716502,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147010,0.146685813184,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147011,0.000021109034,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147017,0.000000000000,population_weighted_block_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147019,0.000000000056,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19063063010,0.000000000000,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19063063012,0.000000000019,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19063063013,0.000000001201,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19109109010,0.000000000000,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19109109018,0.000000000077,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19109109020,0.000000001735,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19109109029,0.000000000751,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19109109030,0.000000000000,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147002,0.000000000199,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147003,0.047397559372,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147004,0.079175469328,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147005,0.128727463851,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147006,0.108733007927,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147007,0.018312670918,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147008,0.523397314415,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147011,0.000000000000,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147012,0.000000000022,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147013,0.094256510138,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147014,0.000000000045,population_weighted_block_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147016,0.000000000000,population_weighted_block_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059001,0.069062720316,population_weighted_block_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059002,0.822410150536,population_weighted_block_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059003,0.000000000063,population_weighted_block_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059010,0.000000000117,population_weighted_block_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059017,0.108527128482,population_weighted_block_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059018,0.000000000111,population_weighted_block_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059019,0.000000000000,population_weighted_block_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19143143004,0.000000000171,population_weighted_block_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19143143005,0.000000000204,population_weighted_block_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059001,0.000000000058,population_weighted_block_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059003,0.256479048733,population_weighted_block_intersection
