source_precinct_id,source_county,source_precinct,target_district,target_name,share,method
ADAIR - 1NW ADAIR,Adair,1NW Adair,12,12|-0.32%,0.999999984616,vtd20_to_plan2_composed
ADAIR - 1NW ADAIR,Adair,1NW Adair,24,24|0.09%,0.000000001804,vtd20_to_plan2_composed
ADAIR - 1NW ADAIR,Adair,1NW Adair,9,9|-0.47%,0.000000013580,vtd20_to_plan2_composed
ADAIR - 2NE STUART,Adair,2NE Stuart,12,12|-0.32%,0.999999989407,vtd20_to_plan2_composed
ADAIR - 2NE STUART,Adair,2NE Stuart,24,24|0.09%,0.000000010593,vtd20_to_plan2_composed
ADAIR - 3SW FONTANELLE,Adair,3SW Fontanelle,12,12|-0.32%,0.999999998777,vtd20_to_plan2_composed
ADAIR - 3SW FONTANELLE,Adair,3SW Fontanelle,9,9|-0.47%,0.000000001223,vtd20_to_plan2_composed
ADAIR - 4SE ORIENT,Adair,4SE Orient,12,12|-0.32%,0.999999999601,vtd20_to_plan2_composed
ADAIR - 4SE ORIENT,Adair,4SE Orient,9,9|-0.47%,0.000000000399,vtd20_to_plan2_composed
ADAIR - 5GF GREENFIELD,Adair,5GF Greenfield,12,12|-0.32%,1.000000000000,vtd20_to_plan2_composed
ADAMS - ADAMS 1,Adams,Adams 1,9,9|-0.47%,1.000000000000,vtd20_to_plan2_composed
ADAMS - ADAMS 2,Adams,Adams 2,9,9|-0.47%,1.000000000000,vtd20_to_plan2_composed
ADAMS - ADAMS 3,Adams,Adams 3,9,9|-0.47%,1.000000000000,vtd20_to_plan2_composed
ADAMS - ADAMS 4,Adams,Adams 4,12,12|-0.32%,0.000000011296,vtd20_to_plan2_composed
ADAMS - ADAMS 4,Adams,Adams 4,9,9|-0.47%,0.999999988704,vtd20_to_plan2_composed
ADAMS - ADAMS 5,Adams,Adams 5,9,9|-0.47%,1.000000000000,vtd20_to_plan2_composed
ALLAMAKEE - PCT 01 - WL/HV,Allamakee,Pct 01 - WL/HV,32,32|-0.02%,1.000000000000,vtd20_to_plan2_composed
ALLAMAKEE - PCT 02 - FC/JF/LL/MK/UP,Allamakee,Pct 02 - FC/JF/LL/MK/UP,32,32|-0.02%,1.000000000000,vtd20_to_plan2_composed
ALLAMAKEE - PCT 03 - PO/FK,Allamakee,Pct 03 - PO/FK,32,32|-0.02%,1.000000000000,vtd20_to_plan2_composed
ALLAMAKEE - PCT 04 - PV CITY,Allamakee,Pct 04 - PV City,32,32|-0.02%,1.000000000000,vtd20_to_plan2_composed
ALLAMAKEE - PCT 05 - LT/PC/WV CITY,Allamakee,Pct 05 - LT/PC/WV City,32,32|-0.02%,1.000000000000,vtd20_to_plan2_composed
ALLAMAKEE - PCT 06 - FV/TL/HF CITY,Allamakee,Pct 06 - FV/TL/HF City,32,32|-0.02%,1.000000000000,vtd20_to_plan2_composed
ALLAMAKEE - PCT 07 - CN/LF/LS/LS CITY,Allamakee,Pct 07 - CN/LF/LS/LS City,32,32|-0.02%,1.000000000000,vtd20_to_plan2_composed
ALLAMAKEE - PCT 08 - IA/UC/NA CITY,Allamakee,Pct 08 - IA/UC/NA City,32,32|-0.02%,1.000000000000,vtd20_to_plan2_composed
ALLAMAKEE - PCT 09 - WAUKON 1,Allamakee,Pct 09 - Waukon 1,32,32|-0.02%,1.000000000000,vtd20_to_plan2_composed
ALLAMAKEE - PCT 10 - WAUKON 2,Allamakee,Pct 10 - Waukon 2,32,32|-0.02%,1.000000000000,vtd20_to_plan2_composed
ALLAMAKEE - PCT 11 - WAUKON 3,Allamakee,Pct 11 - Waukon 3,32,32|-0.02%,1.000000000000,vtd20_to_plan2_composed
APPANOOSE - BELLAIR/LINCOLN,Appanoose,Bellair/Lincoln,12,12|-0.32%,0.499427518220,vtd20_to_plan2_composed
APPANOOSE - BELLAIR/LINCOLN,Appanoose,Bellair/Lincoln,13,13|-0.11%,0.500572481780,vtd20_to_plan2_composed
APPANOOSE - CALDWELL TOWNSHIP,Appanoose,Caldwell Township,13,13|-0.11%,1.000000000000,vtd20_to_plan2_composed
APPANOOSE - CENTERVILLE WARD 1,Appanoose,Centerville Ward 1,13,13|-0.11%,1.000000000000,vtd20_to_plan2_composed
APPANOOSE - CENTERVILLE WARD 2,Appanoose,Centerville Ward 2,13,13|-0.11%,1.000000000000,vtd20_to_plan2_composed
APPANOOSE - CENTERVILLE WARD 3,Appanoose,Centerville Ward 3,13,13|-0.11%,1.000000000000,vtd20_to_plan2_composed
APPANOOSE - JOHNS/INDEPENDENCE,Appanoose,Johns/Independence,12,12|-0.32%,0.999999637070,vtd20_to_plan2_composed
APPANOOSE - JOHNS/INDEPENDENCE,Appanoose,Johns/Independence,13,13|-0.11%,0.000000362930,vtd20_to_plan2_composed
APPANOOSE - PLEASANT/FRANKLIN,Appanoose,Pleasant/Franklin,12,12|-0.32%,0.000000079319,vtd20_to_plan2_composed
APPANOOSE - PLEASANT/FRANKLIN,Appanoose,Pleasant/Franklin,13,13|-0.11%,0.999999920681,vtd20_to_plan2_composed
APPANOOSE - TAYLOR/CHARITON,Appanoose,Taylor/Chariton,12,12|-0.32%,0.000000011439,vtd20_to_plan2_composed
APPANOOSE - TAYLOR/CHARITON,Appanoose,Taylor/Chariton,13,13|-0.11%,0.999999988561,vtd20_to_plan2_composed
APPANOOSE - UNION/UDELL TOWNSHIP,Appanoose,Union/Udell Township,13,13|-0.11%,1.000000000000,vtd20_to_plan2_composed
APPANOOSE - VERMILLION/DOUGLAS/SHARON,Appanoose,Vermillion/Douglas/Sharon,13,13|-0.11%,1.000000000000,vtd20_to_plan2_composed
APPANOOSE - WALNUT,Appanoose,Walnut,12,12|-0.32%,0.000000000797,vtd20_to_plan2_composed
APPANOOSE - WALNUT,Appanoose,Walnut,13,13|-0.11%,0.999999999203,vtd20_to_plan2_composed
APPANOOSE - WASHINGTON/WELLS,Appanoose,Washington/Wells,13,13|-0.11%,1.000000000000,vtd20_to_plan2_composed
AUDUBON - PRECINCT 1,Audubon,Precinct 1,24,24|0.09%,0.000000000173,vtd20_to_plan2_composed
AUDUBON - PRECINCT 1,Audubon,Precinct 1,6,6|0%,0.999999999827,vtd20_to_plan2_composed
AUDUBON - PRECINCT 2,Audubon,Precinct 2,12,12|-0.32%,0.000000000000,vtd20_to_plan2_composed
AUDUBON - PRECINCT 2,Audubon,Precinct 2,24,24|0.09%,0.000000045328,vtd20_to_plan2_composed
AUDUBON - PRECINCT 2,Audubon,Precinct 2,6,6|0%,0.999999929348,vtd20_to_plan2_composed
AUDUBON - PRECINCT 2,Audubon,Precinct 2,9,9|-0.47%,0.000000025324,vtd20_to_plan2_composed
BENTON - BELLE PLAINE 1,Benton,Belle Plaine 1,42,42|-0.7%,1.000000000000,vtd20_to_plan2_composed
BENTON - BELLE PLAINE 2,Benton,Belle Plaine 2,42,42|-0.7%,1.000000000000,vtd20_to_plan2_composed
