source_vtd,target_plan2_district,share,chamber,chain
19009009014,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011001,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011002,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011003,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011004,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011005,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011006,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011007,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011008,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011009,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011010,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011011,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011012,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011013,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011014,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011015,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011016,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011017,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011018,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011019,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011020,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011021,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011022,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19011011023,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013001,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013002,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013003,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013004,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013005,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013006,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013007,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013008,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013009,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013010,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013011,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013012,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013013,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013014,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013015,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013016,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013017,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013018,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013019,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013020,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013021,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013022,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013023,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013024,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013025,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013026,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013027,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013028,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013029,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013030,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013031,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013032,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013033,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013034,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013035,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013036,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013037,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013038,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013039,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013040,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013041,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013042,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013043,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013044,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013045,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013046,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013047,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013048,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013049,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013050,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013051,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013052,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013053,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013054,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013055,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013056,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013057,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013058,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013059,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013060,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013061,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013062,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013063,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013064,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013065,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013066,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013067,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013068,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19013013069,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015001,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015002,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015003,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015004,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015005,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015006,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015007,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015008,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015009,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015010,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015011,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015012,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015013,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015014,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015015,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015016,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015017,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015018,3,0.000000000000,congressional,vtd20_to_block20_to_plan2
19015015018,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015019,3,0.000000000004,congressional,vtd20_to_block20_to_plan2
19015015019,4,0.999999999996,congressional,vtd20_to_block20_to_plan2
19015015020,3,0.000000000000,congressional,vtd20_to_block20_to_plan2
19015015020,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015021,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015022,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015023,3,0.000000000000,congressional,vtd20_to_block20_to_plan2
19015015023,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015024,3,0.000000000000,congressional,vtd20_to_block20_to_plan2
19015015024,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015025,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015026,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19015015027,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017001,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017002,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017003,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017004,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017005,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017006,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017007,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017008,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017009,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017010,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017011,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017012,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017013,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017014,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017015,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017016,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017017,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017018,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19017017019,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019001,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019002,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019003,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019004,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019005,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019006,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019007,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019008,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019009,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019010,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019011,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019012,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019013,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019014,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019015,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019016,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019017,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019018,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019019,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019020,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019021,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19019019022,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021001,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021002,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021003,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021004,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021005,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021006,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021007,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021008,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021009,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021010,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021011,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021012,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021013,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021014,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021015,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021016,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021017,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021018,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021019,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19021021020,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023001,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023002,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023003,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023004,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023005,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023006,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023007,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023008,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023009,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023010,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023011,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023012,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023013,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023014,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023015,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023016,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023017,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023018,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023019,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023020,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19023023021,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025001,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025002,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025003,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025004,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025005,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025006,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025007,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025008,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025009,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025010,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025011,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025012,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025013,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025014,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025015,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025016,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025017,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025018,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025019,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025020,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025021,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025022,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19025025023,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027001,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027002,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027003,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027004,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027005,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027006,3,0.000000000000,congressional,vtd20_to_block20_to_plan2
19027027006,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027007,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027008,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027009,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027010,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027011,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027012,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027013,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027014,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027015,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027016,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027017,3,0.000000000000,congressional,vtd20_to_block20_to_plan2
19027027017,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027018,3,0.000000000000,congressional,vtd20_to_block20_to_plan2
19027027018,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027019,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027020,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027021,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19027027022,4,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029001,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029002,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029003,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029003,4,0.000000000000,congressional,vtd20_to_block20_to_plan2
19029029004,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029005,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029006,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029007,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029008,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029009,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029010,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029011,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029012,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029013,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029014,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029015,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029016,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029017,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19029029018,3,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031001,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031002,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031003,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031004,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031005,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031006,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031007,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031008,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031009,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031010,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031011,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031012,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031013,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031014,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031015,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031016,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031017,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031018,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031019,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031020,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031021,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19031031022,1,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033001,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033002,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033003,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033004,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033005,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033007,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033008,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033009,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033010,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033011,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033012,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033013,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033014,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033015,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033016,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033016,4,0.000000000000,congressional,vtd20_to_block20_to_plan2
19033033017,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033018,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033019,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033020,2,1.000000000000,congressional,vtd20_to_block20_to_plan2
19033033020,4,0.000000000000,congressional,vtd20_to_block20_to_plan2
