source_block_id,target_vtd_id,share,chain
190019601001000,19001001006,1.000000000000,block00_to_block10_to_vtd10
190019601001001,19001001006,1.000000000000,block00_to_block10_to_vtd10
190019601001002,19001001006,1.000000000000,block00_to_block10_to_vtd10
190019601001003,19001001006,1.000000000000,block00_to_block10_to_vtd10
190019601001004,19001001006,1.000000000000,block00_to_block10_to_vtd10
190019601001005,19001001006,1.000000000000,block00_to_block10_to_vtd10
190019601001006,19001001006,1.000000000000,block00_to_block10_to_vtd10
190019601001007,19001001006,1.000000000000,block00_to_block10_to_vtd10
190019601001008,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001009,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001010,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001011,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001012,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001013,19001001005,0.005004526700,block00_to_block10_to_vtd10
190019601001013,19001001006,0.994995473300,block00_to_block10_to_vtd10
190019601001014,19001001006,1.000000000000,block00_to_block10_to_vtd10
190019601001015,19001001005,1.000000000000,block00_to_block10_to_vtd10
190019601001016,19001001005,1.000000000000,block00_to_block10_to_vtd10
190019601001017,19001001005,1.000000000000,block00_to_block10_to_vtd10
190019601001018,19001001005,1.000000000000,block00_to_block10_to_vtd10
190019601001019,19001001005,1.000000000000,block00_to_block10_to_vtd10
190019601001020,19001001005,1.000000000000,block00_to_block10_to_vtd10
190019601001021,19001001006,1.000000000000,block00_to_block10_to_vtd10
190019601001022,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001023,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001024,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001025,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001026,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001027,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001028,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001029,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001030,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001031,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001032,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001033,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001034,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001035,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001036,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001037,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001038,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001039,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001040,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001041,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001042,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001043,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001044,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001045,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001046,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001047,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001048,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001049,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001050,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001051,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001052,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001053,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001054,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001055,19001001007,1.000000000000,block00_to_block10_to_vtd10
190019601001056,19001001007,1.000000000000,block00_to_block10_to_vtd10
