source_id,target_plan2_district,share,chamber,chain
190019601001050,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001051,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001052,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001053,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001054,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001055,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001056,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001057,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001058,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001059,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001060,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001061,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001062,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001063,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001064,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001065,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001066,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001067,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001068,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001069,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001070,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001071,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001072,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001073,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001074,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001075,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001076,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001077,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001078,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001079,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001080,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001081,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001082,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001083,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001084,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001085,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001086,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001087,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001088,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001089,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001090,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001091,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001092,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001093,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001094,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001095,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001096,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001097,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001098,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001099,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001100,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001101,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001102,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001103,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001104,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001105,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001106,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001107,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001108,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001109,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001110,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001111,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001112,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001113,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001114,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001115,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001116,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001117,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001118,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001119,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001120,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001121,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001122,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001123,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001124,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001125,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001126,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001127,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001128,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001129,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001130,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001131,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001132,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001133,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001134,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001135,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001136,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001137,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001138,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001139,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001140,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001141,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001142,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001143,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001144,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001145,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001146,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001147,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001148,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001149,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001150,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001151,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001152,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001153,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001154,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001155,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001156,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001157,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001158,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001159,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001160,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001161,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001162,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001163,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001164,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001165,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001166,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001167,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001168,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001169,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001170,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001171,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001172,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001173,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001174,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001175,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001176,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001177,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001178,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001179,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001180,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001181,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001182,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001183,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001184,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001185,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001186,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001187,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001188,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001189,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001190,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001191,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001192,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001193,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001194,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001195,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001196,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001197,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001198,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001199,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001200,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001201,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001202,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001203,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001204,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001205,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001206,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001207,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001208,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001209,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001210,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001211,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001212,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001213,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001214,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001215,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001216,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001217,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001218,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001219,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001220,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001221,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001222,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001223,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001224,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001225,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001226,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001227,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001228,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001229,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001230,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001231,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001232,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001233,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001234,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001235,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001236,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001237,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001238,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001239,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001240,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001241,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001242,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001243,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001244,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001245,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001246,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001247,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001248,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001249,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001250,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001251,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001252,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001253,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001254,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001255,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001256,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001257,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001258,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001259,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001260,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001261,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001262,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001263,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001264,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001265,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001266,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001267,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001268,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001269,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001270,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001271,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001272,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001273,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001274,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001275,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001276,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001277,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001278,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001279,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001280,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001281,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001282,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001283,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001284,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001285,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001286,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001287,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001288,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001289,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001290,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001291,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001292,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001293,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001294,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001295,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001296,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001297,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001298,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001299,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001300,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001301,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001302,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001303,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001304,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001305,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001306,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001307,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001308,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001309,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001310,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001311,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001312,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001313,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001314,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001315,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001316,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001317,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001318,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001319,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001320,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001321,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001322,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001323,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001324,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001325,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001326,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001327,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001328,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001329,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001330,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001331,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001332,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001333,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001334,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001335,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001336,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001337,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001338,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001339,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001340,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001341,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001342,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001343,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001344,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001345,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001346,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001347,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001348,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001349,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001350,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001351,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001352,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001353,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001354,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001355,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001356,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001357,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001358,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001359,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001360,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001361,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001362,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001363,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001364,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001365,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001366,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001367,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001368,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001369,23,1.000000000000,house,block10_to_block20_to_plan2
190019601001370,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002000,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002001,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002002,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002003,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002004,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002005,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002006,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002007,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002008,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002009,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002010,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002011,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002012,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002013,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002014,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002015,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002016,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002017,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002018,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002019,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002020,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002021,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002022,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002023,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002024,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002025,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002026,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002027,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002028,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002029,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002030,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002031,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002032,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002033,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002034,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002035,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002036,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002037,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002038,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002039,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002040,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002041,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002042,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002043,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002044,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002045,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002046,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002047,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002048,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002049,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002050,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002051,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002052,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002053,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002054,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002055,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002056,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002057,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002058,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002059,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002060,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002061,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002062,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002063,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002064,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002065,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002066,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002067,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002068,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002069,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002070,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002071,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002072,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002073,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002074,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002075,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002076,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002077,23,1.000000000000,house,block10_to_block20_to_plan2
190019601002078,23,1.000000000000,house,block10_to_block20_to_plan2
