source_vtd,target_vtd,source_county_fips,target_county_fips,source_name,target_name,share,source_vintage,target_vintage,method
19081081003,56,081,,MADISON TWP PART W/O FOREST CITY Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081002,56,081,,CRYSTAL TWP Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081014,56,081,,ELL TWP W/O GARNER Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081019,56,081,,MAGOR TWP W/O CORWITH Voting District,56|0.4%,0.999999864774,10,plan2_house,equal_area_intersection
19081081019,9,081,,MAGOR TWP W/O CORWITH Voting District,9|0.24%,0.000000135226,10,plan2_house,equal_area_intersection
19081081013,56,081,,LIBERTY TWP Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081012,56,081,,ERIN TWP Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081018,56,081,,AMSTERDAM TWP Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081017,56,081,,GOODELL Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081016,56,081,,TWIN LAKE TWP W/O GOODELL Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081011,56,081,,BOONE TWP W/O CORWITH Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081010,56,081,,ORTHEL TWP Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081001,56,081,,BINGHAM TWP Voting District,56|0.4%,0.999999986276,10,plan2_house,equal_area_intersection
19081081001,9,081,,BINGHAM TWP Voting District,9|0.24%,0.000000013724,10,plan2_house,equal_area_intersection
19081081020,56,081,,CORWITH Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081015,56,081,,AVERY TWP W/O GOODELL Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081009,56,081,,BRITT TWP Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081008,56,081,,GARFIELD TWP Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081007,56,081,,GARNER W/CONCORD TWP PART Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081006,56,081,,CONCORD TWP PART W/O GARNER Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081005,56,081,,FOREST CITY IN HANCOCK COUNTY W/MADISON TWP PART Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19081081004,56,081,,ELLINGTON TWP W/O FOREST CITY Voting District,56|0.4%,1.000000000000,10,plan2_house,equal_area_intersection
19059059012,10,059,,LLOYD TWP Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059021,10,059,,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059020,10,059,,MILFORD TWP PART W/O MILFORD Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059019,10,059,,OKOBOJI TWP W/O MILFORD & WEST OKOBOJI Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059018,5,059,,WESTPORT TWP Voting District,5|0%,0.000000039271,10,plan2_house,equal_area_intersection
19059059018,10,059,,WESTPORT TWP Voting District,10|0.03%,0.999999960729,10,plan2_house,equal_area_intersection
19059059017,10,059,,EXCELSIOR TWP Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059016,10,059,,WEST OKOBOJI Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059005,10,059,,ORLEANS W/SPIRIT LAKE TWP PART Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059004,10,059,,SPIRIT LAKE TWP PART W/O ORLEANS & SPIRIT LAKE Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059003,10,059,,DIAMOND LAKE TWP Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059002,10,059,,LAKE PARK Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059001,10,059,,SILVER LAKE TWP W/O LAKE PARK Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059015,10,059,,WAHPETON Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059014,10,059,,ARNOLDS PARK PART Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059013,10,059,,OKOBOJI W/CENTER GROVE TWP PART Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059011,10,059,,SPIRIT LAKE W/CENTER GROVE TWP PART Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059010,10,059,,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059009,10,059,,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059008,10,059,,SUPERIOR Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059007,10,059,,RICHLAND TWP W/O SUPERIOR Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19059059006,10,059,,SUPERIOR TWP W/O SUPERIOR Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19015015013,48,015,,OGDEN Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015012,48,015,,MARCY TWP W/O OGDEN Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015011,47,015,,BEAVER TWP W/O BERKLEY Voting District,47|-0.23%,0.000847837122,10,plan2_house,equal_area_intersection
19015015011,48,015,,BEAVER TWP W/O BERKLEY Voting District,48|0.41%,0.999152162878,10,plan2_house,equal_area_intersection
19015015010,48,015,,BEAVER Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015009,47,015,,AMAQUA TWP W/O BEAVER Voting District,47|-0.23%,0.000017826285,10,plan2_house,equal_area_intersection
19015015009,48,015,,AMAQUA TWP W/O BEAVER Voting District,48|0.41%,0.999982173715,10,plan2_house,equal_area_intersection
19015015008,48,015,,FRASER Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015007,48,015,,YELL TWP W/O FRASER & OGDEN Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015006,48,015,,DES MOINES TWP PART W/O BOONE Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015005,48,015,,JACKSON TWP Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015004,48,015,,HARRISON TWP Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015003,8,015,,DODGE TWP W/O FRASER Voting District,8|-0.09%,0.000496629659,10,plan2_house,equal_area_intersection
19015015003,48,015,,DODGE TWP W/O FRASER Voting District,48|0.41%,0.999439564980,10,plan2_house,equal_area_intersection
19015015003,55,015,,DODGE TWP W/O FRASER Voting District,55|0.39%,0.000063805362,10,plan2_house,equal_area_intersection
19015015002,7,015,,PILOT MOUND TWP W/O FRASER Voting District,7|0.13%,0.000686202533,10,plan2_house,equal_area_intersection
19015015002,48,015,,PILOT MOUND TWP W/O FRASER Voting District,48|0.41%,0.999313792599,10,plan2_house,equal_area_intersection
19015015001,47,015,,GRANT TWP Voting District,47|-0.23%,0.000434286203,10,plan2_house,equal_area_intersection
19015015001,7,015,,GRANT TWP Voting District,7|0.13%,0.000647714357,10,plan2_house,equal_area_intersection
19015015001,48,015,,GRANT TWP Voting District,48|0.41%,0.998917999440,10,plan2_house,equal_area_intersection
19015015025,48,015,,BERKLEY Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19005005020,64,005,,FAIRVIEW TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005019,64,005,,LINTON TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005018,64,005,,FRANKLIN TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005017,64,005,,POSTVILLE IN ALLAMAKEE COUNTY Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005016,64,005,,POST TWP W/O POSTVILLE Voting District,64|0.05%,0.999999974871,10,plan2_house,equal_area_intersection
19005005016,63,005,,POST TWP W/O POSTVILLE Voting District,63|-0.1%,0.000000025129,10,plan2_house,equal_area_intersection
19005005015,64,005,,WAUKON W/LUDLOW TWP & MAKEE TWP PARTS Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005014,64,005,,LUDLOW TWP PART W/O WAUKON Voting District,64|0.05%,0.999999983335,10,plan2_house,equal_area_intersection
19005005014,63,005,,LUDLOW TWP PART W/O WAUKON Voting District,63|-0.1%,0.000000016665,10,plan2_house,equal_area_intersection
19005005013,64,005,,JEFFERSON TWP W/O WAUKON Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005012,64,005,,PAINT CREEK TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005011,64,005,,TAYLOR TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005010,64,005,,LAFAYETTE TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005009,64,005,,CENTER TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005008,64,005,,MAKEE TWP PART W/O WAUKON Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005007,64,005,,UNION PRAIRIE TWP W/O WAUKON Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005006,64,005,,HANOVER TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005005,64,005,,FRENCH CREEK TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005004,64,005,,LANSING TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005003,64,005,,IOWA TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005002,64,005,,UNION CITY TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19005005001,64,005,,WATERLOO TWP Voting District,64|0.05%,1.000000000000,10,plan2_house,equal_area_intersection
19015015024,47,015,,UNION TWP W/O BERKLEY Voting District,47|-0.23%,0.000391445933,10,plan2_house,equal_area_intersection
19015015024,48,015,,UNION TWP W/O BERKLEY Voting District,48|0.41%,0.999608554067,10,plan2_house,equal_area_intersection
19015015023,48,015,,PEOPLES TWP Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015022,48,015,,CASS TWP Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015021,48,015,,MADRID Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015020,46,015,,DOUGLAS TWP W/O MADRID Voting District,46|-0.71%,0.000005279068,10,plan2_house,equal_area_intersection
19015015020,48,015,,DOUGLAS TWP W/O MADRID Voting District,48|0.41%,0.999994720932,10,plan2_house,equal_area_intersection
19015015019,48,015,,SHELDAHL IN BOONE COUNTY Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015018,48,015,,GARDEN TWP W/O MADRID & SHELDAHL Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015017,48,015,,LUTHER Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015016,48,015,,COLFAX TWP W/O LUTHER Voting District,48|0.41%,0.999999690377,10,plan2_house,equal_area_intersection
19015015016,50,015,,COLFAX TWP W/O LUTHER Voting District,50|-0.4%,0.000000309623,10,plan2_house,equal_area_intersection
19015015015,48,015,,BOONE W/DES MOINES TWP PART Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19015015014,48,015,,WORTH TWP W/O BOONE & LUTHER Voting District,48|0.41%,1.000000000000,10,plan2_house,equal_area_intersection
19147147014,10,147,,WEST BEND TWP W/O WEST BEND Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19147147013,10,147,,FERN VALLEY TWP Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19147147012,10,147,,NEVADA TWP Voting District,10|0.03%,1.000000000000,10,plan2_house,equal_area_intersection
19177177007,87,177,,CEDAR TWP W/O STOCKPORT Voting District,87|-0.29%,1.000000000000,10,plan2_house,equal_area_intersection
19177177006,87,177,,BIRMINGHAM Voting District,87|-0.29%,1.000000000000,10,plan2_house,equal_area_intersection
19185185009,24,185,,CLAY TWP Voting District,24|-0.43%,1.000000000000,10,plan2_house,equal_area_intersection
19185185008,24,185,,CORYDON Voting District,24|-0.43%,1.000000000000,10,plan2_house,equal_area_intersection
19113113081,78,113,,CEDAR RAPIDS PCT 43,78|0.22%,0.991416433456,10,plan2_house,equal_area_intersection
19113113081,83,113,,CEDAR RAPIDS PCT 43,83|-0.53%,0.008583566544,10,plan2_house,equal_area_intersection
19113113080,78,113,,CEDAR RAPIDS PCT 42 Voting District,78|0.22%,1.000000000000,10,plan2_house,equal_area_intersection
19113113079,78,113,,CEDAR RAPIDS PCT 41,78|0.22%,0.995074110945,10,plan2_house,equal_area_intersection
19113113079,73,113,,CEDAR RAPIDS PCT 41,73|-0.7%,0.004925725942,10,plan2_house,equal_area_intersection
19113113079,74,113,,CEDAR RAPIDS PCT 41,74|-0.6%,0.000000163113,10,plan2_house,equal_area_intersection
19113113078,78,113,,CEDAR RAPIDS PCT 40,78|0.22%,0.000000015399,10,plan2_house,equal_area_intersection
19113113078,73,113,,CEDAR RAPIDS PCT 40,73|-0.7%,0.005843085153,10,plan2_house,equal_area_intersection
