source_vtd,target_vtd,source_county_fips,target_county_fips,source_name,target_name,share,source_vintage,target_vintage,method
19081081015,19081081016,081,081,AVERY TWP W/O GOODELL Voting District,TWIN LAKE TWP W/O GOODELL Voting District,0.000000020496,10,20,equal_area_intersection
19081081015,19081081015,081,081,AVERY TWP W/O GOODELL Voting District,AVERY TWP W/O GOODELL Voting District,0.999865156221,10,20,equal_area_intersection
19081081009,19081081009,081,081,BRITT TWP Voting District,BRITT TWP Voting District,0.999999521380,10,20,equal_area_intersection
19081081009,19081081008,081,081,BRITT TWP Voting District,GARFIELD TWP Voting District,0.000000067775,10,20,equal_area_intersection
19081081009,19081081002,081,081,BRITT TWP Voting District,CRYSTAL TWP Voting District,0.000000410846,10,20,equal_area_intersection
19081081008,19081081009,081,081,GARFIELD TWP Voting District,BRITT TWP Voting District,0.000000014077,10,20,equal_area_intersection
19081081008,19081081008,081,081,GARFIELD TWP Voting District,GARFIELD TWP Voting District,0.999656403648,10,20,equal_area_intersection
19081081008,19081081007,081,081,GARFIELD TWP Voting District,GARNER W/CONCORD TWP PART Voting District,0.000316014056,10,20,equal_area_intersection
19081081008,19081081006,081,081,GARFIELD TWP Voting District,CONCORD TWP PART W/O GARNER Voting District,0.000027568220,10,20,equal_area_intersection
19081081007,19081081008,081,081,GARNER W/CONCORD TWP PART Voting District,GARFIELD TWP Voting District,0.000558912187,10,20,equal_area_intersection
19081081007,19081081014,081,081,GARNER W/CONCORD TWP PART Voting District,ELL TWP W/O GARNER Voting District,0.000472133578,10,20,equal_area_intersection
19081081007,19081081007,081,081,GARNER W/CONCORD TWP PART Voting District,GARNER W/CONCORD TWP PART Voting District,0.960857241522,10,20,equal_area_intersection
19081081007,19081081006,081,081,GARNER W/CONCORD TWP PART Voting District,CONCORD TWP PART W/O GARNER Voting District,0.038111712712,10,20,equal_area_intersection
19081081006,19081081014,081,081,CONCORD TWP PART W/O GARNER Voting District,ELL TWP W/O GARNER Voting District,0.000000391211,10,20,equal_area_intersection
19081081006,19081081007,081,081,CONCORD TWP PART W/O GARNER Voting District,GARNER W/CONCORD TWP PART Voting District,0.003729746171,10,20,equal_area_intersection
19081081006,19081081006,081,081,CONCORD TWP PART W/O GARNER Voting District,CONCORD TWP PART W/O GARNER Voting District,0.996269862618,10,20,equal_area_intersection
19081081005,19081081003,081,081,FOREST CITY IN HANCOCK COUNTY W/MADISON TWP PART Voting District,MADISON TWP PART W/O FOREST CITY Voting District,0.015943876027,10,20,equal_area_intersection
19081081005,19081081005,081,081,FOREST CITY IN HANCOCK COUNTY W/MADISON TWP PART Voting District,FOREST CITY IN HANCOCK COUNTY W/MADISON TWP PART Voting District,0.983972133823,10,20,equal_area_intersection
19081081005,19081081004,081,081,FOREST CITY IN HANCOCK COUNTY W/MADISON TWP PART Voting District,ELLINGTON TWP W/O FOREST CITY Voting District,0.000083990150,10,20,equal_area_intersection
19081081004,19081081005,081,081,ELLINGTON TWP W/O FOREST CITY Voting District,FOREST CITY IN HANCOCK COUNTY W/MADISON TWP PART Voting District,0.000196324506,10,20,equal_area_intersection
19081081004,19081081004,081,081,ELLINGTON TWP W/O FOREST CITY Voting District,ELLINGTON TWP W/O FOREST CITY Voting District,0.999803665972,10,20,equal_area_intersection
19059059012,19059059012,059,059,LLOYD TWP Voting District,LLOYD TWP Voting District,1.000000000000,10,20,equal_area_intersection
19059059021,19059059019,059,059,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,OKOBOJI TWP W/O MILFORD & WEST OKOBOJI Voting District,0.018986841893,10,20,equal_area_intersection
19059059021,19059059020,059,059,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,MILFORD TWP PART W/O MILFORD Voting District,0.068349399457,10,20,equal_area_intersection
19059059021,19059059021,059,059,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,0.911171506534,10,20,equal_area_intersection
19059059021,19059059016,059,059,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,WEST OKOBOJI W/CENTER GROVE TWP PART Voting District,0.000080493552,10,20,equal_area_intersection
19059059021,19059059014,059,059,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,ARNOLDS PARK PART Voting District,0.001410690678,10,20,equal_area_intersection
19059059021,19059059009,059,059,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,0.000001067885,10,20,equal_area_intersection
19059059020,19059059020,059,059,MILFORD TWP PART W/O MILFORD Voting District,MILFORD TWP PART W/O MILFORD Voting District,0.997442972860,10,20,equal_area_intersection
19059059020,19059059021,059,059,MILFORD TWP PART W/O MILFORD Voting District,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,0.002557027140,10,20,equal_area_intersection
19059059019,19059059018,059,059,OKOBOJI TWP W/O MILFORD & WEST OKOBOJI Voting District,WESTPORT TWP Voting District,0.000000080634,10,20,equal_area_intersection
19059059019,19059059019,059,059,OKOBOJI TWP W/O MILFORD & WEST OKOBOJI Voting District,OKOBOJI TWP W/O MILFORD & WEST OKOBOJI Voting District,0.998294313240,10,20,equal_area_intersection
19059059019,19059059021,059,059,OKOBOJI TWP W/O MILFORD & WEST OKOBOJI Voting District,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,0.001275535355,10,20,equal_area_intersection
19059059019,19059059016,059,059,OKOBOJI TWP W/O MILFORD & WEST OKOBOJI Voting District,WEST OKOBOJI W/CENTER GROVE TWP PART Voting District,0.000430069741,10,20,equal_area_intersection
19059059018,19143143014,059,143,WESTPORT TWP Voting District,HARRISON TWP Voting District,0.000000039271,10,20,equal_area_intersection
19059059018,19059059018,059,059,WESTPORT TWP Voting District,WESTPORT TWP Voting District,0.999999933284,10,20,equal_area_intersection
19059059018,19059059017,059,059,WESTPORT TWP Voting District,EXCELSIOR TWP Voting District,0.000000027445,10,20,equal_area_intersection
19059059017,19059059017,059,059,EXCELSIOR TWP Voting District,EXCELSIOR TWP Voting District,0.999999995748,10,20,equal_area_intersection
19059059016,19059059021,059,059,WEST OKOBOJI Voting District,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,0.019443543267,10,20,equal_area_intersection
19059059016,19059059016,059,059,WEST OKOBOJI Voting District,WEST OKOBOJI W/CENTER GROVE TWP PART Voting District,0.969717875168,10,20,equal_area_intersection
19059059016,19059059014,059,059,WEST OKOBOJI Voting District,ARNOLDS PARK PART Voting District,0.006713609020,10,20,equal_area_intersection
19059059016,19059059015,059,059,WEST OKOBOJI Voting District,WAHPETON Voting District,0.000236151129,10,20,equal_area_intersection
19059059016,19059059010,059,059,WEST OKOBOJI Voting District,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,0.003726063785,10,20,equal_area_intersection
19059059016,19059059009,059,059,WEST OKOBOJI Voting District,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,0.000162757632,10,20,equal_area_intersection
19059059005,19059059011,059,059,ORLEANS W/SPIRIT LAKE TWP PART Voting District,SPIRIT LAKE W/CENTER GROVE TWP & SPIRIT LAKE TWP PARTS Voting District,0.280341377977,10,20,equal_area_intersection
19059059005,19059059005,059,059,ORLEANS W/SPIRIT LAKE TWP PART Voting District,ORLEANS Voting District,0.686390279123,10,20,equal_area_intersection
19059059005,19059059004,059,059,ORLEANS W/SPIRIT LAKE TWP PART Voting District,SPIRIT LAKE TWP PART W/O ORLEANS & SPIRIT LAKE Voting District,0.033268342901,10,20,equal_area_intersection
19059059004,19059059011,059,059,SPIRIT LAKE TWP PART W/O ORLEANS & SPIRIT LAKE Voting District,SPIRIT LAKE W/CENTER GROVE TWP & SPIRIT LAKE TWP PARTS Voting District,0.008755413358,10,20,equal_area_intersection
19059059004,19059059005,059,059,SPIRIT LAKE TWP PART W/O ORLEANS & SPIRIT LAKE Voting District,ORLEANS Voting District,0.002602263399,10,20,equal_area_intersection
19059059004,19059059004,059,059,SPIRIT LAKE TWP PART W/O ORLEANS & SPIRIT LAKE Voting District,SPIRIT LAKE TWP PART W/O ORLEANS & SPIRIT LAKE Voting District,0.988642312447,10,20,equal_area_intersection
19059059004,19059059006,059,059,SPIRIT LAKE TWP PART W/O ORLEANS & SPIRIT LAKE Voting District,SUPERIOR TWP W/O SUPERIOR Voting District,0.000000010796,10,20,equal_area_intersection
19059059003,19059059003,059,059,DIAMOND LAKE TWP Voting District,DIAMOND LAKE TWP Voting District,0.999999929631,10,20,equal_area_intersection
19059059003,19059059004,059,059,DIAMOND LAKE TWP Voting District,SPIRIT LAKE TWP PART W/O ORLEANS & SPIRIT LAKE Voting District,0.000000070369,10,20,equal_area_intersection
19059059002,19059059002,059,059,LAKE PARK Voting District,LAKE PARK W/SILVER LAKE TWP PART Voting District,0.948647992590,10,20,equal_area_intersection
19059059002,19059059001,059,059,LAKE PARK Voting District,SILVER LAKE TWP PART W/O LAKE PARK Voting District,0.051352007410,10,20,equal_area_intersection
19059059001,19059059002,059,059,SILVER LAKE TWP W/O LAKE PARK Voting District,LAKE PARK W/SILVER LAKE TWP PART Voting District,0.004285736479,10,20,equal_area_intersection
19059059001,19059059001,059,059,SILVER LAKE TWP W/O LAKE PARK Voting District,SILVER LAKE TWP PART W/O LAKE PARK Voting District,0.995714263521,10,20,equal_area_intersection
19059059015,19059059015,059,059,WAHPETON Voting District,WAHPETON Voting District,0.979656684966,10,20,equal_area_intersection
19059059015,19059059010,059,059,WAHPETON Voting District,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,0.020343315034,10,20,equal_area_intersection
19059059014,19059059021,059,059,ARNOLDS PARK PART Voting District,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,0.000247058080,10,20,equal_area_intersection
19059059014,19059059016,059,059,ARNOLDS PARK PART Voting District,WEST OKOBOJI W/CENTER GROVE TWP PART Voting District,0.000000115485,10,20,equal_area_intersection
19059059014,19059059014,059,059,ARNOLDS PARK PART Voting District,ARNOLDS PARK PART Voting District,0.982844426044,10,20,equal_area_intersection
19059059014,19059059009,059,059,ARNOLDS PARK PART Voting District,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,0.016908400392,10,20,equal_area_intersection
19059059013,19059059016,059,059,OKOBOJI W/CENTER GROVE TWP PART Voting District,WEST OKOBOJI W/CENTER GROVE TWP PART Voting District,0.000221067614,10,20,equal_area_intersection
19059059013,19059059014,059,059,OKOBOJI W/CENTER GROVE TWP PART Voting District,ARNOLDS PARK PART Voting District,0.003234299596,10,20,equal_area_intersection
19059059013,19059059010,059,059,OKOBOJI W/CENTER GROVE TWP PART Voting District,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,0.003986767463,10,20,equal_area_intersection
19059059013,19059059009,059,059,OKOBOJI W/CENTER GROVE TWP PART Voting District,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,0.382556779640,10,20,equal_area_intersection
19059059013,19059059013,059,059,OKOBOJI W/CENTER GROVE TWP PART Voting District,OKOBOJI W/CENTER GROVE TWP PART Voting District,0.567768555911,10,20,equal_area_intersection
19059059013,19059059011,059,059,OKOBOJI W/CENTER GROVE TWP PART Voting District,SPIRIT LAKE W/CENTER GROVE TWP & SPIRIT LAKE TWP PARTS Voting District,0.042232529776,10,20,equal_area_intersection
19059059011,19059059010,059,059,SPIRIT LAKE W/CENTER GROVE TWP PART Voting District,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,0.000345376231,10,20,equal_area_intersection
19059059011,19059059009,059,059,SPIRIT LAKE W/CENTER GROVE TWP PART Voting District,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,0.049902501808,10,20,equal_area_intersection
19059059011,19059059013,059,059,SPIRIT LAKE W/CENTER GROVE TWP PART Voting District,OKOBOJI W/CENTER GROVE TWP PART Voting District,0.003246384020,10,20,equal_area_intersection
19059059011,19059059011,059,059,SPIRIT LAKE W/CENTER GROVE TWP PART Voting District,SPIRIT LAKE W/CENTER GROVE TWP & SPIRIT LAKE TWP PARTS Voting District,0.943041750479,10,20,equal_area_intersection
19059059011,19059059005,059,059,SPIRIT LAKE W/CENTER GROVE TWP PART Voting District,ORLEANS Voting District,0.001990183669,10,20,equal_area_intersection
19059059011,19059059004,059,059,SPIRIT LAKE W/CENTER GROVE TWP PART Voting District,SPIRIT LAKE TWP PART W/O ORLEANS & SPIRIT LAKE Voting District,0.001473803793,10,20,equal_area_intersection
19059059010,19059059016,059,059,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,WEST OKOBOJI W/CENTER GROVE TWP PART Voting District,0.000000054743,10,20,equal_area_intersection
19059059010,19059059015,059,059,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,WAHPETON Voting District,0.000364257324,10,20,equal_area_intersection
19059059010,19059059017,059,059,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,EXCELSIOR TWP Voting District,0.000000014823,10,20,equal_area_intersection
19059059010,19059059010,059,059,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,0.998889614102,10,20,equal_area_intersection
19059059010,19059059013,059,059,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,OKOBOJI W/CENTER GROVE TWP PART Voting District,0.000740141877,10,20,equal_area_intersection
19059059010,19059059011,059,059,LAKEVILLE TWP W/O OKOBOJI & SPIRIT LAKE & WAHPETON & WEST OKOBOJI Voting District,SPIRIT LAKE W/CENTER GROVE TWP & SPIRIT LAKE TWP PARTS Voting District,0.000005917130,10,20,equal_area_intersection
19059059009,19059059021,059,059,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,MILFORD W/CENTER GROVE TWP & MILFORD TWP PARTS Voting District,0.000092192454,10,20,equal_area_intersection
19059059009,19059059014,059,059,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,ARNOLDS PARK PART Voting District,0.001229024055,10,20,equal_area_intersection
19059059009,19059059009,059,059,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,0.997714849239,10,20,equal_area_intersection
19059059009,19059059013,059,059,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,OKOBOJI W/CENTER GROVE TWP PART Voting District,0.000108646243,10,20,equal_area_intersection
19059059009,19059059011,059,059,CENTER GROVE TWP PART W/O ARNOLDS PARK PART & MILFORD & OKOBOJI & SPIRIT LAKE & WEST OKOBOJI,SPIRIT LAKE W/CENTER GROVE TWP & SPIRIT LAKE TWP PARTS Voting District,0.000855282564,10,20,equal_area_intersection
19059059008,19059059007,059,059,SUPERIOR Voting District,RICHLAND TWP W/O SUPERIOR Voting District,0.000008230662,10,20,equal_area_intersection
19059059008,19059059008,059,059,SUPERIOR Voting District,SUPERIOR Voting District,0.999973326794,10,20,equal_area_intersection
19059059008,19059059006,059,059,SUPERIOR Voting District,SUPERIOR TWP W/O SUPERIOR Voting District,0.000018442543,10,20,equal_area_intersection
19059059007,19059059007,059,059,RICHLAND TWP W/O SUPERIOR Voting District,RICHLAND TWP W/O SUPERIOR Voting District,0.999722504622,10,20,equal_area_intersection
19059059007,19059059008,059,059,RICHLAND TWP W/O SUPERIOR Voting District,SUPERIOR Voting District,0.000276669296,10,20,equal_area_intersection
19059059007,19059059006,059,059,RICHLAND TWP W/O SUPERIOR Voting District,SUPERIOR TWP W/O SUPERIOR Voting District,0.000000826082,10,20,equal_area_intersection
19059059006,19059059008,059,059,SUPERIOR TWP W/O SUPERIOR Voting District,SUPERIOR Voting District,0.000476864776,10,20,equal_area_intersection
19059059006,19059059006,059,059,SUPERIOR TWP W/O SUPERIOR Voting District,SUPERIOR TWP W/O SUPERIOR Voting District,0.999523135224,10,20,equal_area_intersection
19015015013,19015015012,015,015,OGDEN Voting District,MARCY TWP W/O OGDEN Voting District,0.006442086053,10,20,equal_area_intersection
19015015013,19015015013,015,015,OGDEN Voting District,OGDEN Voting District,0.985956312533,10,20,equal_area_intersection
19015015013,19015015007,015,015,OGDEN Voting District,YELL TWP W/O FRASER & OGDEN Voting District,0.007601601413,10,20,equal_area_intersection
19015015012,19015015022,015,015,MARCY TWP W/O OGDEN Voting District,CASS TWP W/O WOODWARD Voting District,0.000000040106,10,20,equal_area_intersection
19015015012,19015015011,015,015,MARCY TWP W/O OGDEN Voting District,BEAVER TWP W/O BERKLEY Voting District,0.000107547845,10,20,equal_area_intersection
19015015012,19015015012,015,015,MARCY TWP W/O OGDEN Voting District,MARCY TWP W/O OGDEN Voting District,0.996665481427,10,20,equal_area_intersection
19015015012,19015015014,015,015,MARCY TWP W/O OGDEN Voting District,WORTH TWP W/O BOONE & LUTHER Voting District,0.002584160771,10,20,equal_area_intersection
19015015012,19015015013,015,015,MARCY TWP W/O OGDEN Voting District,OGDEN Voting District,0.000083707672,10,20,equal_area_intersection
19015015012,19015015007,015,015,MARCY TWP W/O OGDEN Voting District,YELL TWP W/O FRASER & OGDEN Voting District,0.000559053867,10,20,equal_area_intersection
19015015011,19015015024,015,015,BEAVER TWP W/O BERKLEY Voting District,UNION TWP W/O BERKLEY Voting District,0.000421761808,10,20,equal_area_intersection
19015015011,19073073014,015,073,BEAVER TWP W/O BERKLEY Voting District,WASHINGTON TWP Voting District,0.000317582046,10,20,equal_area_intersection
19015015011,19015015025,015,015,BEAVER TWP W/O BERKLEY Voting District,BERKLEY Voting District,0.000020692137,10,20,equal_area_intersection
19015015011,19015015011,015,015,BEAVER TWP W/O BERKLEY Voting District,BEAVER TWP W/O BERKLEY Voting District,0.998709109649,10,20,equal_area_intersection
19015015011,19015015010,015,015,BEAVER TWP W/O BERKLEY Voting District,BEAVER Voting District,0.000000049471,10,20,equal_area_intersection
19015015011,19073073005,015,073,BEAVER TWP W/O BERKLEY Voting District,JUNCTION TWP Voting District,0.000530255076,10,20,equal_area_intersection
19015015011,19015015009,015,015,BEAVER TWP W/O BERKLEY Voting District,AMAQUA TWP W/O BEAVER Voting District,0.000000549813,10,20,equal_area_intersection
19015015010,19015015010,015,015,BEAVER Voting District,BEAVER Voting District,0.988619893359,10,20,equal_area_intersection
19015015010,19015015009,015,015,BEAVER Voting District,AMAQUA TWP W/O BEAVER Voting District,0.011380106641,10,20,equal_area_intersection
19015015009,19015015001,015,015,AMAQUA TWP W/O BEAVER Voting District,GRANT TWP Voting District,0.000194042033,10,20,equal_area_intersection
19015015009,19015015010,015,015,AMAQUA TWP W/O BEAVER Voting District,BEAVER Voting District,0.000091487423,10,20,equal_area_intersection
19015015009,19073073005,015,073,AMAQUA TWP W/O BEAVER Voting District,JUNCTION TWP Voting District,0.000017826285,10,20,equal_area_intersection
19015015009,19015015009,015,015,AMAQUA TWP W/O BEAVER Voting District,AMAQUA TWP W/O BEAVER Voting District,0.999696624254,10,20,equal_area_intersection
19015015009,19015015007,015,015,AMAQUA TWP W/O BEAVER Voting District,YELL TWP W/O FRASER & OGDEN Voting District,0.000000019968,10,20,equal_area_intersection
19015015008,19015015002,015,015,FRASER Voting District,PILOT MOUND TWP W/O FRASER Voting District,0.011461527153,10,20,equal_area_intersection
19015015008,19015015003,015,015,FRASER Voting District,DODGE TWP W/O FRASER Voting District,0.006708561776,10,20,equal_area_intersection
19015015008,19015015007,015,015,FRASER Voting District,YELL TWP W/O FRASER & OGDEN Voting District,0.007811583168,10,20,equal_area_intersection
19015015008,19015015008,015,015,FRASER Voting District,FRASER Voting District,0.974018327904,10,20,equal_area_intersection
19015015007,19015015002,015,015,YELL TWP W/O FRASER & OGDEN Voting District,PILOT MOUND TWP W/O FRASER Voting District,0.000217268683,10,20,equal_area_intersection
19015015007,19015015003,015,015,YELL TWP W/O FRASER & OGDEN Voting District,DODGE TWP W/O FRASER Voting District,0.000701998077,10,20,equal_area_intersection
19015015007,19015015012,015,015,YELL TWP W/O FRASER & OGDEN Voting District,MARCY TWP W/O OGDEN Voting District,0.000186652420,10,20,equal_area_intersection
19015015007,19015015013,015,015,YELL TWP W/O FRASER & OGDEN Voting District,OGDEN Voting District,0.000318053149,10,20,equal_area_intersection
19015015007,19015015009,015,015,YELL TWP W/O FRASER & OGDEN Voting District,AMAQUA TWP W/O BEAVER Voting District,0.000000105701,10,20,equal_area_intersection
19015015007,19015015006,015,015,YELL TWP W/O FRASER & OGDEN Voting District,DES MOINES TWP W/O BOONE Voting District,0.000317115851,10,20,equal_area_intersection
19015015007,19015015007,015,015,YELL TWP W/O FRASER & OGDEN Voting District,YELL TWP W/O FRASER & OGDEN Voting District,0.991770363596,10,20,equal_area_intersection
19015015007,19015015008,015,015,YELL TWP W/O FRASER & OGDEN Voting District,FRASER Voting District,0.006488442524,10,20,equal_area_intersection
19015015006,19015015003,015,015,DES MOINES TWP PART W/O BOONE Voting District,DODGE TWP W/O FRASER Voting District,0.000000327946,10,20,equal_area_intersection
19015015006,19015015015,015,015,DES MOINES TWP PART W/O BOONE Voting District,BOONE Voting District,0.007694022935,10,20,equal_area_intersection
19015015006,19015015006,015,015,DES MOINES TWP PART W/O BOONE Voting District,DES MOINES TWP W/O BOONE Voting District,0.990374656414,10,20,equal_area_intersection
19015015006,19015015007,015,015,DES MOINES TWP PART W/O BOONE Voting District,YELL TWP W/O FRASER & OGDEN Voting District,0.001843974808,10,20,equal_area_intersection
19015015006,19015015005,015,015,DES MOINES TWP PART W/O BOONE Voting District,JACKSON TWP Voting District,0.000087017896,10,20,equal_area_intersection
19015015005,19015015006,015,015,JACKSON TWP Voting District,DES MOINES TWP W/O BOONE Voting District,0.000252261115,10,20,equal_area_intersection
19015015005,19015015005,015,015,JACKSON TWP Voting District,JACKSON TWP Voting District,0.999747726781,10,20,equal_area_intersection
19015015005,19015015004,015,015,JACKSON TWP Voting District,HARRISON TWP Voting District,0.000000012105,10,20,equal_area_intersection
19015015004,19015015003,015,015,HARRISON TWP Voting District,DODGE TWP W/O FRASER Voting District,0.000893891875,10,20,equal_area_intersection
19015015004,19015015005,015,015,HARRISON TWP Voting District,JACKSON TWP Voting District,0.000086677940,10,20,equal_area_intersection
19015015004,19015015004,015,015,HARRISON TWP Voting District,HARRISON TWP Voting District,0.999019430185,10,20,equal_area_intersection
