source_vtd,target_plan2_district,share,chamber,chain
19009009003,11,1.000000000000,house,vtd20_to_block20_to_plan2
19009009004,11,1.000000000000,house,vtd20_to_block20_to_plan2
19009009005,11,1.000000000000,house,vtd20_to_block20_to_plan2
19009009005,47,0.000000000000,house,vtd20_to_block20_to_plan2
19009009006,11,1.000000000000,house,vtd20_to_block20_to_plan2
19009009007,11,1.000000000000,house,vtd20_to_block20_to_plan2
19009009008,11,1.000000000000,house,vtd20_to_block20_to_plan2
19009009009,11,1.000000000000,house,vtd20_to_block20_to_plan2
19009009010,11,1.000000000000,house,vtd20_to_block20_to_plan2
19009009011,11,1.000000000000,house,vtd20_to_block20_to_plan2
19009009012,11,1.000000000000,house,vtd20_to_block20_to_plan2
19009009012,18,0.000000000000,house,vtd20_to_block20_to_plan2
19009009012,47,0.000000000000,house,vtd20_to_block20_to_plan2
19009009013,11,1.000000000000,house,vtd20_to_block20_to_plan2
19009009014,11,1.000000000000,house,vtd20_to_block20_to_plan2
19011011001,76,1.000000000000,house,vtd20_to_block20_to_plan2
19011011002,76,1.000000000000,house,vtd20_to_block20_to_plan2
19011011002,84,0.000000000000,house,vtd20_to_block20_to_plan2
19011011003,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011004,83,0.000000000000,house,vtd20_to_block20_to_plan2
19011011004,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011005,83,0.000000000000,house,vtd20_to_block20_to_plan2
19011011005,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011006,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011007,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011008,76,1.000000000000,house,vtd20_to_block20_to_plan2
19011011009,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011010,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011011,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011012,83,0.000000000000,house,vtd20_to_block20_to_plan2
19011011012,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011013,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011014,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011015,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011016,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011017,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011018,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011019,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011020,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011021,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011022,84,1.000000000000,house,vtd20_to_block20_to_plan2
19011011023,84,1.000000000000,house,vtd20_to_block20_to_plan2
19013013001,54,1.000000000000,house,vtd20_to_block20_to_plan2
19013013002,54,1.000000000000,house,vtd20_to_block20_to_plan2
19013013002,68,0.000000000000,house,vtd20_to_block20_to_plan2
19013013002,75,0.000000000000,house,vtd20_to_block20_to_plan2
19013013003,54,1.000000000000,house,vtd20_to_block20_to_plan2
19013013004,68,1.000000000000,house,vtd20_to_block20_to_plan2
19013013004,75,0.000000000000,house,vtd20_to_block20_to_plan2
19013013005,68,1.000000000000,house,vtd20_to_block20_to_plan2
19013013006,68,1.000000000000,house,vtd20_to_block20_to_plan2
19013013007,68,1.000000000000,house,vtd20_to_block20_to_plan2
19013013008,68,1.000000000000,house,vtd20_to_block20_to_plan2
19013013009,62,0.000000000000,house,vtd20_to_block20_to_plan2
19013013009,68,1.000000000000,house,vtd20_to_block20_to_plan2
19013013009,76,0.000000000000,house,vtd20_to_block20_to_plan2
19013013010,68,0.000000000000,house,vtd20_to_block20_to_plan2
19013013010,76,1.000000000000,house,vtd20_to_block20_to_plan2
19013013011,67,0.000000000000,house,vtd20_to_block20_to_plan2
19013013011,68,1.000000000000,house,vtd20_to_block20_to_plan2
19013013012,68,1.000000000000,house,vtd20_to_block20_to_plan2
19013013013,67,0.000000000000,house,vtd20_to_block20_to_plan2
19013013013,76,1.000000000000,house,vtd20_to_block20_to_plan2
19013013014,67,0.000000000000,house,vtd20_to_block20_to_plan2
19013013014,76,1.000000000000,house,vtd20_to_block20_to_plan2
19013013015,61,0.000000000000,house,vtd20_to_block20_to_plan2
19013013015,76,1.000000000000,house,vtd20_to_block20_to_plan2
19013013016,61,0.000000000000,house,vtd20_to_block20_to_plan2
19013013016,76,1.000000000000,house,vtd20_to_block20_to_plan2
19013013017,76,1.000000000000,house,vtd20_to_block20_to_plan2
19013013018,54,1.000000000000,house,vtd20_to_block20_to_plan2
19013013018,76,0.000000000000,house,vtd20_to_block20_to_plan2
19013013019,54,1.000000000000,house,vtd20_to_block20_to_plan2
19013013019,76,0.000000000000,house,vtd20_to_block20_to_plan2
19013013020,54,0.000000000000,house,vtd20_to_block20_to_plan2
19013013020,76,1.000000000000,house,vtd20_to_block20_to_plan2
19013013021,54,1.000000000000,house,vtd20_to_block20_to_plan2
19013013021,75,0.000000000000,house,vtd20_to_block20_to_plan2
19013013022,62,0.000000000000,house,vtd20_to_block20_to_plan2
19013013022,75,1.000000000000,house,vtd20_to_block20_to_plan2
19013013023,75,1.000000000000,house,vtd20_to_block20_to_plan2
19013013024,75,1.000000000000,house,vtd20_to_block20_to_plan2
19013013025,75,0.999999999997,house,vtd20_to_block20_to_plan2
19013013025,76,0.000000000003,house,vtd20_to_block20_to_plan2
19013013026,76,1.000000000000,house,vtd20_to_block20_to_plan2
19013013027,61,0.000000000000,house,vtd20_to_block20_to_plan2
19013013027,62,0.000000000000,house,vtd20_to_block20_to_plan2
19013013027,75,0.000000000000,house,vtd20_to_block20_to_plan2
19013013027,76,1.000000000000,house,vtd20_to_block20_to_plan2
19013013028,75,1.000000000000,house,vtd20_to_block20_to_plan2
19013013029,75,1.000000000000,house,vtd20_to_block20_to_plan2
19013013030,75,1.000000000000,house,vtd20_to_block20_to_plan2
19013013031,62,0.000000000000,house,vtd20_to_block20_to_plan2
19013013031,75,1.000000000000,house,vtd20_to_block20_to_plan2
19013013032,75,1.000000000000,house,vtd20_to_block20_to_plan2
19013013033,75,0.999999999999,house,vtd20_to_block20_to_plan2
19013013033,76,0.000000000001,house,vtd20_to_block20_to_plan2
19013013034,62,0.000000000001,house,vtd20_to_block20_to_plan2
19013013034,75,0.999999999998,house,vtd20_to_block20_to_plan2
19013013035,75,1.000000000000,house,vtd20_to_block20_to_plan2
19013013036,75,1.000000000000,house,vtd20_to_block20_to_plan2
19013013036,76,0.000000000000,house,vtd20_to_block20_to_plan2
19013013037,68,0.000000000001,house,vtd20_to_block20_to_plan2
19013013037,76,0.999999999999,house,vtd20_to_block20_to_plan2
19013013038,61,0.000000000000,house,vtd20_to_block20_to_plan2
19013013038,68,0.000000000000,house,vtd20_to_block20_to_plan2
19013013038,76,1.000000000000,house,vtd20_to_block20_to_plan2
19013013039,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013040,61,0.000000000000,house,vtd20_to_block20_to_plan2
19013013040,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013041,61,0.000000000000,house,vtd20_to_block20_to_plan2
19013013041,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013042,61,0.999999999999,house,vtd20_to_block20_to_plan2
19013013042,62,0.000000000001,house,vtd20_to_block20_to_plan2
19013013042,76,0.000000000000,house,vtd20_to_block20_to_plan2
19013013043,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013044,61,0.000000000000,house,vtd20_to_block20_to_plan2
19013013044,76,1.000000000000,house,vtd20_to_block20_to_plan2
19013013045,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013046,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013047,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013048,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013048,76,0.000000000000,house,vtd20_to_block20_to_plan2
19013013049,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013049,76,0.000000000000,house,vtd20_to_block20_to_plan2
19013013050,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013050,76,0.000000000000,house,vtd20_to_block20_to_plan2
19013013051,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013051,68,0.000000000000,house,vtd20_to_block20_to_plan2
19013013051,75,0.000000000000,house,vtd20_to_block20_to_plan2
19013013052,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013052,68,0.000000000000,house,vtd20_to_block20_to_plan2
19013013053,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013054,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013055,61,0.000000000000,house,vtd20_to_block20_to_plan2
19013013055,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013056,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013057,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013058,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013059,61,0.000000000000,house,vtd20_to_block20_to_plan2
19013013059,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013060,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013060,76,0.000000000000,house,vtd20_to_block20_to_plan2
19013013061,61,0.000000000000,house,vtd20_to_block20_to_plan2
19013013061,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013061,68,0.000000000000,house,vtd20_to_block20_to_plan2
19013013062,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013062,68,0.000000000000,house,vtd20_to_block20_to_plan2
19013013062,76,0.000000000000,house,vtd20_to_block20_to_plan2
19013013063,61,0.000000000000,house,vtd20_to_block20_to_plan2
19013013063,62,1.000000000000,house,vtd20_to_block20_to_plan2
19013013064,61,0.000000000001,house,vtd20_to_block20_to_plan2
19013013064,62,0.999999999999,house,vtd20_to_block20_to_plan2
19013013065,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013065,62,0.000000000000,house,vtd20_to_block20_to_plan2
19013013066,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013067,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013068,61,1.000000000000,house,vtd20_to_block20_to_plan2
19013013069,68,1.000000000000,house,vtd20_to_block20_to_plan2
19013013069,76,0.000000000000,house,vtd20_to_block20_to_plan2
19015015001,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015002,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015003,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015004,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015004,55,0.000000000000,house,vtd20_to_block20_to_plan2
19015015005,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015005,51,0.000000000000,house,vtd20_to_block20_to_plan2
19015015006,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015007,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015008,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015009,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015010,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015011,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015012,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015013,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015014,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015015,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015016,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015016,50,0.000000000000,house,vtd20_to_block20_to_plan2
19015015017,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015018,45,0.000000000000,house,vtd20_to_block20_to_plan2
19015015018,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015019,45,0.000000000004,house,vtd20_to_block20_to_plan2
19015015019,48,0.999999999996,house,vtd20_to_block20_to_plan2
19015015020,46,0.000000000000,house,vtd20_to_block20_to_plan2
19015015020,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015021,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015022,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015023,46,0.000000000000,house,vtd20_to_block20_to_plan2
19015015023,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015024,47,0.000000000000,house,vtd20_to_block20_to_plan2
19015015024,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015025,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015026,48,1.000000000000,house,vtd20_to_block20_to_plan2
19015015027,48,1.000000000000,house,vtd20_to_block20_to_plan2
19017017001,57,1.000000000000,house,vtd20_to_block20_to_plan2
19017017001,58,0.000000000000,house,vtd20_to_block20_to_plan2
19017017002,58,1.000000000000,house,vtd20_to_block20_to_plan2
19017017003,58,1.000000000000,house,vtd20_to_block20_to_plan2
19017017004,58,1.000000000000,house,vtd20_to_block20_to_plan2
19017017005,58,1.000000000000,house,vtd20_to_block20_to_plan2
19017017005,68,0.000000000000,house,vtd20_to_block20_to_plan2
19017017006,58,1.000000000000,house,vtd20_to_block20_to_plan2
19017017006,68,0.000000000000,house,vtd20_to_block20_to_plan2
19017017007,58,1.000000000000,house,vtd20_to_block20_to_plan2
19017017007,68,0.000000000000,house,vtd20_to_block20_to_plan2
19017017008,58,1.000000000000,house,vtd20_to_block20_to_plan2
19017017009,58,1.000000000000,house,vtd20_to_block20_to_plan2
19017017010,57,0.000000000000,house,vtd20_to_block20_to_plan2
19017017010,58,1.000000000000,house,vtd20_to_block20_to_plan2
19017017011,57,1.000000000000,house,vtd20_to_block20_to_plan2
19017017011,58,0.000000000000,house,vtd20_to_block20_to_plan2
19017017012,57,1.000000000000,house,vtd20_to_block20_to_plan2
19017017013,57,1.000000000000,house,vtd20_to_block20_to_plan2
19017017014,57,1.000000000000,house,vtd20_to_block20_to_plan2
19017017015,57,1.000000000000,house,vtd20_to_block20_to_plan2
19017017016,57,1.000000000000,house,vtd20_to_block20_to_plan2
19017017017,57,1.000000000000,house,vtd20_to_block20_to_plan2
19017017018,58,1.000000000000,house,vtd20_to_block20_to_plan2
19017017018,68,0.000000000000,house,vtd20_to_block20_to_plan2
19017017019,58,1.000000000000,house,vtd20_to_block20_to_plan2
19017017019,68,0.000000000000,house,vtd20_to_block20_to_plan2
19019019001,68,1.000000000000,house,vtd20_to_block20_to_plan2
19019019002,68,1.000000000000,house,vtd20_to_block20_to_plan2
19019019003,68,1.000000000000,house,vtd20_to_block20_to_plan2
19019019004,68,1.000000000000,house,vtd20_to_block20_to_plan2
19019019005,68,1.000000000000,house,vtd20_to_block20_to_plan2
19019019006,68,1.000000000000,house,vtd20_to_block20_to_plan2
19019019007,68,1.000000000000,house,vtd20_to_block20_to_plan2
19019019008,67,1.000000000000,house,vtd20_to_block20_to_plan2
19019019009,67,0.000000000000,house,vtd20_to_block20_to_plan2
19019019009,68,1.000000000000,house,vtd20_to_block20_to_plan2
19019019010,67,0.000000000000,house,vtd20_to_block20_to_plan2
19019019010,68,1.000000000000,house,vtd20_to_block20_to_plan2
19019019011,67,0.000000000000,house,vtd20_to_block20_to_plan2
19019019011,68,1.000000000000,house,vtd20_to_block20_to_plan2
19019019012,67,0.000000000000,house,vtd20_to_block20_to_plan2
19019019012,68,1.000000000000,house,vtd20_to_block20_to_plan2
19019019013,67,0.982758620690,house,vtd20_to_block20_to_plan2
19019019013,68,0.017241379310,house,vtd20_to_block20_to_plan2
19019019014,67,1.000000000000,house,vtd20_to_block20_to_plan2
19019019015,67,1.000000000000,house,vtd20_to_block20_to_plan2
19019019015,68,0.000000000000,house,vtd20_to_block20_to_plan2
19019019016,67,1.000000000000,house,vtd20_to_block20_to_plan2
19019019017,67,1.000000000000,house,vtd20_to_block20_to_plan2
19019019018,67,1.000000000000,house,vtd20_to_block20_to_plan2
19019019019,67,1.000000000000,house,vtd20_to_block20_to_plan2
19019019019,84,0.000000000000,house,vtd20_to_block20_to_plan2
19019019020,67,1.000000000000,house,vtd20_to_block20_to_plan2
19019019020,84,0.000000000000,house,vtd20_to_block20_to_plan2
19019019021,67,1.000000000000,house,vtd20_to_block20_to_plan2
19019019022,67,1.000000000000,house,vtd20_to_block20_to_plan2
19019019022,84,0.000000000000,house,vtd20_to_block20_to_plan2
19021021001,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021002,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021003,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021004,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021005,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021006,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021006,7,0.000000000000,house,vtd20_to_block20_to_plan2
19021021007,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021007,7,0.000000000000,house,vtd20_to_block20_to_plan2
19021021008,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021009,5,1.000000000000,house,vtd20_to_block20_to_plan2
19021021009,6,0.000000000000,house,vtd20_to_block20_to_plan2
19021021010,5,1.000000000000,house,vtd20_to_block20_to_plan2
19021021011,5,1.000000000000,house,vtd20_to_block20_to_plan2
19021021011,6,0.000000000000,house,vtd20_to_block20_to_plan2
19021021012,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021013,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021014,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021014,7,0.000000000000,house,vtd20_to_block20_to_plan2
19021021015,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021015,7,0.000000000000,house,vtd20_to_block20_to_plan2
19021021016,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021016,7,0.000000000000,house,vtd20_to_block20_to_plan2
19021021017,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021017,7,0.000000000000,house,vtd20_to_block20_to_plan2
19021021018,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021019,6,1.000000000000,house,vtd20_to_block20_to_plan2
19021021020,5,1.000000000000,house,vtd20_to_block20_to_plan2
19021021020,6,0.000000000000,house,vtd20_to_block20_to_plan2
19021021020,7,0.000000000000,house,vtd20_to_block20_to_plan2
19023023001,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023002,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023003,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023004,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023005,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023006,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023007,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023008,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023009,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023010,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023011,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023012,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023013,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023014,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023015,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023016,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023017,54,0.000000000000,house,vtd20_to_block20_to_plan2
19023023017,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023018,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023019,54,0.000000000000,house,vtd20_to_block20_to_plan2
19023023019,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023020,57,1.000000000000,house,vtd20_to_block20_to_plan2
19023023021,57,1.000000000000,house,vtd20_to_block20_to_plan2
19025025001,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025002,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025003,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025004,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025005,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025006,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025007,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025008,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025009,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025010,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025011,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025012,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025013,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025014,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025015,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025016,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025017,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025018,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025019,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025020,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025021,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025022,7,1.000000000000,house,vtd20_to_block20_to_plan2
19025025023,11,0.000000000000,house,vtd20_to_block20_to_plan2
19025025023,7,1.000000000000,house,vtd20_to_block20_to_plan2
19027027001,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027002,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027003,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027004,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027005,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027006,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027006,47,0.000000000000,house,vtd20_to_block20_to_plan2
19027027007,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027008,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027009,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027010,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027011,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027012,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027013,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027014,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027015,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027016,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027017,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027017,47,0.000000000000,house,vtd20_to_block20_to_plan2
19027027018,11,1.000000000000,house,vtd20_to_block20_to_plan2
19027027018,47,0.000000000000,house,vtd20_to_block20_to_plan2
