source_precinct_id,source_county,source_precinct,target_vtd,share,method
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041001,0.000000000265,equal_area_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041002,0.270079914030,equal_area_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19041041003,0.267390462657,equal_area_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19059059019,0.000000000286,equal_area_intersection
CLAY - SUMMIT-RIVERTON-SIOUX-MEADOW,Clay,Summit-Riverton-Sioux-Meadow,19059059020,0.000000003167,equal_area_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041012,0.000000001061,equal_area_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041013,0.000000000000,equal_area_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19141141007,0.000000019117,equal_area_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041010,0.483034789198,equal_area_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041008,0.000000000407,equal_area_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041011,0.014984468427,equal_area_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19141141005,0.000000034100,equal_area_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041001,0.501980489650,equal_area_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19041041002,0.000000000222,equal_area_intersection
CLAY - WATERFORD-LONE TREE,Clay,Waterford-Lone Tree,19059059018,0.000000197818,equal_area_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041017,0.000000000539,equal_area_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19147147019,0.000000000000,equal_area_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041016,0.003053441123,equal_area_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041015,0.502707750913,equal_area_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19147147010,0.000000000383,equal_area_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041005,0.000000056239,equal_area_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041018,0.000000000272,equal_area_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041013,0.000000147949,equal_area_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041014,0.494238475767,equal_area_intersection
CLAY - LOGAN-GILLETT GROVE,Clay,Logan-Gillett Grove,19041041007,0.000000126814,equal_area_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19141141018,0.000000000000,equal_area_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041020,0.000000000402,equal_area_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041019,0.000000000577,equal_area_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19141141017,0.000000000655,equal_area_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041012,0.500688254575,equal_area_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041013,0.499311742878,equal_area_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041014,0.000000000332,equal_area_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041010,0.000000000144,equal_area_intersection
CLAY - LINCOLN-CLAY,Clay,Lincoln-Clay,19041041008,0.000000000436,equal_area_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19021021001,0.000000007824,equal_area_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19021021002,0.000000000386,equal_area_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19141141018,0.000000000597,equal_area_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19041041020,0.500611294503,equal_area_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19041041019,0.499388695155,equal_area_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19041041018,0.000000000301,equal_area_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19041041012,0.000000000607,equal_area_intersection
CLAY - DOUGLAS-PETERSON,Clay,Douglas-Peterson,19041041013,0.000000000628,equal_area_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19021021002,0.000000000000,equal_area_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19021021005,0.000000094767,equal_area_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19021021006,0.000000002937,equal_area_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041017,0.504016015084,equal_area_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19147147019,0.000000002397,equal_area_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041015,0.000000000411,equal_area_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041019,0.000000007384,equal_area_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041018,0.495983708993,equal_area_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041013,0.000000000000,equal_area_intersection
CLAY - GARFIELD-HERDLAND,Clay,Garfield-Herdland,19041041014,0.000000168028,equal_area_intersection
CLAY - SPENCER WARD 1,Clay,Spencer Ward 1,19041041008,0.001836332731,equal_area_intersection
CLAY - SPENCER WARD 1,Clay,Spencer Ward 1,19041041007,0.017508251103,equal_area_intersection
CLAY - SPENCER WARD 1,Clay,Spencer Ward 1,19041041009,0.980655416167,equal_area_intersection
CLAY - SPENCER WARD 2,Clay,Spencer Ward 2,19041041007,0.008296920214,equal_area_intersection
CLAY - SPENCER WARD 2,Clay,Spencer Ward 2,19041041009,0.991703079786,equal_area_intersection
CLAY - SPENCER WARD 5,Clay,Spencer Ward 5,19041041008,0.019362459564,equal_area_intersection
CLAY - SPENCER WARD 5,Clay,Spencer Ward 5,19041041007,0.024860790012,equal_area_intersection
CLAY - SPENCER WARD 5,Clay,Spencer Ward 5,19041041009,0.955776750424,equal_area_intersection
CLAY - SPENCER WARD 4,Clay,Spencer Ward 4,19041041008,0.019445425628,equal_area_intersection
CLAY - SPENCER WARD 4,Clay,Spencer Ward 4,19041041009,0.980554573895,equal_area_intersection
CLAY - SPENCER WARD 4,Clay,Spencer Ward 4,19041041002,0.000000000477,equal_area_intersection
CLAY - SPENCER WARD 3,Clay,Spencer Ward 3,19041041007,0.000535041294,equal_area_intersection
CLAY - SPENCER WARD 3,Clay,Spencer Ward 3,19041041009,0.996398312986,equal_area_intersection
CLAY - SPENCER WARD 3,Clay,Spencer Ward 3,19041041002,0.000000000000,equal_area_intersection
CLAY - SPENCER WARD 3,Clay,Spencer Ward 3,19041041003,0.003066645720,equal_area_intersection
PALO ALTO - EMMETSBURG WARD 2,Palo Alto,Emmetsburg Ward 2,19147147008,0.989750437515,equal_area_intersection
PALO ALTO - EMMETSBURG WARD 2,Palo Alto,Emmetsburg Ward 2,19147147007,0.010249562485,equal_area_intersection
PALO ALTO - EMMETSBURG WARD 1,Palo Alto,Emmetsburg Ward 1,19147147008,0.986334070201,equal_area_intersection
PALO ALTO - EMMETSBURG WARD 1,Palo Alto,Emmetsburg Ward 1,19147147007,0.000000887465,equal_area_intersection
PALO ALTO - EMMETSBURG WARD 1,Palo Alto,Emmetsburg Ward 1,19147147006,0.013665042334,equal_area_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19041041005,0.000000000177,equal_area_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19147147009,0.080841638968,equal_area_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19041041004,0.000000001058,equal_area_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19147147001,0.810939723058,equal_area_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19147147002,0.108218630072,equal_area_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19063063009,0.000000003071,equal_area_intersection
PALO ALTO - GR/RV/LI/PT. HL&WL,Palo Alto,GR/RV/LI/pt. HL&WL,19063063010,0.000000003595,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19151151001,0.000000000167,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19151151002,0.000000000264,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19151151003,0.000000006269,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147018,0.001802285415,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19041041017,0.000000000095,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147019,0.164087617121,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147017,0.164323926100,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147016,0.165720439252,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19151151004,0.000000000272,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19091091001,0.000000000000,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147014,0.163168677602,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19109109030,0.000000002157,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19109109031,0.000000000159,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147015,0.002885831984,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147013,0.000000000269,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147010,0.000000056319,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147011,0.168694075205,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147012,0.169312209512,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147007,0.000004871647,equal_area_intersection
PALO ALTO - WB/EL/RL/BO/GO/NV,Palo Alto,WB/EL/RL/BO/GO/NV,19147147006,0.000000000189,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147019,0.000000000275,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19041041015,0.000000046251,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147010,0.284824019524,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147011,0.000123679732,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147008,0.006224318464,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19041041005,0.000000000462,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147009,0.250713068645,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147007,0.213124719904,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147006,0.000000000025,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147001,0.000000011632,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147002,0.244990134597,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19147147003,0.000000000292,equal_area_intersection
PALO ALTO - EM WARD 3/AYRSHIRE/PT. HL&WL&EM,Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,19063063010,0.000000000198,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147016,0.000000000000,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147014,0.000000000240,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19109109030,0.000000000000,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147013,0.197402961293,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19109109029,0.000000000868,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147012,0.000000000294,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147008,0.005327484349,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147007,0.036339652661,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147006,0.183246514066,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147005,0.192801775448,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19109109020,0.000000004350,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147004,0.191695731753,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19109109018,0.000000000213,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147002,0.000000000186,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19147147003,0.193185872317,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19063063012,0.000000000208,equal_area_intersection
PALO ALTO - EM WARD 4/FV/FR/VN/PT. EM,Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,19063063013,0.000000001754,equal_area_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059018,0.000000000491,equal_area_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19143143005,0.000000000669,equal_area_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059017,0.557736929063,equal_area_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059010,0.000000000488,equal_area_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059002,0.025361262918,equal_area_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19143143004,0.000000000737,equal_area_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059001,0.416901805290,equal_area_intersection
DICKINSON - PRECINCT NO. 01,Dickinson,Precinct No. 01,19059059003,0.000000000344,equal_area_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059019,0.000000000588,equal_area_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059016,0.000000029981,equal_area_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059015,0.000196191802,equal_area_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059017,0.000000008281,equal_area_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059010,0.538004491794,equal_area_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059009,0.000000093268,equal_area_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059013,0.000398639541,equal_area_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059011,0.000003187014,equal_area_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059001,0.000000000364,equal_area_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059003,0.461397324442,equal_area_intersection
DICKINSON - PRECINCT NO. 02,Dickinson,Precinct No. 02,19059059004,0.000000032923,equal_area_intersection
DICKINSON - PRECINCT NO. 03,Dickinson,Precinct No. 03,19059059010,0.000000000014,equal_area_intersection
DICKINSON - PRECINCT NO. 03,Dickinson,Precinct No. 03,19059059009,0.000000000513,equal_area_intersection
DICKINSON - PRECINCT NO. 03,Dickinson,Precinct No. 03,19059059011,0.029061035639,equal_area_intersection
DICKINSON - PRECINCT NO. 03,Dickinson,Precinct No. 03,19059059005,0.038579686940,equal_area_intersection
DICKINSON - PRECINCT NO. 03,Dickinson,Precinct No. 03,19059059003,0.000000000540,equal_area_intersection
DICKINSON - PRECINCT NO. 03,Dickinson,Precinct No. 03,19059059004,0.932359265006,equal_area_intersection
DICKINSON - PRECINCT NO. 03,Dickinson,Precinct No. 03,19059059006,0.000000011349,equal_area_intersection
DICKINSON - PRECINCT NO. 04,Dickinson,Precinct No. 04,19059059012,0.000000000556,equal_area_intersection
DICKINSON - PRECINCT NO. 04,Dickinson,Precinct No. 04,19059059009,0.000000000501,equal_area_intersection
DICKINSON - PRECINCT NO. 04,Dickinson,Precinct No. 04,19059059004,0.000000000254,equal_area_intersection
DICKINSON - PRECINCT NO. 04,Dickinson,Precinct No. 04,19059059007,0.557227072159,equal_area_intersection
DICKINSON - PRECINCT NO. 04,Dickinson,Precinct No. 04,19063063008,0.000000004371,equal_area_intersection
DICKINSON - PRECINCT NO. 04,Dickinson,Precinct No. 04,19059059008,0.006581627302,equal_area_intersection
DICKINSON - PRECINCT NO. 04,Dickinson,Precinct No. 04,19059059006,0.436191271906,equal_area_intersection
DICKINSON - PRECINCT NO. 04,Dickinson,Precinct No. 04,19063063001,0.000000022951,equal_area_intersection
DICKINSON - PRECINCT NO. 10,Dickinson,Precinct No. 10,19059059019,0.000000001659,equal_area_intersection
DICKINSON - PRECINCT NO. 10,Dickinson,Precinct No. 10,19059059021,0.010335568423,equal_area_intersection
DICKINSON - PRECINCT NO. 10,Dickinson,Precinct No. 10,19059059016,0.515471115284,equal_area_intersection
DICKINSON - PRECINCT NO. 10,Dickinson,Precinct No. 10,19059059014,0.003568741085,equal_area_intersection
DICKINSON - PRECINCT NO. 10,Dickinson,Precinct No. 10,19059059015,0.459028071382,equal_area_intersection
DICKINSON - PRECINCT NO. 10,Dickinson,Precinct No. 10,19059059010,0.011509984807,equal_area_intersection
DICKINSON - PRECINCT NO. 10,Dickinson,Precinct No. 10,19059059009,0.000086517361,equal_area_intersection
DICKINSON - PRECINCT NO. 11,Dickinson,Precinct No. 11,19059059016,0.000139854503,equal_area_intersection
DICKINSON - PRECINCT NO. 11,Dickinson,Precinct No. 11,19059059014,0.000767721329,equal_area_intersection
DICKINSON - PRECINCT NO. 11,Dickinson,Precinct No. 11,19059059010,0.002522141497,equal_area_intersection
DICKINSON - PRECINCT NO. 11,Dickinson,Precinct No. 11,19059059009,0.242007888112,equal_area_intersection
DICKINSON - PRECINCT NO. 11,Dickinson,Precinct No. 11,19059059013,0.364221205707,equal_area_intersection
DICKINSON - PRECINCT NO. 11,Dickinson,Precinct No. 11,19059059011,0.390341188851,equal_area_intersection
DICKINSON - PRECINCT NO. 14,Dickinson,Precinct No. 14,19059059013,0.000000002486,equal_area_intersection
DICKINSON - PRECINCT NO. 14,Dickinson,Precinct No. 14,19059059011,0.999999997514,equal_area_intersection
DICKINSON - PRECINCT NO. 15,Dickinson,Precinct No. 15,19059059009,0.162259242329,equal_area_intersection
DICKINSON - PRECINCT NO. 15,Dickinson,Precinct No. 15,19059059011,0.837740757671,equal_area_intersection
DICKINSON - PRECINCT NO. 12,Dickinson,Precinct No. 12,19059059014,0.000017485564,equal_area_intersection
DICKINSON - PRECINCT NO. 12,Dickinson,Precinct No. 12,19059059009,0.987377771685,equal_area_intersection
DICKINSON - PRECINCT NO. 12,Dickinson,Precinct No. 12,19059059013,0.000666125284,equal_area_intersection
DICKINSON - PRECINCT NO. 12,Dickinson,Precinct No. 12,19059059011,0.011938617466,equal_area_intersection
DICKINSON - PRECINCT NO. 05,Dickinson,Precinct No. 05,19059059020,0.000000001400,equal_area_intersection
DICKINSON - PRECINCT NO. 05,Dickinson,Precinct No. 05,19059059021,0.000118077944,equal_area_intersection
DICKINSON - PRECINCT NO. 05,Dickinson,Precinct No. 05,19059059016,0.000000006946,equal_area_intersection
