county,precinct,office,district,candidate,party,votes,absentee,election_day
Audubon,#1 Audubon,Audubon County Hospital Trustee,,Brady Griffin,,895,416,479
Audubon,#2 Exira,Audubon County Hospital Trustee,,Brady Griffin,,819,290,529
Audubon,#1 Audubon,Audubon County Hospital Trustee,,Brett Irlmeier,,1084,504,580
Audubon,#2 Exira,Audubon County Hospital Trustee,,Brett Irlmeier,,777,286,491
Audubon,#1 Audubon,Audubon County Hospital Trustee,,Michelle Sprague,,1168,554,614
Audubon,#2 Exira,Audubon County Hospital Trustee,,Michelle Sprague,,792,304,488
Audubon,#1 Audubon,Audubon County Hospital Trustee,,Write-In,,31,20,11
Audubon,#2 Exira,Audubon County Hospital Trustee,,Write-In,,11,4,7
Audubon,#2 Exira,Audubon Township Trustee,,Alex Bireline,,2,0,2
Audubon,#2 Exira,Audubon Township Trustee,,Write-In,,4,0,4
Audubon,#2 Exira,Audubon Township Trustee,,Zachary Faga,,67,17,50
Audubon,#2 Exira,CAM School - Public Measure B,,No,,14,1,13
Audubon,#2 Exira,CAM School - Public Measure B,,Yes,,12,3,9
Audubon,#1 Audubon,Cameron Township Trustee,,Bradley Klocke,,57,35,22
Audubon,#1 Audubon,Cameron Township Trustee,,Wade Mennenoh,,44,27,17
Audubon,#1 Audubon,Cameron Township Trustee,,Write-In,,1,0,1
Audubon,#1 Audubon,Constitutional Amendment 1,,No,,250,107,143
Audubon,#2 Exira,Constitutional Amendment 1,,No,,247,86,161
Audubon,#1 Audubon,Constitutional Amendment 1,,Yes,,1200,566,634
Audubon,#2 Exira,Constitutional Amendment 1,,Yes,,968,365,603
Audubon,#1 Audubon,Constitutional Amendment 2,,No,,196,103,93
Audubon,#2 Exira,Constitutional Amendment 2,,No,,187,60,127
Audubon,#1 Audubon,Constitutional Amendment 2,,Yes,,1262,573,689
Audubon,#2 Exira,Constitutional Amendment 2,,Yes,,1024,387,637
Audubon,#1 Audubon,County Agricultural Extension Council Member,,Bryan Svoboda,,1111,540,571
Audubon,#2 Exira,County Agricultural Extension Council Member,,Bryan Svoboda,,825,309,516
Audubon,#1 Audubon,County Agricultural Extension Council Member,,CJ Petersen,,0,0,0
Audubon,#2 Exira,County Agricultural Extension Council Member,,CJ Petersen,,5,3,2
Audubon,#1 Audubon,County Agricultural Extension Council Member,,Kyle Lauridsen,,983,450,533
Audubon,#2 Exira,County Agricultural Extension Council Member,,Kyle Lauridsen,,821,303,518
Audubon,#1 Audubon,County Agricultural Extension Council Member,,Lexi Christensen,,933,430,503
Audubon,#2 Exira,County Agricultural Extension Council Member,,Lexi Christensen,,826,297,529
Audubon,#1 Audubon,County Agricultural Extension Council Member,,Paul Madsen,,5,3,2
Audubon,#2 Exira,County Agricultural Extension Council Member,,Paul Madsen,,0,0,0
Audubon,#1 Audubon,County Agricultural Extension Council Member,,Write-In,,41,21,20
Audubon,#2 Exira,County Agricultural Extension Council Member,,Write-In,,53,19,34
Audubon,#1 Audubon,County Auditor,,Christena Hemmingsen,,444,180,264
Audubon,#2 Exira,County Auditor,,Christena Hemmingsen,,315,94,221
Audubon,#1 Audubon,County Auditor,,Lisa Frederiksen,REP,1185,591,594
Audubon,#2 Exira,County Auditor,,Lisa Frederiksen,REP,1004,409,595
Audubon,#1 Audubon,County Auditor,,Write-In,,1,1,0
Audubon,#2 Exira,County Auditor,,Write-In,,2,1,1
Audubon,#1 Audubon,County Board of Supervisors,,Donald J. Mosinski,REP,821,352,469
Audubon,#2 Exira,County Board of Supervisors,,Donald J. Mosinski,REP,502,204,298
Audubon,#1 Audubon,County Board of Supervisors,,Douglas D. Sorensen,,680,340,340
Audubon,#2 Exira,County Board of Supervisors,,Douglas D. Sorensen,,369,153,216
Audubon,#1 Audubon,County Board of Supervisors,,Kent Grabill,REP,1063,494,569
Audubon,#2 Exira,County Board of Supervisors,,Kent Grabill,REP,764,311,453
Audubon,#1 Audubon,County Board of Supervisors,,Nathan Wahlert,DEM,336,166,170
Audubon,#2 Exira,County Board of Supervisors,,Nathan Wahlert,DEM,621,203,418
Audubon,#1 Audubon,County Board of Supervisors,,Write-In,,7,7,0
Audubon,#2 Exira,County Board of Supervisors,,Write-In,,4,1,3
Audubon,#1 Audubon,County Sheriff,,Todd W. Johnson,REP,1486,702,784
Audubon,#2 Exira,County Sheriff,,Todd W. Johnson,REP,1217,451,766
Audubon,#1 Audubon,County Sheriff,,Write-In,,39,12,27
Audubon,#2 Exira,County Sheriff,,Write-In,,23,13,10
Audubon,#1 Audubon,Court of Appeals Judge - Mary Elizabeth Chicchelly,,No,,289,132,157
Audubon,#2 Exira,Court of Appeals Judge - Mary Elizabeth Chicchelly,,No,,290,99,191
Audubon,#1 Audubon,Court of Appeals Judge - Mary Elizabeth Chicchelly,,Yes,,552,240,312
Audubon,#2 Exira,Court of Appeals Judge - Mary Elizabeth Chicchelly,,Yes,,544,167,377
Audubon,#1 Audubon,Court of Appeals Judge - Mary Ellen Tabor,,No,,270,119,151
Audubon,#2 Exira,Court of Appeals Judge - Mary Ellen Tabor,,No,,280,91,189
Audubon,#1 Audubon,Court of Appeals Judge - Mary Ellen Tabor,,Yes,,565,250,315
Audubon,#2 Exira,Court of Appeals Judge - Mary Ellen Tabor,,Yes,,550,177,373
Audubon,#1 Audubon,Court of Appeals Judge - Samuel Langholz,,No,,313,150,163
Audubon,#2 Exira,Court of Appeals Judge - Samuel Langholz,,No,,307,116,191
Audubon,#1 Audubon,Court of Appeals Judge - Samuel Langholz,,Yes,,516,217,299
Audubon,#2 Exira,Court of Appeals Judge - Samuel Langholz,,Yes,,519,154,365
Audubon,#1 Audubon,Court of Appeals Judge - Tyler J. Buller,,No,,269,128,141
Audubon,#2 Exira,Court of Appeals Judge - Tyler J. Buller,,No,,283,101,182
Audubon,#1 Audubon,Court of Appeals Judge - Tyler J. Buller,,Yes,,581,245,336
Audubon,#2 Exira,Court of Appeals Judge - Tyler J. Buller,,Yes,,569,175,394
Audubon,#1 Audubon,District 4 Associate Judge - David W. Brooks,,No,,268,123,145
Audubon,#2 Exira,District 4 Associate Judge - David W. Brooks,,No,,262,92,170
Audubon,#1 Audubon,District 4 Associate Judge - David W. Brooks,,Yes,,570,246,324
Audubon,#2 Exira,District 4 Associate Judge - David W. Brooks,,Yes,,572,176,396
Audubon,#1 Audubon,District 4 Judge - Eric John Nelson,,No,,253,114,139
Audubon,#2 Exira,District 4 Judge - Eric John Nelson,,No,,254,84,170
Audubon,#1 Audubon,District 4 Judge - Eric John Nelson,,Yes,,586,259,327
Audubon,#2 Exira,District 4 Judge - Eric John Nelson,,Yes,,573,179,394
Audubon,#1 Audubon,District 4 Judge - Jennifer Benson Bahr,,No,,256,115,141
Audubon,#2 Exira,District 4 Judge - Jennifer Benson Bahr,,No,,253,89,164
Audubon,#1 Audubon,District 4 Judge - Jennifer Benson Bahr,,Yes,,586,256,330
Audubon,#2 Exira,District 4 Judge - Jennifer Benson Bahr,,Yes,,581,181,400
Audubon,#1 Audubon,Douglas Township Trustee,,Aaron Nissen,,2,2,0
Audubon,#1 Audubon,Douglas Township Trustee,,Charles Hansen,,1,1,0
Audubon,#1 Audubon,Douglas Township Trustee,,Write-In,,10,3,7
Audubon,#2 Exira,Exira Township Trustee,,David Schlater,,2,0,2
Audubon,#2 Exira,Exira Township Trustee,,Robert C. Hansen,,126,41,85
Audubon,#2 Exira,Exira Township Trustee,,Write-In,,1,0,1
Audubon,#2 Exira,Greeley Township Trustee,,David Jensen,,63,34,29
Audubon,#2 Exira,Greeley Township Trustee,,Tom Christofferson,,67,31,36
Audubon,#2 Exira,Greeley Township Trustee,,Write-In,,1,1,0
Audubon,#2 Exira,Hamlin Township Trustee,,John Osvald,,96,40,56
Audubon,#2 Exira,Hamlin Township Trustee,,Ron Mullenger,,115,48,67
Audubon,#2 Exira,Hamlin Township Trustee,,Write-In,,3,0,3
Audubon,#2 Exira,Iowa Western Community College - Public Measure SB,,No,,120,45,75
Audubon,#2 Exira,Iowa Western Community College - Public Measure SB,,Yes,,172,71,101
Audubon,#1 Audubon,Leroy Township Trustee,,Ivan Andersen,,122,60,62
Audubon,#1 Audubon,Leroy Township Trustee,,Mark McLaughlin,,159,73,86
Audubon,#1 Audubon,Leroy Township Trustee,,Write-In,,1,0,1
Audubon,#1 Audubon,Lincoln Township Trustee,,James Nelson,,88,45,43
Audubon,#1 Audubon,Lincoln Township Trustee,,Steve Asmus,,3,3,0
Audubon,#1 Audubon,Lincoln Township Trustee,,Write-In,,7,6,1
Audubon,#1 Audubon,Melville Township Trustee,,Duane Sloth,,49,21,28
Audubon,#1 Audubon,Melville Township Trustee,,Grant Klever,,50,22,28
