county,precinct,office,district,candidate,party,votes,absentee,election_day
Greene,Central Precinct,Constitutional Amendment 1,,No,,153,77,76
Greene,East Precinct,Constitutional Amendment 1,,No,,131,45,86
Greene,Jefferson 1 Precinct,Constitutional Amendment 1,,No,,191,115,76
Greene,Jefferson 2 Precinct,Constitutional Amendment 1,,No,,227,122,105
Greene,North Precinct,Constitutional Amendment 1,,No,,107,38,69
Greene,West Precinct,Constitutional Amendment 1,,No,,119,45,74
Greene,Central Precinct,Constitutional Amendment 1,,Yes,,485,241,244
Greene,East Precinct,Constitutional Amendment 1,,Yes,,535,166,369
Greene,Jefferson 1 Precinct,Constitutional Amendment 1,,Yes,,672,374,298
Greene,Jefferson 2 Precinct,Constitutional Amendment 1,,Yes,,941,568,373
Greene,North Precinct,Constitutional Amendment 1,,Yes,,458,198,260
Greene,West Precinct,Constitutional Amendment 1,,Yes,,366,113,253
Greene,Central Precinct,Constitutional Amendment 2,,No,,87,41,46
Greene,East Precinct,Constitutional Amendment 2,,No,,87,30,57
Greene,Jefferson 1 Precinct,Constitutional Amendment 2,,No,,144,89,55
Greene,Jefferson 2 Precinct,Constitutional Amendment 2,,No,,177,113,64
Greene,North Precinct,Constitutional Amendment 2,,No,,90,26,64
Greene,West Precinct,Constitutional Amendment 2,,No,,86,32,54
Greene,Central Precinct,Constitutional Amendment 2,,Yes,,536,268,268
Greene,East Precinct,Constitutional Amendment 2,,Yes,,567,174,393
Greene,Jefferson 1 Precinct,Constitutional Amendment 2,,Yes,,691,385,306
Greene,Jefferson 2 Precinct,Constitutional Amendment 2,,Yes,,961,562,399
Greene,North Precinct,Constitutional Amendment 2,,Yes,,469,208,261
Greene,West Precinct,Constitutional Amendment 2,,Yes,,391,123,268
Greene,Central Precinct,County Agricultural Extension Council Member,,Amber Kenan,,360,168,192
Greene,East Precinct,County Agricultural Extension Council Member,,Amber Kenan,,360,117,243
Greene,Jefferson 1 Precinct,County Agricultural Extension Council Member,,Amber Kenan,,399,237,162
