county,precinct,office,district,candidate,party,votes,absentee,election_day
Story,SLATER/SHELDAHL,City of Slater - Public Measure TP,,No,,439,86,353
Story,SLATER/SHELDAHL,City of Slater - Public Measure TP,,Yes,,555,95,460
Story,COLLINS/COLLINS TWP,Collins Township Trustee,,Steven C. Shipton,,149,42,107
Story,COLLINS/COLLINS TWP,Collins Township Trustee,,Write-In,,1,1,0
Story,AMES 1,Constitutional Amendment 1,,No,,192,89,103
Story,AMES 10,Constitutional Amendment 1,,No,,451,212,239
Story,AMES 11,Constitutional Amendment 1,,No,,493,257,236
Story,AMES 12,Constitutional Amendment 1,,No,,330,164,166
Story,AMES 13,Constitutional Amendment 1,,No,,192,43,149
Story,AMES 14,Constitutional Amendment 1,,No,,293,106,187
Story,AMES 15,Constitutional Amendment 1,,No,,297,64,233
Story,AMES 16/WASH TWP 3,Constitutional Amendment 1,,No,,367,151,216
Story,AMES 17,Constitutional Amendment 1,,No,,290,102,188
Story,AMES 18,Constitutional Amendment 1,,No,,267,88,179
Story,AMES 19,Constitutional Amendment 1,,No,,93,10,83
Story,AMES 2,Constitutional Amendment 1,,No,,613,316,297
Story,AMES 20,Constitutional Amendment 1,,No,,87,6,81
Story,AMES 21,Constitutional Amendment 1,,No,,257,103,154
Story,AMES 22,Constitutional Amendment 1,,No,,353,151,202
Story,AMES 23,Constitutional Amendment 1,,No,,369,171,198
Story,AMES 24,Constitutional Amendment 1,,No,,378,145,233
Story,AMES 3/GRANT TWP,Constitutional Amendment 1,,No,,351,162,189
Story,AMES 4,Constitutional Amendment 1,,No,,427,184,243
Story,AMES 5/WASH TWP 2,Constitutional Amendment 1,,No,,388,169,219
Story,AMES 6,Constitutional Amendment 1,,No,,202,54,148
Story,AMES 7/FRANKLIN TWP 2,Constitutional Amendment 1,,No,,449,221,228
Story,AMES 8,Constitutional Amendment 1,,No,,558,255,303
Story,AMES 9,Constitutional Amendment 1,,No,,449,188,261
Story,CAMBRIDGE/UNION TWP 1,Constitutional Amendment 1,,No,,164,35,129
Story,COLLINS/COLLINS TWP,Constitutional Amendment 1,,No,,96,17,79
Story,COLO/NEW ALBANY TWP,Constitutional Amendment 1,,No,,145,43,102
Story,FRANKLIN TWP,Constitutional Amendment 1,,No,,387,223,164
Story,GILBERT,Constitutional Amendment 1,,No,,175,56,119
Story,HUXLEY 1/UNION TWP 2,Constitutional Amendment 1,,No,,327,85,242
Story,HUXLEY 2/PALESTINE TWP,Constitutional Amendment 1,,No,,365,122,243
Story,KELLEY,Constitutional Amendment 1,,No,,43,7,36
Story,MAXWELL/INDIAN CRK TWP,Constitutional Amendment 1,,No,,186,45,141
Story,MCCALLSBURG/WARREN TWP,Constitutional Amendment 1,,No,,65,13,52
Story,MILFORD TWP,Constitutional Amendment 1,,No,,84,31,53
Story,NEVADA 1/RICHLAND TWP,Constitutional Amendment 1,,No,,227,103,124
Story,NEVADA 2/GRANT TWP 2,Constitutional Amendment 1,,No,,219,103,116
Story,NEVADA 3,Constitutional Amendment 1,,No,,176,113,63
Story,NEVADA 4/NEVADA TWP,Constitutional Amendment 1,,No,,330,165,165
Story,ROLAND/HOWARD TWP,Constitutional Amendment 1,,No,,228,59,169
Story,SLATER/SHELDAHL,Constitutional Amendment 1,,No,,268,41,227
Story,STORY CITY 1,Constitutional Amendment 1,,No,,219,87,132
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,Constitutional Amendment 1,,No,,269,83,186
Story,WASHINGTON TWP,Constitutional Amendment 1,,No,,72,39,33
Story,ZEARING/LINCOLN/SHERMAN,Constitutional Amendment 1,,No,,112,24,88
Story,AMES 1,Constitutional Amendment 1,,Yes,,541,148,393
Story,AMES 10,Constitutional Amendment 1,,Yes,,1039,515,524
Story,AMES 11,Constitutional Amendment 1,,Yes,,1137,528,609
Story,AMES 12,Constitutional Amendment 1,,Yes,,990,540,450
Story,AMES 13,Constitutional Amendment 1,,Yes,,524,118,406
Story,AMES 14,Constitutional Amendment 1,,Yes,,690,219,471
Story,AMES 15,Constitutional Amendment 1,,Yes,,680,162,518
Story,AMES 16/WASH TWP 3,Constitutional Amendment 1,,Yes,,865,405,460
Story,AMES 17,Constitutional Amendment 1,,Yes,,593,177,416
Story,AMES 18,Constitutional Amendment 1,,Yes,,661,162,499
Story,AMES 19,Constitutional Amendment 1,,Yes,,395,28,367
Story,AMES 2,Constitutional Amendment 1,,Yes,,894,409,485
Story,AMES 20,Constitutional Amendment 1,,Yes,,364,35,329
Story,AMES 21,Constitutional Amendment 1,,Yes,,541,162,379
Story,AMES 22,Constitutional Amendment 1,,Yes,,682,233,449
Story,AMES 23,Constitutional Amendment 1,,Yes,,779,331,448
Story,AMES 24,Constitutional Amendment 1,,Yes,,688,231,457
Story,AMES 3/GRANT TWP,Constitutional Amendment 1,,Yes,,853,368,485
Story,AMES 4,Constitutional Amendment 1,,Yes,,1188,453,735
Story,AMES 5/WASH TWP 2,Constitutional Amendment 1,,Yes,,915,408,507
Story,AMES 6,Constitutional Amendment 1,,Yes,,608,142,466
Story,AMES 7/FRANKLIN TWP 2,Constitutional Amendment 1,,Yes,,1207,611,596
Story,AMES 8,Constitutional Amendment 1,,Yes,,1139,555,584
Story,AMES 9,Constitutional Amendment 1,,Yes,,1197,547,650
Story,CAMBRIDGE/UNION TWP 1,Constitutional Amendment 1,,Yes,,578,153,425
Story,COLLINS/COLLINS TWP,Constitutional Amendment 1,,Yes,,287,62,225
Story,COLO/NEW ALBANY TWP,Constitutional Amendment 1,,Yes,,492,126,366
Story,FRANKLIN TWP,Constitutional Amendment 1,,Yes,,1248,563,685
Story,GILBERT,Constitutional Amendment 1,,Yes,,555,129,426
Story,HUXLEY 1/UNION TWP 2,Constitutional Amendment 1,,Yes,,948,240,708
Story,HUXLEY 2/PALESTINE TWP,Constitutional Amendment 1,,Yes,,1169,341,828
Story,KELLEY,Constitutional Amendment 1,,Yes,,124,14,110
Story,MAXWELL/INDIAN CRK TWP,Constitutional Amendment 1,,Yes,,657,139,518
Story,MCCALLSBURG/WARREN TWP,Constitutional Amendment 1,,Yes,,241,55,186
Story,MILFORD TWP,Constitutional Amendment 1,,Yes,,255,103,152
Story,NEVADA 1/RICHLAND TWP,Constitutional Amendment 1,,Yes,,772,332,440
Story,NEVADA 2/GRANT TWP 2,Constitutional Amendment 1,,Yes,,546,286,260
Story,NEVADA 3,Constitutional Amendment 1,,Yes,,710,419,291
Story,NEVADA 4/NEVADA TWP,Constitutional Amendment 1,,Yes,,998,509,489
Story,ROLAND/HOWARD TWP,Constitutional Amendment 1,,Yes,,827,196,631
Story,SLATER/SHELDAHL,Constitutional Amendment 1,,Yes,,764,143,621
Story,STORY CITY 1,Constitutional Amendment 1,,Yes,,765,285,480
Story,STORY CITY 2/LAFAYETTE/HOWARD 2,Constitutional Amendment 1,,Yes,,901,299,602
Story,WASHINGTON TWP,Constitutional Amendment 1,,Yes,,239,112,127
