county,precinct,office,district,candidate,party,votes,absentee,election_day
Fayette,Auburn-Eden Township,Auburn Township Trustee,,Paul Bodensteiner,,6,1,5
Fayette,Auburn-Eden Township,Auburn Township Trustee,,Write-In,,26,4,22
Fayette,Banks-Fremont Township,Banks Township Trustee,,Greg Pagel,,141,40,101
Fayette,Banks-Fremont Township,Banks Township Trustee,,Write-In,,4,1,3
Fayette,Bethel-Windsor Township,Bethel Township Trustee,,Brad Niewoehner,,108,37,71
Fayette,Bethel-Windsor Township,Bethel Township Trustee,,Write-In,,1,1,0
Fayette,Center-Harlan Township,Center Township Trustee,,Roger Gamm,,7,1,6
Fayette,Center-Harlan Township,Center Township Trustee,,Write-In,,12,5,7
Fayette,Clermont Township,Clermont Township Trustee,,Robert Swenson,,130,53,77
Fayette,Clermont Township,Clermont Township Trustee,,Write-In,,1,0,1
Fayette,Auburn-Eden Township,Constitutional Amendment 1,,No,,85,29,56
Fayette,Banks-Fremont Township,Constitutional Amendment 1,,No,,73,20,53
Fayette,Bethel-Windsor Township,Constitutional Amendment 1,,No,,76,27,49
Fayette,Center-Harlan Township,Constitutional Amendment 1,,No,,80,24,56
Fayette,Clermont Township,Constitutional Amendment 1,,No,,59,21,38
Fayette,Dover Township,Constitutional Amendment 1,,No,,45,9,36
Fayette,Fairfield-Putnam Township,Constitutional Amendment 1,,No,,87,24,63
Fayette,Illyria Township,Constitutional Amendment 1,,No,,66,14,52
Fayette,Jefferson-Scott Township,Constitutional Amendment 1,,No,,76,36,40
Fayette,Oelwein Ward 1,Constitutional Amendment 1,,No,,106,37,69
Fayette,Oelwein Ward 2,Constitutional Amendment 1,,No,,90,19,71
Fayette,Oelwein Ward 3,Constitutional Amendment 1,,No,,84,26,58
Fayette,Oelwein Ward 4,Constitutional Amendment 1,,No,,130,57,73
Fayette,Oran Township,Constitutional Amendment 1,,No,,78,18,60
Fayette,Pleasant Valley Township,Constitutional Amendment 1,,No,,67,33,34
Fayette,Smithfield-Westfield Town,Constitutional Amendment 1,,No,,136,55,81
Fayette,Union Township,Constitutional Amendment 1,,No,,32,18,14
Fayette,West Union Ward 1,Constitutional Amendment 1,,No,,65,38,27
Fayette,West Union Ward 2,Constitutional Amendment 1,,No,,46,24,22
Fayette,West Union Ward 3,Constitutional Amendment 1,,No,,64,26,38
Fayette,Auburn-Eden Township,Constitutional Amendment 1,,Yes,,424,123,301
Fayette,Banks-Fremont Township,Constitutional Amendment 1,,Yes,,347,80,267
Fayette,Bethel-Windsor Township,Constitutional Amendment 1,,Yes,,381,97,284
Fayette,Center-Harlan Township,Constitutional Amendment 1,,Yes,,454,118,336
Fayette,Clermont Township,Constitutional Amendment 1,,Yes,,354,130,224
Fayette,Dover Township,Constitutional Amendment 1,,Yes,,236,98,138
Fayette,Fairfield-Putnam Township,Constitutional Amendment 1,,Yes,,358,71,287
Fayette,Illyria Township,Constitutional Amendment 1,,Yes,,181,46,135
Fayette,Jefferson-Scott Township,Constitutional Amendment 1,,Yes,,322,107,215
Fayette,Oelwein Ward 1,Constitutional Amendment 1,,Yes,,473,118,355
Fayette,Oelwein Ward 2,Constitutional Amendment 1,,Yes,,363,67,296
Fayette,Oelwein Ward 3,Constitutional Amendment 1,,Yes,,364,69,295
Fayette,Oelwein Ward 4,Constitutional Amendment 1,,Yes,,543,185,358
Fayette,Oran Township,Constitutional Amendment 1,,Yes,,396,94,302
Fayette,Pleasant Valley Township,Constitutional Amendment 1,,Yes,,355,117,238
Fayette,Smithfield-Westfield Town,Constitutional Amendment 1,,Yes,,537,186,351
Fayette,Union Township,Constitutional Amendment 1,,Yes,,170,55,115
Fayette,West Union Ward 1,Constitutional Amendment 1,,Yes,,310,160,150
Fayette,West Union Ward 2,Constitutional Amendment 1,,Yes,,236,97,139
Fayette,West Union Ward 3,Constitutional Amendment 1,,Yes,,289,129,160
Fayette,Auburn-Eden Township,Constitutional Amendment 2,,No,,65,25,40
Fayette,Banks-Fremont Township,Constitutional Amendment 2,,No,,62,21,41
Fayette,Bethel-Windsor Township,Constitutional Amendment 2,,No,,65,22,43
Fayette,Center-Harlan Township,Constitutional Amendment 2,,No,,75,18,57
Fayette,Clermont Township,Constitutional Amendment 2,,No,,50,21,29
Fayette,Dover Township,Constitutional Amendment 2,,No,,33,13,20
Fayette,Fairfield-Putnam Township,Constitutional Amendment 2,,No,,53,14,39
Fayette,Illyria Township,Constitutional Amendment 2,,No,,48,7,41
Fayette,Jefferson-Scott Township,Constitutional Amendment 2,,No,,56,28,28
Fayette,Oelwein Ward 1,Constitutional Amendment 2,,No,,100,37,63
Fayette,Oelwein Ward 2,Constitutional Amendment 2,,No,,91,11,80
Fayette,Oelwein Ward 3,Constitutional Amendment 2,,No,,90,28,62
Fayette,Oelwein Ward 4,Constitutional Amendment 2,,No,,130,48,82
Fayette,Oran Township,Constitutional Amendment 2,,No,,80,23,57
Fayette,Pleasant Valley Township,Constitutional Amendment 2,,No,,58,24,34
Fayette,Smithfield-Westfield Town,Constitutional Amendment 2,,No,,107,43,64
Fayette,Union Township,Constitutional Amendment 2,,No,,32,16,16
Fayette,West Union Ward 1,Constitutional Amendment 2,,No,,56,29,27
Fayette,West Union Ward 2,Constitutional Amendment 2,,No,,40,26,14
Fayette,West Union Ward 3,Constitutional Amendment 2,,No,,52,27,25
Fayette,Auburn-Eden Township,Constitutional Amendment 2,,Yes,,443,128,315
Fayette,Banks-Fremont Township,Constitutional Amendment 2,,Yes,,356,79,277
Fayette,Bethel-Windsor Township,Constitutional Amendment 2,,Yes,,391,104,287
Fayette,Center-Harlan Township,Constitutional Amendment 2,,Yes,,457,122,335
Fayette,Clermont Township,Constitutional Amendment 2,,Yes,,355,131,224
Fayette,Dover Township,Constitutional Amendment 2,,Yes,,240,88,152
Fayette,Fairfield-Putnam Township,Constitutional Amendment 2,,Yes,,397,86,311
Fayette,Illyria Township,Constitutional Amendment 2,,Yes,,196,53,143
Fayette,Jefferson-Scott Township,Constitutional Amendment 2,,Yes,,337,114,223
Fayette,Oelwein Ward 1,Constitutional Amendment 2,,Yes,,478,117,361
Fayette,Oelwein Ward 2,Constitutional Amendment 2,,Yes,,360,76,284
Fayette,Oelwein Ward 3,Constitutional Amendment 2,,Yes,,360,69,291
Fayette,Oelwein Ward 4,Constitutional Amendment 2,,Yes,,548,197,351
Fayette,Oran Township,Constitutional Amendment 2,,Yes,,392,91,301
Fayette,Pleasant Valley Township,Constitutional Amendment 2,,Yes,,365,128,237
Fayette,Smithfield-Westfield Town,Constitutional Amendment 2,,Yes,,566,197,369
Fayette,Union Township,Constitutional Amendment 2,,Yes,,170,57,113
Fayette,West Union Ward 1,Constitutional Amendment 2,,Yes,,316,166,150
Fayette,West Union Ward 2,Constitutional Amendment 2,,Yes,,242,94,148
Fayette,West Union Ward 3,Constitutional Amendment 2,,Yes,,299,126,173
