county,precinct,office,district,candidate,party,votes,absentee,election_day
Floyd,Rudd- Floyd - Cedar - Niles,Cedar Township Trustee,,Ron Dugan,,63,25,38
Floyd,Rudd- Floyd - Cedar - Niles,Cedar Township Trustee,,Write-in,,0,0,0
Floyd,CC1 - Courthouse,Constitutional Amendment 1,,No,,172,93,79
Floyd,CC2 - Messiah Lutheran Church,Constitutional Amendment 1,,No,,263,108,155
Floyd,CC3 / St Charles N-Trinity United Methodist Church,Constitutional Amendment 1,,No,,198,76,122
Floyd,Rock Grove,Constitutional Amendment 1,,No,,188,46,142
Floyd,Rockford,Constitutional Amendment 1,,No,,117,37,80
Floyd,Rudd- Floyd - Cedar - Niles,Constitutional Amendment 1,,No,,209,63,146
Floyd,Scott - Union - Pleasant Grove,Constitutional Amendment 1,,No,,111,27,84
Floyd,Ulster - St. Charles - Riverton,Constitutional Amendment 1,,No,,238,106,132
Floyd,CC1 - Courthouse,Constitutional Amendment 1,,Yes,,761,441,320
Floyd,CC2 - Messiah Lutheran Church,Constitutional Amendment 1,,Yes,,840,333,507
Floyd,CC3 / St Charles N-Trinity United Methodist Church,Constitutional Amendment 1,,Yes,,828,361,467
Floyd,Rock Grove,Constitutional Amendment 1,,Yes,,628,112,516
Floyd,Rockford,Constitutional Amendment 1,,Yes,,453,79,374
Floyd,Rudd- Floyd - Cedar - Niles,Constitutional Amendment 1,,Yes,,790,292,498
Floyd,Scott - Union - Pleasant Grove,Constitutional Amendment 1,,Yes,,388,118,270
Floyd,Ulster - St. Charles - Riverton,Constitutional Amendment 1,,Yes,,824,392,432
Floyd,CC1 - Courthouse,Constitutional Amendment 2,,No,,108,55,53
Floyd,CC2 - Messiah Lutheran Church,Constitutional Amendment 2,,No,,177,76,101
Floyd,CC3 / St Charles N-Trinity United Methodist Church,Constitutional Amendment 2,,No,,139,63,76
Floyd,Rock Grove,Constitutional Amendment 2,,No,,142,33,109
Floyd,Rockford,Constitutional Amendment 2,,No,,87,28,59
Floyd,Rudd- Floyd - Cedar - Niles,Constitutional Amendment 2,,No,,144,49,95
Floyd,Scott - Union - Pleasant Grove,Constitutional Amendment 2,,No,,91,28,63
Floyd,Ulster - St. Charles - Riverton,Constitutional Amendment 2,,No,,149,63,86
Floyd,CC1 - Courthouse,Constitutional Amendment 2,,Yes,,822,480,342
Floyd,CC2 - Messiah Lutheran Church,Constitutional Amendment 2,,Yes,,915,363,552
Floyd,CC3 / St Charles N-Trinity United Methodist Church,Constitutional Amendment 2,,Yes,,877,372,505
Floyd,Rock Grove,Constitutional Amendment 2,,Yes,,668,121,547
Floyd,Rockford,Constitutional Amendment 2,,Yes,,477,87,390
Floyd,Rudd- Floyd - Cedar - Niles,Constitutional Amendment 2,,Yes,,834,297,537
Floyd,Scott - Union - Pleasant Grove,Constitutional Amendment 2,,Yes,,403,113,290
Floyd,Ulster - St. Charles - Riverton,Constitutional Amendment 2,,Yes,,900,428,472
Floyd,CC1 - Courthouse,County Agricultural Extension Council Member,,Karol Carpenter,,570,331,239
Floyd,CC2 - Messiah Lutheran Church,County Agricultural Extension Council Member,,Karol Carpenter,,685,286,399
Floyd,CC3 / St Charles N-Trinity United Methodist Church,County Agricultural Extension Council Member,,Karol Carpenter,,604,259,345
Floyd,Rock Grove,County Agricultural Extension Council Member,,Karol Carpenter,,453,90,363
Floyd,Rockford,County Agricultural Extension Council Member,,Karol Carpenter,,346,72,274
Floyd,Rudd- Floyd - Cedar - Niles,County Agricultural Extension Council Member,,Karol Carpenter,,577,223,354
Floyd,Scott - Union - Pleasant Grove,County Agricultural Extension Council Member,,Karol Carpenter,,268,81,187
Floyd,Ulster - St. Charles - Riverton,County Agricultural Extension Council Member,,Karol Carpenter,,679,324,355
Floyd,CC1 - Courthouse,County Agricultural Extension Council Member,,Nathan Stauffer,,562,326,236
Floyd,CC2 - Messiah Lutheran Church,County Agricultural Extension Council Member,,Nathan Stauffer,,692,292,400
Floyd,CC3 / St Charles N-Trinity United Methodist Church,County Agricultural Extension Council Member,,Nathan Stauffer,,597,237,360
Floyd,Rock Grove,County Agricultural Extension Council Member,,Nathan Stauffer,,502,100,402
Floyd,Rockford,County Agricultural Extension Council Member,,Nathan Stauffer,,362,75,287
Floyd,Rudd- Floyd - Cedar - Niles,County Agricultural Extension Council Member,,Nathan Stauffer,,588,220,368
Floyd,Scott - Union - Pleasant Grove,County Agricultural Extension Council Member,,Nathan Stauffer,,302,92,210
Floyd,Ulster - St. Charles - Riverton,County Agricultural Extension Council Member,,Nathan Stauffer,,677,321,356
Floyd,CC1 - Courthouse,County Agricultural Extension Council Member,,Stephanie Koebrick,,674,377,297
Floyd,CC2 - Messiah Lutheran Church,County Agricultural Extension Council Member,,Stephanie Koebrick,,795,312,483
Floyd,CC3 / St Charles N-Trinity United Methodist Church,County Agricultural Extension Council Member,,Stephanie Koebrick,,726,302,424
Floyd,Rock Grove,County Agricultural Extension Council Member,,Stephanie Koebrick,,532,103,429
Floyd,Rockford,County Agricultural Extension Council Member,,Stephanie Koebrick,,392,79,313
Floyd,Rudd- Floyd - Cedar - Niles,County Agricultural Extension Council Member,,Stephanie Koebrick,,710,257,453
Floyd,Scott - Union - Pleasant Grove,County Agricultural Extension Council Member,,Stephanie Koebrick,,312,88,224
Floyd,Ulster - St. Charles - Riverton,County Agricultural Extension Council Member,,Stephanie Koebrick,,752,355,397
Floyd,CC1 - Courthouse,County Agricultural Extension Council Member,,Valerie Bodensteiner,,565,327,238
Floyd,CC2 - Messiah Lutheran Church,County Agricultural Extension Council Member,,Valerie Bodensteiner,,704,289,415
Floyd,CC3 / St Charles N-Trinity United Methodist Church,County Agricultural Extension Council Member,,Valerie Bodensteiner,,617,263,354
Floyd,Rock Grove,County Agricultural Extension Council Member,,Valerie Bodensteiner,,458,89,369
Floyd,Rockford,County Agricultural Extension Council Member,,Valerie Bodensteiner,,359,73,286
Floyd,Rudd- Floyd - Cedar - Niles,County Agricultural Extension Council Member,,Valerie Bodensteiner,,589,224,365
Floyd,Scott - Union - Pleasant Grove,County Agricultural Extension Council Member,,Valerie Bodensteiner,,333,107,226
Floyd,Ulster - St. Charles - Riverton,County Agricultural Extension Council Member,,Valerie Bodensteiner,,672,318,354
Floyd,CC1 - Courthouse,County Agricultural Extension Council Member,,Write-in,,12,6,6
Floyd,CC2 - Messiah Lutheran Church,County Agricultural Extension Council Member,,Write-in,,11,5,6
Floyd,CC3 / St Charles N-Trinity United Methodist Church,County Agricultural Extension Council Member,,Write-in,,5,2,3
Floyd,Rock Grove,County Agricultural Extension Council Member,,Write-in,,4,0,4
Floyd,Rockford,County Agricultural Extension Council Member,,Write-in,,2,0,2
Floyd,Rudd- Floyd - Cedar - Niles,County Agricultural Extension Council Member,,Write-in,,13,4,9
Floyd,Scott - Union - Pleasant Grove,County Agricultural Extension Council Member,,Write-in,,2,1,1
Floyd,Ulster - St. Charles - Riverton,County Agricultural Extension Council Member,,Write-in,,7,3,4
Floyd,CC1 - Courthouse,County Agricultural Extension Council Member To Fill a Vacancy,,Tyler Kubik,,806,447,359
Floyd,CC2 - Messiah Lutheran Church,County Agricultural Extension Council Member To Fill a Vacancy,,Tyler Kubik,,944,354,590
Floyd,CC3 / St Charles N-Trinity United Methodist Church,County Agricultural Extension Council Member To Fill a Vacancy,,Tyler Kubik,,873,347,526
Floyd,Rock Grove,County Agricultural Extension Council Member To Fill a Vacancy,,Tyler Kubik,,658,120,538
Floyd,Rockford,County Agricultural Extension Council Member To Fill a Vacancy,,Tyler Kubik,,474,88,386
Floyd,Rudd- Floyd - Cedar - Niles,County Agricultural Extension Council Member To Fill a Vacancy,,Tyler Kubik,,797,275,522
Floyd,Scott - Union - Pleasant Grove,County Agricultural Extension Council Member To Fill a Vacancy,,Tyler Kubik,,409,111,298
Floyd,Ulster - St. Charles - Riverton,County Agricultural Extension Council Member To Fill a Vacancy,,Tyler Kubik,,886,396,490
Floyd,CC1 - Courthouse,County Agricultural Extension Council Member To Fill a Vacancy,,Write-in,,8,5,3
Floyd,CC2 - Messiah Lutheran Church,County Agricultural Extension Council Member To Fill a Vacancy,,Write-in,,5,1,4
Floyd,CC3 / St Charles N-Trinity United Methodist Church,County Agricultural Extension Council Member To Fill a Vacancy,,Write-in,,3,0,3
Floyd,Rock Grove,County Agricultural Extension Council Member To Fill a Vacancy,,Write-in,,4,1,3
Floyd,Rockford,County Agricultural Extension Council Member To Fill a Vacancy,,Write-in,,3,0,3
Floyd,Rudd- Floyd - Cedar - Niles,County Agricultural Extension Council Member To Fill a Vacancy,,Write-in,,7,1,6
Floyd,Scott - Union - Pleasant Grove,County Agricultural Extension Council Member To Fill a Vacancy,,Write-in,,3,2,1
Floyd,Ulster - St. Charles - Riverton,County Agricultural Extension Council Member To Fill a Vacancy,,Write-in,,3,2,1
Floyd,CC1 - Courthouse,County Attorney To Fill a Vacancy,,Todd Prichard,DEM,827,473,354
Floyd,CC2 - Messiah Lutheran Church,County Attorney To Fill a Vacancy,,Todd Prichard,DEM,983,399,584
Floyd,CC3 / St Charles N-Trinity United Methodist Church,County Attorney To Fill a Vacancy,,Todd Prichard,DEM,936,391,545
Floyd,Rock Grove,County Attorney To Fill a Vacancy,,Todd Prichard,DEM,656,126,530
Floyd,Rockford,County Attorney To Fill a Vacancy,,Todd Prichard,DEM,446,86,360
Floyd,Rudd- Floyd - Cedar - Niles,County Attorney To Fill a Vacancy,,Todd Prichard,DEM,775,274,501
Floyd,Scott - Union - Pleasant Grove,County Attorney To Fill a Vacancy,,Todd Prichard,DEM,386,110,276
Floyd,Ulster - St. Charles - Riverton,County Attorney To Fill a Vacancy,,Todd Prichard,DEM,861,409,452
Floyd,CC1 - Courthouse,County Attorney To Fill a Vacancy,,Write-in,,27,15,12
Floyd,CC2 - Messiah Lutheran Church,County Attorney To Fill a Vacancy,,Write-in,,26,8,18
Floyd,CC3 / St Charles N-Trinity United Methodist Church,County Attorney To Fill a Vacancy,,Write-in,,35,15,20
