county,precinct,office,district,candidate,party,votes,absentee,election_day
Franklin,Geneva/Ingham/East Mott,AGWSR School - Public Measure IQ,,No,,56,21,35
Franklin,Grant/Osceola,AGWSR School - Public Measure IQ,,No,,78,27,51
Franklin,Hamilton/Reeve,AGWSR School - Public Measure IQ,,No,,14,1,13
Franklin,Geneva/Ingham/East Mott,AGWSR School - Public Measure IQ,,Yes,,72,19,53
Franklin,Grant/Osceola,AGWSR School - Public Measure IQ,,Yes,,105,41,64
Franklin,Hamilton/Reeve,AGWSR School - Public Measure IQ,,Yes,,14,11,3
Franklin,Geneva/Ingham/East Mott,Constitutional Amendment 1,,No,,57,18,39
Franklin,Grant/Osceola,Constitutional Amendment 1,,No,,62,13,49
Franklin,Hamilton/Reeve,Constitutional Amendment 1,,No,,49,20,29
Franklin,Hampton 1 - HD School,Constitutional Amendment 1,,No,,53,13,40
Franklin,Hampton 2 - HD School,Constitutional Amendment 1,,No,,80,28,52
Franklin,Hampton 3 - HD School,Constitutional Amendment 1,,No,,80,37,43
Franklin,Hampton 4 - HD School,Constitutional Amendment 1,,No,,58,28,30
Franklin,Marion,Constitutional Amendment 1,,No,,56,8,48
Franklin,Oakland/Morgan/Lee,Constitutional Amendment 1,,No,,79,23,56
Franklin,Richland/Ross/West Fork,Constitutional Amendment 1,,No,,166,44,122
Franklin,West Mott,Constitutional Amendment 1,,No,,43,25,18
Franklin,Wisner/Scott,Constitutional Amendment 1,,No,,43,14,29
Franklin,Geneva/Ingham/East Mott,Constitutional Amendment 1,,Yes,,256,65,191
Franklin,Grant/Osceola,Constitutional Amendment 1,,Yes,,209,61,148
Franklin,Hamilton/Reeve,Constitutional Amendment 1,,Yes,,183,63,120
Franklin,Hampton 1 - HD School,Constitutional Amendment 1,,Yes,,235,75,160
Franklin,Hampton 2 - HD School,Constitutional Amendment 1,,Yes,,297,139,158
Franklin,Hampton 3 - HD School,Constitutional Amendment 1,,Yes,,377,161,216
Franklin,Hampton 4 - HD School,Constitutional Amendment 1,,Yes,,290,134,156
Franklin,Marion,Constitutional Amendment 1,,Yes,,275,81,194
Franklin,Oakland/Morgan/Lee,Constitutional Amendment 1,,Yes,,312,108,204
Franklin,Richland/Ross/West Fork,Constitutional Amendment 1,,Yes,,741,204,537
Franklin,West Mott,Constitutional Amendment 1,,Yes,,178,100,78
Franklin,Wisner/Scott,Constitutional Amendment 1,,Yes,,194,66,128
Franklin,Geneva/Ingham/East Mott,Constitutional Amendment 2,,No,,30,5,25
Franklin,Grant/Osceola,Constitutional Amendment 2,,No,,34,6,28
Franklin,Hamilton/Reeve,Constitutional Amendment 2,,No,,37,18,19
Franklin,Hampton 1 - HD School,Constitutional Amendment 2,,No,,43,14,29
Franklin,Hampton 2 - HD School,Constitutional Amendment 2,,No,,55,20,35
Franklin,Hampton 3 - HD School,Constitutional Amendment 2,,No,,50,22,28
Franklin,Hampton 4 - HD School,Constitutional Amendment 2,,No,,34,21,13
Franklin,Marion,Constitutional Amendment 2,,No,,29,5,24
Franklin,Oakland/Morgan/Lee,Constitutional Amendment 2,,No,,52,21,31
Franklin,Richland/Ross/West Fork,Constitutional Amendment 2,,No,,100,22,78
Franklin,West Mott,Constitutional Amendment 2,,No,,28,17,11
Franklin,Wisner/Scott,Constitutional Amendment 2,,No,,26,9,17
Franklin,Geneva/Ingham/East Mott,Constitutional Amendment 2,,Yes,,288,74,214
Franklin,Grant/Osceola,Constitutional Amendment 2,,Yes,,250,78,172
Franklin,Hamilton/Reeve,Constitutional Amendment 2,,Yes,,197,61,136
