county,precinct,office,district,candidate,party,votes,absentee,election_day
Buchanan,Aurora,Buchanan County - Public Measure CD,,No,,255,57,198
Buchanan,Brandon,Buchanan County - Public Measure CD,,No,,185,51,134
Buchanan,Fairbank,Buchanan County - Public Measure CD,,No,,246,72,174
Buchanan,Hazleton,Buchanan County - Public Measure CD,,No,,212,55,157
Buchanan,Independence 1st Ward,Buchanan County - Public Measure CD,,No,,226,114,112
Buchanan,Independence 2nd Ward,Buchanan County - Public Measure CD,,No,,197,79,118
Buchanan,Independence 3rd Ward,Buchanan County - Public Measure CD,,No,,524,252,272
Buchanan,Independence 4th Ward,Buchanan County - Public Measure CD,,No,,200,71,129
Buchanan,Independence 5th Ward,Buchanan County - Public Measure CD,,No,,212,74,138
Buchanan,Jesup,Buchanan County - Public Measure CD,,No,,605,155,450
Buchanan,Perry-Washington,Buchanan County - Public Measure CD,,No,,377,166,211
Buchanan,Quasqueton,Buchanan County - Public Measure CD,,No,,412,129,283
Buchanan,Rowley,Buchanan County - Public Measure CD,,No,,237,53,184
Buchanan,Winthrop,Buchanan County - Public Measure CD,,No,,179,59,120
Buchanan,Aurora,Buchanan County - Public Measure CD,,Yes,,412,111,301
Buchanan,Brandon,Buchanan County - Public Measure CD,,Yes,,245,59,186
Buchanan,Fairbank,Buchanan County - Public Measure CD,,Yes,,318,80,238
Buchanan,Hazleton,Buchanan County - Public Measure CD,,Yes,,277,69,208
Buchanan,Independence 1st Ward,Buchanan County - Public Measure CD,,Yes,,423,218,205
Buchanan,Independence 2nd Ward,Buchanan County - Public Measure CD,,Yes,,396,159,237
Buchanan,Independence 3rd Ward,Buchanan County - Public Measure CD,,Yes,,799,391,408
Buchanan,Independence 4th Ward,Buchanan County - Public Measure CD,,Yes,,336,106,230
Buchanan,Independence 5th Ward,Buchanan County - Public Measure CD,,Yes,,355,135,220
Buchanan,Jesup,Buchanan County - Public Measure CD,,Yes,,573,173,400
Buchanan,Perry-Washington,Buchanan County - Public Measure CD,,Yes,,559,315,244
Buchanan,Quasqueton,Buchanan County - Public Measure CD,,Yes,,546,163,383
Buchanan,Rowley,Buchanan County - Public Measure CD,,Yes,,325,77,248
Buchanan,Winthrop,Buchanan County - Public Measure CD,,Yes,,364,100,264
Buchanan,Aurora,Buchanan County Hospital Trustee,,Anne McMillan,,497,130,367
Buchanan,Brandon,Buchanan County Hospital Trustee,,Anne McMillan,,295,76,219
Buchanan,Fairbank,Buchanan County Hospital Trustee,,Anne McMillan,,382,102,280
Buchanan,Hazleton,Buchanan County Hospital Trustee,,Anne McMillan,,350,89,261
Buchanan,Independence 1st Ward,Buchanan County Hospital Trustee,,Anne McMillan,,503,263,240
Buchanan,Independence 2nd Ward,Buchanan County Hospital Trustee,,Anne McMillan,,417,169,248
Buchanan,Independence 3rd Ward,Buchanan County Hospital Trustee,,Anne McMillan,,1017,495,522
Buchanan,Independence 4th Ward,Buchanan County Hospital Trustee,,Anne McMillan,,377,126,251
Buchanan,Independence 5th Ward,Buchanan County Hospital Trustee,,Anne McMillan,,397,148,249
