county,precinct,office,district,candidate,party,votes,absentee,election_day
Mills,Henderson/Anderson,Anderson Township Trustee,,Bryan Sowers,,99,22,77
Mills,Henderson/Anderson,Anderson Township Trustee,,Matthew L. Towne,,121,29,92
Mills,Henderson/Anderson,Anderson Township Trustee,,Write-In,,3,1,2
Mills,Deer Creek/White Cloud,Constitutional Amendment 1,,No,,33,20,13
Mills,Emerson/Hastings/Indian Creek,Constitutional Amendment 1,,No,,94,17,77
Mills,Glenwood Township,Constitutional Amendment 1,,No,,143,66,77
Mills,Glenwood Ward 1,Constitutional Amendment 1,,No,,141,80,61
Mills,Glenwood Ward 2,Constitutional Amendment 1,,No,,185,81,104
Mills,Glenwood Ward 3,Constitutional Amendment 1,,No,,193,80,113
Mills,Henderson/Anderson,Constitutional Amendment 1,,No,,53,15,38
Mills,Malvern/Tabor/Silver Creek/Center/Rawles,Constitutional Amendment 1,,No,,300,118,182
Mills,Oak/St. Mary,Constitutional Amendment 1,,No,,388,161,227
Mills,Pacific Junction/Lyons/Plattville,Constitutional Amendment 1,,No,,68,25,43
Mills,Silver City/Ingraham,Constitutional Amendment 1,,No,,64,16,48
Mills,Deer Creek/White Cloud,Constitutional Amendment 1,,Yes,,154,63,91
Mills,Emerson/Hastings/Indian Creek,Constitutional Amendment 1,,Yes,,340,77,263
Mills,Glenwood Township,Constitutional Amendment 1,,Yes,,613,317,296
Mills,Glenwood Ward 1,Constitutional Amendment 1,,Yes,,450,233,217
Mills,Glenwood Ward 2,Constitutional Amendment 1,,Yes,,599,252,347
Mills,Glenwood Ward 3,Constitutional Amendment 1,,Yes,,635,248,387
Mills,Henderson/Anderson,Constitutional Amendment 1,,Yes,,180,37,143
Mills,Malvern/Tabor/Silver Creek/Center/Rawles,Constitutional Amendment 1,,Yes,,1148,463,685
Mills,Oak/St. Mary,Constitutional Amendment 1,,Yes,,1378,608,770
Mills,Pacific Junction/Lyons/Plattville,Constitutional Amendment 1,,Yes,,267,142,125
Mills,Silver City/Ingraham,Constitutional Amendment 1,,Yes,,265,60,205
Mills,Deer Creek/White Cloud,Constitutional Amendment 2,,No,,22,10,12
Mills,Emerson/Hastings/Indian Creek,Constitutional Amendment 2,,No,,57,13,44
Mills,Glenwood Township,Constitutional Amendment 2,,No,,74,31,43
Mills,Glenwood Ward 1,Constitutional Amendment 2,,No,,89,58,31
Mills,Glenwood Ward 2,Constitutional Amendment 2,,No,,123,55,68
Mills,Glenwood Ward 3,Constitutional Amendment 2,,No,,119,48,71
Mills,Henderson/Anderson,Constitutional Amendment 2,,No,,34,10,24
Mills,Malvern/Tabor/Silver Creek/Center/Rawles,Constitutional Amendment 2,,No,,189,76,113
Mills,Oak/St. Mary,Constitutional Amendment 2,,No,,180,77,103
Mills,Pacific Junction/Lyons/Plattville,Constitutional Amendment 2,,No,,44,21,23
Mills,Silver City/Ingraham,Constitutional Amendment 2,,No,,53,14,39
Mills,Deer Creek/White Cloud,Constitutional Amendment 2,,Yes,,159,67,92
Mills,Emerson/Hastings/Indian Creek,Constitutional Amendment 2,,Yes,,362,78,284
Mills,Glenwood Township,Constitutional Amendment 2,,Yes,,670,344,326
Mills,Glenwood Ward 1,Constitutional Amendment 2,,Yes,,490,248,242
Mills,Glenwood Ward 2,Constitutional Amendment 2,,Yes,,644,272,372
Mills,Glenwood Ward 3,Constitutional Amendment 2,,Yes,,694,275,419
Mills,Henderson/Anderson,Constitutional Amendment 2,,Yes,,193,41,152
