county,precinct,office,district,candidate,party,votes,absentee,election_day
Hancock,Precinct #9,Amsterdam Township Trustee,,Dallas Johnson,,1,0,1
Hancock,Precinct #9,Amsterdam Township Trustee,,Write-In,,2,0,2
Hancock,Precinct #10,Avery Township Trustee,,Keith Barkema,,97,23,74
Hancock,Precinct #10,Avery Township Trustee,,Write-In,,1,0,1
Hancock,Precinct #10,Avery Township Trustee To Fill a Vacancy,,Brad Carolus,,98,23,75
Hancock,Precinct #10,Avery Township Trustee To Fill a Vacancy,,Write-In,,0,0,0
Hancock,Precinct #3,Bingham Township Trustee,,Rick Schutjer,,101,24,77
Hancock,Precinct #3,Bingham Township Trustee,,Write-In,,2,1,1
Hancock,Precinct #8,Boone Township Trustee,,Connie Price,,1,0,1
Hancock,Precinct #8,Boone Township Trustee,,Write-In,,4,0,4
Hancock,Precinct #4,Britt Township Trustee,,Al Burgardt,,1,1,0
Hancock,Precinct #4,Britt Township Trustee,,Write-In,,5,1,4
Hancock,Precinct #6,Concord Township Trustee,,Jonathan Hollatz,,152,57,95
Hancock,Precinct #6,Concord Township Trustee,,Write-In,,0,0,0
Hancock,Precinct #1,Constitutional Amendment 1,,No,,125,35,90
Hancock,Precinct #10,Constitutional Amendment 1,,No,,39,6,33
Hancock,Precinct #2,Constitutional Amendment 1,,No,,50,9,41
Hancock,Precinct #3,Constitutional Amendment 1,,No,,42,9,33
Hancock,Precinct #4,Constitutional Amendment 1,,No,,225,48,177
Hancock,Precinct #5,Constitutional Amendment 1,,No,,32,6,26
Hancock,Precinct #6,Constitutional Amendment 1,,No,,297,119,178
Hancock,Precinct #7,Constitutional Amendment 1,,No,,98,23,75
Hancock,Precinct #8,Constitutional Amendment 1,,No,,46,11,35
Hancock,Precinct #9,Constitutional Amendment 1,,No,,84,21,63
Hancock,Precinct #1,Constitutional Amendment 1,,Yes,,510,175,335
Hancock,Precinct #10,Constitutional Amendment 1,,Yes,,113,26,87
Hancock,Precinct #2,Constitutional Amendment 1,,Yes,,140,27,113
Hancock,Precinct #3,Constitutional Amendment 1,,Yes,,165,30,135
Hancock,Precinct #4,Constitutional Amendment 1,,Yes,,989,286,703
Hancock,Precinct #5,Constitutional Amendment 1,,Yes,,133,43,90
Hancock,Precinct #6,Constitutional Amendment 1,,Yes,,1463,604,859
Hancock,Precinct #7,Constitutional Amendment 1,,Yes,,351,76,275
Hancock,Precinct #8,Constitutional Amendment 1,,Yes,,184,61,123
Hancock,Precinct #9,Constitutional Amendment 1,,Yes,,334,71,263
Hancock,Precinct #1,Constitutional Amendment 2,,No,,84,31,53
Hancock,Precinct #10,Constitutional Amendment 2,,No,,26,8,18
Hancock,Precinct #2,Constitutional Amendment 2,,No,,33,6,27
Hancock,Precinct #3,Constitutional Amendment 2,,No,,31,6,25
Hancock,Precinct #4,Constitutional Amendment 2,,No,,135,42,93
Hancock,Precinct #5,Constitutional Amendment 2,,No,,25,4,21
Hancock,Precinct #6,Constitutional Amendment 2,,No,,201,85,116
Hancock,Precinct #7,Constitutional Amendment 2,,No,,70,19,51
Hancock,Precinct #8,Constitutional Amendment 2,,No,,35,9,26
Hancock,Precinct #9,Constitutional Amendment 2,,No,,59,12,47
Hancock,Precinct #1,Constitutional Amendment 2,,Yes,,545,179,366
Hancock,Precinct #10,Constitutional Amendment 2,,Yes,,126,24,102
Hancock,Precinct #2,Constitutional Amendment 2,,Yes,,158,31,127
Hancock,Precinct #3,Constitutional Amendment 2,,Yes,,175,32,143
Hancock,Precinct #4,Constitutional Amendment 2,,Yes,,1077,292,785
Hancock,Precinct #5,Constitutional Amendment 2,,Yes,,137,44,93
Hancock,Precinct #6,Constitutional Amendment 2,,Yes,,1542,647,895
Hancock,Precinct #7,Constitutional Amendment 2,,Yes,,371,78,293
Hancock,Precinct #8,Constitutional Amendment 2,,Yes,,194,62,132
Hancock,Precinct #9,Constitutional Amendment 2,,Yes,,353,79,274
Hancock,Precinct #1,County Agricultural Extension Council Member,,Darcy Ristau,,393,128,265
Hancock,Precinct #10,County Agricultural Extension Council Member,,Darcy Ristau,,78,18,60
Hancock,Precinct #2,County Agricultural Extension Council Member,,Darcy Ristau,,130,22,108
Hancock,Precinct #3,County Agricultural Extension Council Member,,Darcy Ristau,,123,24,99
Hancock,Precinct #4,County Agricultural Extension Council Member,,Darcy Ristau,,756,214,542
Hancock,Precinct #5,County Agricultural Extension Council Member,,Darcy Ristau,,110,35,75
Hancock,Precinct #6,County Agricultural Extension Council Member,,Darcy Ristau,,1139,506,633
Hancock,Precinct #7,County Agricultural Extension Council Member,,Darcy Ristau,,260,62,198
Hancock,Precinct #8,County Agricultural Extension Council Member,,Darcy Ristau,,148,48,100
Hancock,Precinct #9,County Agricultural Extension Council Member,,Darcy Ristau,,227,56,171
Hancock,Precinct #1,County Agricultural Extension Council Member,,Josh Crawford,,427,140,287
Hancock,Precinct #10,County Agricultural Extension Council Member,,Josh Crawford,,101,18,83
Hancock,Precinct #2,County Agricultural Extension Council Member,,Josh Crawford,,143,25,118
Hancock,Precinct #3,County Agricultural Extension Council Member,,Josh Crawford,,134,27,107
Hancock,Precinct #4,County Agricultural Extension Council Member,,Josh Crawford,,776,214,562
Hancock,Precinct #5,County Agricultural Extension Council Member,,Josh Crawford,,122,35,87
Hancock,Precinct #6,County Agricultural Extension Council Member,,Josh Crawford,,1163,493,670
Hancock,Precinct #7,County Agricultural Extension Council Member,,Josh Crawford,,309,68,241
