county,precinct,office,district,candidate,party,votes,absentee,election_day
Muscatine,Bloomington/Fruitland 2,Bloomington Township Trustee,,John R. Flake,,1148,547,601
Muscatine,Bloomington/Fruitland 2,Bloomington Township Trustee,,Write-In,,11,4,7
Muscatine,76/CEDAR,Cedar Township Trustee,,Bob Sywassink,,124,35,89
Muscatine,76/CEDAR,Cedar Township Trustee,,Write-In,,0,0,0
Muscatine,76/CEDAR,Constitutional Amendment 1,,No,,57,14,43
Muscatine,Bloomington/Fruitland 2,Constitutional Amendment 1,,No,,312,175,137
Muscatine,FUMO/Stockton/Blue Grass,Constitutional Amendment 1,,No,,146,59,87
Muscatine,Fruitland 1,Constitutional Amendment 1,,No,,136,29,107
Muscatine,Goshen/City of Atalissa,Constitutional Amendment 1,,No,,65,18,47
Muscatine,Lake,Constitutional Amendment 1,,No,,33,16,17
Muscatine,Moscow,Constitutional Amendment 1,,No,,62,15,47
Muscatine,Muscatine Eighth,Constitutional Amendment 1,,No,,123,40,83
Muscatine,Muscatine Fifth,Constitutional Amendment 1,,No,,180,79,101
Muscatine,Muscatine First,Constitutional Amendment 1,,No,,239,117,122
Muscatine,Muscatine Fourth,Constitutional Amendment 1,,No,,115,65,50
Muscatine,Muscatine Ninth,Constitutional Amendment 1,,No,,213,91,122
Muscatine,Muscatine Second,Constitutional Amendment 1,,No,,183,80,103
Muscatine,Muscatine Seventh,Constitutional Amendment 1,,No,,192,70,122
Muscatine,Muscatine Sixth,Constitutional Amendment 1,,No,,227,111,116
Muscatine,Muscatine Tenth,Constitutional Amendment 1,,No,,162,65,97
Muscatine,Muscatine Third,Constitutional Amendment 1,,No,,160,60,100
Muscatine,Orono/City of Conesville,Constitutional Amendment 1,,No,,31,4,27
Muscatine,Pike/City of Nichols,Constitutional Amendment 1,,No,,79,19,60
Muscatine,Sweetland,Constitutional Amendment 1,,No,,195,76,119
Muscatine,Wapsi Township,Constitutional Amendment 1,,No,,96,33,63
Muscatine,West Liberty 1,Constitutional Amendment 1,,No,,177,63,114
Muscatine,West Liberty 2,Constitutional Amendment 1,,No,,126,44,82
Muscatine,Wilton City,Constitutional Amendment 1,,No,,300,62,238
Muscatine,Wilton Township,Constitutional Amendment 1,,No,,64,23,41
Muscatine,76/CEDAR,Constitutional Amendment 1,,Yes,,280,87,193
Muscatine,Bloomington/Fruitland 2,Constitutional Amendment 1,,Yes,,1333,675,658
Muscatine,FUMO/Stockton/Blue Grass,Constitutional Amendment 1,,Yes,,712,255,457
Muscatine,Fruitland 1,Constitutional Amendment 1,,Yes,,526,157,369
Muscatine,Goshen/City of Atalissa,Constitutional Amendment 1,,Yes,,208,38,170
Muscatine,Lake,Constitutional Amendment 1,,Yes,,217,90,127
Muscatine,Moscow,Constitutional Amendment 1,,Yes,,286,84,202
Muscatine,Muscatine Eighth,Constitutional Amendment 1,,Yes,,526,219,307
Muscatine,Muscatine Fifth,Constitutional Amendment 1,,Yes,,640,281,359
Muscatine,Muscatine First,Constitutional Amendment 1,,Yes,,976,455,521
Muscatine,Muscatine Fourth,Constitutional Amendment 1,,Yes,,412,185,227
Muscatine,Muscatine Ninth,Constitutional Amendment 1,,Yes,,709,317,392
Muscatine,Muscatine Second,Constitutional Amendment 1,,Yes,,756,356,400
Muscatine,Muscatine Seventh,Constitutional Amendment 1,,Yes,,688,248,440
Muscatine,Muscatine Sixth,Constitutional Amendment 1,,Yes,,946,485,461
Muscatine,Muscatine Tenth,Constitutional Amendment 1,,Yes,,594,242,352
Muscatine,Muscatine Third,Constitutional Amendment 1,,Yes,,566,237,329
Muscatine,Orono/City of Conesville,Constitutional Amendment 1,,Yes,,123,16,107
