county,precinct,office,district,candidate,party,votes,absentee,election_day
Taylor,COURTHOUSE PRECINCT 2,Bedford Township Trustee,,Paul Ton,,25,10,15
Taylor,COURTHOUSE PRECINCT 2,Bedford Township Trustee,,Tyson Ritchie,,24,11,13
Taylor,COURTHOUSE PRECINCT 2,Bedford Township Trustee,,Write-In,,0,0,0
Taylor,COURTHOUSE PRECINCT 1,Benton Township Trustee,,Dwight Wetzel,,2,0,2
Taylor,COURTHOUSE PRECINCT 2,Benton Township Trustee,,Dwight Wetzel,,0,0,0
Taylor,COURTHOUSE PRECINCT 1,Benton Township Trustee,,Melvin L. Beadel II,,2,0,2
Taylor,COURTHOUSE PRECINCT 2,Benton Township Trustee,,Melvin L. Beadel II,,0,0,0
Taylor,COURTHOUSE PRECINCT 1,Benton Township Trustee,,Write-In,,1,0,1
Taylor,COURTHOUSE PRECINCT 2,Benton Township Trustee,,Write-In,,2,0,2
Taylor,COURTHOUSE PRECINCT 2,Clayton Township Trustee,,Jason Sargent,,41,20,21
Taylor,COURTHOUSE PRECINCT 2,Clayton Township Trustee,,Tim Davison,,60,31,29
Taylor,COURTHOUSE PRECINCT 2,Clayton Township Trustee,,Write-In,,1,0,1
Taylor,COURTHOUSE PRECINCT 1,Constitutional Amendment 1,,No,,51,20,31
Taylor,COURTHOUSE PRECINCT 2,Constitutional Amendment 1,,No,,170,65,105
Taylor,GRAVITY PRECINCT 4,Constitutional Amendment 1,,No,,68,23,45
Taylor,LENOX PRECINCT 3,Constitutional Amendment 1,,No,,148,27,121
Taylor,NEW MARKEY PRECINCT 5,Constitutional Amendment 1,,No,,81,17,64
Taylor,COURTHOUSE PRECINCT 1,Constitutional Amendment 1,,Yes,,223,101,122
Taylor,COURTHOUSE PRECINCT 2,Constitutional Amendment 1,,Yes,,749,345,404
Taylor,GRAVITY PRECINCT 4,Constitutional Amendment 1,,Yes,,252,73,179
Taylor,LENOX PRECINCT 3,Constitutional Amendment 1,,Yes,,686,164,522
Taylor,NEW MARKEY PRECINCT 5,Constitutional Amendment 1,,Yes,,409,109,300
Taylor,COURTHOUSE PRECINCT 1,Constitutional Amendment 2,,No,,25,12,13
Taylor,COURTHOUSE PRECINCT 2,Constitutional Amendment 2,,No,,106,44,62
Taylor,GRAVITY PRECINCT 4,Constitutional Amendment 2,,No,,41,10,31
Taylor,LENOX PRECINCT 3,Constitutional Amendment 2,,No,,93,15,78
Taylor,NEW MARKEY PRECINCT 5,Constitutional Amendment 2,,No,,54,7,47
Taylor,COURTHOUSE PRECINCT 1,Constitutional Amendment 2,,Yes,,240,103,137
Taylor,COURTHOUSE PRECINCT 2,Constitutional Amendment 2,,Yes,,789,354,435
Taylor,GRAVITY PRECINCT 4,Constitutional Amendment 2,,Yes,,271,82,189
Taylor,LENOX PRECINCT 3,Constitutional Amendment 2,,Yes,,738,175,563
Taylor,NEW MARKEY PRECINCT 5,Constitutional Amendment 2,,Yes,,428,117,311
Taylor,COURTHOUSE PRECINCT 1,County Agricultural Extension Council Member,,Chelsea Minor,,199,79,120
Taylor,COURTHOUSE PRECINCT 2,County Agricultural Extension Council Member,,Chelsea Minor,,627,280,347
Taylor,GRAVITY PRECINCT 4,County Agricultural Extension Council Member,,Chelsea Minor,,218,62,156
Taylor,LENOX PRECINCT 3,County Agricultural Extension Council Member,,Chelsea Minor,,508,123,385
Taylor,NEW MARKEY PRECINCT 5,County Agricultural Extension Council Member,,Chelsea Minor,,350,84,266
Taylor,COURTHOUSE PRECINCT 1,County Agricultural Extension Council Member,,Christina Sayler,,167,70,97
Taylor,COURTHOUSE PRECINCT 2,County Agricultural Extension Council Member,,Christina Sayler,,571,253,318
Taylor,GRAVITY PRECINCT 4,County Agricultural Extension Council Member,,Christina Sayler,,207,59,148
Taylor,LENOX PRECINCT 3,County Agricultural Extension Council Member,,Christina Sayler,,505,128,377
Taylor,NEW MARKEY PRECINCT 5,County Agricultural Extension Council Member,,Christina Sayler,,292,74,218
Taylor,COURTHOUSE PRECINCT 1,County Agricultural Extension Council Member,,Melissa Johnson,,160,64,96
Taylor,COURTHOUSE PRECINCT 2,County Agricultural Extension Council Member,,Melissa Johnson,,538,243,295
Taylor,GRAVITY PRECINCT 4,County Agricultural Extension Council Member,,Melissa Johnson,,219,65,154
Taylor,LENOX PRECINCT 3,County Agricultural Extension Council Member,,Melissa Johnson,,531,127,404
Taylor,NEW MARKEY PRECINCT 5,County Agricultural Extension Council Member,,Melissa Johnson,,326,80,246
Taylor,COURTHOUSE PRECINCT 1,County Agricultural Extension Council Member,,Sarah Guilliatt,,188,73,115
Taylor,COURTHOUSE PRECINCT 2,County Agricultural Extension Council Member,,Sarah Guilliatt,,610,277,333
Taylor,GRAVITY PRECINCT 4,County Agricultural Extension Council Member,,Sarah Guilliatt,,215,62,153
Taylor,LENOX PRECINCT 3,County Agricultural Extension Council Member,,Sarah Guilliatt,,511,122,389
Taylor,NEW MARKEY PRECINCT 5,County Agricultural Extension Council Member,,Sarah Guilliatt,,321,83,238
Taylor,COURTHOUSE PRECINCT 1,County Agricultural Extension Council Member,,Write-In,,4,0,4
Taylor,COURTHOUSE PRECINCT 2,County Agricultural Extension Council Member,,Write-In,,6,0,6
Taylor,GRAVITY PRECINCT 4,County Agricultural Extension Council Member,,Write-In,,2,0,2
Taylor,LENOX PRECINCT 3,County Agricultural Extension Council Member,,Write-In,,6,0,6
Taylor,NEW MARKEY PRECINCT 5,County Agricultural Extension Council Member,,Write-In,,2,0,2
Taylor,COURTHOUSE PRECINCT 1,County Auditor,,Judy Henry,REP,270,117,153
Taylor,COURTHOUSE PRECINCT 2,County Auditor,,Judy Henry,REP,888,396,492
Taylor,GRAVITY PRECINCT 4,County Auditor,,Judy Henry,REP,306,93,213
Taylor,LENOX PRECINCT 3,County Auditor,,Judy Henry,REP,765,189,576
Taylor,NEW MARKEY PRECINCT 5,County Auditor,,Judy Henry,REP,466,119,347
Taylor,COURTHOUSE PRECINCT 1,County Auditor,,Write-In,,6,2,4
Taylor,COURTHOUSE PRECINCT 2,County Auditor,,Write-In,,9,2,7
Taylor,GRAVITY PRECINCT 4,County Auditor,,Write-In,,0,0,0
Taylor,LENOX PRECINCT 3,County Auditor,,Write-In,,5,1,4
Taylor,NEW MARKEY PRECINCT 5,County Auditor,,Write-In,,4,0,4
Taylor,COURTHOUSE PRECINCT 1,County Sheriff,,Josh Weed,REP,243,102,141
Taylor,COURTHOUSE PRECINCT 2,County Sheriff,,Josh Weed,REP,799,362,437
Taylor,GRAVITY PRECINCT 4,County Sheriff,,Josh Weed,REP,276,84,192
Taylor,LENOX PRECINCT 3,County Sheriff,,Josh Weed,REP,720,183,537
Taylor,NEW MARKEY PRECINCT 5,County Sheriff,,Josh Weed,REP,454,119,335
Taylor,COURTHOUSE PRECINCT 1,County Sheriff,,Write-In,,10,3,7
Taylor,COURTHOUSE PRECINCT 2,County Sheriff,,Write-In,,53,12,41
Taylor,GRAVITY PRECINCT 4,County Sheriff,,Write-In,,15,4,11
Taylor,LENOX PRECINCT 3,County Sheriff,,Write-In,,50,4,46
Taylor,NEW MARKEY PRECINCT 5,County Sheriff,,Write-In,,15,2,13
Taylor,COURTHOUSE PRECINCT 2,County Supervisor,2,Kim Watson,REP,805,354,451
Taylor,COURTHOUSE PRECINCT 2,County Supervisor,2,Write-In,,30,12,18
Taylor,COURTHOUSE PRECINCT 1,Court of Appeals Judge - Mary Elizabeth Chicchelly,,No,,65,27,38
Taylor,COURTHOUSE PRECINCT 2,Court of Appeals Judge - Mary Elizabeth Chicchelly,,No,,184,65,119
Taylor,GRAVITY PRECINCT 4,Court of Appeals Judge - Mary Elizabeth Chicchelly,,No,,81,21,60
Taylor,LENOX PRECINCT 3,Court of Appeals Judge - Mary Elizabeth Chicchelly,,No,,199,49,150
Taylor,NEW MARKEY PRECINCT 5,Court of Appeals Judge - Mary Elizabeth Chicchelly,,No,,122,33,89
Taylor,COURTHOUSE PRECINCT 1,Court of Appeals Judge - Mary Elizabeth Chicchelly,,Yes,,134,51,83
Taylor,COURTHOUSE PRECINCT 2,Court of Appeals Judge - Mary Elizabeth Chicchelly,,Yes,,458,186,272
Taylor,GRAVITY PRECINCT 4,Court of Appeals Judge - Mary Elizabeth Chicchelly,,Yes,,153,48,105
Taylor,LENOX PRECINCT 3,Court of Appeals Judge - Mary Elizabeth Chicchelly,,Yes,,450,87,363
Taylor,NEW MARKEY PRECINCT 5,Court of Appeals Judge - Mary Elizabeth Chicchelly,,Yes,,265,56,209
Taylor,COURTHOUSE PRECINCT 1,Court of Appeals Judge - Mary Ellen Tabor,,No,,68,30,38
Taylor,COURTHOUSE PRECINCT 2,Court of Appeals Judge - Mary Ellen Tabor,,No,,201,76,125
Taylor,GRAVITY PRECINCT 4,Court of Appeals Judge - Mary Ellen Tabor,,No,,91,26,65
Taylor,LENOX PRECINCT 3,Court of Appeals Judge - Mary Ellen Tabor,,No,,179,42,137
Taylor,NEW MARKEY PRECINCT 5,Court of Appeals Judge - Mary Ellen Tabor,,No,,121,31,90
Taylor,COURTHOUSE PRECINCT 1,Court of Appeals Judge - Mary Ellen Tabor,,Yes,,131,48,83
Taylor,COURTHOUSE PRECINCT 2,Court of Appeals Judge - Mary Ellen Tabor,,Yes,,446,178,268
