county,precinct,office,district,candidate,party,votes,absentee,election_day
Dubuque,1 Tri-State Blind,Constitutional Amendment 1,,No,,359,160,199
Dubuque,10 Westminster Presbyterian Church,Constitutional Amendment 1,,No,,239,113,126
Dubuque,11 U.A.W. Union Hall,Constitutional Amendment 1,,No,,277,149,128
Dubuque,12 Windsor Park,Constitutional Amendment 1,,No,,272,128,144
Dubuque,13 Comiskey Park,Constitutional Amendment 1,,No,,206,76,130
Dubuque,14 Sacred Heart Church,Constitutional Amendment 1,,No,,178,65,113
Dubuque,15 Holy Trinity Church,Constitutional Amendment 1,,No,,291,110,181
Dubuque,16 Depot at the River Museum,Constitutional Amendment 1,,No,,211,124,87
Dubuque,17 St. John's Parish House,Constitutional Amendment 1,,No,,167,71,96
Dubuque,18 Dubuque Museum of Art,Constitutional Amendment 1,,No,,250,128,122
Dubuque,19 St. Elias Church,Constitutional Amendment 1,,No,,292,126,166
Dubuque,2 Tri State Blind,Constitutional Amendment 1,,No,,435,245,190
Dubuque,20 Fogarty Hall Center,Constitutional Amendment 1,,No,,490,272,218
Dubuque,21 Asbury City Hall,Constitutional Amendment 1,,No,,373,187,186
Dubuque,22 Dubuque County West Campus,Constitutional Amendment 1,,No,,433,241,192
Dubuque,23 Hope Evangelical Church,Constitutional Amendment 1,,No,,403,187,216
Dubuque,24 St. Joseph's Catholic Church,Constitutional Amendment 1,,No,,257,132,125
Dubuque,25 Holy Cross City Hall,Constitutional Amendment 1,,No,,86,30,56
Dubuque,26 New Vienna City Hall,Constitutional Amendment 1,,No,,340,121,219
Dubuque,27 Dyersville Social Center,Constitutional Amendment 1,,No,,140,49,91
Dubuque,28 Dyersville Social Center,Constitutional Amendment 1,,No,,167,60,107
Dubuque,29 Farley City Hall,Constitutional Amendment 1,,No,,270,98,172
Dubuque,3 Area Residential Care,Constitutional Amendment 1,,No,,307,164,143
Dubuque,30 Cascade City Hall,Constitutional Amendment 1,,No,,252,71,181
Dubuque,31 Epworth Council Chambers,Constitutional Amendment 1,,No,,268,59,209
Dubuque,32 Peosta Community Center,Constitutional Amendment 1,,No,,448,141,307
Dubuque,33 Swiss Valley Nature Center,Constitutional Amendment 1,,No,,431,224,207
Dubuque,34 Key West Fire Station,Constitutional Amendment 1,,No,,367,158,209
Dubuque,4 Dubuque County Fairgrounds,Constitutional Amendment 1,,No,,397,196,201
Dubuque,5 Resurrection Catholic Church,Constitutional Amendment 1,,No,,360,174,186
Dubuque,6 Summit Congregational Church,Constitutional Amendment 1,,No,,420,206,214
Dubuque,7 St. Peter Lutheran Church,Constitutional Amendment 1,,No,,292,154,138
Dubuque,8 Emmaus Bible College,Constitutional Amendment 1,,No,,307,136,171
Dubuque,9 Westminster Presbyterian Church,Constitutional Amendment 1,,No,,288,143,145
Dubuque,1 Tri-State Blind,Constitutional Amendment 1,,Yes,,1271,626,645
Dubuque,10 Westminster Presbyterian Church,Constitutional Amendment 1,,Yes,,1002,501,501
Dubuque,11 U.A.W. Union Hall,Constitutional Amendment 1,,Yes,,961,452,509
Dubuque,12 Windsor Park,Constitutional Amendment 1,,Yes,,1198,667,531
Dubuque,13 Comiskey Park,Constitutional Amendment 1,,Yes,,752,289,463
Dubuque,14 Sacred Heart Church,Constitutional Amendment 1,,Yes,,697,268,429
Dubuque,15 Holy Trinity Church,Constitutional Amendment 1,,Yes,,1151,430,721
