county,precinct,office,district,candidate,party,votes,absentee,election_day
Madison,Grand River - Monroe - Webster -Lincoln SW,Constitutional Amendment 1,,No,,117,49,68
Madison,Jackson - Douglas - Lincoln NW,Constitutional Amendment 1,,No,,124,52,72
Madison,Jefferson - Lee,Constitutional Amendment 1,,No,,219,97,122
Madison,Lincoln NE,Constitutional Amendment 1,,No,,15,7,8
Madison,Penn - Madison,Constitutional Amendment 1,,No,,296,80,216
Madison,South,Constitutional Amendment 1,,No,,216,66,150
Madison,Union - Crawford - Scott - Lincoln SE,Constitutional Amendment 1,,No,,298,153,145
Madison,Walnut - Ohio,Constitutional Amendment 1,,No,,161,40,121
Madison,Winterset I,Constitutional Amendment 1,,No,,329,155,174
Madison,Winterset II,Constitutional Amendment 1,,No,,275,146,129
Madison,Grand River - Monroe - Webster -Lincoln SW,Constitutional Amendment 1,,Yes,,388,165,223
Madison,Jackson - Douglas - Lincoln NW,Constitutional Amendment 1,,Yes,,460,207,253
Madison,Jefferson - Lee,Constitutional Amendment 1,,Yes,,748,345,403
Madison,Lincoln NE,Constitutional Amendment 1,,Yes,,59,23,36
Madison,Penn - Madison,Constitutional Amendment 1,,Yes,,915,210,705
Madison,South,Constitutional Amendment 1,,Yes,,626,189,437
Madison,Union - Crawford - Scott - Lincoln SE,Constitutional Amendment 1,,Yes,,1149,610,539
Madison,Walnut - Ohio,Constitutional Amendment 1,,Yes,,571,157,414
Madison,Winterset I,Constitutional Amendment 1,,Yes,,1074,561,513
Madison,Winterset II,Constitutional Amendment 1,,Yes,,927,439,488
Madison,Grand River - Monroe - Webster -Lincoln SW,Constitutional Amendment 2,,No,,75,30,45
Madison,Jackson - Douglas - Lincoln NW,Constitutional Amendment 2,,No,,90,43,47
Madison,Jefferson - Lee,Constitutional Amendment 2,,No,,143,72,71
Madison,Lincoln NE,Constitutional Amendment 2,,No,,10,6,4
Madison,Penn - Madison,Constitutional Amendment 2,,No,,212,63,149
Madison,South,Constitutional Amendment 2,,No,,165,63,102
Madison,Union - Crawford - Scott - Lincoln SE,Constitutional Amendment 2,,No,,218,124,94
Madison,Walnut - Ohio,Constitutional Amendment 2,,No,,114,32,82
Madison,Winterset I,Constitutional Amendment 2,,No,,262,151,111
Madison,Winterset II,Constitutional Amendment 2,,No,,183,103,80
Madison,Grand River - Monroe - Webster -Lincoln SW,Constitutional Amendment 2,,Yes,,416,174,242
Madison,Jackson - Douglas - Lincoln NW,Constitutional Amendment 2,,Yes,,491,214,277
Madison,Jefferson - Lee,Constitutional Amendment 2,,Yes,,810,364,446
Madison,Lincoln NE,Constitutional Amendment 2,,Yes,,65,24,41
Madison,Penn - Madison,Constitutional Amendment 2,,Yes,,988,222,766
Madison,South,Constitutional Amendment 2,,Yes,,665,185,480
Madison,Union - Crawford - Scott - Lincoln SE,Constitutional Amendment 2,,Yes,,1206,625,581
Madison,Walnut - Ohio,Constitutional Amendment 2,,Yes,,617,169,448
Madison,Winterset I,Constitutional Amendment 2,,Yes,,1114,562,552
Madison,Winterset II,Constitutional Amendment 2,,Yes,,1004,475,529
Madison,Grand River - Monroe - Webster -Lincoln SW,County Agricultural Extension Council Member,,Curtis Barber,,343,137,206
Madison,Jackson - Douglas - Lincoln NW,County Agricultural Extension Council Member,,Curtis Barber,,368,154,214
Madison,Jefferson - Lee,County Agricultural Extension Council Member,,Curtis Barber,,515,234,281
Madison,Lincoln NE,County Agricultural Extension Council Member,,Curtis Barber,,56,19,37
Madison,Penn - Madison,County Agricultural Extension Council Member,,Curtis Barber,,735,168,567
Madison,South,County Agricultural Extension Council Member,,Curtis Barber,,527,139,388
Madison,Union - Crawford - Scott - Lincoln SE,County Agricultural Extension Council Member,,Curtis Barber,,960,471,489
Madison,Walnut - Ohio,County Agricultural Extension Council Member,,Curtis Barber,,484,119,365
Madison,Winterset I,County Agricultural Extension Council Member,,Curtis Barber,,853,443,410
Madison,Winterset II,County Agricultural Extension Council Member,,Curtis Barber,,787,359,428
Madison,Grand River - Monroe - Webster -Lincoln SW,County Agricultural Extension Council Member,,Michelle Smith,,240,85,155
Madison,Jackson - Douglas - Lincoln NW,County Agricultural Extension Council Member,,Michelle Smith,,270,115,155
Madison,Jefferson - Lee,County Agricultural Extension Council Member,,Michelle Smith,,495,225,270
Madison,Lincoln NE,County Agricultural Extension Council Member,,Michelle Smith,,39,16,23
Madison,Penn - Madison,County Agricultural Extension Council Member,,Michelle Smith,,739,166,573
Madison,South,County Agricultural Extension Council Member,,Michelle Smith,,471,134,337
Madison,Union - Crawford - Scott - Lincoln SE,County Agricultural Extension Council Member,,Michelle Smith,,742,378,364
Madison,Walnut - Ohio,County Agricultural Extension Council Member,,Michelle Smith,,398,99,299
Madison,Winterset I,County Agricultural Extension Council Member,,Michelle Smith,,622,337,285
Madison,Winterset II,County Agricultural Extension Council Member,,Michelle Smith,,604,275,329
Madison,Grand River - Monroe - Webster -Lincoln SW,County Agricultural Extension Council Member,,Stephen Justin Sullivan,,246,93,153
Madison,Jackson - Douglas - Lincoln NW,County Agricultural Extension Council Member,,Stephen Justin Sullivan,,284,122,162
Madison,Jefferson - Lee,County Agricultural Extension Council Member,,Stephen Justin Sullivan,,483,220,263
Madison,Lincoln NE,County Agricultural Extension Council Member,,Stephen Justin Sullivan,,42,15,27
Madison,Penn - Madison,County Agricultural Extension Council Member,,Stephen Justin Sullivan,,698,151,547
Madison,South,County Agricultural Extension Council Member,,Stephen Justin Sullivan,,454,130,324
Madison,Union - Crawford - Scott - Lincoln SE,County Agricultural Extension Council Member,,Stephen Justin Sullivan,,749,377,372
Madison,Walnut - Ohio,County Agricultural Extension Council Member,,Stephen Justin Sullivan,,391,97,294
Madison,Winterset I,County Agricultural Extension Council Member,,Stephen Justin Sullivan,,625,338,287
Madison,Winterset II,County Agricultural Extension Council Member,,Stephen Justin Sullivan,,601,282,319
Madison,Grand River - Monroe - Webster -Lincoln SW,County Agricultural Extension Council Member,,Todd Olerich,,230,90,140
Madison,Jackson - Douglas - Lincoln NW,County Agricultural Extension Council Member,,Todd Olerich,,271,118,153
Madison,Jefferson - Lee,County Agricultural Extension Council Member,,Todd Olerich,,485,215,270
Madison,Lincoln NE,County Agricultural Extension Council Member,,Todd Olerich,,37,13,24
Madison,Penn - Madison,County Agricultural Extension Council Member,,Todd Olerich,,697,149,548
Madison,South,County Agricultural Extension Council Member,,Todd Olerich,,455,130,325
Madison,Union - Crawford - Scott - Lincoln SE,County Agricultural Extension Council Member,,Todd Olerich,,734,359,375
Madison,Walnut - Ohio,County Agricultural Extension Council Member,,Todd Olerich,,385,98,287
Madison,Winterset I,County Agricultural Extension Council Member,,Todd Olerich,,611,329,282
Madison,Winterset II,County Agricultural Extension Council Member,,Todd Olerich,,593,264,329
Madison,Grand River - Monroe - Webster -Lincoln SW,County Agricultural Extension Council Member,,Write-In,,2,1,1
Madison,Jackson - Douglas - Lincoln NW,County Agricultural Extension Council Member,,Write-In,,7,2,5
Madison,Jefferson - Lee,County Agricultural Extension Council Member,,Write-In,,10,3,7
Madison,Lincoln NE,County Agricultural Extension Council Member,,Write-In,,0,0,0
Madison,Penn - Madison,County Agricultural Extension Council Member,,Write-In,,20,3,17
Madison,South,County Agricultural Extension Council Member,,Write-In,,6,0,6
Madison,Union - Crawford - Scott - Lincoln SE,County Agricultural Extension Council Member,,Write-In,,18,12,6
Madison,Walnut - Ohio,County Agricultural Extension Council Member,,Write-In,,16,8,8
Madison,Winterset I,County Agricultural Extension Council Member,,Write-In,,21,15,6
Madison,Winterset II,County Agricultural Extension Council Member,,Write-In,,15,5,10
Madison,Grand River - Monroe - Webster -Lincoln SW,County Attorney To Fill a Vacancy,,Erin Hardisty,REP,454,190,264
Madison,Jackson - Douglas - Lincoln NW,County Attorney To Fill a Vacancy,,Erin Hardisty,REP,500,210,290
Madison,Jefferson - Lee,County Attorney To Fill a Vacancy,,Erin Hardisty,REP,808,345,463
Madison,Lincoln NE,County Attorney To Fill a Vacancy,,Erin Hardisty,REP,67,22,45
Madison,Penn - Madison,County Attorney To Fill a Vacancy,,Erin Hardisty,REP,1095,234,861
Madison,South,County Attorney To Fill a Vacancy,,Erin Hardisty,REP,745,201,544
Madison,Union - Crawford - Scott - Lincoln SE,County Attorney To Fill a Vacancy,,Erin Hardisty,REP,1271,632,639
Madison,Walnut - Ohio,County Attorney To Fill a Vacancy,,Erin Hardisty,REP,671,169,502
