county,precinct,office,district,candidate,party,votes,absentee,election_day
Marion,CLAY,Constitutional Amendment 1,,No,,111,23,88
Marion,DALLAS,Constitutional Amendment 1,,No,,163,41,122
Marion,Franklin Township,Constitutional Amendment 1,,No,,36,8,28
Marion,Indiana Township,Constitutional Amendment 1,,No,,66,19,47
Marion,Knoxville Four,Constitutional Amendment 1,,No,,133,48,85
Marion,Knoxville One,Constitutional Amendment 1,,No,,149,61,88
Marion,Knoxville Three,Constitutional Amendment 1,,No,,255,82,173
Marion,Knoxville Township,Constitutional Amendment 1,,No,,69,0,69
Marion,Knoxville Two,Constitutional Amendment 1,,No,,168,66,102
Marion,OTLEY,Constitutional Amendment 1,,No,,274,89,185
Marion,PLEASANTVILLE,Constitutional Amendment 1,,No,,343,124,219
Marion,Pella Four,Constitutional Amendment 1,,No,,251,75,176
Marion,Pella One,Constitutional Amendment 1,,No,,315,97,218
Marion,Pella Three,Constitutional Amendment 1,,No,,386,126,260
Marion,Pella Two,Constitutional Amendment 1,,No,,343,121,222
Marion,Union Township,Constitutional Amendment 1,,No,,57,28,29
Marion,Washington Township,Constitutional Amendment 1,,No,,43,10,33
Marion,CLAY,Constitutional Amendment 1,,Yes,,409,97,312
Marion,DALLAS,Constitutional Amendment 1,,Yes,,641,130,511
Marion,Franklin Township,Constitutional Amendment 1,,Yes,,153,57,96
Marion,Indiana Township,Constitutional Amendment 1,,Yes,,323,101,222
Marion,Knoxville Four,Constitutional Amendment 1,,Yes,,565,217,348
Marion,Knoxville One,Constitutional Amendment 1,,Yes,,632,276,356
Marion,Knoxville Three,Constitutional Amendment 1,,Yes,,915,357,558
Marion,Knoxville Township,Constitutional Amendment 1,,Yes,,355,0,355
Marion,Knoxville Two,Constitutional Amendment 1,,Yes,,643,269,374
Marion,OTLEY,Constitutional Amendment 1,,Yes,,1039,391,648
Marion,PLEASANTVILLE,Constitutional Amendment 1,,Yes,,1178,399,779
Marion,Pella Four,Constitutional Amendment 1,,Yes,,1048,328,720
Marion,Pella One,Constitutional Amendment 1,,Yes,,1132,378,754
Marion,Pella Three,Constitutional Amendment 1,,Yes,,1300,446,854
Marion,Pella Two,Constitutional Amendment 1,,Yes,,1220,450,770
Marion,Union Township,Constitutional Amendment 1,,Yes,,174,96,78
Marion,Washington Township,Constitutional Amendment 1,,Yes,,242,61,181
Marion,CLAY,Constitutional Amendment 2,,No,,68,19,49
Marion,DALLAS,Constitutional Amendment 2,,No,,154,37,117
Marion,Franklin Township,Constitutional Amendment 2,,No,,31,11,20
Marion,Indiana Township,Constitutional Amendment 2,,No,,59,21,38
Marion,Knoxville Four,Constitutional Amendment 2,,No,,103,43,60
Marion,Knoxville One,Constitutional Amendment 2,,No,,131,59,72
Marion,Knoxville Three,Constitutional Amendment 2,,No,,205,87,118
Marion,Knoxville Township,Constitutional Amendment 2,,No,,48,0,48
Marion,Knoxville Two,Constitutional Amendment 2,,No,,130,56,74
Marion,OTLEY,Constitutional Amendment 2,,No,,173,72,101
Marion,PLEASANTVILLE,Constitutional Amendment 2,,No,,274,108,166
Marion,Pella Four,Constitutional Amendment 2,,No,,150,45,105
Marion,Pella One,Constitutional Amendment 2,,No,,203,67,136
Marion,Pella Two,Constitutional Amendment 2,,No,,216,92,124
Marion,Three Pella,Constitutional Amendment 2,,No,,261,103,158
Marion,Township Washington,Constitutional Amendment 2,,No,,34,10,24
Marion,Union Township,Constitutional Amendment 2,,No,,50,36,14
Marion,CLAY,Constitutional Amendment 2,,Yes,,442,97,345
Marion,DALLAS,Constitutional Amendment 2,,Yes,,640,132,508
Marion,Franklin Township,Constitutional Amendment 2,,Yes,,157,55,102
Marion,Indiana Township,Constitutional Amendment 2,,Yes,,325,99,226
Marion,Knoxville Four,Constitutional Amendment 2,,Yes,,591,224,367
Marion,Knoxville One,Constitutional Amendment 2,,Yes,,642,272,370
Marion,Knoxville Three,Constitutional Amendment 2,,Yes,,946,343,603
Marion,Knoxville Township,Constitutional Amendment 2,,Yes,,366,0,366
Marion,Knoxville Two,Constitutional Amendment 2,,Yes,,665,270,395
Marion,OTLEY,Constitutional Amendment 2,,Yes,,1110,394,716
Marion,PLEASANTVILLE,Constitutional Amendment 2,,Yes,,1231,408,823
Marion,Pella Four,Constitutional Amendment 2,,Yes,,1120,351,769
Marion,Pella One,Constitutional Amendment 2,,Yes,,1226,405,821
Marion,Pella Two,Constitutional Amendment 2,,Yes,,1322,466,856
Marion,Three Pella,Constitutional Amendment 2,,Yes,,1400,458,942
Marion,Township Washington,Constitutional Amendment 2,,Yes,,247,60,187
Marion,Union Township,Constitutional Amendment 2,,Yes,,177,89,88
Marion,CLAY,County Agricultural Extension Council Member,,Cindi Dale,,251,61,190
Marion,DALLAS,County Agricultural Extension Council Member,,Cindi Dale,,402,77,325
Marion,Franklin Township,County Agricultural Extension Council Member,,Cindi Dale,,106,36,70
Marion,Indiana Township,County Agricultural Extension Council Member,,Cindi Dale,,188,60,128
Marion,Knoxville One,County Agricultural Extension Council Member,,Cindi Dale,,400,177,223
Marion,Knoxville Three,County Agricultural Extension Council Member,,Cindi Dale,,203,0,203
Marion,Knoxville Two,County Agricultural Extension Council Member,,Cindi Dale,,437,181,256
Marion,CLAY,County Agricultural Extension Council Member,,Petersen,,284,58,226
Marion,DALLAS,County Agricultural Extension Council Member,,Petersen,,575,105,470
Marion,Franklin Township,County Agricultural Extension Council Member,,Petersen,,123,42,81
Marion,Indiana Township,County Agricultural Extension Council Member,,Petersen,,246,69,177
Marion,Knoxville One,County Agricultural Extension Council Member,,Petersen,,421,182,239
Marion,Knoxville Three,County Agricultural Extension Council Member,,Petersen,,237,0,237
Marion,Knoxville Two,County Agricultural Extension Council Member,,Petersen,,454,175,279
Marion,Indiana Township,County Agricultural Extension Council Member,,Sherry,,201,0,201
Marion,CLAY,County Agricultural Extension Council Member,,Sneller,,306,69,237
Marion,DALLAS,County Agricultural Extension Council Member,,Sneller,,370,69,301
Marion,Franklin Township,County Agricultural Extension Council Member,,Sneller,,105,36,69
Marion,Indiana Township,County Agricultural Extension Council Member,,Sneller,,201,63,138
Marion,Knoxville One,County Agricultural Extension Council Member,,Sneller,,385,163,222
Marion,Knoxville Three,County Agricultural Extension Council Member,,Sneller,,228,0,228
Marion,Knoxville Two,County Agricultural Extension Council Member,,Sneller,,416,165,251
Marion,CLAY,County Agricultural Extension Council Member,,Willemsen,,278,60,218
Marion,DALLAS,County Agricultural Extension Council Member,,Willemsen,,376,69,307
Marion,Franklin Township,County Agricultural Extension Council Member,,Willemsen,,107,36,71
Marion,Indiana Township,County Agricultural Extension Council Member,,Willemsen,,196,66,130
Marion,Knoxville One,County Agricultural Extension Council Member,,Willemsen,,375,163,212
Marion,Knoxville Three,County Agricultural Extension Council Member,,Willemsen,,208,0,208
Marion,Knoxville Two,County Agricultural Extension Council Member,,Willemsen,,399,160,239
Marion,CLAY,County Agricultural Extension Council Member,,Write-in,,3,1,2
Marion,DALLAS,County Agricultural Extension Council Member,,Write-in,,5,0,5
Marion,Franklin Township,County Agricultural Extension Council Member,,Write-in,,3,1,2
Marion,Knoxville One,County Agricultural Extension Council Member,,Write-in,,10,5,5
Marion,Knoxville Three,County Agricultural Extension Council Member,,Write-in,,1,0,1
Marion,Knoxville Two,County Agricultural Extension Council Member,,Write-in,,9,1,8
Marion,CLAY,County Attorney To Fill a Vacancy,,Jared Harmon,REP,445,93,352
Marion,DALLAS,County Attorney To Fill a Vacancy,,Jared Harmon,REP,644,113,531
Marion,Franklin Township,County Attorney To Fill a Vacancy,,Jared Harmon,REP,153,46,107
Marion,Indiana Township,County Attorney To Fill a Vacancy,,Jared Harmon,REP,326,89,237
Marion,Knoxville Four,County Attorney To Fill a Vacancy,,Jared Harmon,REP,582,201,381
Marion,Knoxville One,County Attorney To Fill a Vacancy,,Jared Harmon,REP,628,258,370
Marion,Knoxville Three,County Attorney To Fill a Vacancy,,Jared Harmon,REP,986,343,643
Marion,Knoxville Township,County Attorney To Fill a Vacancy,,Jared Harmon,REP,1227,0,1227
Marion,LIBERTY,County Attorney To Fill a Vacancy,,Jared Harmon,REP,354,68,286
