county,precinct,office,district,candidate,party,votes,absentee,election_day
Scott,(AG) Allens Grove,Allen's Grove Township Trustee,,Jerry Wuestenberg,,277,80,197
Scott,(AG) Allens Grove,Allen's Grove Township Trustee,,Thomas M. Karnish,,193,64,129
Scott,(AG) Allens Grove,Allen's Grove Township Trustee,,Write-In,,11,0,11
Scott,(BG) Blue Grass,Blue Grass Township Trustee,,David Martz,,587,280,307
Scott,(D11) City of Davenport,Blue Grass Township Trustee,,David Martz,,1,0,1
Scott,(D13) City of Davenport,Blue Grass Township Trustee,,David Martz,,23,14,9
Scott,(BG) Blue Grass,Blue Grass Township Trustee,,Dieter Geest,,8,1,7
Scott,(D11) City of Davenport,Blue Grass Township Trustee,,Dieter Geest,,0,0,0
Scott,(D13) City of Davenport,Blue Grass Township Trustee,,Dieter Geest,,2,0,2
Scott,(BG) Blue Grass,Blue Grass Township Trustee,,Write-In,,26,15,11
Scott,(D11) City of Davenport,Blue Grass Township Trustee,,Write-In,,0,0,0
Scott,(D13) City of Davenport,Blue Grass Township Trustee,,Write-In,,1,0,1
Scott,(BF) Buffalo,Buffalo Township Trustee,,Donald H Moses,,0,0,0
Scott,(BU) Buffalo Township,Buffalo Township Trustee,,Donald H Moses,,9,1,8
Scott,(BF) Buffalo,Buffalo Township Trustee,,William Riedesel,,0,0,0
Scott,(BU) Buffalo Township,Buffalo Township Trustee,,William Riedesel,,1515,625,890
Scott,(BF) Buffalo,Buffalo Township Trustee,,Write-In,,0,0,0
Scott,(BU) Buffalo Township,Buffalo Township Trustee,,Write-In,,45,16,29
Scott,(MC) McCausland,Butler Township Trustee,,Curtis Hamann,,273,129,144
Scott,(PKV) Park View,Butler Township Trustee,,Curtis Hamann,,902,350,552
Scott,(MC) McCausland,Butler Township Trustee,,Randy E. Kuhl,,251,124,127
Scott,(PKV) Park View,Butler Township Trustee,,Randy E. Kuhl,,933,386,547
Scott,(MC) McCausland,Butler Township Trustee,,Write-In,,6,6,0
Scott,(PKV) Park View,Butler Township Trustee,,Write-In,,4,2,2
Scott,(AG) Allens Grove,Calamus Wheatland School - Public Measure FF,,No,,6,5,1
Scott,(LB) Liberty,Calamus Wheatland School - Public Measure FF,,No,,48,9,39
Scott,(AG) Allens Grove,Calamus Wheatland School - Public Measure FF,,Yes,,2,1,1
Scott,(LB) Liberty,Calamus Wheatland School - Public Measure FF,,Yes,,44,13,31
Scott,(WC) Walcott,Cleona Township Trustee,,Joel Ralfs,,2,0,2
Scott,(WC) Walcott,Cleona Township Trustee,,Kyle Huesman,,6,0,6
Scott,(WC) Walcott,Cleona Township Trustee,,Write-In,,12,2,10
Scott,(AG) Allens Grove,Constitutional Amendment 1,,No,,103,22,81
Scott,(B11) City of Bettendorf,Constitutional Amendment 1,,No,,409,232,177
Scott,(B12) City of Bettendorf,Constitutional Amendment 1,,No,,395,172,223
Scott,(B13) City of Bettendorf,Constitutional Amendment 1,,No,,94,53,41
Scott,(B21) City of Bettendorf,Constitutional Amendment 1,,No,,330,171,159
Scott,(B22) City of Bettendorf,Constitutional Amendment 1,,No,,385,174,211
Scott,(B23) City of Bettendorf,Constitutional Amendment 1,,No,,109,61,48
Scott,(B31) City of Bettendorf,Constitutional Amendment 1,,No,,284,154,130
Scott,(B32) City of Bettendorf,Constitutional Amendment 1,,No,,262,149,113
Scott,(B33) City of Bettendorf,Constitutional Amendment 1,,No,,395,217,178
Scott,(B41) City of Bettendorf,Constitutional Amendment 1,,No,,398,214,184
Scott,(B42) City of Bettendorf,Constitutional Amendment 1,,No,,395,261,134
Scott,(B43) City of Bettendorf,Constitutional Amendment 1,,No,,177,99,78
Scott,(B51) City of Bettendorf,Constitutional Amendment 1,,No,,361,189,172
Scott,(B52) City of Bettendorf,Constitutional Amendment 1,,No,,305,173,132
Scott,(B53) City of Bettendorf,Constitutional Amendment 1,,No,,381,204,177
Scott,(BF) Buffalo,Constitutional Amendment 1,,No,,122,24,98
Scott,(BG) Blue Grass,Constitutional Amendment 1,,No,,289,123,166
Scott,(BU) Buffalo Township,Constitutional Amendment 1,,No,,377,146,231
Scott,(D11) City of Davenport,Constitutional Amendment 1,,No,,326,168,158
Scott,(D12) City of Davenport,Constitutional Amendment 1,,No,,285,121,164
Scott,(D13) City of Davenport,Constitutional Amendment 1,,No,,336,156,180
Scott,(D14) City of Davenport,Constitutional Amendment 1,,No,,200,63,137
Scott,(D21) City of Davenport,Constitutional Amendment 1,,No,,266,99,167
Scott,(D22) City of Davenport,Constitutional Amendment 1,,No,,251,108,143
Scott,(D23) City of Davenport,Constitutional Amendment 1,,No,,258,108,150
Scott,(D24) City of Davenport,Constitutional Amendment 1,,No,,227,99,128
Scott,(D31) City of Davenport,Constitutional Amendment 1,,No,,231,70,161
Scott,(D32) City of Davenport,Constitutional Amendment 1,,No,,125,43,82
Scott,(D33) City of Davenport,Constitutional Amendment 1,,No,,194,108,86
Scott,(D34) City of Davenport,Constitutional Amendment 1,,No,,184,85,99
Scott,(D41) City of Davenport,Constitutional Amendment 1,,No,,304,128,176
Scott,(D42) City of Davenport,Constitutional Amendment 1,,No,,264,103,161
Scott,(D43) City of Davenport,Constitutional Amendment 1,,No,,262,118,144
Scott,(D44) City of Davenport,Constitutional Amendment 1,,No,,186,64,122
Scott,(D51) City of Davenport,Constitutional Amendment 1,,No,,366,179,187
Scott,(D52) City of Davenport,Constitutional Amendment 1,,No,,237,92,145
Scott,(D53) City of Davenport,Constitutional Amendment 1,,No,,372,149,223
Scott,(D54) City of Davenport,Constitutional Amendment 1,,No,,377,223,154
Scott,(D61) City of Davenport,Constitutional Amendment 1,,No,,359,219,140
Scott,(D62) City of Davenport,Constitutional Amendment 1,,No,,366,212,154
Scott,(D63) City of Davenport,Constitutional Amendment 1,,No,,426,215,211
Scott,(D64) City of Davenport,Constitutional Amendment 1,,No,,346,153,193
Scott,(D71) City of Davenport,Constitutional Amendment 1,,No,,351,193,158
Scott,(D72) City of Davenport,Constitutional Amendment 1,,No,,333,134,199
Scott,(D73) City of Davenport,Constitutional Amendment 1,,No,,294,117,177
Scott,(D74) City of Davenport,Constitutional Amendment 1,,No,,203,84,119
Scott,(D81) City of Davenport,Constitutional Amendment 1,,No,,249,102,147
Scott,(D82) City of Davenport,Constitutional Amendment 1,,No,,237,94,143
Scott,(D83) City of Davenport,Constitutional Amendment 1,,No,,309,152,157
Scott,(D84) City of Davenport,Constitutional Amendment 1,,No,,374,216,158
Scott,(EL1) City of Eldridge,Constitutional Amendment 1,,No,,368,211,157
