county,precinct,office,district,candidate,party,votes,absentee,election_day
Mahaska,AD/LN/MN/SP/KE/UP,Adams Township Trustee,,Randy Ruby,,112,53,59
Mahaska,AD/LN/MN/SP/KE/UP,Adams Township Trustee,,Write-In,,2,1,1
Mahaska,BO/RL/ST/LT/PL,Black Oak Township Trustee,,Gregory De Jong,,287,96,191
Mahaska,BO/RL/ST/LT/PL,Black Oak Township Trustee,,Write-In,,0,0,0
Mahaska,CE/HA/WO/EV/FM/RH,Cedar Township Trustee,,Robert Van Wyk,,145,33,112
Mahaska,CE/HA/WO/EV/FM/RH,Cedar Township Trustee,,Write-In,,0,0,0
Mahaska,AD/LN/MN/SP/KE/UP,Constitutional Amendment 1,,No,,259,124,135
Mahaska,BO/RL/ST/LT/PL,Constitutional Amendment 1,,No,,147,37,110
Mahaska,CE/HA/WO/EV/FM/RH,Constitutional Amendment 1,,No,,181,53,128
Mahaska,EDM/GF/JF/WDM/BE,Constitutional Amendment 1,,No,,198,83,115
Mahaska,MD/PG/PR/UN/BC/NS,Constitutional Amendment 1,,No,,255,77,178
Mahaska,OS1,Constitutional Amendment 1,,No,,204,78,126
Mahaska,OS2,Constitutional Amendment 1,,No,,238,107,131
Mahaska,OS3,Constitutional Amendment 1,,No,,282,121,161
Mahaska,OS4,Constitutional Amendment 1,,No,,315,148,167
Mahaska,AD/LN/MN/SP/KE/UP,Constitutional Amendment 1,,Yes,,1060,510,550
Mahaska,BO/RL/ST/LT/PL,Constitutional Amendment 1,,Yes,,779,293,486
Mahaska,CE/HA/WO/EV/FM/RH,Constitutional Amendment 1,,Yes,,816,239,577
Mahaska,EDM/GF/JF/WDM/BE,Constitutional Amendment 1,,Yes,,761,324,437
Mahaska,MD/PG/PR/UN/BC/NS,Constitutional Amendment 1,,Yes,,1014,328,686
Mahaska,OS1,Constitutional Amendment 1,,Yes,,717,293,424
Mahaska,OS2,Constitutional Amendment 1,,Yes,,855,379,476
Mahaska,OS3,Constitutional Amendment 1,,Yes,,1008,514,494
Mahaska,OS4,Constitutional Amendment 1,,Yes,,924,455,469
Mahaska,AD/LN/MN/SP/KE/UP,Constitutional Amendment 2,,No,,139,68,71
Mahaska,BO/RL/ST/LT/PL,Constitutional Amendment 2,,No,,92,27,65
Mahaska,CE/HA/WO/EV/FM/RH,Constitutional Amendment 2,,No,,102,32,70
Mahaska,EDM/GF/JF/WDM/BE,Constitutional Amendment 2,,No,,112,53,59
