county,precinct,office,district,candidate,party,votes,absentee,election_day
Monroe,No. 1 - Albia First Ward,Constitutional Amendment 1,,No,,108,48,60
Monroe,No. 2 - Albia Second Ward,Constitutional Amendment 1,,No,,80,48,32
Monroe,No. 3 - Albia Third Ward,Constitutional Amendment 1,,No,,58,24,34
Monroe,No. 4 - Albia Fourth Ward,Constitutional Amendment 1,,No,,91,38,53
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR and MN)",Constitutional Amendment 1,,No,,272,152,120
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",Constitutional Amendment 1,,No,,132,39,93
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",Constitutional Amendment 1,,No,,70,24,46
Monroe,No. 1 - Albia First Ward,Constitutional Amendment 1,,Yes,,353,173,180
Monroe,No. 2 - Albia Second Ward,Constitutional Amendment 1,,Yes,,287,132,155
Monroe,No. 3 - Albia Third Ward,Constitutional Amendment 1,,Yes,,259,122,137
Monroe,No. 4 - Albia Fourth Ward,Constitutional Amendment 1,,Yes,,312,156,156
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR and MN)",Constitutional Amendment 1,,Yes,,946,538,408
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",Constitutional Amendment 1,,Yes,,447,139,308
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",Constitutional Amendment 1,,Yes,,263,96,167
Monroe,No. 1 - Albia First Ward,Constitutional Amendment 2,,No,,67,39,28
Monroe,No. 2 - Albia Second Ward,Constitutional Amendment 2,,No,,61,41,20
Monroe,No. 3 - Albia Third Ward,Constitutional Amendment 2,,No,,57,25,32
Monroe,No. 4 - Albia Fourth Ward,Constitutional Amendment 2,,No,,59,34,25
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR and MN)",Constitutional Amendment 2,,No,,143,82,61
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",Constitutional Amendment 2,,No,,86,32,54
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",Constitutional Amendment 2,,No,,43,18,25
Monroe,No. 1 - Albia First Ward,Constitutional Amendment 2,,Yes,,389,182,207
Monroe,No. 2 - Albia Second Ward,Constitutional Amendment 2,,Yes,,301,134,167
Monroe,No. 3 - Albia Third Ward,Constitutional Amendment 2,,Yes,,251,117,134
Monroe,No. 4 - Albia Fourth Ward,Constitutional Amendment 2,,Yes,,336,153,183
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR and MN)",Constitutional Amendment 2,,Yes,,1044,590,454
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",Constitutional Amendment 2,,Yes,,488,142,346
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",Constitutional Amendment 2,,Yes,,283,100,183
Monroe,No. 1 - Albia First Ward,County Agricultural Extension Council Member,,Dan Yule,,162,64,98
Monroe,No. 2 - Albia Second Ward,County Agricultural Extension Council Member,,Dan Yule,,113,46,67
Monroe,No. 3 - Albia Third Ward,County Agricultural Extension Council Member,,Dan Yule,,95,37,58
Monroe,No. 4 - Albia Fourth Ward,County Agricultural Extension Council Member,,Dan Yule,,125,51,74
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR and MN)",County Agricultural Extension Council Member,,Dan Yule,,522,276,246
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",County Agricultural Extension Council Member,,Dan Yule,,226,65,161
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",County Agricultural Extension Council Member,,Dan Yule,,102,29,73
Monroe,No. 1 - Albia First Ward,County Agricultural Extension Council Member,,Jennifer S. Harter-Lathen,,144,69,75
Monroe,No. 2 - Albia Second Ward,County Agricultural Extension Council Member,,Jennifer S. Harter-Lathen,,131,64,67
Monroe,No. 3 - Albia Third Ward,County Agricultural Extension Council Member,,Jennifer S. Harter-Lathen,,110,48,62
Monroe,No. 4 - Albia Fourth Ward,County Agricultural Extension Council Member,,Jennifer S. Harter-Lathen,,146,61,85
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR and MN)",County Agricultural Extension Council Member,,Jennifer S. Harter-Lathen,,544,311,233
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",County Agricultural Extension Council Member,,Jennifer S. Harter-Lathen,,242,80,162
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",County Agricultural Extension Council Member,,Jennifer S. Harter-Lathen,,107,35,72
Monroe,No. 1 - Albia First Ward,County Agricultural Extension Council Member,,Jim Koffman,,222,109,113
Monroe,No. 2 - Albia Second Ward,County Agricultural Extension Council Member,,Jim Koffman,,173,75,98
Monroe,No. 3 - Albia Third Ward,County Agricultural Extension Council Member,,Jim Koffman,,130,60,70
Monroe,No. 4 - Albia Fourth Ward,County Agricultural Extension Council Member,,Jim Koffman,,188,80,108
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR and MN)",County Agricultural Extension Council Member,,Jim Koffman,,605,326,279
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",County Agricultural Extension Council Member,,Jim Koffman,,299,85,214
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",County Agricultural Extension Council Member,,Jim Koffman,,152,44,108
Monroe,No. 1 - Albia First Ward,County Agricultural Extension Council Member,,Kim Wynn,,324,154,170
Monroe,No. 2 - Albia Second Ward,County Agricultural Extension Council Member,,Kim Wynn,,226,109,117
Monroe,No. 3 - Albia Third Ward,County Agricultural Extension Council Member,,Kim Wynn,,174,83,91
Monroe,No. 4 - Albia Fourth Ward,County Agricultural Extension Council Member,,Kim Wynn,,275,119,156
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR and MN)",County Agricultural Extension Council Member,,Kim Wynn,,773,423,350
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",County Agricultural Extension Council Member,,Kim Wynn,,377,115,262
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",County Agricultural Extension Council Member,,Kim Wynn,,194,60,134
Monroe,No. 1 - Albia First Ward,County Agricultural Extension Council Member,,Maddison Tyrrel,,243,108,135
Monroe,No. 2 - Albia Second Ward,County Agricultural Extension Council Member,,Maddison Tyrrel,,183,75,108
Monroe,No. 3 - Albia Third Ward,County Agricultural Extension Council Member,,Maddison Tyrrel,,150,63,87
Monroe,No. 4 - Albia Fourth Ward,County Agricultural Extension Council Member,,Maddison Tyrrel,,204,84,120
Monroe,"No. 5 - Courthouse (PL,GL,TR,MT,UR and MN)",County Agricultural Extension Council Member,,Maddison Tyrrel,,611,339,272
Monroe,"No. 6 - Lovilia Comm Center (LV City,BC,CE,UN)",County Agricultural Extension Council Member,,Maddison Tyrrel,,287,80,207
Monroe,"No. 7 - St. Patrick's Church (ML City,FR,JK,WY)",County Agricultural Extension Council Member,,Maddison Tyrrel,,153,44,109
Monroe,No. 1 - Albia First Ward,County Agricultural Extension Council Member,,Write-In,,1,0,1
Monroe,No. 2 - Albia Second Ward,County Agricultural Extension Council Member,,Write-In,,1,0,1
Monroe,No. 3 - Albia Third Ward,County Agricultural Extension Council Member,,Write-In,,1,0,1
