county,precinct,office,district,candidate,party,votes,absentee,election_day
Butler,3-DU,AGWSR School - Public Measure IQ,,No,,27,0,27
Butler,3-DU,AGWSR School - Public Measure IQ,,Yes,,13,0,13
Butler,6-SR,Albion Township Trustee,,Jason Ammons,,9,0,9
Butler,7-PB,Albion Township Trustee,,Jason Ammons,,76,0,76
Butler,6-SR,Albion Township Trustee,,Ricky L. Morgan,,5,0,5
Butler,7-PB,Albion Township Trustee,,Ricky L. Morgan,,34,0,34
Butler,6-SR,Albion Township Trustee,,Write-In,,0,0,0
Butler,7-PB,Albion Township Trustee,,Write-In,,4,0,4
Butler,3-DU,Aplington-Parkersburg School - Public Measure CQ,,No,,122,0,122
Butler,4-AL,Aplington-Parkersburg School - Public Measure CQ,,No,,49,0,49
Butler,5-AP,Aplington-Parkersburg School - Public Measure CQ,,No,,334,0,334
Butler,6-SR,Aplington-Parkersburg School - Public Measure CQ,,No,,20,0,20
Butler,7-PB,Aplington-Parkersburg School - Public Measure CQ,,No,,759,0,759
Butler,3-DU,Aplington-Parkersburg School - Public Measure CQ,,Yes,,86,0,86
Butler,4-AL,Aplington-Parkersburg School - Public Measure CQ,,Yes,,46,0,46
Butler,5-AP,Aplington-Parkersburg School - Public Measure CQ,,Yes,,426,0,426
Butler,6-SR,Aplington-Parkersburg School - Public Measure CQ,,Yes,,8,0,8
Butler,7-PB,Aplington-Parkersburg School - Public Measure CQ,,Yes,,488,0,488
Butler,6-SR,Beaver Township Trustee,,Brad Feckers,,184,0,184
Butler,8-NH,Beaver Township Trustee,,Brad Feckers,,277,0,277
Butler,6-SR,Beaver Township Trustee,,Write-In,,1,0,1
Butler,8-NH,Beaver Township Trustee,,Write-In,,1,0,1
Butler,1-GR,Bennezette Township Trustee,,Larry Marzen,,81,0,81
Butler,1-GR,Bennezette Township Trustee,,Write-In,,0,0,0
Butler,1-GR,Butler County EMS - Public Measure CR,,No,,421,0,421
Butler,2-CL,Butler County EMS - Public Measure CR,,No,,461,0,461
Butler,3-DU,Butler County EMS - Public Measure CR,,No,,237,0,237
Butler,4-AL,Butler County EMS - Public Measure CR,,No,,294,0,294
Butler,5-AP,Butler County EMS - Public Measure CR,,No,,221,0,221
Butler,6-SR,Butler County EMS - Public Measure CR,,No,,490,0,490
Butler,7-PB,Butler County EMS - Public Measure CR,,No,,494,0,494
Butler,8-NH,Butler County EMS - Public Measure CR,,No,,242,0,242
Butler,1-GR,Butler County EMS - Public Measure CR,,Yes,,496,0,496
Butler,2-CL,Butler County EMS - Public Measure CR,,Yes,,822,0,822
Butler,3-DU,Butler County EMS - Public Measure CR,,Yes,,458,0,458
Butler,4-AL,Butler County EMS - Public Measure CR,,Yes,,550,0,550
Butler,5-AP,Butler County EMS - Public Measure CR,,Yes,,494,0,494
Butler,6-SR,Butler County EMS - Public Measure CR,,Yes,,758,0,758
Butler,7-PB,Butler County EMS - Public Measure CR,,Yes,,713,0,713
Butler,8-NH,Butler County EMS - Public Measure CR,,Yes,,281,0,281
Butler,2-CL,Butler Township Clerk To Fill a Vacancy,,Eric Litterer,,278,0,278
Butler,2-CL,Butler Township Clerk To Fill a Vacancy,,Write-In,,3,0,3
Butler,2-CL,Butler Township Trustee,,Thomas L. Hoodjer,,284,0,284
Butler,2-CL,Butler Township Trustee,,Write-In,,3,0,3
Butler,1-GR,Coldwater Township Trustee,,Greg Landers,,159,0,159
Butler,1-GR,Coldwater Township Trustee,,Write-In,,0,0,0
Butler,1-GR,Constitutional Amendment 1,,No,,181,0,181
Butler,2-CL,Constitutional Amendment 1,,No,,245,0,245
Butler,3-DU,Constitutional Amendment 1,,No,,114,0,114
Butler,4-AL,Constitutional Amendment 1,,No,,131,0,131
Butler,5-AP,Constitutional Amendment 1,,No,,134,0,134
Butler,6-SR,Constitutional Amendment 1,,No,,252,0,252
Butler,7-PB,Constitutional Amendment 1,,No,,230,0,230
Butler,8-NH,Constitutional Amendment 1,,No,,89,0,89
Butler,1-GR,Constitutional Amendment 1,,Yes,,721,0,721
Butler,2-CL,Constitutional Amendment 1,,Yes,,1004,0,1004
Butler,3-DU,Constitutional Amendment 1,,Yes,,570,0,570
Butler,4-AL,Constitutional Amendment 1,,Yes,,692,0,692
Butler,5-AP,Constitutional Amendment 1,,Yes,,585,0,585
Butler,6-SR,Constitutional Amendment 1,,Yes,,1007,0,1007
Butler,7-PB,Constitutional Amendment 1,,Yes,,962,0,962
Butler,8-NH,Constitutional Amendment 1,,Yes,,430,0,430
Butler,1-GR,Constitutional Amendment 2,,No,,124,0,124
Butler,2-CL,Constitutional Amendment 2,,No,,176,0,176
Butler,3-DU,Constitutional Amendment 2,,No,,69,0,69
Butler,4-AL,Constitutional Amendment 2,,No,,91,0,91
Butler,5-AP,Constitutional Amendment 2,,No,,84,0,84
Butler,6-SR,Constitutional Amendment 2,,No,,186,0,186
Butler,7-PB,Constitutional Amendment 2,,No,,154,0,154
Butler,8-NH,Constitutional Amendment 2,,No,,71,0,71
Butler,1-GR,Constitutional Amendment 2,,Yes,,771,0,771
Butler,2-CL,Constitutional Amendment 2,,Yes,,1062,0,1062
Butler,3-DU,Constitutional Amendment 2,,Yes,,604,0,604
Butler,4-AL,Constitutional Amendment 2,,Yes,,725,0,725
Butler,5-AP,Constitutional Amendment 2,,Yes,,625,0,625
Butler,6-SR,Constitutional Amendment 2,,Yes,,1054,0,1054
Butler,7-PB,Constitutional Amendment 2,,Yes,,1011,0,1011
Butler,8-NH,Constitutional Amendment 2,,Yes,,441,0,441
Butler,1-GR,County Agricultural Extension Council Member,,Jeffrey Nederhoff,,609,0,609
Butler,2-CL,County Agricultural Extension Council Member,,Jeffrey Nederhoff,,768,0,768
Butler,3-DU,County Agricultural Extension Council Member,,Jeffrey Nederhoff,,426,0,426
Butler,4-AL,County Agricultural Extension Council Member,,Jeffrey Nederhoff,,508,0,508
Butler,5-AP,County Agricultural Extension Council Member,,Jeffrey Nederhoff,,447,0,447
Butler,6-SR,County Agricultural Extension Council Member,,Jeffrey Nederhoff,,731,0,731
Butler,7-PB,County Agricultural Extension Council Member,,Jeffrey Nederhoff,,760,0,760
