county,precinct,office,district,candidate,party,votes,absentee,election_day
Woodbury,34 Moville,Arlington Township Trustee,,Blake Stratton,,86,27,59
Woodbury,34 Moville,Arlington Township Trustee,,Faith A. Lambert,,128,44,84
Woodbury,34 Moville,Arlington Township Trustee,,Joey Edmund Bremer,,96,41,55
Woodbury,34 Moville,Arlington Township Trustee,,Write-In,,0,0,0
Woodbury,17 Lawton -,Banner Township Trustee,,Craig Brockhaus,,2,0,2
Woodbury,17 Lawton -,Banner Township Trustee,,Tom Thiesen,,149,46,103
Woodbury,17 Lawton -,Banner Township Trustee,,Write-In,,9,4,5
Woodbury,17 Lawton -,Concord Township Trustee,,Dylan Hinds,,383,236,147
Woodbury,17 Lawton -,Concord Township Trustee,,Kirk V. Flammang,,505,312,193
Woodbury,17 Lawton -,Concord Township Trustee,,Write-In,,8,5,3
Woodbury,1 Riverside Elementary School,Constitutional Amendment 1,,No,,171,80,91
Woodbury,10 Loess Hills Elementary Scho,Constitutional Amendment 1,,No,,61,30,31
Woodbury,11 Liberty Elementary School,Constitutional Amendment 1,,No,,52,24,28
Woodbury,12 Perry Creek Elementary Scho,Constitutional Amendment 1,,No,,294,180,114
Woodbury,13 North Middle School,Constitutional Amendment 1,,No,,200,132,68
Woodbury,14 North Middle School,Constitutional Amendment 1,,No,,201,106,95
Woodbury,15 Leeds Elementary School,Constitutional Amendment 1,,No,,210,110,100
Woodbury,16 Unity Elementary School,Constitutional Amendment 1,,No,,81,39,42
Woodbury,17 Lawton -,Constitutional Amendment 1,,No,,187,95,92
Woodbury,18 Bryant Elementary School,Constitutional Amendment 1,,No,,215,108,107
Woodbury,19 Bryant Elementary School,Constitutional Amendment 1,,No,,159,87,72
Woodbury,2 West Middle School,Constitutional Amendment 1,,No,,213,109,104
Woodbury,20 Irving Elementary School,Constitutional Amendment 1,,No,,97,52,45
Woodbury,21 Unity Elementary School,Constitutional Amendment 1,,No,,133,64,69
Woodbury,22 Spalding Elementary School,Constitutional Amendment 1,,No,,149,85,64
Woodbury,23 Morningside Branch Library,Constitutional Amendment 1,,No,,198,108,90
Woodbury,24 Morningside Branch Library,Constitutional Amendment 1,,No,,197,101,96
Woodbury,25 East Middle School,Constitutional Amendment 1,,No,,227,132,95
Woodbury,26 Morningside Elementary Scho,Constitutional Amendment 1,,No,,237,108,129
Woodbury,27 Morningside Elementary Scho,Constitutional Amendment 1,,No,,224,111,113
Woodbury,28 East High School,Constitutional Amendment 1,,No,,357,227,130
