county,precinct,office,district,candidate,party,votes,absentee,election_day
Buena Vista,BBLL,Barnes Township Trustee,,John Nelson,,82,36,46
Buena Vista,BBLL,Barnes Township Trustee,,Phil Driver,,87,35,52
Buena Vista,BBLL,Barnes Township Trustee,,Write-In,,0,0,0
Buena Vista,BBLL,Brooke Township Trustee,,Brian Drzycimski,,78,28,50
Buena Vista,BBLL,Brooke Township Trustee,,Karl Laursen,,1,0,1
Buena Vista,BBLL,Brooke Township Trustee,,Kent Patterson,,1,1,0
Buena Vista,BBLL,Brooke Township Trustee,,Write-In,,0,0,0
Buena Vista,BBLL,Buena Vista County Hospital Trustee,,Daniel A. Bacon,,500,155,345
Buena Vista,CFNP,Buena Vista County Hospital Trustee,,Daniel A. Bacon,,714,274,440
Buena Vista,EMNS,Buena Vista County Hospital Trustee,,Daniel A. Bacon,,877,282,595
Buena Vista,GHPW,Buena Vista County Hospital Trustee,,Daniel A. Bacon,,722,430,292
Buena Vista,SL01 Storm Lake 01 City,Buena Vista County Hospital Trustee,,Daniel A. Bacon,,265,143,122
Buena Vista,SL02 Storm Lake 02 City,Buena Vista County Hospital Trustee,,Daniel A. Bacon,,145,67,78
Buena Vista,SL03,Buena Vista County Hospital Trustee,,Daniel A. Bacon,,593,335,258
Buena Vista,SL04 Storm Lake 04 City,Buena Vista County Hospital Trustee,,Daniel A. Bacon,,345,190,155
Buena Vista,BBLL,Buena Vista County Hospital Trustee,,Danny R. Richardson,,516,157,359
Buena Vista,CFNP,Buena Vista County Hospital Trustee,,Danny R. Richardson,,725,286,439
Buena Vista,EMNS,Buena Vista County Hospital Trustee,,Danny R. Richardson,,846,275,571
Buena Vista,GHPW,Buena Vista County Hospital Trustee,,Danny R. Richardson,,770,464,306
Buena Vista,SL01 Storm Lake 01 City,Buena Vista County Hospital Trustee,,Danny R. Richardson,,266,148,118
Buena Vista,SL02 Storm Lake 02 City,Buena Vista County Hospital Trustee,,Danny R. Richardson,,134,70,64
Buena Vista,SL03,Buena Vista County Hospital Trustee,,Danny R. Richardson,,624,349,275
Buena Vista,SL04 Storm Lake 04 City,Buena Vista County Hospital Trustee,,Danny R. Richardson,,345,205,140
Buena Vista,BBLL,Buena Vista County Hospital Trustee,,Edean M. Murray,,489,153,336
