county,precinct,office,district,candidate,party,votes,absentee,election_day
Keokuk,AD-PR-WS,Adams Township Trustee,,Derek Hall,,91,42,49
Keokuk,AD-PR-WS,Adams Township Trustee,,Write-In,,0,0,0
Keokuk,BN-SR,Benton Township Trustee,,Donald Millikin,,131,35,96
Keokuk,BN-SR,Benton Township Trustee,,Write-In,,1,0,1
Keokuk,LF-CC,Clear Creek Township Trustee,,Christopher Berg,,118,55,63
Keokuk,LF-CC,Clear Creek Township Trustee,,Write-In,,1,0,1
Keokuk,AD-PR-WS,Constitutional Amendment 1,,No,,149,45,104
Keokuk,BN-SR,Constitutional Amendment 1,,No,,130,29,101
Keokuk,EL-WL-WN,Constitutional Amendment 1,,No,,79,27,52
Keokuk,ER-LB,Constitutional Amendment 1,,No,,75,14,61
Keokuk,JA-RL,Constitutional Amendment 1,,No,,111,24,87
Keokuk,LF-CC,Constitutional Amendment 1,,No,,108,41,67
Keokuk,SG-PL-VB,Constitutional Amendment 1,,No,,59,20,39
Keokuk,SG1,Constitutional Amendment 1,,No,,40,14,26
Keokuk,SG2,Constitutional Amendment 1,,No,,52,22,30
Keokuk,SG3,Constitutional Amendment 1,,No,,34,9,25
Keokuk,SG4,Constitutional Amendment 1,,No,,41,17,24
Keokuk,AD-PR-WS,Constitutional Amendment 1,,Yes,,542,172,370
Keokuk,BN-SR,Constitutional Amendment 1,,Yes,,443,109,334
Keokuk,EL-WL-WN,Constitutional Amendment 1,,Yes,,275,102,173
Keokuk,ER-LB,Constitutional Amendment 1,,Yes,,311,98,213
Keokuk,JA-RL,Constitutional Amendment 1,,Yes,,481,140,341
Keokuk,LF-CC,Constitutional Amendment 1,,Yes,,609,171,438
Keokuk,SG-PL-VB,Constitutional Amendment 1,,Yes,,317,107,210
Keokuk,SG1,Constitutional Amendment 1,,Yes,,208,70,138
Keokuk,SG2,Constitutional Amendment 1,,Yes,,181,68,113
Keokuk,SG3,Constitutional Amendment 1,,Yes,,149,58,91
Keokuk,SG4,Constitutional Amendment 1,,Yes,,189,74,115
Keokuk,AD-PR-WS,Constitutional Amendment 2,,No,,104,36,68
Keokuk,BN-SR,Constitutional Amendment 2,,No,,76,15,61
Keokuk,EL-WL-WN,Constitutional Amendment 2,,No,,41,9,32
Keokuk,ER-LB,Constitutional Amendment 2,,No,,54,13,41
Keokuk,JA-RL,Constitutional Amendment 2,,No,,53,14,39
Keokuk,LF-CC,Constitutional Amendment 2,,No,,85,30,55
Keokuk,SG-PL-VB,Constitutional Amendment 2,,No,,46,22,24
Keokuk,SG1,Constitutional Amendment 2,,No,,33,11,22
Keokuk,SG2,Constitutional Amendment 2,,No,,31,13,18
Keokuk,SG3,Constitutional Amendment 2,,No,,20,7,13
Keokuk,SG4,Constitutional Amendment 2,,No,,28,12,16
Keokuk,AD-PR-WS,Constitutional Amendment 2,,Yes,,580,176,404
Keokuk,BN-SR,Constitutional Amendment 2,,Yes,,485,119,366
Keokuk,EL-WL-WN,Constitutional Amendment 2,,Yes,,307,114,193
Keokuk,ER-LB,Constitutional Amendment 2,,Yes,,328,95,233
Keokuk,JA-RL,Constitutional Amendment 2,,Yes,,535,152,383
Keokuk,LF-CC,Constitutional Amendment 2,,Yes,,602,178,424
Keokuk,SG-PL-VB,Constitutional Amendment 2,,Yes,,317,97,220
Keokuk,SG1,Constitutional Amendment 2,,Yes,,216,74,142
Keokuk,SG2,Constitutional Amendment 2,,Yes,,200,76,124
Keokuk,SG3,Constitutional Amendment 2,,Yes,,156,56,100
Keokuk,SG4,Constitutional Amendment 2,,Yes,,200,78,122
Keokuk,AD-PR-WS,County Agricultural Extension Council Member,,Brian Kitzman,,407,114,293
Keokuk,BN-SR,County Agricultural Extension Council Member,,Brian Kitzman,,287,65,222
Keokuk,EL-WL-WN,County Agricultural Extension Council Member,,Brian Kitzman,,205,66,139
Keokuk,ER-LB,County Agricultural Extension Council Member,,Brian Kitzman,,216,59,157
Keokuk,JA-RL,County Agricultural Extension Council Member,,Brian Kitzman,,326,94,232
Keokuk,LF-CC,County Agricultural Extension Council Member,,Brian Kitzman,,349,118,231
Keokuk,SG-PL-VB,County Agricultural Extension Council Member,,Brian Kitzman,,224,72,152
Keokuk,SG1,County Agricultural Extension Council Member,,Brian Kitzman,,138,44,94
Keokuk,SG2,County Agricultural Extension Council Member,,Brian Kitzman,,116,50,66
Keokuk,SG3,County Agricultural Extension Council Member,,Brian Kitzman,,97,40,57
Keokuk,SG4,County Agricultural Extension Council Member,,Brian Kitzman,,139,53,86
Keokuk,AD-PR-WS,County Agricultural Extension Council Member,,Justin Abell,,412,132,280
Keokuk,BN-SR,County Agricultural Extension Council Member,,Justin Abell,,366,81,285
Keokuk,EL-WL-WN,County Agricultural Extension Council Member,,Justin Abell,,199,72,127
Keokuk,ER-LB,County Agricultural Extension Council Member,,Justin Abell,,220,71,149
Keokuk,JA-RL,County Agricultural Extension Council Member,,Justin Abell,,371,99,272
Keokuk,LF-CC,County Agricultural Extension Council Member,,Justin Abell,,367,116,251
Keokuk,SG-PL-VB,County Agricultural Extension Council Member,,Justin Abell,,250,82,168
Keokuk,SG1,County Agricultural Extension Council Member,,Justin Abell,,157,48,109
Keokuk,SG2,County Agricultural Extension Council Member,,Justin Abell,,145,64,81
Keokuk,SG3,County Agricultural Extension Council Member,,Justin Abell,,115,44,71
Keokuk,SG4,County Agricultural Extension Council Member,,Justin Abell,,154,56,98
Keokuk,AD-PR-WS,County Agricultural Extension Council Member,,Shirley Holm,,366,108,258
Keokuk,BN-SR,County Agricultural Extension Council Member,,Shirley Holm,,276,62,214
Keokuk,EL-WL-WN,County Agricultural Extension Council Member,,Shirley Holm,,198,72,126
Keokuk,ER-LB,County Agricultural Extension Council Member,,Shirley Holm,,216,65,151
Keokuk,JA-RL,County Agricultural Extension Council Member,,Shirley Holm,,330,100,230
Keokuk,LF-CC,County Agricultural Extension Council Member,,Shirley Holm,,366,122,244
Keokuk,SG-PL-VB,County Agricultural Extension Council Member,,Shirley Holm,,231,76,155
Keokuk,SG1,County Agricultural Extension Council Member,,Shirley Holm,,175,57,118
Keokuk,SG2,County Agricultural Extension Council Member,,Shirley Holm,,134,53,81
Keokuk,SG3,County Agricultural Extension Council Member,,Shirley Holm,,111,40,71
Keokuk,SG4,County Agricultural Extension Council Member,,Shirley Holm,,157,64,93
Keokuk,AD-PR-WS,County Agricultural Extension Council Member,,Steven Menke,,355,107,248
Keokuk,BN-SR,County Agricultural Extension Council Member,,Steven Menke,,293,60,233
Keokuk,EL-WL-WN,County Agricultural Extension Council Member,,Steven Menke,,200,65,135
Keokuk,ER-LB,County Agricultural Extension Council Member,,Steven Menke,,249,73,176
Keokuk,JA-RL,County Agricultural Extension Council Member,,Steven Menke,,367,103,264
Keokuk,LF-CC,County Agricultural Extension Council Member,,Steven Menke,,544,173,371
Keokuk,SG-PL-VB,County Agricultural Extension Council Member,,Steven Menke,,273,93,180
Keokuk,SG1,County Agricultural Extension Council Member,,Steven Menke,,155,49,106
Keokuk,SG2,County Agricultural Extension Council Member,,Steven Menke,,136,58,78
Keokuk,SG3,County Agricultural Extension Council Member,,Steven Menke,,112,43,69
Keokuk,SG4,County Agricultural Extension Council Member,,Steven Menke,,151,57,94
Keokuk,AD-PR-WS,County Agricultural Extension Council Member,,Write-In,,5,4,1
Keokuk,BN-SR,County Agricultural Extension Council Member,,Write-In,,3,1,2
Keokuk,EL-WL-WN,County Agricultural Extension Council Member,,Write-In,,2,2,0
Keokuk,ER-LB,County Agricultural Extension Council Member,,Write-In,,12,2,10
Keokuk,JA-RL,County Agricultural Extension Council Member,,Write-In,,4,1,3
Keokuk,LF-CC,County Agricultural Extension Council Member,,Write-In,,3,0,3
Keokuk,SG-PL-VB,County Agricultural Extension Council Member,,Write-In,,3,2,1
Keokuk,SG1,County Agricultural Extension Council Member,,Write-In,,0,0,0
Keokuk,SG2,County Agricultural Extension Council Member,,Write-In,,1,1,0
Keokuk,SG3,County Agricultural Extension Council Member,,Write-In,,2,0,2
Keokuk,SG4,County Agricultural Extension Council Member,,Write-In,,0,0,0
Keokuk,AD-PR-WS,County Auditor,,Christy Bates,REP,675,206,469
Keokuk,BN-SR,County Auditor,,Christy Bates,REP,542,125,417
Keokuk,EL-WL-WN,County Auditor,,Christy Bates,REP,343,128,215
Keokuk,ER-LB,County Auditor,,Christy Bates,REP,369,119,250
Keokuk,JA-RL,County Auditor,,Christy Bates,REP,587,166,421
Keokuk,LF-CC,County Auditor,,Christy Bates,REP,642,210,432
Keokuk,SG-PL-VB,County Auditor,,Christy Bates,REP,367,125,242
Keokuk,SG1,County Auditor,,Christy Bates,REP,245,79,166
Keokuk,SG2,County Auditor,,Christy Bates,REP,225,86,139
Keokuk,SG3,County Auditor,,Christy Bates,REP,167,64,103
Keokuk,SG4,County Auditor,,Christy Bates,REP,216,81,135
Keokuk,AD-PR-WS,County Auditor,,Write-In,,2,1,1
Keokuk,BN-SR,County Auditor,,Write-In,,4,1,3
Keokuk,EL-WL-WN,County Auditor,,Write-In,,1,0,1
Keokuk,ER-LB,County Auditor,,Write-In,,3,0,3
Keokuk,JA-RL,County Auditor,,Write-In,,2,0,2
Keokuk,LF-CC,County Auditor,,Write-In,,1,0,1
Keokuk,SG-PL-VB,County Auditor,,Write-In,,3,0,3
Keokuk,SG1,County Auditor,,Write-In,,0,0,0
Keokuk,SG2,County Auditor,,Write-In,,2,0,2
Keokuk,SG3,County Auditor,,Write-In,,1,0,1
Keokuk,SG4,County Auditor,,Write-In,,1,1,0
