county,precinct,office,district,candidate,party,votes,absentee,election_day
Chickasaw,Bradford,Bradford Township Trustee,,Cass Dietz,,196,87,109
Chickasaw,Bradford,Bradford Township Trustee,,Jeremy Wolf,,210,89,121
Chickasaw,Bradford,Bradford Township Trustee,,Write-In,,1,0,1
Chickasaw,Bradford,Chickasaw Township Trustee,,Barb Richter,,95,51,44
Chickasaw,Chickasaw North,Chickasaw Township Trustee,,Barb Richter,,45,27,18
Chickasaw,Bradford,Chickasaw Township Trustee,,Kirby J. Fosse,,110,62,48
Chickasaw,Chickasaw North,Chickasaw Township Trustee,,Kirby J. Fosse,,51,30,21
Chickasaw,Bradford,Chickasaw Township Trustee,,Write-In,,1,1,0
Chickasaw,Chickasaw North,Chickasaw Township Trustee,,Write-In,,0,0,0
Chickasaw,Bradford,Constitutional Amendment 1,,No,,182,62,120
Chickasaw,Chickasaw North,Constitutional Amendment 1,,No,,215,121,94
Chickasaw,Dayton/Richland,Constitutional Amendment 1,,No,,77,45,32
Chickasaw,Lawler/Fredericksburg,Constitutional Amendment 1,,No,,229,87,142
Chickasaw,New Hampton Rural,Constitutional Amendment 1,,No,,62,26,36
Chickasaw,New Hampton Ward 1,Constitutional Amendment 1,,No,,84,43,41
Chickasaw,New Hampton Ward 2,Constitutional Amendment 1,,No,,52,21,31
Chickasaw,New Hampton Ward 3,Constitutional Amendment 1,,No,,82,54,28
Chickasaw,New Hampton Ward 4,Constitutional Amendment 1,,No,,77,58,19
Chickasaw,Bradford,Constitutional Amendment 1,,Yes,,862,299,563
Chickasaw,Chickasaw North,Constitutional Amendment 1,,Yes,,787,467,320
Chickasaw,Dayton/Richland,Constitutional Amendment 1,,Yes,,247,131,116
Chickasaw,Lawler/Fredericksburg,Constitutional Amendment 1,,Yes,,869,346,523
Chickasaw,New Hampton Rural,Constitutional Amendment 1,,Yes,,328,186,142
Chickasaw,New Hampton Ward 1,Constitutional Amendment 1,,Yes,,307,144,163
Chickasaw,New Hampton Ward 2,Constitutional Amendment 1,,Yes,,258,145,113
Chickasaw,New Hampton Ward 3,Constitutional Amendment 1,,Yes,,350,204,146
Chickasaw,New Hampton Ward 4,Constitutional Amendment 1,,Yes,,323,198,125
Chickasaw,Bradford,Constitutional Amendment 2,,No,,141,49,92
Chickasaw,Chickasaw North,Constitutional Amendment 2,,No,,139,78,61
Chickasaw,Dayton/Richland,Constitutional Amendment 2,,No,,43,22,21
Chickasaw,Lawler/Fredericksburg,Constitutional Amendment 2,,No,,159,66,93
Chickasaw,New Hampton Rural,Constitutional Amendment 2,,No,,33,19,14
Chickasaw,New Hampton Ward 1,Constitutional Amendment 2,,No,,70,40,30
Chickasaw,New Hampton Ward 2,Constitutional Amendment 2,,No,,30,6,24
Chickasaw,New Hampton Ward 3,Constitutional Amendment 2,,No,,62,41,21
Chickasaw,New Hampton Ward 4,Constitutional Amendment 2,,No,,48,36,12
Chickasaw,Bradford,Constitutional Amendment 2,,Yes,,893,308,585
Chickasaw,Chickasaw North,Constitutional Amendment 2,,Yes,,840,490,350
Chickasaw,Dayton/Richland,Constitutional Amendment 2,,Yes,,277,152,125
Chickasaw,Lawler/Fredericksburg,Constitutional Amendment 2,,Yes,,922,358,564
Chickasaw,New Hampton Rural,Constitutional Amendment 2,,Yes,,352,190,162
Chickasaw,New Hampton Ward 1,Constitutional Amendment 2,,Yes,,320,147,173
Chickasaw,New Hampton Ward 2,Constitutional Amendment 2,,Yes,,276,157,119
Chickasaw,New Hampton Ward 3,Constitutional Amendment 2,,Yes,,359,208,151
Chickasaw,New Hampton Ward 4,Constitutional Amendment 2,,Yes,,345,217,128
Chickasaw,Bradford,County Agricultural Extension Council Member,,Ben Freidhof,,422,150,272
Chickasaw,Chickasaw North,County Agricultural Extension Council Member,,Ben Freidhof,,519,328,191
Chickasaw,Dayton/Richland,County Agricultural Extension Council Member,,Ben Freidhof,,159,89,70
Chickasaw,Lawler/Fredericksburg,County Agricultural Extension Council Member,,Ben Freidhof,,479,200,279
Chickasaw,New Hampton Rural,County Agricultural Extension Council Member,,Ben Freidhof,,190,103,87
Chickasaw,New Hampton Ward 1,County Agricultural Extension Council Member,,Ben Freidhof,,193,93,100
Chickasaw,New Hampton Ward 2,County Agricultural Extension Council Member,,Ben Freidhof,,136,68,68
Chickasaw,New Hampton Ward 3,County Agricultural Extension Council Member,,Ben Freidhof,,227,136,91
Chickasaw,New Hampton Ward 4,County Agricultural Extension Council Member,,Ben Freidhof,,222,143,79
Chickasaw,Bradford,County Agricultural Extension Council Member,,Kim Kuehner,,515,176,339
Chickasaw,Chickasaw North,County Agricultural Extension Council Member,,Kim Kuehner,,557,342,215
Chickasaw,Dayton/Richland,County Agricultural Extension Council Member,,Kim Kuehner,,180,98,82
Chickasaw,Lawler/Fredericksburg,County Agricultural Extension Council Member,,Kim Kuehner,,678,265,413
Chickasaw,New Hampton Rural,County Agricultural Extension Council Member,,Kim Kuehner,,270,141,129
Chickasaw,New Hampton Ward 1,County Agricultural Extension Council Member,,Kim Kuehner,,221,110,111
Chickasaw,New Hampton Ward 2,County Agricultural Extension Council Member,,Kim Kuehner,,154,82,72
Chickasaw,New Hampton Ward 3,County Agricultural Extension Council Member,,Kim Kuehner,,272,166,106
Chickasaw,New Hampton Ward 4,County Agricultural Extension Council Member,,Kim Kuehner,,257,168,89
Chickasaw,Bradford,County Agricultural Extension Council Member,,Matt Carlton,,467,145,322
Chickasaw,Chickasaw North,County Agricultural Extension Council Member,,Matt Carlton,,374,222,152
Chickasaw,Dayton/Richland,County Agricultural Extension Council Member,,Matt Carlton,,157,85,72
Chickasaw,Lawler/Fredericksburg,County Agricultural Extension Council Member,,Matt Carlton,,463,174,289
