county,precinct,office,district,candidate,party,votes,absentee,election_day
Ida,Maple/Garfield/Pt.Grant/Battle/Logan/Pt.Douglas/BC,Battle Township Trustee,,Burdette Conover,,73,29,44
Ida,Maple/Garfield/Pt.Grant/Battle/Logan/Pt.Douglas/BC,Battle Township Trustee,,Rochelle Luscombe,,92,28,64
Ida,Maple/Garfield/Pt.Grant/Battle/Logan/Pt.Douglas/BC,Battle Township Trustee,,Write-In,,0,0,0
Ida,Blaine/Hayes/Silver Creek Twp/Arthur City,Blaine Township Trustee,,Dale Ullrich,,141,38,103
Ida,Blaine/Hayes/Silver Creek Twp/Arthur City,Blaine Township Trustee,,Kurt Duitsman,,94,33,61
Ida,Blaine/Hayes/Silver Creek Twp/Arthur City,Blaine Township Trustee,,Write-In,,2,1,1
Ida,Blaine/Hayes/Silver Creek Twp/Arthur City,Constitutional Amendment 1,,No,,65,17,48
Ida,Galva Twp/Galva City,Constitutional Amendment 1,,No,,41,6,35
Ida,Griggs/Pt. Douglas Twps/Holstein City,Constitutional Amendment 1,,No,,153,40,113
Ida,Ida Grove Ward 1,Constitutional Amendment 1,,No,,56,14,42
Ida,Ida Grove Ward 2,Constitutional Amendment 1,,No,,62,30,32
Ida,Ida Grove Ward 3/Corwin/Pt Grant Twps,Constitutional Amendment 1,,No,,77,35,42
Ida,Maple/Garfield/Pt.Grant/Battle/Logan/Pt.Douglas/BC,Constitutional Amendment 1,,No,,143,28,115
Ida,Blaine/Hayes/Silver Creek Twp/Arthur City,Constitutional Amendment 1,,Yes,,330,86,244
Ida,Galva Twp/Galva City,Constitutional Amendment 1,,Yes,,187,25,162
Ida,Griggs/Pt. Douglas Twps/Holstein City,Constitutional Amendment 1,,Yes,,698,189,509
Ida,Ida Grove Ward 1,Constitutional Amendment 1,,Yes,,273,114,159
Ida,Ida Grove Ward 2,Constitutional Amendment 1,,Yes,,304,131,173
Ida,Ida Grove Ward 3/Corwin/Pt Grant Twps,Constitutional Amendment 1,,Yes,,366,160,206
Ida,Maple/Garfield/Pt.Grant/Battle/Logan/Pt.Douglas/BC,Constitutional Amendment 1,,Yes,,656,174,482
Ida,Blaine/Hayes/Silver Creek Twp/Arthur City,Constitutional Amendment 2,,No,,36,12,24
Ida,Galva Twp/Galva City,Constitutional Amendment 2,,No,,19,3,16
Ida,Griggs/Pt. Douglas Twps/Holstein City,Constitutional Amendment 2,,No,,77,19,58
Ida,Ida Grove Ward 1,Constitutional Amendment 2,,No,,21,10,11
Ida,Ida Grove Ward 2,Constitutional Amendment 2,,No,,27,11,16
Ida,Ida Grove Ward 3/Corwin/Pt Grant Twps,Constitutional Amendment 2,,No,,49,23,26
Ida,Maple/Garfield/Pt.Grant/Battle/Logan/Pt.Douglas/BC,Constitutional Amendment 2,,No,,96,29,67
Ida,Blaine/Hayes/Silver Creek Twp/Arthur City,Constitutional Amendment 2,,Yes,,355,90,265
Ida,Galva Twp/Galva City,Constitutional Amendment 2,,Yes,,203,27,176
Ida,Griggs/Pt. Douglas Twps/Holstein City,Constitutional Amendment 2,,Yes,,774,211,563
Ida,Ida Grove Ward 1,Constitutional Amendment 2,,Yes,,306,118,188
Ida,Ida Grove Ward 2,Constitutional Amendment 2,,Yes,,335,146,189
Ida,Ida Grove Ward 3/Corwin/Pt Grant Twps,Constitutional Amendment 2,,Yes,,390,169,221
Ida,Maple/Garfield/Pt.Grant/Battle/Logan/Pt.Douglas/BC,Constitutional Amendment 2,,Yes,,696,181,515
Ida,Ida Grove Ward 3/Corwin/Pt Grant Twps,Corwin Township Trustee,,Dennis Sykes,,139,66,73
Ida,Ida Grove Ward 3/Corwin/Pt Grant Twps,Corwin Township Trustee,,Mark Forbes,,2,1,1
Ida,Ida Grove Ward 3/Corwin/Pt Grant Twps,Corwin Township Trustee,,Write-In,,2,2,0
Ida,Blaine/Hayes/Silver Creek Twp/Arthur City,County Agricultural Extension Council Member,,Alan Friedrichsen,,254,78,176
Ida,Galva Twp/Galva City,County Agricultural Extension Council Member,,Alan Friedrichsen,,163,25,138
Ida,Griggs/Pt. Douglas Twps/Holstein City,County Agricultural Extension Council Member,,Alan Friedrichsen,,602,181,421
Ida,Ida Grove Ward 1,County Agricultural Extension Council Member,,Alan Friedrichsen,,206,92,114
Ida,Ida Grove Ward 2,County Agricultural Extension Council Member,,Alan Friedrichsen,,223,116,107
Ida,Ida Grove Ward 3/Corwin/Pt Grant Twps,County Agricultural Extension Council Member,,Alan Friedrichsen,,275,132,143
Ida,Maple/Garfield/Pt.Grant/Battle/Logan/Pt.Douglas/BC,County Agricultural Extension Council Member,,Alan Friedrichsen,,525,144,381
