county,precinct,office,district,candidate,party,votes,absentee,election_day
Jones,ANN_ANAMOSA NORTH-CASS,Cass Township Trustee,,Gerald Ehlers Jr.,,227,120,107
Jones,ANN_ANAMOSA NORTH-CASS,Cass Township Trustee,,Matt Kula,,293,150,143
Jones,ANN_ANAMOSA NORTH-CASS,Cass Township Trustee,,Write-In,,1,0,1
Jones,CGLW_CASTLE GRV-LOV-WAYN,Castle Grove Township Trustee,,Kevin Miller,,197,79,118
Jones,CGLW_CASTLE GRV-LOV-WAYN,Castle Grove Township Trustee,,Ted Koehler,,6,1,5
Jones,CGLW_CASTLE GRV-LOV-WAYN,Castle Grove Township Trustee,,Write-In,,11,6,5
Jones,SGMC_SC GRV-MADISON-CLAY,Clay Township Trustee,,Ben Urbain,,8,2,6
Jones,SGMC_SC GRV-MADISON-CLAY,Clay Township Trustee,,Mark Doll,,86,20,66
Jones,SGMC_SC GRV-MADISON-CLAY,Clay Township Trustee,,Write-In,,4,0,4
Jones,ANN_ANAMOSA NORTH-CASS,Constitutional Amendment 1,,No,,265,133,132
Jones,ANS_ANAMOSA SOUTH-JACKSON,Constitutional Amendment 1,,No,,295,159,136
Jones,CGLW_CASTLE GRV-LOV-WAYN,Constitutional Amendment 1,,No,,225,96,129
Jones,FV_FAIRVIEW 8,Constitutional Amendment 1,,No,,260,151,109
Jones,GF_GREENFIELD,Constitutional Amendment 1,,No,,81,19,62
Jones,MN1_MONTICELLO 1,Constitutional Amendment 1,,No,,66,30,36
Jones,MN2_MONTICELLO 2,Constitutional Amendment 1,,No,,110,41,69
Jones,MN3_MONTICELLO 3,Constitutional Amendment 1,,No,,83,32,51
Jones,MN4_MONTICELLO 4,Constitutional Amendment 1,,No,,88,45,43
Jones,OX_OXFORD,Constitutional Amendment 1,,No,,55,12,43
Jones,RLWS_RICHLAND-WASHINGTON,Constitutional Amendment 1,,No,,113,41,72
Jones,ROHA_ROME-HALE,Constitutional Amendment 1,,No,,99,35,64
Jones,SGMC_SC GRV-MADISON-CLAY,Constitutional Amendment 1,,No,,100,29,71
Jones,WY_WYOMING,Constitutional Amendment 1,,No,,67,11,56
Jones,ANN_ANAMOSA NORTH-CASS,Constitutional Amendment 1,,Yes,,867,431,436
Jones,ANS_ANAMOSA SOUTH-JACKSON,Constitutional Amendment 1,,Yes,,1214,663,551
Jones,CGLW_CASTLE GRV-LOV-WAYN,Constitutional Amendment 1,,Yes,,989,460,529
Jones,FV_FAIRVIEW 8,Constitutional Amendment 1,,Yes,,960,572,388
Jones,GF_GREENFIELD,Constitutional Amendment 1,,Yes,,304,72,232
Jones,MN1_MONTICELLO 1,Constitutional Amendment 1,,Yes,,307,108,199
Jones,MN2_MONTICELLO 2,Constitutional Amendment 1,,Yes,,437,185,252
Jones,MN3_MONTICELLO 3,Constitutional Amendment 1,,Yes,,409,153,256
Jones,MN4_MONTICELLO 4,Constitutional Amendment 1,,Yes,,349,164,185
Jones,OX_OXFORD,Constitutional Amendment 1,,Yes,,255,50,205
Jones,RLWS_RICHLAND-WASHINGTON,Constitutional Amendment 1,,Yes,,496,184,312
Jones,ROHA_ROME-HALE,Constitutional Amendment 1,,Yes,,572,183,389
Jones,SGMC_SC GRV-MADISON-CLAY,Constitutional Amendment 1,,Yes,,525,180,345
Jones,WY_WYOMING,Constitutional Amendment 1,,Yes,,322,73,249
Jones,ANN_ANAMOSA NORTH-CASS,Constitutional Amendment 2,,No,,230,127,103
Jones,ANS_ANAMOSA SOUTH-JACKSON,Constitutional Amendment 2,,No,,254,135,119
Jones,CGLW_CASTLE GRV-LOV-WAYN,Constitutional Amendment 2,,No,,164,86,78
Jones,FV_FAIRVIEW 8,Constitutional Amendment 2,,No,,219,123,96
Jones,GF_GREENFIELD,Constitutional Amendment 2,,No,,66,20,46
Jones,MN1_MONTICELLO 1,Constitutional Amendment 2,,No,,53,23,30
Jones,MN2_MONTICELLO 2,Constitutional Amendment 2,,No,,88,37,51
Jones,MN3_MONTICELLO 3,Constitutional Amendment 2,,No,,72,29,43
Jones,MN4_MONTICELLO 4,Constitutional Amendment 2,,No,,74,36,38
Jones,OX_OXFORD,Constitutional Amendment 2,,No,,51,12,39
Jones,RLWS_RICHLAND-WASHINGTON,Constitutional Amendment 2,,No,,87,35,52
Jones,ROHA_ROME-HALE,Constitutional Amendment 2,,No,,93,33,60
Jones,SGMC_SC GRV-MADISON-CLAY,Constitutional Amendment 2,,No,,79,19,60
Jones,WY_WYOMING,Constitutional Amendment 2,,No,,48,7,41
Jones,ANN_ANAMOSA NORTH-CASS,Constitutional Amendment 2,,Yes,,894,431,463
Jones,ANS_ANAMOSA SOUTH-JACKSON,Constitutional Amendment 2,,Yes,,1233,677,556
Jones,CGLW_CASTLE GRV-LOV-WAYN,Constitutional Amendment 2,,Yes,,1026,458,568
Jones,FV_FAIRVIEW 8,Constitutional Amendment 2,,Yes,,985,589,396
Jones,GF_GREENFIELD,Constitutional Amendment 2,,Yes,,313,71,242
Jones,MN1_MONTICELLO 1,Constitutional Amendment 2,,Yes,,318,114,204
Jones,MN2_MONTICELLO 2,Constitutional Amendment 2,,Yes,,447,187,260
Jones,MN3_MONTICELLO 3,Constitutional Amendment 2,,Yes,,419,153,266
Jones,MN4_MONTICELLO 4,Constitutional Amendment 2,,Yes,,362,172,190
Jones,OX_OXFORD,Constitutional Amendment 2,,Yes,,252,49,203
Jones,RLWS_RICHLAND-WASHINGTON,Constitutional Amendment 2,,Yes,,509,186,323
Jones,ROHA_ROME-HALE,Constitutional Amendment 2,,Yes,,573,182,391
Jones,SGMC_SC GRV-MADISON-CLAY,Constitutional Amendment 2,,Yes,,541,189,352
