county,precinct,office,district,candidate,party,votes,absentee,election_day
Davis,BLOOMFIELD WARD 3,Cleveland Township Trustee,,Roger Porter,,12,4,8
Davis,CENTRAL,Cleveland Township Trustee,,Roger Porter,,200,91,109
Davis,BLOOMFIELD WARD 3,Cleveland Township Trustee,,Write-In,,0,0,0
Davis,CENTRAL,Cleveland Township Trustee,,Write-In,,2,1,1
Davis,BLOOMFIELD WARD 1,Constitutional Amendment 1,,No,,81,43,38
Davis,BLOOMFIELD WARD 2,Constitutional Amendment 1,,No,,78,38,40
Davis,BLOOMFIELD WARD 3,Constitutional Amendment 1,,No,,65,36,29
Davis,CENTRAL,Constitutional Amendment 1,,No,,119,63,56
Davis,NORTHEAST,Constitutional Amendment 1,,No,,126,49,77
Davis,NORTHWEST,Constitutional Amendment 1,,No,,102,35,67
Davis,SOUTHEAST,Constitutional Amendment 1,,No,,102,37,65
Davis,SOUTHWEST,Constitutional Amendment 1,,No,,47,12,35
Davis,BLOOMFIELD WARD 1,Constitutional Amendment 1,,Yes,,318,168,150
Davis,BLOOMFIELD WARD 2,Constitutional Amendment 1,,Yes,,334,162,172
Davis,BLOOMFIELD WARD 3,Constitutional Amendment 1,,Yes,,308,142,166
Davis,CENTRAL,Constitutional Amendment 1,,Yes,,482,229,253
Davis,NORTHEAST,Constitutional Amendment 1,,Yes,,455,167,288
Davis,NORTHWEST,Constitutional Amendment 1,,Yes,,407,156,251
Davis,SOUTHEAST,Constitutional Amendment 1,,Yes,,372,124,248
Davis,SOUTHWEST,Constitutional Amendment 1,,Yes,,210,81,129
Davis,BLOOMFIELD WARD 1,Constitutional Amendment 2,,No,,60,34,26
Davis,BLOOMFIELD WARD 2,Constitutional Amendment 2,,No,,54,32,22
Davis,BLOOMFIELD WARD 3,Constitutional Amendment 2,,No,,50,29,21
Davis,CENTRAL,Constitutional Amendment 2,,No,,78,40,38
Davis,NORTHEAST,Constitutional Amendment 2,,No,,96,31,65
Davis,NORTHWEST,Constitutional Amendment 2,,No,,55,21,34
Davis,SOUTHEAST,Constitutional Amendment 2,,No,,63,16,47
Davis,SOUTHWEST,Constitutional Amendment 2,,No,,27,12,15
Davis,BLOOMFIELD WARD 1,Constitutional Amendment 2,,Yes,,334,176,158
Davis,BLOOMFIELD WARD 2,Constitutional Amendment 2,,Yes,,352,166,186
Davis,BLOOMFIELD WARD 3,Constitutional Amendment 2,,Yes,,319,148,171
Davis,CENTRAL,Constitutional Amendment 2,,Yes,,507,241,266
Davis,NORTHEAST,Constitutional Amendment 2,,Yes,,482,183,299
Davis,NORTHWEST,Constitutional Amendment 2,,Yes,,447,168,279
Davis,SOUTHEAST,Constitutional Amendment 2,,Yes,,406,144,262
Davis,SOUTHWEST,Constitutional Amendment 2,,Yes,,224,78,146
Davis,BLOOMFIELD WARD 1,County Agricultural Extension Council Member,,Dana Batterson,,278,146,132
Davis,BLOOMFIELD WARD 2,County Agricultural Extension Council Member,,Dana Batterson,,267,131,136
Davis,BLOOMFIELD WARD 3,County Agricultural Extension Council Member,,Dana Batterson,,229,115,114
Davis,CENTRAL,County Agricultural Extension Council Member,,Dana Batterson,,423,212,211
Davis,NORTHEAST,County Agricultural Extension Council Member,,Dana Batterson,,340,117,223
Davis,NORTHWEST,County Agricultural Extension Council Member,,Dana Batterson,,344,130,214
Davis,SOUTHEAST,County Agricultural Extension Council Member,,Dana Batterson,,309,111,198
Davis,SOUTHWEST,County Agricultural Extension Council Member,,Dana Batterson,,162,58,104
Davis,BLOOMFIELD WARD 1,County Agricultural Extension Council Member,,Ryan Northup,,281,149,132
Davis,BLOOMFIELD WARD 2,County Agricultural Extension Council Member,,Ryan Northup,,283,137,146
Davis,BLOOMFIELD WARD 3,County Agricultural Extension Council Member,,Ryan Northup,,226,122,104
Davis,CENTRAL,County Agricultural Extension Council Member,,Ryan Northup,,418,192,226
Davis,NORTHEAST,County Agricultural Extension Council Member,,Ryan Northup,,368,127,241
Davis,NORTHWEST,County Agricultural Extension Council Member,,Ryan Northup,,321,113,208
Davis,SOUTHEAST,County Agricultural Extension Council Member,,Ryan Northup,,303,105,198
Davis,SOUTHWEST,County Agricultural Extension Council Member,,Ryan Northup,,166,60,106
Davis,BLOOMFIELD WARD 1,County Agricultural Extension Council Member,,Shannon J. Smith,,259,139,120
Davis,BLOOMFIELD WARD 2,County Agricultural Extension Council Member,,Shannon J. Smith,,250,120,130
Davis,BLOOMFIELD WARD 3,County Agricultural Extension Council Member,,Shannon J. Smith,,220,115,105
Davis,CENTRAL,County Agricultural Extension Council Member,,Shannon J. Smith,,423,205,218
Davis,NORTHEAST,County Agricultural Extension Council Member,,Shannon J. Smith,,326,120,206
Davis,NORTHWEST,County Agricultural Extension Council Member,,Shannon J. Smith,,334,120,214
Davis,SOUTHEAST,County Agricultural Extension Council Member,,Shannon J. Smith,,308,105,203
Davis,SOUTHWEST,County Agricultural Extension Council Member,,Shannon J. Smith,,185,69,116
Davis,BLOOMFIELD WARD 1,County Agricultural Extension Council Member,,Wes Henderson,,284,154,130
Davis,BLOOMFIELD WARD 2,County Agricultural Extension Council Member,,Wes Henderson,,269,134,135
Davis,BLOOMFIELD WARD 3,County Agricultural Extension Council Member,,Wes Henderson,,231,115,116
Davis,CENTRAL,County Agricultural Extension Council Member,,Wes Henderson,,439,215,224
Davis,NORTHEAST,County Agricultural Extension Council Member,,Wes Henderson,,360,132,228
Davis,NORTHWEST,County Agricultural Extension Council Member,,Wes Henderson,,333,116,217
Davis,SOUTHEAST,County Agricultural Extension Council Member,,Wes Henderson,,330,115,215
Davis,SOUTHWEST,County Agricultural Extension Council Member,,Wes Henderson,,185,66,119
Davis,BLOOMFIELD WARD 1,County Agricultural Extension Council Member,,Write-In,,3,0,3
