county,precinct,office,district,candidate,party,votes,absentee,election_day
Washington,BRIGHTON,Brighton Township Trustee,,Dennis Pacha,,105,24,81
Washington,BRIGHTON,Brighton Township Trustee,,Doug Moothart,,74,15,59
Washington,BRIGHTON,Brighton Township Trustee,,Write-In,,2,2,0
Washington,BRIGHTON,Clay Township Trustee,,Chuck Meacham,,96,45,51
Washington,BRIGHTON,Clay Township Trustee,,Dale Morgan,,108,49,59
Washington,BRIGHTON,Clay Township Trustee,,Write-In,,1,1,0
Washington,AINSWORTH,Constitutional Amendment 1,,No,,153,65,88
Washington,BRIGHTON,Constitutional Amendment 1,,No,,176,67,109
Washington,KALONA,Constitutional Amendment 1,,No,,332,106,226
Washington,RICHMOND,Constitutional Amendment 1,,No,,123,44,79
Washington,RIVERSIDE,Constitutional Amendment 1,,No,,326,121,205
Washington,WARD 1,Constitutional Amendment 1,,No,,200,119,81
Washington,WARD 2 PRECINCT,Constitutional Amendment 1,,No,,218,118,100
Washington,WARD 3 PRECINCT,Constitutional Amendment 1,,No,,234,140,94
Washington,WARD 4 PRECINCT,Constitutional Amendment 1,,No,,237,215,22
Washington,WELLMAN PRECINCT,Constitutional Amendment 1,,No,,277,98,179
Washington,AINSWORTH,Constitutional Amendment 1,,Yes,,622,244,378
Washington,BRIGHTON,Constitutional Amendment 1,,Yes,,591,234,357
Washington,KALONA,Constitutional Amendment 1,,Yes,,1145,384,761
Washington,RICHMOND,Constitutional Amendment 1,,Yes,,451,190,261
Washington,RIVERSIDE,Constitutional Amendment 1,,Yes,,1245,477,768
Washington,WARD 1,Constitutional Amendment 1,,Yes,,699,369,330
Washington,WARD 2 PRECINCT,Constitutional Amendment 1,,Yes,,734,413,321
Washington,WARD 3 PRECINCT,Constitutional Amendment 1,,Yes,,873,535,338
Washington,WARD 4 PRECINCT,Constitutional Amendment 1,,Yes,,790,720,70
Washington,WELLMAN PRECINCT,Constitutional Amendment 1,,Yes,,1043,355,688
Washington,AINSWORTH,Constitutional Amendment 2,,No,,115,41,74
Washington,BRIGHTON,Constitutional Amendment 2,,No,,105,47,58
Washington,KALONA,Constitutional Amendment 2,,No,,278,93,185
Washington,RICHMOND,Constitutional Amendment 2,,No,,92,37,55
Washington,RIVERSIDE,Constitutional Amendment 2,,No,,271,100,171
Washington,WARD 1,Constitutional Amendment 2,,No,,173,105,68
Washington,WARD 2 PRECINCT,Constitutional Amendment 2,,No,,158,93,65
Washington,WARD 3 PRECINCT,Constitutional Amendment 2,,No,,161,92,69
Washington,WARD 4 PRECINCT,Constitutional Amendment 2,,No,,168,151,17
Washington,WELLMAN PRECINCT,Constitutional Amendment 2,,No,,237,89,148
Washington,AINSWORTH,Constitutional Amendment 2,,Yes,,654,267,387
