county,precinct,office,district,candidate,party,votes,absentee,election_day
Kossuth,AL1,Constitutional Amendment 1,,No,,104,56,48
Kossuth,AL2,Constitutional Amendment 1,,No,,119,65,54
Kossuth,AL3,Constitutional Amendment 1,,No,,97,43,54
Kossuth,AL4,Constitutional Amendment 1,,No,,114,61,53
Kossuth,BF GM PT,Constitutional Amendment 1,,No,,85,28,57
Kossuth,BT,Constitutional Amendment 1,,No,,68,31,37
Kossuth,CR RV,Constitutional Amendment 1,,No,,46,23,23
Kossuth,CR1,Constitutional Amendment 1,,No,,25,8,17
Kossuth,CR2,Constitutional Amendment 1,,No,,29,23,6
Kossuth,EG GT HS SW,Constitutional Amendment 1,,No,,84,15,69
Kossuth,FT LC,Constitutional Amendment 1,,No,,58,31,27
Kossuth,GF WM,Constitutional Amendment 1,,No,,101,22,79
Kossuth,GW SN,Constitutional Amendment 1,,No,,40,18,22
Kossuth,HB LY LN SF,Constitutional Amendment 1,,No,,64,18,46
Kossuth,IV,Constitutional Amendment 1,,No,,17,9,8
Kossuth,LV SM,Constitutional Amendment 1,,No,,48,5,43
Kossuth,PC,Constitutional Amendment 1,,No,,36,20,16
Kossuth,PR WL,Constitutional Amendment 1,,No,,70,16,54
Kossuth,RM,Constitutional Amendment 1,,No,,79,24,55
Kossuth,UN CR,Constitutional Amendment 1,,No,,38,22,16
Kossuth,AL1,Constitutional Amendment 1,,Yes,,493,254,239
Kossuth,AL2,Constitutional Amendment 1,,Yes,,636,313,323
Kossuth,AL3,Constitutional Amendment 1,,Yes,,527,217,310
Kossuth,AL4,Constitutional Amendment 1,,Yes,,468,221,247
Kossuth,BF GM PT,Constitutional Amendment 1,,Yes,,484,137,347
Kossuth,BT,Constitutional Amendment 1,,Yes,,313,101,212
Kossuth,CR RV,Constitutional Amendment 1,,Yes,,299,157,142
Kossuth,CR1,Constitutional Amendment 1,,Yes,,107,60,47
Kossuth,CR2,Constitutional Amendment 1,,Yes,,119,65,54
Kossuth,EG GT HS SW,Constitutional Amendment 1,,Yes,,457,99,358
Kossuth,FT LC,Constitutional Amendment 1,,Yes,,275,104,171
Kossuth,GF WM,Constitutional Amendment 1,,Yes,,391,109,282
Kossuth,GW SN,Constitutional Amendment 1,,Yes,,123,34,89
Kossuth,HB LY LN SF,Constitutional Amendment 1,,Yes,,331,93,238
Kossuth,IV,Constitutional Amendment 1,,Yes,,124,74,50
Kossuth,LV SM,Constitutional Amendment 1,,Yes,,215,46,169
Kossuth,PC,Constitutional Amendment 1,,Yes,,174,88,86
Kossuth,PR WL,Constitutional Amendment 1,,Yes,,279,69,210
Kossuth,RM,Constitutional Amendment 1,,Yes,,364,98,266
Kossuth,UN CR,Constitutional Amendment 1,,Yes,,172,75,97
Kossuth,AL1,Constitutional Amendment 2,,No,,88,50,38
Kossuth,AL2,Constitutional Amendment 2,,No,,89,46,43
Kossuth,AL3,Constitutional Amendment 2,,No,,73,37,36
Kossuth,AL4,Constitutional Amendment 2,,No,,86,49,37
Kossuth,BF GM PT,Constitutional Amendment 2,,No,,66,22,44
Kossuth,BT,Constitutional Amendment 2,,No,,60,29,31
Kossuth,CR RV,Constitutional Amendment 2,,No,,47,26,21
Kossuth,CR1,Constitutional Amendment 2,,No,,14,8,6
Kossuth,CR2,Constitutional Amendment 2,,No,,22,20,2
Kossuth,EG GT HS SW,Constitutional Amendment 2,,No,,50,12,38
Kossuth,FT LC,Constitutional Amendment 2,,No,,48,28,20
Kossuth,GF WM,Constitutional Amendment 2,,No,,66,26,40
Kossuth,GW SN,Constitutional Amendment 2,,No,,24,10,14
Kossuth,HB LY LN SF,Constitutional Amendment 2,,No,,39,15,24
Kossuth,IV,Constitutional Amendment 2,,No,,10,6,4
Kossuth,LV SM,Constitutional Amendment 2,,No,,24,3,21
Kossuth,PC,Constitutional Amendment 2,,No,,32,20,12
Kossuth,PR WL,Constitutional Amendment 2,,No,,62,16,46
Kossuth,RM,Constitutional Amendment 2,,No,,54,19,35
Kossuth,UN CR,Constitutional Amendment 2,,No,,33,21,12
Kossuth,AL1,Constitutional Amendment 2,,Yes,,505,255,250
Kossuth,AL2,Constitutional Amendment 2,,Yes,,666,331,335
Kossuth,AL3,Constitutional Amendment 2,,Yes,,549,221,328
Kossuth,AL4,Constitutional Amendment 2,,Yes,,487,227,260
Kossuth,BF GM PT,Constitutional Amendment 2,,Yes,,495,142,353
Kossuth,BT,Constitutional Amendment 2,,Yes,,322,104,218
Kossuth,CR RV,Constitutional Amendment 2,,Yes,,297,153,144
Kossuth,CR1,Constitutional Amendment 2,,Yes,,117,59,58
Kossuth,CR2,Constitutional Amendment 2,,Yes,,125,66,59
Kossuth,EG GT HS SW,Constitutional Amendment 2,,Yes,,487,101,386
Kossuth,FT LC,Constitutional Amendment 2,,Yes,,280,103,177
Kossuth,GF WM,Constitutional Amendment 2,,Yes,,423,105,318
Kossuth,GW SN,Constitutional Amendment 2,,Yes,,141,43,98
Kossuth,HB LY LN SF,Constitutional Amendment 2,,Yes,,351,94,257
Kossuth,IV,Constitutional Amendment 2,,Yes,,129,75,54
Kossuth,LV SM,Constitutional Amendment 2,,Yes,,236,47,189
Kossuth,PC,Constitutional Amendment 2,,Yes,,173,86,87
Kossuth,PR WL,Constitutional Amendment 2,,Yes,,286,71,215
Kossuth,RM,Constitutional Amendment 2,,Yes,,387,102,285
Kossuth,UN CR,Constitutional Amendment 2,,Yes,,172,75,97
Kossuth,AL1,County Agricultural Extension Council Member,,Heath Paulsen,,336,179,157
Kossuth,AL2,County Agricultural Extension Council Member,,Heath Paulsen,,515,259,256
Kossuth,AL3,County Agricultural Extension Council Member,,Heath Paulsen,,352,145,207
Kossuth,AL4,County Agricultural Extension Council Member,,Heath Paulsen,,353,170,183
Kossuth,BF GM PT,County Agricultural Extension Council Member,,Heath Paulsen,,375,111,264
Kossuth,BT,County Agricultural Extension Council Member,,Heath Paulsen,,210,70,140
Kossuth,CR RV,County Agricultural Extension Council Member,,Heath Paulsen,,219,112,107
Kossuth,CR1,County Agricultural Extension Council Member,,Heath Paulsen,,88,45,43
Kossuth,CR2,County Agricultural Extension Council Member,,Heath Paulsen,,90,57,33
Kossuth,EG GT HS SW,County Agricultural Extension Council Member,,Heath Paulsen,,335,74,261
Kossuth,FT LC,County Agricultural Extension Council Member,,Heath Paulsen,,188,79,109
Kossuth,GF WM,County Agricultural Extension Council Member,,Heath Paulsen,,294,79,215
Kossuth,GW SN,County Agricultural Extension Council Member,,Heath Paulsen,,118,35,83
Kossuth,HB LY LN SF,County Agricultural Extension Council Member,,Heath Paulsen,,260,76,184
Kossuth,IV,County Agricultural Extension Council Member,,Heath Paulsen,,79,51,28
Kossuth,LV SM,County Agricultural Extension Council Member,,Heath Paulsen,,162,37,125
Kossuth,PC,County Agricultural Extension Council Member,,Heath Paulsen,,132,65,67
Kossuth,PR WL,County Agricultural Extension Council Member,,Heath Paulsen,,215,56,159
Kossuth,RM,County Agricultural Extension Council Member,,Heath Paulsen,,281,79,202
Kossuth,UN CR,County Agricultural Extension Council Member,,Heath Paulsen,,116,56,60
Kossuth,AL1,County Agricultural Extension Council Member,,Katherine Patten,,387,206,181
Kossuth,AL2,County Agricultural Extension Council Member,,Katherine Patten,,562,291,271
Kossuth,AL3,County Agricultural Extension Council Member,,Katherine Patten,,418,168,250
Kossuth,AL4,County Agricultural Extension Council Member,,Katherine Patten,,387,182,205
Kossuth,BF GM PT,County Agricultural Extension Council Member,,Katherine Patten,,380,113,267
Kossuth,BT,County Agricultural Extension Council Member,,Katherine Patten,,225,70,155
Kossuth,CR RV,County Agricultural Extension Council Member,,Katherine Patten,,237,125,112
Kossuth,CR1,County Agricultural Extension Council Member,,Katherine Patten,,101,51,50
Kossuth,CR2,County Agricultural Extension Council Member,,Katherine Patten,,98,58,40
Kossuth,EG GT HS SW,County Agricultural Extension Council Member,,Katherine Patten,,288,68,220
Kossuth,FT LC,County Agricultural Extension Council Member,,Katherine Patten,,203,83,120
Kossuth,GF WM,County Agricultural Extension Council Member,,Katherine Patten,,336,87,249
Kossuth,GW SN,County Agricultural Extension Council Member,,Katherine Patten,,106,34,72
Kossuth,HB LY LN SF,County Agricultural Extension Council Member,,Katherine Patten,,206,55,151
Kossuth,IV,County Agricultural Extension Council Member,,Katherine Patten,,99,60,39
Kossuth,LV SM,County Agricultural Extension Council Member,,Katherine Patten,,182,38,144
Kossuth,PC,County Agricultural Extension Council Member,,Katherine Patten,,146,74,72
Kossuth,PR WL,County Agricultural Extension Council Member,,Katherine Patten,,243,66,177
Kossuth,RM,County Agricultural Extension Council Member,,Katherine Patten,,247,76,171
Kossuth,UN CR,County Agricultural Extension Council Member,,Katherine Patten,,135,65,70
Kossuth,AL1,County Agricultural Extension Council Member,,Lucas Eichenberger,,391,202,189
Kossuth,AL2,County Agricultural Extension Council Member,,Lucas Eichenberger,,581,302,279
Kossuth,AL3,County Agricultural Extension Council Member,,Lucas Eichenberger,,418,178,240
Kossuth,AL4,County Agricultural Extension Council Member,,Lucas Eichenberger,,402,187,215
Kossuth,BF GM PT,County Agricultural Extension Council Member,,Lucas Eichenberger,,430,127,303
Kossuth,BT,County Agricultural Extension Council Member,,Lucas Eichenberger,,269,84,185
Kossuth,CR RV,County Agricultural Extension Council Member,,Lucas Eichenberger,,245,120,125
Kossuth,CR1,County Agricultural Extension Council Member,,Lucas Eichenberger,,101,51,50
Kossuth,CR2,County Agricultural Extension Council Member,,Lucas Eichenberger,,104,63,41
Kossuth,EG GT HS SW,County Agricultural Extension Council Member,,Lucas Eichenberger,,378,76,302
Kossuth,FT LC,County Agricultural Extension Council Member,,Lucas Eichenberger,,226,87,139
Kossuth,GF WM,County Agricultural Extension Council Member,,Lucas Eichenberger,,320,85,235
Kossuth,GW SN,County Agricultural Extension Council Member,,Lucas Eichenberger,,128,43,85
Kossuth,HB LY LN SF,County Agricultural Extension Council Member,,Lucas Eichenberger,,339,90,249
Kossuth,IV,County Agricultural Extension Council Member,,Lucas Eichenberger,,99,63,36
Kossuth,LV SM,County Agricultural Extension Council Member,,Lucas Eichenberger,,176,35,141
Kossuth,PC,County Agricultural Extension Council Member,,Lucas Eichenberger,,157,78,79
Kossuth,PR WL,County Agricultural Extension Council Member,,Lucas Eichenberger,,242,59,183
Kossuth,RM,County Agricultural Extension Council Member,,Lucas Eichenberger,,379,108,271
Kossuth,UN CR,County Agricultural Extension Council Member,,Lucas Eichenberger,,131,66,65
Kossuth,AL1,County Agricultural Extension Council Member,,Shelly Louwagie,,6,1,5
Kossuth,AL2,County Agricultural Extension Council Member,,Shelly Louwagie,,10,2,8
Kossuth,AL3,County Agricultural Extension Council Member,,Shelly Louwagie,,6,0,6
Kossuth,AL4,County Agricultural Extension Council Member,,Shelly Louwagie,,9,3,6
Kossuth,BF GM PT,County Agricultural Extension Council Member,,Shelly Louwagie,,5,0,5
Kossuth,BT,County Agricultural Extension Council Member,,Shelly Louwagie,,1,1,0
Kossuth,CR RV,County Agricultural Extension Council Member,,Shelly Louwagie,,2,1,1
Kossuth,CR1,County Agricultural Extension Council Member,,Shelly Louwagie,,2,0,2
Kossuth,CR2,County Agricultural Extension Council Member,,Shelly Louwagie,,1,0,1
Kossuth,EG GT HS SW,County Agricultural Extension Council Member,,Shelly Louwagie,,1,1,0
Kossuth,FT LC,County Agricultural Extension Council Member,,Shelly Louwagie,,2,0,2
Kossuth,GF WM,County Agricultural Extension Council Member,,Shelly Louwagie,,5,0,5
Kossuth,GW SN,County Agricultural Extension Council Member,,Shelly Louwagie,,4,0,4
Kossuth,HB LY LN SF,County Agricultural Extension Council Member,,Shelly Louwagie,,3,0,3
Kossuth,IV,County Agricultural Extension Council Member,,Shelly Louwagie,,6,0,6
Kossuth,LV SM,County Agricultural Extension Council Member,,Shelly Louwagie,,5,1,4
Kossuth,PC,County Agricultural Extension Council Member,,Shelly Louwagie,,9,1,8
Kossuth,PR WL,County Agricultural Extension Council Member,,Shelly Louwagie,,2,2,0
Kossuth,RM,County Agricultural Extension Council Member,,Shelly Louwagie,,0,0,0
Kossuth,UN CR,County Agricultural Extension Council Member,,Shelly Louwagie,,3,0,3
Kossuth,AL1,County Agricultural Extension Council Member,,Write-In,,11,5,6
Kossuth,AL2,County Agricultural Extension Council Member,,Write-In,,14,9,5
Kossuth,AL3,County Agricultural Extension Council Member,,Write-In,,9,2,7
Kossuth,AL4,County Agricultural Extension Council Member,,Write-In,,8,1,7
Kossuth,BF GM PT,County Agricultural Extension Council Member,,Write-In,,19,4,15
Kossuth,BT,County Agricultural Extension Council Member,,Write-In,,3,0,3
Kossuth,CR RV,County Agricultural Extension Council Member,,Write-In,,14,2,12
Kossuth,CR1,County Agricultural Extension Council Member,,Write-In,,9,5,4
Kossuth,CR2,County Agricultural Extension Council Member,,Write-In,,2,1,1
Kossuth,EG GT HS SW,County Agricultural Extension Council Member,,Write-In,,9,0,9
Kossuth,FT LC,County Agricultural Extension Council Member,,Write-In,,6,2,4
Kossuth,GF WM,County Agricultural Extension Council Member,,Write-In,,9,2,7
Kossuth,GW SN,County Agricultural Extension Council Member,,Write-In,,4,3,1
Kossuth,HB LY LN SF,County Agricultural Extension Council Member,,Write-In,,7,1,6
Kossuth,IV,County Agricultural Extension Council Member,,Write-In,,4,1,3
Kossuth,LV SM,County Agricultural Extension Council Member,,Write-In,,9,0,9
Kossuth,PC,County Agricultural Extension Council Member,,Write-In,,3,0,3
Kossuth,PR WL,County Agricultural Extension Council Member,,Write-In,,13,4,9
Kossuth,RM,County Agricultural Extension Council Member,,Write-In,,12,0,12
Kossuth,UN CR,County Agricultural Extension Council Member,,Write-In,,6,4,2
Kossuth,AL1,County Auditor,,Tammy Eden,REP,524,265,259
Kossuth,AL2,County Auditor,,Tammy Eden,REP,740,373,367
Kossuth,AL3,County Auditor,,Tammy Eden,REP,585,237,348
Kossuth,AL4,County Auditor,,Tammy Eden,REP,501,227,274
Kossuth,BF GM PT,County Auditor,,Tammy Eden,REP,547,159,388
Kossuth,BT,County Auditor,,Tammy Eden,REP,365,113,252
Kossuth,CR RV,County Auditor,,Tammy Eden,REP,322,167,155
Kossuth,CR1,County Auditor,,Tammy Eden,REP,128,68,60
Kossuth,CR2,County Auditor,,Tammy Eden,REP,137,75,62
Kossuth,EG GT HS SW,County Auditor,,Tammy Eden,REP,515,101,414
Kossuth,FT LC,County Auditor,,Tammy Eden,REP,309,112,197
Kossuth,GF WM,County Auditor,,Tammy Eden,REP,464,120,344
Kossuth,GW SN,County Auditor,,Tammy Eden,REP,158,49,109
Kossuth,HB LY LN SF,County Auditor,,Tammy Eden,REP,377,100,277
Kossuth,IV,County Auditor,,Tammy Eden,REP,132,75,57
Kossuth,LV SM,County Auditor,,Tammy Eden,REP,239,46,193
Kossuth,PC,County Auditor,,Tammy Eden,REP,195,95,100
Kossuth,PR WL,County Auditor,,Tammy Eden,REP,352,86,266
Kossuth,RM,County Auditor,,Tammy Eden,REP,427,109,318
Kossuth,UN CR,County Auditor,,Tammy Eden,REP,180,81,99
Kossuth,AL1,County Auditor,,Write-In,,11,8,3
Kossuth,AL2,County Auditor,,Write-In,,10,5,5
Kossuth,AL3,County Auditor,,Write-In,,11,8,3
Kossuth,AL4,County Auditor,,Write-In,,20,9,11
Kossuth,BF GM PT,County Auditor,,Write-In,,6,2,4
Kossuth,BT,County Auditor,,Write-In,,2,0,2
Kossuth,CR RV,County Auditor,,Write-In,,1,0,1
Kossuth,CR1,County Auditor,,Write-In,,2,1,1
Kossuth,CR2,County Auditor,,Write-In,,2,1,1
Kossuth,EG GT HS SW,County Auditor,,Write-In,,3,1,2
Kossuth,FT LC,County Auditor,,Write-In,,0,0,0
Kossuth,GF WM,County Auditor,,Write-In,,4,1,3
Kossuth,GW SN,County Auditor,,Write-In,,3,3,0
Kossuth,HB LY LN SF,County Auditor,,Write-In,,5,2,3
Kossuth,IV,County Auditor,,Write-In,,6,5,1
Kossuth,LV SM,County Auditor,,Write-In,,4,0,4
Kossuth,PC,County Auditor,,Write-In,,1,0,1
Kossuth,PR WL,County Auditor,,Write-In,,8,4,4
Kossuth,RM,County Auditor,,Write-In,,8,2,6
Kossuth,UN CR,County Auditor,,Write-In,,8,2,6
Kossuth,AL1,County Hospital Board of Truestees,,Jason Wartick,,412,228,184
Kossuth,AL2,County Hospital Board of Truestees,,Jason Wartick,,621,313,308
Kossuth,AL3,County Hospital Board of Truestees,,Jason Wartick,,462,190,272
Kossuth,AL4,County Hospital Board of Truestees,,Jason Wartick,,417,211,206
Kossuth,BF GM PT,County Hospital Board of Truestees,,Jason Wartick,,399,114,285
Kossuth,BT,County Hospital Board of Truestees,,Jason Wartick,,246,81,165
Kossuth,CR RV,County Hospital Board of Truestees,,Jason Wartick,,256,136,120
Kossuth,CR1,County Hospital Board of Truestees,,Jason Wartick,,114,62,52
Kossuth,CR2,County Hospital Board of Truestees,,Jason Wartick,,121,74,47
Kossuth,EG GT HS SW,County Hospital Board of Truestees,,Jason Wartick,,336,65,271
Kossuth,FT LC,County Hospital Board of Truestees,,Jason Wartick,,214,85,129
Kossuth,GF WM,County Hospital Board of Truestees,,Jason Wartick,,344,85,259
Kossuth,GW SN,County Hospital Board of Truestees,,Jason Wartick,,108,37,71
Kossuth,HB LY LN SF,County Hospital Board of Truestees,,Jason Wartick,,251,67,184
Kossuth,IV,County Hospital Board of Truestees,,Jason Wartick,,97,59,38
Kossuth,LV SM,County Hospital Board of Truestees,,Jason Wartick,,190,41,149
Kossuth,PC,County Hospital Board of Truestees,,Jason Wartick,,169,86,83
Kossuth,PR WL,County Hospital Board of Truestees,,Jason Wartick,,245,63,182
Kossuth,RM,County Hospital Board of Truestees,,Jason Wartick,,277,80,197
Kossuth,UN CR,County Hospital Board of Truestees,,Jason Wartick,,147,69,78
Kossuth,AL1,County Hospital Board of Truestees,,Tom Geelan,,449,233,216
Kossuth,AL2,County Hospital Board of Truestees,,Tom Geelan,,614,324,290
Kossuth,AL3,County Hospital Board of Truestees,,Tom Geelan,,472,201,271
Kossuth,AL4,County Hospital Board of Truestees,,Tom Geelan,,456,221,235
Kossuth,BF GM PT,County Hospital Board of Truestees,,Tom Geelan,,452,132,320
Kossuth,BT,County Hospital Board of Truestees,,Tom Geelan,,298,93,205
Kossuth,CR RV,County Hospital Board of Truestees,,Tom Geelan,,283,151,132
Kossuth,CR1,County Hospital Board of Truestees,,Tom Geelan,,106,56,50
Kossuth,CR2,County Hospital Board of Truestees,,Tom Geelan,,121,71,50
Kossuth,EG GT HS SW,County Hospital Board of Truestees,,Tom Geelan,,387,80,307
Kossuth,FT LC,County Hospital Board of Truestees,,Tom Geelan,,256,99,157
